Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 6959ac3358fafb2297a62052 - minikube	Unknown Heuristic - Run None (Profile ?) 6959ac3358fafb2297a62052 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 6959ac3358fafb2297a62052 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 6959ac3358fafb2297a62052 - minikube-m04
13983.346934851015	3	3	2	2
13993.506968952986	4	4	4	3
14003.71700322278	3	3	2	2
14013.907037425448	3	2	2	2
14024.157071829502	4	3	3	3
14024.397072635065	3	3	3	3
14034.577106804167	3	2	2	2
14044.817141174659	3	3	2	2
14055.037175478019	4	4	3	3
14065.237209714249	3	3	3	2
14075.467244051175	4	4	3	3
14075.707244856738	3	3	3	2
14085.897279059405	2	2	2	2
14096.127313396331	3	2	2	2
14106.297347531865	2	2	2	2
14116.527381868791	2	2	2	2
14126.767416239281	2	2	2	1
14126.99741701128	2	2	2	1
14137.207451281076	2	2	2	2
14147.447485651566	3	3	3	2
14157.597519719971	3	3	3	2
14167.797553956201	3	3	3	3
14178.017588259561	2	2	2	2
14178.257589065126	2	2	2	1
14188.477623368486	3	3	2	2
14198.627657436891	3	3	3	2
14208.857691773817	3	3	3	2
14219.087726110743	3	3	3	2
14229.197760044886	4	4	3	3
14229.43776085045	4	3	3	3
14239.637795086679	4	4	3	3
14249.847829356477	4	3	3	3
14260.01786349201	2	2	2	2
14270.277897929633	3	3	3	2
14280.447932065168	2	2	2	1
14280.677932837167	2	2	2	1
14290.827966905568	2	2	2	2
14300.958000906845	2	2	2	1
14311.148035109509	3	3	2	2
14321.378069446435	3	2	2	2
14331.558103615536	3	3	3	3
14331.798104421097	3	3	2	2
14341.928138422374	3	3	3	2
14352.058172423649	3	2	2	2
14362.218206525618	3	3	2	2
14372.398240694718	1	1	1	1
14382.638275065208	3	3	2	2
14382.868275837207	3	3	2	2
14393.098310174133	3	3	3	3
14403.32834451106	3	3	3	3
14413.558378847985	2	2	2	2
14423.718412949953	2	2	1	1
14433.938447253317	3	3	3	2
14434.17844805888	2	2	2	2
14444.358482227979	2	2	2	2
14454.568516497773	2	2	2	1
14464.718550566178	2	2	1	1
14474.95858493667	3	3	2	2
14485.218619374293	4	4	3	3
14485.458620179856	4	3	3	3
14495.678654483216	3	3	2	2
14505.778688383794	3	2	2	2
14515.968722586458	3	3	2	2
14526.14875675556	2	2	1	1
14536.328790924661	2	2	2	2
14536.568791730224	2	2	2	1
14546.788826033584	3	3	3	2
14556.97886023625	3	3	2	2
14567.158894405347	3	3	3	2
14577.328928540885	3	3	3	2
14587.548962844245	3	3	3	2
14587.788963649808	2	2	2	2
14598.008997953168	3	2	2	2
14608.199032155835	3	2	2	2
14618.289066022848	3	2	2	2
14628.479100225513	3	2	2	2
14638.719134596005	4	3	3	3
14638.959135401568	3	3	2	2
14649.139169570668	3	3	2	2
14659.31920373977	4	3	3	3
14669.53923804313	2	2	1	1
14679.779272413618	3	3	3	3
14689.949306549155	3	2	2	2
14690.189307354718	2	2	2	1
14700.409341658078	2	2	2	2
14710.619375927874	3	2	2	2
14720.76940999628	2	2	2	2
14730.959444198945	2	2	2	1
14741.209478603	3	3	3	2
14741.449479408564	3	2	2	2
14751.6195135441	2	2	2	2
14761.769547612505	3	3	3	2
14771.899581613778	2	2	2	2
14782.039615648617	3	2	2	2
14792.20964978415	3	3	3	3
14792.43965055615	3	3	3	3
14802.57968459099	3	3	3	3
14812.719718625829	2	2	2	1
14822.889752761366	3	3	2	2
14833.109787064726	2	1	1	1
14843.309821300956	2	2	2	2
14843.539822072955	2	2	2	2
14853.699856174924	3	3	2	2
14863.949890578979	3	3	3	3
14874.179924915905	2	2	2	2
14884.379959152135	3	3	3	2
14894.559993321236	2	2	2	2
14894.799994126799	2	2	2	1
14905.010028396595	3	3	2	2
14915.240062733521	3	3	3	3
14925.460097036881	3	2	2	2
14935.680131340241	2	2	2	1
14945.9301657443	3	3	3	2
14946.170166549862	3	2	2	2
14956.360200752526	3	3	3	3
14966.590235089452	3	3	3	3
14976.810269392814	3	3	3	2
14987.030303696174	2	2	1	1
14997.230337932406	3	3	3	3
14997.470338737969	3	3	2	2
15007.69037304133	3	2	2	2
15017.91040734469	4	4	3	3
15028.080441480224	3	2	2	2
15038.260475649326	2	2	1	1
15048.41050971773	3	2	2	2
15048.650510523294	2	2	2	2
15058.800544591699	2	2	2	1
15068.970578727232	2	2	2	2
15079.140612862768	2	2	2	1
15089.310646998303	1	1	1	1
15099.550681368793	3	2	2	2
15099.790682174356	2	2	2	1
15109.950716276326	2	2	2	1
15120.140750478993	3	3	3	2
15130.290784547398	3	3	3	2
15140.480818750062	3	3	2	2
15150.720853120554	4	4	3	3
15150.960853926117	3	3	3	2
15161.170888195913	3	3	2	2
15171.35092236501	3	3	3	2
15181.590956735503	3	3	3	2
15191.770990904604	4	3	3	3
15201.911024939443	3	3	2	2
15202.151025745006	2	2	2	1
15212.281059746281	3	2	2	2
15222.461093915379	3	3	2	2
15232.701128285871	3	3	2	2
15242.931162622797	3	3	3	3
15253.081196691202	4	3	3	3
15253.321197496765	3	3	3	2
15263.541231800125	2	2	2	1
15273.641265700706	2	2	1	1
15283.89130010476	3	3	3	2
15294.081334307428	4	4	3	3
15304.291368577222	4	3	3	3
15304.531369382787	3	3	2	2
15314.66140338406	2	2	2	2
15324.88143768742	3	2	2	2
15335.121472057912	3	3	2	2
15345.311506260576	3	2	2	2
15355.571540698198	4	3	3	3
15355.811541503763	3	3	2	2
15365.981575639296	3	3	3	2
15376.201609942656	3	3	2	2
15386.421644246017	4	3	3	3
15396.631678515814	2	2	2	2
15406.791712617782	3	3	2	2
15407.031713423346	2	2	2	2
15417.24174769314	2	2	2	1
15427.411781828676	3	2	2	2
15437.641816165602	2	2	2	2
15447.81185030114	3	3	2	2
15458.0318846045	2	2	2	1
15458.271885410062	2	1	1	1
15468.481919679858	3	3	3	3
15478.611953681131	3	3	2	2
15488.781987816667	4	4	4	3
15499.012022153593	3	3	2	2
15509.222056423388	3	2	2	2
15509.462057228951	2	2	2	2
15519.622091330923	2	2	2	2
15529.822125567152	3	3	3	2
15540.042159870512	3	3	2	2
15550.252194140308	2	2	2	1
15560.43222830941	3	2	2	2
15560.662229081407	3	2	2	2
15570.822263183378	4	4	4	3
15581.042297486738	2	2	1	1
15591.202331588707	2	2	2	1
15601.432365925632	3	3	3	3
15611.602400061169	3	3	2	2
15611.842400866732	2	2	2	2
15622.022435035833	4	3	3	3
15632.242469339193	4	4	4	3
15642.422503508293	3	2	2	2
15652.662537878783	3	3	3	2
15662.89257221571	3	3	3	3
15663.132573021272	3	3	2	2
15673.312607190372	3	3	2	2
15683.572641627994	4	4	3	3
15693.78267589779	4	3	3	3
15703.962710066888	4	4	4	4
15714.10274410173	3	3	3	2
15714.332744873727	3	3	3	2
15724.55277917709	3	3	2	2
15734.742813379753	3	3	2	2
15744.912847515288	4	3	3	3
15755.132881818648	3	2	2	2
15765.322916021314	4	3	3	3
15765.562916826877	3	3	2	2
15775.682950794586	2	2	2	2
15785.922985165078	3	3	2	2
15796.073019233481	3	3	2	2
15806.303053570407	4	3	3	3
15816.473087705945	3	3	2	2
15816.713088511508	3	2	2	2
15826.913122747737	3	3	2	2
15837.123157017533	2	2	2	2
15847.283191119503	3	2	2	2
15857.463225288604	3	3	3	3
15867.593259289875	3	3	3	2
15867.833260095442	3	2	2	2
15877.983294163843	3	3	3	3
15888.223328534335	3	3	3	3
15898.383362636305	3	3	2	2
15908.563396805406	3	2	2	2
15918.79343114233	3	3	3	2
15919.033431947893	3	3	2	2
15929.22346615056	4	3	3	3
15939.443500453921	3	3	2	2
15949.593534522326	3	3	2	2
15959.753568624294	2	2	2	2
15969.92360275983	3	3	2	2
15970.163603565394	2	2	2	1
15980.283637533104	2	1	1	1
15990.473671735768	2	2	1	1
16000.703706072694	3	3	2	2
16010.8537401411	3	2	2	2
16021.043774343763	3	2	2	2
16021.273775115762	3	2	2	2
16031.323808848518	3	2	2	2
16041.463842883357	3	3	2	2
16051.65387708602	3	2	2	2
16061.893911456513	3	3	2	2
16072.133945827001	4	3	3	3
16072.373946632568	3	3	2	2
16082.563980835232	2	2	2	2
16092.764015071461	3	3	3	2
16102.944049240563	3	3	2	2
16113.184083611051	3	3	2	2
16123.334117679457	3	3	2	2
16123.57411848502	3	2	2	2
16133.784152754817	2	2	2	2
16144.034187158872	3	3	3	2
16154.214221327973	3	3	3	2
16164.394255497073	3	3	3	2
16174.584289699738	3	2	2	2
16174.824290505301	2	2	2	1
16185.024324741533	2	2	2	2
16195.254359078457	3	3	3	2
16205.354392979036	3	2	2	2
16215.524427114571	2	2	2	2
16225.734461384367	4	3	3	3
16225.964462156368	4	3	3	3
16236.17449642616	2	2	2	2
16246.324530494565	2	2	2	1
16256.524564730797	2	2	1	1
16266.754599067723	3	2	2	2
16276.954633303953	3	3	3	3
16277.194634109515	3	3	2	2
16287.424668446442	4	4	3	3
16297.584702548413	3	3	3	3
16307.774736751076	2	2	2	2
16318.024771155133	3	3	3	2
16328.224805391363	3	3	3	3
16328.464806196927	3	2	2	2
16338.614840265333	2	2	2	2
16348.844874602257	3	3	3	3
16358.994908670662	3	3	3	3
16369.174942839762	3	3	3	2
16379.394977143122	3	3	3	3
16379.634977948686	3	2	2	2
16389.785012017088	3	3	3	2
16399.985046253285	2	2	2	2
16410.18508048948	3	3	2	2
16420.35511462498	3	3	3	2
16430.53514879405	2	2	2	2
16430.765149566007	2	2	2	2
16440.985183869325	3	3	2	2
16451.195218139084	4	3	3	3
16461.385252341715	3	3	2	2
16471.545286443656	3	2	2	2
16481.765320746978	3	3	2	2
16482.005321552497	3	2	2	2
16492.195355755128	3	2	2	2
16502.41539005845	2	2	1	1
16512.64542439533	3	3	3	2
16522.815458530837	2	2	2	1
16533.065492934846	3	3	3	2
16533.30549374037	3	3	2	2
16543.47552787587	3	3	2	2
16553.685562145627	3	3	2	2
16563.845596247567	3	2	2	2
16574.055630517327	3	2	2	2
16584.22566465283	3	2	2	2
16584.46566545835	2	2	1	1
16594.5956994596	2	2	2	2
16604.83573383005	3	3	3	2
16615.05576813337	4	3	3	3
16625.265802403126	2	2	2	2
16635.415836471504	3	3	2	2
16635.655837277023	3	2	2	2
16645.905871681032	4	4	4	4
16656.0859058501	2	2	2	2
16666.265940019166	3	2	2	2
16676.365973919732	2	2	2	2
16686.55600812236	3	3	3	2
16686.796008927882	2	2	2	2
16697.006043197634	2	2	2	2
16707.186077366703	2	2	2	2
16717.406111670025	3	2	2	2
16727.63614600691	3	3	3	2
16737.806180142412	3	2	2	2
16738.03618091437	3	2	2	2
16748.25621521769	3	3	3	2
16758.466249487446	2	2	2	2
16768.706283857897	3	2	2	2
16778.936318194777	3	3	3	2
16789.146352464537	2	2	1	1
16789.376353236494	2	2	1	1
16799.55638740556	3	3	2	2
16809.756421641752	3	3	3	2
16819.896455676568	2	2	2	2
16830.0864898792	3	3	3	3
16840.21652388045	3	3	2	2
16840.44652465241	3	3	2	2
16850.626558821474	4	3	3	3
16860.856593158358	3	3	2	2
16871.006627226736	2	2	2	2
16881.17666136224	2	1	1	1
16891.326695430616	2	1	1	1
16891.556696202573	2	1	1	1
16901.786730539457	3	3	2	2
16911.996764809213	2	2	1	1
16922.19679904541	3	2	2	2
16932.3968332816	3	3	3	3
16942.566867417107	2	2	2	2
16942.806868222626	2	2	2	1
16953.016902492385	3	3	3	3
16963.19693666145	3	3	3	3
16973.346970729828	3	3	2	2
16983.577005066712	4	3	3	3
16993.75703923578	2	2	1	1
16993.9970400413	2	1	1	1
17004.177074210365	2	2	2	2
17014.367108412996	3	2	2	2
17024.59714274988	3	3	3	2
17034.817177053203	2	2	2	2
17045.017211289396	3	2	2	2
17045.257212094915	2	2	2	2
17055.437246263984	3	3	3	3
17065.667280600865	2	2	2	1
17075.897314937753	3	2	2	2
17086.10734920751	4	3	3	3
17096.287383376577	4	3	3	3
17096.527384182096	3	3	2	2
17106.717418384727	3	3	3	2
17116.927452654483	3	2	2	2
17127.07748672286	3	3	2	2
17137.2375208248	3	2	2	2
17147.437555060995	2	2	2	2
17147.677555866514	2	2	2	1
17157.887590136274	2	2	2	2
17168.087624372467	3	3	2	2
17178.327658742914	2	2	2	2
17188.547693046236	2	2	2	2
17198.7277272153	2	2	2	2
17198.967728020823	2	2	2	1
17209.167762257017	2	2	2	1
17219.307796291832	2	2	2	2
17229.507830528022	3	2	2	2
17239.707864764216	3	3	3	3
17249.857898832597	3	3	3	2
17250.097899638116	2	2	2	2
17260.26793377362	3	2	2	2
17270.497968110503	3	3	2	2
17280.688002313134	2	2	2	2
17290.89803658289	3	2	2	2
17301.028070584143	2	2	2	1
17301.268071389663	2	2	1	1
17311.47810565942	3	3	3	2
17321.618139694234	4	3	3	3
17331.70817356123	4	3	3	3
17341.918207830986	2	2	2	2
17352.128242100745	3	3	3	3
17352.368242906265	3	2	2	2
17362.558277108896	4	3	3	3
17372.748311311527	3	3	2	2
17382.92834548059	3	3	3	2
17393.12837971679	4	4	3	3
17403.338413986545	3	2	2	2
17403.578414792064	2	2	2	1
17413.81844916251	4	3	3	3
17423.968483230892	4	4	3	3
17434.18851753421	3	3	3	2
17444.368551703275	3	3	2	2
17454.548585872344	3	3	3	2
17454.788586677867	3	3	2	2
17464.968620846932	2	2	2	2
17475.16865508313	3	3	3	3
17485.328689185066	3	3	3	2
17495.488723287006	3	3	3	3
17505.668757456075	4	4	3	3
17505.908758261594	3	3	3	3
17516.088792430663	3	3	3	3
17526.248826532603	4	3	3	3
17536.478860869487	3	3	3	2
17546.718895239934	3	3	2	2
17556.88892937544	2	2	2	2
17557.12893018096	2	2	1	1
17567.278964249334	2	1	1	1
17577.42899831771	2	1	1	1
17587.659032654596	3	3	3	2
17597.869066924355	3	3	3	2
17608.04910109342	3	3	2	2
17608.28910189894	3	2	2	2
17618.449136000883	3	3	2	2
17628.569169968567	3	3	2	2
17638.809204339017	2	2	2	1
17649.059238743026	3	3	3	2
17659.259272979223	3	3	3	3
17659.499273784742	3	3	2	2
17669.729308121627	4	4	3	3
17679.889342223567	3	3	3	3
17690.05937635907	2	2	2	2
17700.179410326757	2	2	2	2
17710.379444562954	2	2	1	1
17710.619445368473	2	1	1	1
17720.759479403285	2	1	1	1
17730.8995134381	2	2	2	2
17741.109547707856	2	2	2	2
17751.33958204474	2	2	2	2
17761.52961624737	2	2	2	2
17761.75961701933	2	2	2	2
17771.939651188397	3	3	3	3
17782.139685424587	3	3	2	2
17792.329719627218	3	3	3	2
17802.569753997668	3	3	2	2
17812.76978823386	3	2	2	2
17813.00978903938	2	2	2	1
17823.18982320845	2	2	1	1
17833.369857377515	3	2	2	2
17843.579891647274	4	3	3	3
17853.729925715652	4	3	3	3
17863.88995981759	3	3	3	3
17864.11996058955	3	3	3	3
17874.34999492643	3	3	3	2
17884.57002922975	3	3	3	3
17894.73006333169	4	4	4	3
17904.900097467198	3	3	3	2
17915.130131804082	2	2	1	1
17915.36013257604	2	2	1	1
17925.61016698005	4	3	3	3
17935.820201249804	2	2	1	1
17946.040235553126	2	2	2	2
17956.29026995714	2	2	2	2
17966.48030415977	2	2	1	1
17966.72030496529	2	1	1	1
17976.95033930217	3	3	3	2
17987.120373437676	2	2	2	1
17997.35040777456	2	2	2	2
18007.580442111444	3	3	3	3
18017.81047644833	3	3	2	2
18018.050477253848	2	2	2	1
18028.21051135579	3	2	2	2
18038.390545524857	2	2	2	2
18048.630579895304	4	3	3	3
18058.850614198625	3	3	3	2
18069.100648602634	3	3	3	3
18069.340649408154	3	2	2	2
18079.520683577222	3	3	2	2
18089.750717914107	3	3	3	3
18099.93075208317	3	3	3	3
18110.090786185112	3	3	2	2
18120.220820186365	2	2	2	1
18120.450820958322	2	2	2	1
18130.630855127387	3	2	2	2
18140.85088943071	2	2	2	2
18151.050923666902	2	2	2	1
18161.260957936658	4	3	3	3
18171.430992072164	2	2	2	2
18171.670992877684	2	2	2	1
18181.801026878933	3	2	2	2
18192.001061115127	3	3	2	2
18202.22109541845	3	3	3	2
18212.421129654645	2	2	2	1
18222.641163957964	3	3	3	2
18222.881164763483	3	2	2	2
18233.101199066805	2	2	2	2
18243.28123323587	2	2	2	1
18253.451267371376	3	2	2	2
18263.671301674698	2	2	2	1
18273.881335944454	3	3	2	2
18274.121336749973	3	2	2	2
18284.29137088548	3	2	2	2
18294.55140532305	4	4	3	3
18304.771439626373	3	3	3	2
18314.911473661185	3	3	3	3
18325.051507696	3	3	3	3
18325.29150850152	3	2	2	2
18335.491542737716	4	3	3	3
18345.711577041035	3	3	2	2
18355.901611243666	3	3	2	2
18366.11164551342	3	3	2	2
18376.27167961536	4	4	3	3
18376.51168042088	3	3	3	2
18386.651714455696	4	3	3	3
18396.87174875902	3	2	2	2
18407.071782995212	4	3	3	3
18417.261817197843	3	2	2	2
18427.44185136691	2	2	2	1
18427.67185213887	2	2	2	1
18437.891886442187	3	3	3	2
18448.11192074551	3	2	2	2
18458.351955115955	3	3	3	3
18468.531989285024	4	3	3	3
18478.752023588342	4	3	3	3
18478.99202439386	3	3	2	2
18489.142058462243	2	2	2	1
18499.33209266487	3	3	2	2
18509.562127001755	3	3	3	2
18519.692161003008	3	3	2	2
18529.88219520564	4	3	3	3
18530.122196011158	3	3	2	2
18540.332230280914	3	3	2	2
18550.522264483545	3	2	2	2
18560.682298585485	2	2	2	1
18570.892332855245	2	2	2	1
18581.142367259254	4	3	3	3
18581.382368064773	3	3	3	2
18591.602402368095	2	2	2	1
18601.81243663785	2	2	2	1
18611.932470605538	2	2	2	1
18622.142504875297	2	2	2	2
18632.34253911149	3	3	2	2
18632.572539883447	3	3	2	2
18642.74257401895	3	2	2	2
18652.962608322272	3	2	2	2
18663.20264269272	3	2	2	2
18673.342676727534	2	2	2	1
18683.542710963728	3	3	3	2
18683.782711769247	2	2	2	2
18693.972745971878	4	3	3	3
18704.132780073818	4	4	4	4
18714.33281431001	4	3	3	3
18724.502848445514	3	2	2	2
18734.712882715274	3	2	2	2
18734.952883520793	2	2	2	2
18745.122917656296	3	3	3	2
18755.35295199318	3	3	2	2
18765.48298599443	2	2	2	2
18775.653020129936	3	2	2	2
18785.843054332567	3	2	2	2
18786.073055104524	3	2	2	2
18796.29308940784	3	3	3	2
18806.433123442657	4	3	3	3
18816.643157712417	3	3	3	2
18826.773191713666	2	2	2	2
18836.913225748478	3	2	2	2
18837.153226554	2	2	2	1
18847.28326055525	3	2	2	2
18857.49329482501	4	4	3	3
18867.65332892695	4	3	3	3
18877.88336326383	4	4	3	3
18888.023397298646	3	2	2	2
18888.263398104165	2	2	2	1
18898.39343210542	2	2	2	1
18908.613466408737	2	2	2	1
18918.783500544243	2	1	1	1
18928.943534646183	2	2	1	1
18939.113568781686	2	2	1	1
18939.353569587205	2	1	1	1
18949.533603756274	3	2	2	2
18959.74363802603	2	2	2	1
18969.973672362914	3	2	2	2
18980.073706263476	2	2	2	1
18990.27374049967	3	2	2	2
18990.51374130519	2	2	2	1
19000.693775474258	3	3	3	3
19010.913809777576	3	3	2	2
19021.103843980207	3	3	2	2
19031.283878149276	3	3	2	2
19041.48391238547	2	2	1	1
19041.713913157426	2	2	1	1
19051.863947225804	3	3	2	2
19062.003981260616	3	3	3	2
19072.13401526187	3	2	2	2
19082.344049531624	2	2	2	1
19092.554083801384	3	3	3	3
19092.794084606903	3	3	2	2
19102.984118809534	4	4	4	3
19113.204153112853	3	3	3	3
19123.424187416174	3	2	2	2
19133.594221551677	3	3	3	2
19143.804255821437	2	2	2	2
19144.034256593393	2	2	2	2
19154.224290796024	3	3	3	2
19164.43432506578	3	3	3	2
19174.61435923485	3	2	2	2
19184.83439353817	3	3	3	3
19195.05442784149	3	3	3	3
19195.29442864701	3	2	2	2
19205.48446284964	3	3	3	2
19215.714497186524	3	3	3	2
19225.8645312549	3	3	3	3
19236.044565423967	4	3	3	3
19246.234599626598	3	3	2	2
19246.474600432117	2	2	2	2
19256.684634701876	2	2	1	1
19266.824668736692	2	2	2	1
19277.06470310714	3	2	2	2
19287.22473720908	2	2	2	2
19297.48477164665	3	3	3	2
19297.724772452173	3	3	2	2
19307.94480675549	3	3	3	2
19318.164841058813	3	3	3	2
19328.364875295007	3	3	3	3
19338.484909262694	3	3	3	3
19348.704943566016	4	4	4	3
19348.944944371535	4	3	3	3
19359.114978507037	2	2	2	2
19369.345012843925	3	3	3	2
19379.515046979428	3	2	2	2
19389.73508128275	2	2	2	1
19399.96511561963	4	3	3	3
19400.20511642515	3	3	3	2
19410.345150459965	3	3	3	3
19420.57518479685	3	3	3	3
19430.775219033043	3	3	3	3
19440.92525310142	3	3	3	2
19451.10528727049	3	3	2	2
19451.34528807601	2	2	2	2
19461.48532211082	3	2	2	2
19471.67535631345	3	3	2	2
19481.935390751027	4	3	3	3
19492.115424920095	4	4	3	3
19502.255458954907	2	2	2	2
19502.485459726864	2	2	2	2
19512.705494030186	2	2	2	2
19522.93552836707	3	3	2	2
19533.145562636826	2	2	1	1
19543.335596839457	2	2	2	2
19553.545631109217	3	3	3	2
19553.785631914736	3	3	2	2
19563.875665781732	3	2	2	2
19574.035699883672	2	2	2	2
19584.16573388492	2	2	2	1
19594.36576812112	2	2	2	1
19604.485802088806	2	2	2	1
19604.715802860763	2	2	2	1
19614.83583682845	2	2	2	2
19625.02587103108	2	2	2	2
19635.195905166584	4	3	3	3
19645.325939167833	3	3	3	2
19655.515973370464	3	3	3	3
19655.755974175983	3	2	2	2
19665.95600841218	3	2	2	2
19676.08604241343	2	2	2	1
19686.316076750314	3	3	2	2
19696.486110885817	2	2	1	1
19706.636144954195	3	2	2	2
19706.876145759714	2	2	2	1
19717.066179962345	4	3	3	3
19727.256214164976	3	3	3	2
19737.346248031972	3	3	3	2
19747.476282033225	2	2	2	2
19757.70631637011	3	3	3	2
19757.936317142063	3	3	3	2
19768.086351210444	2	2	2	2
19778.26638537951	2	2	2	1
19788.45641958214	3	2	2	2
19798.64645378477	4	3	3	3
19808.85648805453	3	3	3	3
19809.09648886005	3	2	2	2
19819.28652306268	3	3	3	2
19829.466557231746	3	3	3	2
19839.676591501506	3	3	2	2
19849.88662577126	3	3	2	2
19860.086660007455	2	2	1	1
19860.316660779412	2	2	1	1
19870.48669491492	2	2	2	2
19880.676729117546	2	2	2	1
19890.916763487992	2	2	2	2
19901.06679755637	2	2	2	2
19911.236831691876	3	3	2	2
19911.466832463833	3	3	2	2
19921.626866565774	3	2	2	2
19931.826900801967	3	3	3	3
19942.02693503816	3	3	3	3
19952.23696930792	2	2	2	1
19962.42700351055	2	2	1	1
19962.66700431607	1	1	1	1
19972.91703872008	3	3	3	3
19983.127072989835	2	2	2	1
19993.317107192466	3	3	2	2
20003.497141361535	3	3	3	2
20013.687175564166	3	2	2	2
20013.927176369685	2	2	1	1
20024.137210639445	3	3	3	3
20034.28724470782	4	3	3	3
20044.417278709072	3	3	3	2
20054.607312911703	3	2	2	2
20064.837347248584	2	2	2	1
20065.06734802054	2	2	2	1
20075.177381954665	3	3	2	2
20085.35741612373	3	3	2	2
20095.487450124983	2	2	2	1
20105.647484226924	3	3	3	3
20115.81751836243	3	3	3	3
20116.05751916795	3	3	2	2
20126.257553404143	3	2	2	2
20136.49758777459	3	3	2	2
20146.737622145036	3	2	2	2
20156.977656515486	3	3	3	2
20167.12769058386	3	3	2	2
20167.357691355817	3	3	2	2
20177.57772565914	4	3	3	3
20187.697759626826	4	3	3	3
20197.787793493822	4	3	3	3
20207.957827629325	3	3	3	2
20218.137861798394	3	3	3	3
20218.377862603913	3	2	2	2
20228.577896840106	3	2	2	2
20238.777931076304	3	3	3	2
20249.007965413188	3	2	2	2
20259.20799964938	2	2	2	2
20269.438033986266	3	2	2	2
20269.678034791785	2	2	1	1
20279.778068692343	3	2	2	2
20289.988102962103	3	3	3	3
20300.148137064043	3	2	2	2
20310.28817109886	2	2	1	1
20320.468205267924	3	2	2	2
20320.708206073443	2	2	1	1
20330.93824041033	3	2	2	2
20341.15827471365	4	3	3	3
20351.32830884915	3	2	2	2
20361.558343186036	3	2	2	2
20371.748377388667	3	3	2	2
20371.978378160624	3	3	2	2
20382.148412296126	3	2	2	2
20392.328446465195	3	2	2	2
20402.52848070139	2	2	1	1
20412.758515038273	3	3	3	3
20422.96854930803	3	3	3	3
20423.20855011355	3	3	2	2
20433.418584383307	2	2	2	1
20443.58861851881	2	2	2	2
20453.808652822132	3	3	3	3
20463.9886869912	4	3	3	3
20474.17872119383	3	3	3	3
20474.41872199935	3	2	2	2
20484.658756369798	3	3	2	2
20494.808790438175	3	3	3	2
20504.94882447299	3	3	2	2
20515.148858709184	3	3	2	2
20525.338892911815	3	3	3	3
20525.578893717335	3	3	2	2
20535.78892798709	2	2	2	1
20546.018962323975	3	3	2	2
20556.238996627297	4	4	3	3
20566.4090307628	3	3	3	2
20576.649065133246	4	4	3	3
20576.889065938765	3	3	3	2
20587.05910007427	3	2	2	2
20597.239134243337	3	3	3	3
20607.469168580225	3	3	3	3
20617.609202615036	4	4	3	3
20627.739236616286	3	3	3	3
20627.979237421805	3	3	2	2
20638.199271725127	4	4	4	3
20648.409305994886	3	3	3	2
20658.629340298205	2	2	2	2
20668.819374500836	2	2	2	2
20679.009408703467	3	2	2	2
20679.239409475424	3	2	2	2
20689.40944361093	3	2	2	2
20699.619477880686	3	3	2	2
20709.79951204975	3	2	2	2
20719.94954611813	3	3	2	2
20730.159580387888	2	1	1	1
20730.399581193407	1	1	1	1
20740.53961522822	2	2	2	1
20750.739649464416	3	3	2	2
20760.929683667044	3	3	2	2
20771.139717936803	4	3	3	3
20781.269751938056	3	3	2	2
20781.49975271001	3	3	2	2
20791.739787080456	3	3	2	2
20801.959821383778	2	2	2	1
20812.189855720662	3	3	3	2
20822.42989009111	2	2	2	2
20832.629924327306	3	2	2	2
20832.869925132825	2	2	2	2
20843.099959469706	3	3	3	3
20853.279993638775	4	4	3	3
20863.340027405084	4	4	3	3
20873.510061540586	3	3	2	2
20883.750095911033	3	3	2	2
20883.990096716552	2	2	2	2
20894.220131053436	3	3	3	3
20904.35016505469	3	3	3	2
20914.590199425136	3	2	2	2
20924.800233694892	3	3	2	2
20934.940267729708	2	2	1	1
20935.180268535227	1	1	1	1
20945.370302737858	2	2	2	2
20955.57033697405	3	3	2	2
20965.72037104243	3	3	2	2
20975.950405379313	3	2	2	2
20986.180439716198	4	4	4	4
20986.420440521717	4	3	3	3
20996.62047475791	4	4	3	3
21006.760508792722	3	3	2	2
21016.950542995353	4	3	3	3
21027.100577063735	4	4	3	3
21037.270611199237	3	3	3	3
21037.510612004757	3	2	2	2
21047.68064614026	3	2	2	2
21057.860680309328	2	2	2	1
21068.11071471334	2	2	2	2
21078.34074905022	4	3	3	3
21088.510783185728	2	2	2	2
21088.750783991247	2	2	2	1
21098.930818160312	3	3	2	2
21109.150852463634	3	2	2	2
21119.360886733393	3	3	3	2
21129.58092103671	3	3	3	2
21139.810955373596	2	2	1	1
21140.050956179115	1	1	1	1
21150.260990448875	3	3	3	3
21160.47102471863	3	3	3	3
21170.701059055515	2	2	2	2
21180.861093157455	3	3	3	2
21191.041127326524	3	3	3	2
21191.281128132043	2	2	2	2
21201.46116230111	3	3	3	2
21211.671196570867	2	2	2	1
21221.791230538554	2	2	2	1
21231.981264741185	3	3	2	2
21242.201299044507	3	2	2	2
21242.441299850027	2	2	1	1
21252.621334019095	3	2	2	2
21262.851368355976	3	3	3	3
21273.08140269286	3	2	2	2
21283.221436727676	3	3	3	2
21293.411470930307	4	3	3	3
21293.651471735826	3	3	2	2
21303.871506039148	4	3	3	3
21314.081540308904	2	1	1	1
21324.281574545097	2	1	1	1
21334.431608613475	2	1	1	1
21344.641642883234	3	3	3	2
