Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695845335fab039b83473150 - minikube	Unknown Heuristic - Run None (Profile ?) 695845335fab039b83473150 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695845335fab039b83473150 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695845335fab039b83473150 - minikube-m04
21622.262574711644	2	2	2	1
21632.492609048528	4	3	3	3
21642.702643318284	2	2	2	2
21652.8426773531	2	2	1	1
21653.08267815862	1	1	1	1
21663.322712529065	3	3	2	2
21673.53274679882	3	3	2	2
21683.77278116927	2	2	2	2
21693.9628153719	3	2	2	2
21704.192849708787	2	2	2	1
21704.422850480743	2	2	2	1
21714.662884851186	3	3	3	2
21724.86291908738	3	3	3	3
21735.092953424264	2	2	2	2
21745.272987593336	3	2	2	2
21755.42302166171	2	2	2	2
21755.66302246723	2	2	2	1
21765.833056602733	2	1	1	1
21776.023090805367	3	2	2	2
21786.273125209376	4	4	3	3
21796.413159244188	4	4	4	3
21806.54319324544	4	3	3	3
21806.78319405096	3	3	3	3
21817.013228387845	3	3	3	2
21827.233262691167	3	3	3	2
21837.43329692736	3	3	3	2
21847.61333109643	2	2	2	2
21857.793365265494	3	2	2	2
21858.033366071013	2	2	2	2
21868.223400273644	3	3	3	2
21878.403434442713	3	3	3	2
21888.59346864534	3	2	2	2
21898.77350281441	3	3	3	3
21908.973537050602	3	3	2	2
21909.213537856125	3	2	2	2
21919.453572226572	4	4	3	3
21929.623606362074	3	2	2	2
21939.753640363324	2	2	1	1
21949.94367456596	3	2	2	2
21960.133708768586	3	3	3	3
21960.37370957411	3	3	2	2
21970.613743944552	3	3	3	3
21980.81377818075	2	2	2	2
21991.053812551196	3	3	3	3
22001.243846753823	3	2	2	2
22011.40388085577	2	2	2	2
22011.643881661286	2	2	1	1
22021.823915830355	3	2	2	2
22031.99394996586	4	3	3	3
22042.12398396711	3	3	3	2
22052.354018303995	3	2	2	2
22062.524052439494	2	2	2	1
22062.754053211454	2	2	2	1
22072.934087380523	3	2	2	2
22083.104121516022	3	3	3	2
22093.294155718657	2	2	2	2
22103.43418975347	3	3	2	2
22113.614223922537	3	2	2	2
22113.85422472806	2	2	2	1
22124.004258796434	3	2	2	2
22134.194292999066	2	2	2	1
22144.40432726882	2	2	2	1
22154.604361505015	3	3	2	2
22164.79439570765	2	2	2	2
22165.034396513165	2	2	2	1
22175.254430816487	3	3	2	2
22185.48446515337	3	3	3	3
22195.664499322436	2	2	2	1
22205.8745335922	2	2	1	1
22216.094567895514	3	2	2	2
22216.334568701037	2	2	2	1
22226.454602668724	2	2	1	1
22236.644636871355	3	2	2	2
22246.87467120824	2	2	2	2
22257.024705276617	3	3	3	2
22267.204739445682	3	3	2	2
22267.4447402512	3	2	2	2
22277.564774218892	2	2	1	1
22287.784808522214	3	3	2	2
22297.87484238921	3	3	2	2
22308.054876558275	3	2	2	2
22318.28491089516	3	3	3	3
22318.524911700682	3	2	2	2
22328.754946037563	3	3	3	3
22338.93498020663	2	2	1	1
22349.1150143757	2	2	1	1
22359.175048142006	2	2	1	1
22369.38508241176	2	2	2	1
22369.61508318372	2	2	2	1
22379.765117252096	2	2	2	2
22389.915151320478	2	2	2	2
22400.105185523105	3	3	3	2
22410.27521965861	3	3	3	2
22420.435253760552	3	3	2	2
22420.675254566067	2	2	2	2
22430.845288701574	2	2	2	2
22441.05532297133	4	3	3	3
22451.26535724109	2	2	2	2
22461.505391611532	3	3	2	2
22471.745425981982	2	2	2	2
22471.985426787505	2	2	2	1
22482.16546095657	2	2	2	2
22492.405495327017	3	2	2	2
22502.62552963034	2	2	2	2
22512.8355639001	3	3	3	2
22523.055598203413	4	3	3	3
22523.295599008936	3	3	2	2
22533.545633412945	4	4	3	3
22543.765667716267	2	2	2	1
22553.91570178465	2	2	1	1
22564.15573615509	2	2	2	2
22574.4057705591	3	3	2	2
22574.645771364623	2	2	2	2
22584.845805600817	3	2	2	2
22595.005839702757	4	4	3	3
22605.19587390539	3	3	3	3
22615.345907973762	3	3	3	3
22625.535942176397	3	3	2	2
22625.765942948354	3	3	2	2
22635.91597701673	4	3	3	3
22646.0960111858	2	2	2	1
22656.316045489115	4	3	3	3
22666.48607962462	4	4	3	3
22676.696113894377	4	3	3	3
22676.9361146999	3	3	3	3
22687.07614873471	4	3	3	3
22697.21618276953	2	2	2	2
22707.38621690503	2	2	2	2
22717.63625130904	3	3	3	3
22727.79628541098	3	2	2	2
22728.036286216502	2	2	2	2
22738.1263200835	2	1	1	1
22748.386354521077	3	3	3	2
22758.516388522326	3	2	2	2
22768.706422724954	2	2	2	2
22778.84645675977	3	3	3	2
22779.076457531723	3	3	3	2
22789.24649166723	2	2	2	1
22799.456525936985	3	3	2	2
22809.676560240307	3	3	3	2
22819.796594207997	3	3	3	2
22829.94662827637	3	3	2	2
22830.186629081894	3	2	2	2
22840.42666345234	4	4	4	4
22850.5266973529	4	4	4	3
22860.70673152197	3	2	2	2
22870.90676575816	3	3	3	3
22881.016799692286	4	4	3	3
22881.25680049781	3	3	3	2
22891.346834364806	3	2	2	2
22901.52686853387	3	2	2	2
22911.70690270294	2	1	1	1
22921.86693680488	2	2	1	1
22932.036970940386	2	1	1	1
22932.26697171234	2	1	1	1
22942.497006049223	3	3	3	2
22952.697040285417	3	3	3	3
22962.9270746223	4	4	3	3
22973.067108657113	3	3	3	2
22983.24714282618	3	3	3	2
22983.4871436317	3	2	2	2
22993.66717780077	3	2	2	2
23003.88721210409	2	2	2	2
23014.07724630672	3	3	3	3
23024.267280509353	3	3	3	2
23034.497314846234	3	3	3	3
23034.72731561819	3	3	3	3
23044.93734988795	2	2	2	1
23055.13738412414	3	2	2	2
23065.387418528157	2	2	2	2
23075.58745276435	3	2	2	2
23085.80748706767	3	3	3	3
23086.04748787319	3	2	2	2
23096.257522142943	4	4	3	3
23106.437556312012	2	2	2	2
23116.537590212574	3	2	2	2
23126.757624515896	4	3	3	3
23136.95765875209	3	3	2	2
23137.187659524046	3	3	2	2
23147.35769365955	3	3	2	2
23157.56772792931	3	3	3	3
23167.767762165502	3	3	3	3
23177.997796502386	2	2	2	1
23188.157830604327	2	2	1	1
23188.38783137628	2	2	1	1
23198.56786554535	2	2	2	2
23208.6978995466	2	2	2	1
23218.907933816357	3	3	2	2
23229.10796805255	3	3	3	3
23239.33800238944	4	4	3	3
23239.578003194954	4	3	3	3
23249.698037162645	3	3	3	2
23259.92807149953	2	2	2	2
23270.118105702157	3	3	3	2
23280.29813987122	3	3	3	3
23290.47817404029	4	3	3	3
23290.718174845813	3	3	2	2
23300.888208981312	3	3	2	2
23311.068243150385	2	2	2	2
23321.238277285887	3	3	3	2
23331.478311656334	4	4	4	4
23341.658345825403	2	2	2	1
23341.89834663092	1	1	1	1
23352.078380799987	3	2	2	2
23362.27841503618	2	1	1	1
23372.53844947376	3	3	3	2
23382.70848360926	3	3	3	3
23392.898517811893	3	3	3	2
23393.138518617412	3	3	2	2
23403.298552719352	3	2	2	2
23413.508586989108	3	3	2	2
23423.72862129243	2	2	2	1
23433.88865539437	2	2	2	2
23444.038689462748	3	3	2	2
23444.278690268267	2	2	2	1
23454.518724638714	3	2	2	2
23464.678758740654	4	3	3	3
23474.818792775473	3	3	2	2
23484.99882694454	3	2	2	2
23495.148861012913	3	2	2	2
23495.37886178487	3	2	2	2
23505.528895853247	2	2	2	2
23515.75893019013	2	2	2	1
23525.978964493454	3	3	2	2
23536.108998494703	2	2	2	2
23546.27903263021	3	3	3	2
23546.51903343573	2	2	2	2
23556.719067671922	2	2	2	2
23566.96910207593	3	3	2	2
23577.159136278566	2	2	2	1
23587.33917044763	2	2	2	2
23597.549204717387	3	2	2	2
23597.78920552291	2	2	2	2
23607.919239524163	3	2	2	2
23618.149273861043	3	3	2	2
23628.289307895855	3	3	3	2
23638.469342064924	3	3	3	2
23648.63937620043	3	2	2	2
23648.869376972387	3	2	2	2
23658.98941094007	2	2	2	2
23669.23944534408	3	2	2	2
23679.3794793789	2	2	2	1
23689.609513715783	3	3	2	2
23699.79954791841	3	2	2	2
23700.039548723933	2	2	2	2
23710.24958299369	4	4	4	3
23720.469617297007	2	2	2	2
23730.65965149964	3	3	3	2
23740.87968580296	3	3	3	2
23751.06972000559	3	3	2	2
23751.309720811114	3	2	2	2
23761.489754980183	2	2	2	2
23771.67978918281	2	2	2	1
23781.90982351969	3	3	2	2
23792.059857588072	3	3	2	2
23802.29989195852	4	4	4	3
23802.539892764038	3	3	3	3
23812.749927033798	2	2	2	2
23822.909961135738	2	2	2	1
23833.10999537193	3	3	3	3
23843.350029742374	3	3	3	3
23853.560064012137	4	4	4	3
23853.800064817653	3	3	3	3
23864.010099087413	3	2	2	2
23874.19013325648	3	3	3	2
23884.36016739198	2	2	2	2
23894.580201695302	2	2	2	1
23904.770235897937	3	2	2	2
23905.000236669894	3	2	2	2
23915.170270805393	2	2	2	2
23925.35030497446	2	2	1	1
23935.490339009277	2	2	1	1
23945.72037334616	3	3	3	3
23955.920407582355	3	2	2	2
23956.160408387874	2	2	2	2
23966.39044272476	3	3	3	3
23976.600476994514	2	1	1	1
23986.850511398527	3	3	2	2
23996.99054543334	3	3	3	3
24007.180579635973	3	3	3	2
24007.42058044149	3	2	2	2
24017.60061461056	3	3	3	2
24027.820648913876	2	2	2	2
24038.060683284326	4	3	3	3
24048.240717453395	3	3	2	2
24058.390751521772	3	3	3	3
24058.630752327288	3	3	2	2
24068.810786496357	3	3	3	2
24078.960820564735	3	3	3	2
24089.120854666675	3	2	2	2
24099.360889037125	4	4	3	3
24109.530923172628	3	3	3	2
24109.760923944585	3	3	3	2
24119.980958247903	3	3	3	3
24130.12099228272	2	2	2	1
24140.37102668673	3	3	2	2
24150.591060990053	3	3	3	3
24160.761095125552	4	4	4	4
24161.001095931075	4	3	3	3
24171.171130066577	4	4	4	4
24181.381164336337	3	3	3	2
24191.60119863966	2	2	2	2
24201.83123297654	3	3	2	2
24211.961266977793	3	3	3	2
24212.201267783308	3	2	2	2
24222.401302019505	3	3	3	3
24232.591336222136	3	3	2	2
24242.79137045833	3	3	3	3
24252.9714046274	3	3	3	2
24263.13143872934	3	2	2	2
24263.371439534854	2	2	2	2
24273.551473703923	2	2	2	1
24283.78150804081	3	3	3	2
24293.97154224344	3	2	2	2
24304.11157627825	3	3	3	2
24314.331610581572	4	3	3	3
24314.571611387095	3	3	3	3
24324.791645690417	2	2	2	1
24334.99167992661	4	3	3	3
24345.121713927856	4	4	3	3
24355.261747962675	3	3	3	2
24365.481782265997	3	3	2	2
24365.721783071513	2	2	2	2
24375.861817106324	3	3	3	2
24386.041851275393	3	2	2	2
24396.2118854109	2	2	1	1
24406.43191971422	3	2	2	2
24416.611953883286	2	2	2	1
24416.841954655243	2	2	2	1
24427.021988824312	3	3	2	2
24437.192022959818	2	2	2	1
24447.372057128883	3	3	2	2
24457.56209133151	3	3	3	3
24467.72212543345	3	2	2	2
24467.962126238974	2	2	2	1
24478.092160240227	3	2	2	2
24488.302194509983	2	2	2	2
24498.492228712614	3	3	3	2
24508.642262780988	3	2	2	2
24518.872297117876	4	4	3	3
24519.11229792339	3	3	3	2
24529.342332260276	3	3	2	2
24539.582366630726	3	3	3	3
24549.722400665538	3	3	3	3
24559.902434834603	2	2	2	1
24570.08246900367	2	2	2	2
24570.322469809194	2	1	1	1
24580.522504045388	3	3	2	2
24590.632537979513	3	3	3	2
24600.772572014324	3	3	3	3
24610.94260614983	2	2	2	2
24621.152640419587	3	3	3	3
24621.39264122511	3	2	2	2
24631.61267552843	3	3	3	2
24641.852709898874	3	3	2	2
24652.03274406794	3	3	2	2
24662.212778237008	4	3	3	3
24672.362812305386	4	3	3	3
24672.60281311091	3	3	2	2
24682.8028473471	2	2	1	1
24692.99288154973	2	2	2	1
24703.132915584545	3	2	2	2
24713.31294975361	3	3	2	2
24723.482983889116	2	1	1	1
24723.712984661073	2	1	1	1
24733.963019065082	4	3	3	3
24744.14305323415	4	4	3	3
24754.35308750391	3	3	2	2
24764.413121270216	3	3	2	2
24774.603155472847	3	3	3	2
24774.843156278366	3	2	2	2
24785.04319051456	3	2	2	2
24795.283224885006	3	3	3	3
24805.483259121203	4	4	3	3
24815.643293223144	3	3	3	3
24825.783327257956	2	2	2	2
24826.02332806348	2	2	2	1
24836.213362266106	3	3	2	2
24846.453396636552	4	3	3	3
24856.583430637806	3	3	3	2
24866.753464773312	3	3	3	2
24876.893498808124	4	3	3	3
24877.133499613643	3	3	2	2
24887.313533782708	4	3	3	3
24897.543568119596	2	2	2	2
24907.703602221536	3	3	3	2
24917.93363655842	3	3	2	2
24928.12367076105	3	3	3	2
24928.36367156657	3	3	2	2
24938.563705802764	4	4	4	3
24948.783740106086	2	2	1	1
24958.98377434228	3	2	2	2
24969.183808578473	4	3	3	3
24979.333842646847	4	4	3	3
24979.57384345237	3	3	3	3
24989.70387745362	4	3	3	3
24999.92391175694	3	3	2	2
25010.04394572463	3	3	2	2
25020.27398006151	3	3	3	3
25030.3940140292	3	3	3	3
25030.63401483472	3	3	2	2
25040.814049003784	3	2	2	2
25051.054083374234	3	3	3	2
25061.234117543303	3	3	3	2
25071.45415184662	2	2	2	2
25081.674186149943	3	3	3	3
25081.914186955462	3	3	2	2
25092.104221158093	4	3	3	3
25102.294255360724	2	2	2	2
25112.504289630484	3	2	2	2
25122.744324000927	4	3	3	3
25132.924358169996	3	2	2	2
25133.15435894195	3	2	2	2
25143.284392943202	3	3	3	2
25153.46442711227	3	2	2	2
25163.684461415593	2	2	2	1
25173.964495920292	4	4	4	4
25184.14453008936	3	3	2	2
25184.374530861318	3	3	2	2
25194.6045651982	2	2	2	2
25204.814599467954	4	3	3	3
25214.91463336852	3	3	2	2
25225.08466750402	3	3	3	2
25235.214701505272	3	3	2	2
25235.45470231079	2	2	2	2
25245.604736379173	3	3	2	2
25255.834770716054	4	3	3	3
25266.04480498581	3	2	2	2
25276.244839222003	3	3	2	2
25286.484873592453	3	3	2	2
25286.71487436441	3	3	2	2
25296.924908634166	3	3	2	2
25307.12494287036	2	2	1	1
25317.354977207244	3	3	3	3
25327.515011309188	4	4	4	3
25337.685045444687	4	4	4	4
25337.92504625021	4	3	3	3
25348.10508041928	3	3	3	2
25358.33511475616	4	3	3	3
25368.515148925228	3	3	2	2
25378.65518296004	3	3	3	3
25388.885217296927	4	3	3	3
25389.125218102443	3	3	3	2
25399.315252305078	4	4	4	3
25409.525286574833	3	3	3	2
25419.705320743902	2	2	1	1
25429.91535501366	3	3	3	3
25440.125389283417	3	3	2	2
25440.365390088933	2	2	2	1
25450.575424358693	2	2	1	1
25460.81545872914	3	3	3	2
25470.99549289821	3	3	3	3
25481.135526933023	3	2	2	2
25491.235560833582	2	2	2	1
25491.465561605535	2	2	2	1
25501.545595438973	2	2	2	1
25511.765629742295	4	3	3	3
25522.00566411274	3	3	2	2
25532.18569828181	2	2	1	1
25542.44573271938	3	3	3	3
25542.685733524904	3	2	2	2
25552.815767526154	3	3	2	2
25563.0558018966	3	3	3	2
25573.27583619992	3	2	2	2
25583.415870234734	2	2	1	1
25593.505904101734	2	2	1	1
25593.745904907253	2	1	1	1
25603.935939109884	2	2	2	1
25614.185973513893	3	3	3	3
25624.39600778365	3	2	2	2
25634.586041986284	4	3	3	3
25644.726076021096	4	4	4	3
25644.966076826615	3	3	3	3
25655.16611106281	4	4	3	3
25665.35614526544	3	3	3	3
25675.496179300255	3	2	2	2
25685.61621326794	3	3	3	3
25695.806247470573	3	3	3	2
25696.046248276096	3	3	2	2
25706.25628254585	2	2	2	2
25716.466316815604	3	3	2	2
25726.596350816857	2	2	2	2
25736.716384784548	2	2	2	2
25746.896418953613	2	2	2	2
25747.136419759132	2	2	2	1
25757.316453928197	3	3	3	3
25767.516488164394	4	4	3	3
25777.656522199206	3	3	3	2
25787.866556468965	2	2	1	1
25798.086590772287	3	2	2	2
25798.326591577807	2	2	2	1
25808.556625914687	3	3	2	2
25818.766660184447	3	3	2	2
25828.99669452133	3	3	2	2
25839.1767286904	2	1	1	1
25849.446763161533	4	4	3	3
25849.686763967056	3	3	3	2
25859.866798136125	4	3	3	3
25870.056832338752	3	3	3	2
25880.276866642074	3	3	3	3
25890.456900811143	3	3	3	2
25900.666935080895	2	2	2	2
25900.896935852852	2	2	2	2
25911.136970223302	3	3	3	2
25921.34700449306	4	4	4	4
25931.487038527874	3	3	3	2
25941.72707289832	3	3	3	2
25951.91710710095	3	3	3	2
25952.14710787291	3	3	3	2
25962.317142008415	3	3	3	2
25972.49717617748	3	2	2	2
25982.727210514364	3	3	3	3
25992.907244683433	3	3	2	2
26003.117278953185	4	3	3	3
26003.357279758708	3	3	3	2
26013.57731406203	3	3	3	3
26023.777348298223	3	2	2	2
26033.99738260154	3	3	3	2
26044.167416737047	2	2	2	1
26054.297450738297	2	2	1	1
26054.527451510254	2	2	1	1
26064.73748578001	4	4	3	3
26074.897519881953	3	3	3	3
26085.11755418527	4	3	3	3
26095.247588186525	3	3	2	2
26105.437622389156	3	3	3	3
26105.677623194675	3	2	2	2
26115.867657397306	3	3	2	2
26126.0676916335	3	3	3	3
26136.307726003946	3	3	2	2
26146.547760374393	2	2	2	2
26156.737794577028	3	2	2	2
26156.977795382543	2	2	1	1
26167.167829585178	3	3	2	2
26177.347863754243	3	3	3	3
26187.58789812469	3	3	2	2
26197.8379325287	4	4	3	3
26208.027966731333	4	3	3	3
26208.26796753685	3	3	3	2
26218.438001672355	3	2	2	2
26228.64803594211	3	3	3	2
26238.828070111176	4	4	3	3
26249.03810438094	4	4	4	3
26259.248138650695	2	2	2	2
26259.47813942265	2	2	2	2
26269.69817372597	3	3	3	2
26279.868207861477	2	2	2	2
26289.9782417956	3	3	2	2
26300.15827596467	3	3	3	3
26310.29830999948	4	3	3	3
26310.538310805005	3	3	2	2
26320.768345141885	3	2	2	2
26330.938379277388	3	3	3	2
26341.118413446453	3	3	3	2
26351.258447481272	2	2	2	1
26361.438481650337	2	2	2	1
26361.678482455856	2	2	1	1
26371.78851638998	2	2	1	1
26381.91855039123	2	2	2	1
26392.088584526737	3	2	2	2
26402.268618695805	2	2	2	2
26412.518653099814	4	3	3	3
26412.758653905337	3	3	2	2
26422.99868827578	3	3	2	2
26433.148722344158	3	3	3	2
26443.328756513227	3	3	3	2
26453.52879074942	3	3	3	2
26463.70882491849	3	3	2	2
26463.94882572401	3	2	2	2
26474.088859758824	3	2	2	2
26484.248893860764	2	2	2	1
26494.48892823121	3	2	2	2
26504.628962266022	1	1	1	1
26514.848996569344	2	2	2	1
26515.0789973413	2	2	2	1
26525.279031577495	2	2	2	2
26535.50906591438	3	3	3	2
26545.739100251263	2	2	2	1
26555.989134655272	3	3	2	2
26566.189168891466	3	3	3	2
26566.42916969699	3	2	2	2
26576.559203698238	3	3	2	2
26586.77923800156	3	2	2	2
26596.97927223775	3	3	3	2
26607.169306440384	4	4	4	3
26617.33934057589	3	3	3	2
26617.579341381406	3	2	2	2
26627.789375651162	2	1	1	1
26638.029410021612	3	3	2	2
26648.169444056424	3	3	2	2
26658.389478359746	3	3	3	2
26668.619512696634	4	3	3	3
26668.85951350215	3	3	2	2
26679.07954780547	3	3	2	2
26689.25958197454	3	3	3	2
26699.439616143605	4	3	3	3
26709.6396503798	3	3	3	3
26719.869684716683	2	2	1	1
26720.09968548864	2	2	1	1
26730.22971948989	2	2	2	1
26740.44975379321	3	2	2	2
26750.639787995842	2	2	2	1
26760.829822198473	3	3	2	2
26771.049856501795	2	2	2	2
26771.279857273752	2	2	2	2
26781.46989147638	3	3	3	3
26791.639925611886	2	2	2	2
26801.86995994877	3	2	2	2
26812.049994117835	3	3	2	2
26822.28002845472	2	2	1	1
26822.52002926024	1	1	1	1
26832.750063597123	3	2	2	2
26842.92009773263	3	2	2	2
26853.110131935257	2	2	2	2
26863.170165701566	2	2	2	2
26873.320199769943	2	2	2	1
26873.560200575463	2	2	1	1
26883.740234744528	3	2	2	2
26893.980269114978	3	3	3	2
26904.220303485425	3	3	2	2
26914.410337688056	3	2	2	2
26924.620371957815	3	2	2	2
26924.86037276333	2	2	2	1
26935.0404069324	3	3	3	2
26945.210441067906	2	2	2	2
26955.4104753041	4	3	3	3
26965.620509573855	2	2	2	2
26975.81054377649	3	3	3	3
26976.050544582005	3	2	2	2
26986.290578952456	3	3	2	2
26996.520613289336	3	3	2	2
27006.6206471899	2	2	2	2
27016.87068159391	3	3	3	2
27027.100715930792	3	3	2	2
27027.340716736315	3	2	2	2
27037.520750905383	3	3	3	2
27047.750785242264	2	2	2	2
27057.910819344204	2	2	2	1
27068.090853513273	3	3	2	2
27078.340887917282	4	4	4	3
27078.580888722805	3	3	3	3
27088.750922858304	2	1	1	1
27098.9509570945	3	3	2	2
27109.10099116288	3	3	2	2
27119.301025399072	2	2	2	1
27129.441059433884	2	2	2	2
27129.67106020584	2	2	2	2
27139.8810944756	3	2	2	2
27150.121128846047	3	3	2	2
27160.34116314937	2	2	2	2
27170.501197251306	3	3	3	2
27180.701231487503	4	3	3	3
27180.941232293022	3	3	3	3
27191.131266495653	3	2	2	2
27201.351300798975	2	2	2	2
27211.44133466597	2	2	2	2
27221.671369002852	3	2	2	2
27231.8314031048	2	2	2	1
27232.071403910315	2	2	1	1
27242.24143804582	2	1	1	1
27252.481472416264	3	2	2	2
27262.65150655177	3	2	2	2
27272.81154065371	2	2	2	2
27283.06157505772	3	3	2	2
27283.301575863243	3	2	2	2
27293.531610200127	3	2	2	2
27303.661644201376	2	2	2	2
27313.811678269754	2	2	2	2
27324.001712472385	2	2	2	2
27334.18174664145	2	2	2	2
27334.411747413407	2	2	2	2
27344.621781683167	2	2	2	2
27354.79181581867	3	3	2	2
27364.881849685666	3	3	2	2
27375.111884022554	2	1	1	1
27385.271918124494	3	2	2	2
27385.51191893001	2	2	2	1
27395.69195309908	3	3	2	2
27405.89198733527	4	3	3	3
27416.052021437215	3	3	3	3
27426.2820557741	2	2	2	2
27436.4520899096	3	3	2	2
27436.69209071512	3	2	2	2
27446.852124817062	3	3	2	2
27457.06215908682	3	3	2	2
27467.26219332301	4	3	3	3
27477.412227391393	4	4	3	3
27487.63226169471	2	2	2	2
27487.872262500234	2	2	2	1
27498.00229650148	3	2	2	2
27508.2223308048	3	3	2	2
27518.362364839617	3	3	3	3
27528.592399176505	3	3	3	3
27538.7924334127	2	2	2	2
27539.032434218214	2	2	2	1
27549.252468521536	3	3	3	2
27559.44250272417	3	3	2	2
27569.652536993926	3	2	2	2
27579.85257123012	4	4	3	3
27590.07260553344	3	3	2	2
27590.312606338957	3	2	2	2
27600.54264067584	3	3	3	2
27610.7526749456	1	1	1	1
27620.992709316044	3	2	2	2
27631.202743585807	3	2	2	2
27641.382777754872	3	3	2	2
27641.61277852683	3	3	2	2
27651.842812863713	3	3	3	3
27662.072847200594	3	3	2	2
27672.302881537482	3	3	3	3
27682.532915874366	4	3	3	3
27692.73295011056	4	4	4	3
27692.972950916075	3	3	3	3
27703.18298518584	2	2	2	2
27713.393019455594	2	2	1	1
27723.533053490406	2	2	2	1
27733.71308765948	2	2	2	2
27743.913121895668	1	1	1	1
27744.14312266763	1	1	1	1
27754.323156836694	2	2	2	1
27764.53319110645	3	3	3	3
27774.71322527552	3	3	3	3
27784.893259444583	3	3	3	3
27795.003293378708	4	3	3	3
27795.24329418423	3	3	3	2
27805.46332848755	3	3	2	2
27815.693362824433	3	2	2	2
27825.873396993502	2	2	2	1
27836.083431263258	2	2	2	2
27846.28346549945	3	3	2	2
27846.523466304974	3	2	2	2
27856.693500440477	2	2	2	2
27866.86353457598	2	2	2	2
27877.063568812177	3	2	2	2
27887.253603014804	3	3	3	3
27897.493637385254	4	3	3	3
27897.73363819077	3	3	3	2
27907.903672326276	3	3	3	3
27918.133706663157	2	2	2	1
27928.34374093292	2	2	2	2
27938.533775135547	2	2	1	1
27948.723809338182	3	2	2	2
27948.953810110135	3	2	2	2
27959.053844010694	3	3	3	3
27969.283878347578	3	3	3	2
27979.523912718025	4	4	4	3
27989.703946887093	4	4	4	3
27999.833980888343	3	3	3	3
28000.073981693866	3	2	2	2
28010.274015930063	3	2	2	2
28020.494050233377	4	3	3	3
28030.704084503137	2	2	1	1
28040.95411890715	3	3	3	2
28051.12415304265	3	2	2	2
28051.36415384817	2	2	1	1
28061.64418835287	4	4	4	4
28071.864222656193	3	3	2	2
28082.04425682526	4	3	3	3
28092.26429112858	3	2	2	2
28102.494325465464	3	3	3	2
28102.734326270984	3	2	2	2
28112.924360473615	3	2	2	2
28123.10439464268	3	2	2	2
28133.294428845315	2	2	2	1
28143.514463148636	2	2	2	1
28153.75449751908	3	2	2	2
28153.994498324602	2	2	2	2
28164.12453232585	2	1	1	1
28174.384566763423	4	4	3	3
28184.604601066745	2	2	2	1
28194.77463520225	3	2	2	2
28204.96466940488	3	3	3	2
28205.2046702104	2	2	2	2
28215.39470441303	3	2	2	2
28225.55473851497	3	3	3	2
28235.724772650476	4	4	4	4
28245.864806685287	4	4	3	3
28256.034840820794	4	4	3	3
28256.274841626317	3	3	3	3
28266.38487556044	3	3	3	3
28276.564909729506	3	3	3	3
28286.724943831447	4	4	3	3
28296.934978101202	2	2	2	2
28307.135012337396	3	2	2	2
28307.37501314292	2	2	2	2
28317.605047479803	3	3	2	2
28327.775081615302	3	3	3	2
28337.965115817937	3	2	2	2
28348.19515015482	2	2	2	1
28358.285184021817	2	2	2	1
28358.515184793774	2	2	2	1
28368.715219029968	3	3	2	2
28378.885253165474	2	2	1	1
28389.085287401667	3	2	2	2
28399.31532173855	2	2	2	2
28409.525356008304	2	2	2	2
28409.765356813827	2	2	1	1
28419.935390949333	2	2	2	1
28430.1154251184	3	3	2	2
28440.2854592539	2	2	1	1
28450.495493523664	3	3	3	3
28460.735527894107	3	3	3	3
28460.97552869963	3	2	2	2
28471.075562600185	3	3	3	3
28481.295596903507	2	2	1	1
28491.48563110614	3	2	2	2
28501.66566527521	3	3	3	2
28511.89569961209	2	2	2	1
28512.125700384047	2	2	2	1
28522.355734720928	3	3	3	2
28532.48576872218	3	2	2	2
28542.72580309263	3	2	2	2
28552.87583716101	3	2	2	2
28563.025871229383	3	2	2	2
28563.265872034906	2	2	1	1
28573.505906405353	3	2	2	2
28583.735940742237	3	3	3	3
28593.865974743487	3	3	2	2
28604.106009113933	3	3	2	2
28614.296043316564	3	3	3	3
28614.536044122084	3	2	2	2
28624.68607819046	2	2	2	1
28634.916112527342	3	3	3	3
28645.136146830664	3	2	2	2
28655.266180831917	2	2	2	1
28665.446215000982	3	3	2	2
28665.686215806505	2	2	2	2
28675.83624987488	2	2	2	1
28686.0562841782	2	2	1	1
28696.256318414395	2	2	2	2
28706.456352650588	3	3	3	2
28716.596386685404	2	2	2	1
28716.826387457357	2	2	2	1
28727.066421827807	3	3	2	2
28737.29645616469	3	3	3	3
28747.44649023307	4	4	4	3
28757.616524368575	3	3	2	2
28767.806558571203	3	3	2	2
28768.046559376726	3	2	2	2
28778.1965934451	2	2	2	1
28788.426627781988	3	2	2	2
28798.65666211887	3	2	2	2
28808.836696287937	3	2	2	2
28818.97673032275	2	2	2	2
28819.216731128272	2	2	1	1
28829.396765297337	3	3	2	2
28839.62679963422	3	3	2	2
28849.796833769728	3	3	2	2
28859.99686800592	3	3	3	2
28870.18690220855	3	3	3	3
28870.416902980505	3	3	3	3
28880.596937149574	3	3	3	2
28890.74697121795	3	3	3	2
28900.937005420583	3	3	2	2
28911.067039421832	3	2	2	2
28921.267073658026	3	3	2	2
28921.50707446355	3	2	2	2
28931.64710849836	3	2	2	2
28941.837142700995	4	3	3	3
28952.05717700431	1	1	1	1
28962.19721103913	2	2	1	1
28972.387245241756	3	3	2	2
28972.62724604728	2	2	2	2
28982.75728004853	3	3	3	2
