Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695a8f635c413a6b8f8b1cab - minikube	Unknown Heuristic - Run None (Profile ?) 695a8f635c413a6b8f8b1cab - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695a8f635c413a6b8f8b1cab - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695a8f635c413a6b8f8b1cab - minikube-m04
36578.73190214678	2	2	2	2
36593.110334498255	3	3	2	2
36607.488766849725	3	3	3	2
36621.8671992012	2	2	2	1
36636.24563155267	2	2	2	2
36650.62406390414	3	3	2	2
36665.00249625561	3	2	2	2
36679.38092860709	3	3	2	2
36693.75936095856	3	3	2	2
36708.13779331004	3	3	3	2
36722.51622566151	3	3	3	2
36736.894658012985	3	2	2	2
36751.273090364455	2	2	2	2
36765.651522715925	2	2	2	2
36780.029955067395	2	2	2	2
36794.40838741887	3	3	3	2
36808.78681977034	3	3	3	2
36823.16525212182	2	2	2	2
36837.54368447329	2	2	2	1
36851.92211682477	3	2	2	2
36866.30054917624	3	2	2	2
36880.67898152771	3	2	2	2
36895.05741387918	3	3	2	2
36909.435846230655	3	3	2	2
36923.814278582126	3	2	2	2
36938.192710933596	2	2	2	2
36952.57114328507	3	3	2	2
36966.94957563654	2	2	2	2
36981.32800798802	3	2	2	2
36995.70644033949	2	2	2	2
37010.08487269097	2	2	2	1
37024.46330504244	3	2	2	2
37038.84173739391	4	4	3	3
37053.22016974538	3	3	3	3
37067.598602096856	3	3	2	2
37081.977034448326	3	2	2	2
37096.3554667998	2	2	2	1
37110.73389915127	3	2	2	2
37125.11233150275	3	3	2	2
37139.49076385422	2	2	2	2
37153.86919620569	3	3	2	2
37168.24762855716	3	3	3	2
37182.62606090864	3	3	2	2
37197.00449326011	3	2	2	2
37211.382925611586	2	2	2	1
37225.761357963056	3	2	2	2
37240.139790314526	3	2	2	2
37254.518222666	2	2	1	1
37268.896655017474	2	2	1	1
37283.275087368944	2	2	2	2
37297.653519720414	3	2	2	2
37312.03195207189	3	2	2	2
37326.41038442336	2	2	2	2
37340.78881677484	3	2	2	2
37355.16724912631	3	2	2	2
37369.545681477786	3	3	2	2
37383.92411382926	2	2	2	2
37398.30254618073	2	2	2	1
37412.680978532204	3	2	2	2
37427.059410883674	3	3	2	2
37441.437843235144	3	2	2	2
37455.81627558662	2	2	2	2
37470.19470793809	3	2	2	2
37484.57314028957	3	2	2	2
37498.95157264104	2	2	2	2
37513.33000499252	2	2	2	2
37527.70843734399	2	2	2	1
37542.08686969546	3	3	2	2
37556.46530204693	2	2	2	1
37570.8437343984	2	2	2	2
37585.222166749874	3	3	3	2
37599.600599101344	3	3	2	2
37613.97903145282	2	2	2	2
37628.35746380429	3	3	2	2
37642.73589615577	3	3	2	2
37657.11432850724	2	2	2	2
37671.49276085871	3	2	2	2
37685.87119321018	3	3	2	2
37700.24962556166	3	2	2	2
37714.62805791313	3	3	3	2
37729.006490264605	3	2	2	2
37743.384922616075	2	2	2	2
37757.76335496755	3	3	2	2
37772.14178731902	2	2	2	1
37786.52021967049	2	2	2	1
37800.89865202197	3	2	2	2
37815.27708437344	3	3	3	2
37829.65551672491	3	2	2	2
37844.03394907639	2	2	2	2
37858.41238142786	3	3	2	2
37872.790813779335	2	2	2	2
37887.169246130805	3	3	3	2
37901.54767848228	3	2	2	2
37915.92611083375	3	2	2	2
37930.30454318522	3	2	2	2
37944.68297553669	2	2	2	1
37959.06140788816	2	2	2	1
37973.43984023964	3	2	2	2
37987.81827259111	3	3	3	2
38002.19670494259	3	2	2	2
38016.57513729406	2	2	2	2
38030.953569645535	3	3	3	2
38045.332001997005	3	3	3	2
38059.710434348475	3	3	3	2
38074.088866699945	2	2	2	2
38088.46729905142	3	2	2	2
38102.84573140289	2	2	2	2
38117.22416375437	2	2	2	2
38131.60259610584	2	2	2	2
38145.98102845732	2	2	2	2
38160.35946080879	2	2	2	2
38174.73789316026	3	2	2	2
38189.116325511735	3	3	2	2
38203.494757863205	2	2	2	1
38217.873190214676	2	2	1	1
38232.25162256615	3	3	2	2
38246.63005491762	2	2	2	2
38261.00848726909	3	2	2	2
38275.38691962057	2	2	2	1
38289.76535197204	3	2	2	2
38304.14378432352	2	2	2	2
38318.52221667499	3	3	3	2
38332.90064902646	3	2	2	2
38347.27908137793	2	2	2	2
38361.657513729406	3	3	3	2
38376.035946080876	3	2	2	2
38390.41437843235	2	2	2	2
38404.79281078382	2	2	2	2
38419.1712431353	2	2	1	1
38433.54967548677	3	2	2	2
38447.92810783824	3	2	2	2
38462.30654018971	2	2	2	2
38476.68497254119	2	2	2	1
38491.06340489266	2	2	2	2
38505.441837244136	3	3	3	2
38519.820269595606	3	2	2	2
38534.19870194708	3	2	2	2
38548.57713429855	2	2	2	2
38562.955566650024	2	2	2	1
38577.3339990015	3	2	2	2
38591.71243135297	2	2	2	2
38606.09086370444	3	2	2	2
38620.46929605591	3	3	2	2
38634.84772840739	3	3	2	2
38649.22616075886	3	2	2	2
38663.604593110336	3	2	2	2
38677.98302546181	3	3	2	2
38692.361457813284	3	2	2	2
38706.739890164754	3	3	2	2
38721.118322516224	3	2	2	2
38735.496754867694	2	2	2	1
38749.87518721917	3	2	2	2
38764.25361957064	3	3	2	2
38778.63205192212	3	2	2	2
38793.01048427359	3	2	2	2
38807.38891662507	3	2	2	2
38821.76734897654	2	2	2	2
38836.14578132801	3	2	2	2
38850.52421367948	3	2	2	2
38864.902646030954	3	3	2	2
38879.281078382424	3	3	2	2
38893.6595107339	3	2	2	2
38908.03794308537	2	2	2	2
38922.41637543685	2	2	2	2
38936.79480778832	2	2	2	2
38951.17324013979	2	2	2	2
38965.55167249127	3	2	2	2
38979.93010484274	3	2	2	2
38994.30853719421	2	2	2	2
39008.68696954568	2	2	2	1
39023.065401897155	3	2	2	2
39037.443834248625	3	2	2	2
39051.8222666001	3	2	2	2
39066.20069895157	3	2	2	2
39080.57913130305	3	2	2	2
39094.95756365452	3	3	2	2
39109.33599600599	2	2	2	1
39123.71442835746	2	2	2	1
39138.09286070894	3	2	2	2
39152.47129306041	3	2	2	2
39166.849725411885	3	2	2	2
39181.228157763355	3	3	2	2
39195.60659011483	2	2	2	1
39209.9850224663	2	2	2	2
39224.36345481777	3	2	2	2
39238.74188716924	2	2	2	2
39253.12031952072	2	2	2	1
39267.49875187219	3	2	2	2
39281.87718422366	3	2	2	2
39296.25561657514	3	3	2	2
39310.63404892661	3	3	2	2
39325.012481278085	3	2	2	2
39339.390913629555	3	2	2	2
39353.76934598103	2	2	2	2
39368.1477783325	2	2	2	2
39382.52621068397	3	3	2	2
39396.90464303544	3	3	2	2
39411.28307538692	3	2	2	2
39425.66150773839	2	2	2	1
39440.03994008987	3	3	2	2
39454.41837244134	3	2	2	2
39468.796804792815	3	2	2	2
39483.175237144285	3	3	2	2
39497.553669495755	2	2	2	1
39511.932101847226	2	2	2	1
39526.3105341987	3	2	2	2
39540.68896655017	3	3	2	2
39555.06739890165	2	2	2	2
39569.44583125312	3	3	3	2
39583.8242636046	3	2	2	2
39598.20269595607	2	2	2	2
39612.58112830754	3	3	2	2
39626.95956065901	2	2	2	2
39641.337993010486	3	3	2	2
39655.716425361956	3	3	3	2
39670.094857713426	2	2	2	1
39684.4732900649	2	2	2	1
39698.85172241637	3	3	3	2
39713.23015476785	2	2	2	2
39727.60858711932	3	2	2	2
39741.9870194708	3	2	2	2
39756.36545182227	3	2	2	2
39770.74388417374	3	2	2	2
39785.12231652521	2	2	2	1
39799.500748876686	3	3	3	2
39813.879181228156	2	2	2	2
39828.25761357963	3	2	2	2
39842.6360459311	3	2	2	2
39857.01447828258	3	2	2	2
39871.39291063405	3	3	2	2
39885.77134298552	3	3	3	2
39900.14977533699	3	3	3	2
39914.52820768847	3	3	3	3
39928.90664003994	3	3	2	2
39943.285072391416	3	2	2	2
39957.663504742886	2	2	2	2
39972.04193709436	2	2	2	2
39986.420369445834	2	2	2	2
40000.798801797304	4	3	3	3
40015.177234148774	3	3	2	2
40029.555666500244	3	2	2	2
40043.93409885172	3	3	2	2
40058.31253120319	3	3	2	2
40072.69096355467	3	3	2	2
40087.06939590614	2	2	2	2
40101.44782825762	3	3	2	2
40115.82626060909	3	2	2	2
40130.204692960564	3	2	2	2
40144.583125312034	3	2	2	2
40158.961557663504	3	3	3	2
40173.339990014974	3	2	2	2
40187.71842236645	3	3	3	3
40202.09685471792	3	3	2	2
40216.4752870694	3	2	2	2
40230.85371942087	2	2	2	2
40245.23215177235	3	3	2	2
40259.61058412382	2	2	2	2
40273.98901647529	3	3	3	2
40288.36744882676	3	2	2	2
40302.74588117823	3	2	2	2
40317.124313529705	3	3	2	2
40331.502745881175	3	3	2	2
40345.88117823265	3	3	3	3
40360.25961058412	3	3	2	2
40374.6380429356	3	2	2	2
40389.01647528707	3	3	2	2
40403.39490763854	3	2	2	2
40417.77333999001	3	3	3	2
40432.15177234149	2	2	2	2
40446.53020469296	3	2	2	2
40460.908637044435	3	2	2	2
40475.287069395905	3	2	2	2
40489.66550174738	3	3	3	2
40504.04393409885	2	2	2	2
40518.42236645032	3	3	2	2
40532.8007988018	2	2	2	2
40547.17923115327	2	2	2	1
40561.55766350474	3	2	2	2
40575.93609585622	3	3	2	2
40590.31452820769	2	2	2	2
40604.692960559165	3	3	2	2
40619.071392910635	2	2	2	1
40633.44982526211	2	2	1	1
40647.82825761358	3	3	2	2
40662.20668996505	4	3	3	3
40676.58512231652	3	2	2	2
40690.96355466799	2	2	2	2
40705.34198701947	2	2	2	2
40719.72041937094	2	2	2	1
40734.09885172242	3	2	2	2
40748.47728407389	3	2	2	2
40762.855716425365	2	2	2	2
40777.234148776835	3	2	2	2
40791.612581128305	3	3	2	2
40805.991013479776	3	2	2	2
40820.36944583125	3	2	2	2
40834.74787818272	3	3	2	2
40849.1263105342	2	2	2	2
40863.50474288567	2	2	2	2
40877.88317523715	3	2	2	2
40892.26160758862	2	2	2	2
40906.64003994009	3	2	2	2
40921.018472291566	3	3	2	2
40935.396904643036	4	3	3	3
40949.775336994506	2	2	2	1
40964.15376934598	3	3	3	2
40978.53220169745	3	2	2	2
40992.91063404892	3	2	2	2
41007.2890664004	2	2	2	1
41021.66749875187	3	3	3	3
41036.04593110335	3	2	2	2
41050.42436345482	3	2	2	2
41064.80279580629	2	2	2	2
41079.18122815776	3	2	2	2
41093.559660509236	2	2	2	2
41107.938092860706	3	2	2	2
41122.31652521218	3	3	2	2
41136.69495756365	3	3	3	2
41151.07338991513	3	2	2	2
41165.4518222666	3	2	2	2
41179.83025461807	3	3	3	2
41194.20868696954	2	2	2	2
41208.58711932102	3	3	2	2
41222.96555167249	3	2	2	2
41237.343984023966	2	2	2	2
41251.722416375436	2	2	2	1
41266.100848726914	2	2	2	1
41280.479281078384	3	3	2	2
41294.857713429854	2	2	2	2
41309.23614578133	3	2	2	2
41323.6145781328	3	2	2	2
41337.99301048427	3	3	3	2
41352.37144283574	2	2	2	1
41366.74987518722	3	2	2	2
41381.12830753869	3	2	2	2
41395.50673989017	3	3	3	2
41409.88517224164	3	2	2	2
41424.263604593114	3	3	2	2
41438.642036944584	2	2	2	2
41453.020469296054	3	3	3	2
41467.398901647524	3	3	3	2
41481.777333999	3	3	3	2
41496.15576635047	3	3	2	2
41510.53419870195	3	2	2	2
41524.91263105342	3	3	2	2
41539.2910634049	3	2	2	2
41553.66949575637	3	2	2	2
41568.04792810784	3	3	2	2
41582.42636045931	2	2	2	2
41596.804792810784	3	2	2	2
41611.183225162255	2	2	2	2
41625.56165751373	2	2	2	2
41639.9400898652	3	2	2	2
41654.31852221668	3	3	3	3
41668.69695456815	3	3	2	2
41683.07538691962	3	3	2	2
41697.4538192711	3	2	2	2
41711.83225162257	2	2	2	2
41726.21068397404	3	3	2	2
41740.58911632551	3	3	3	2
41754.967548676985	3	3	2	2
41769.345981028455	3	3	3	2
41783.72441337993	3	3	2	2
41798.1028457314	3	2	2	2
41812.48127808288	3	2	2	2
41826.85971043435	4	3	3	3
41841.23814278582	3	3	2	2
41855.61657513729	3	3	2	2
41869.99500748877	3	3	2	2
41884.37343984024	3	3	3	3
41898.751872191715	3	2	2	2
41913.130304543185	3	3	2	2
41927.50873689466	2	2	2	2
41941.88716924613	3	2	2	2
41956.2656015976	3	2	2	2
41970.64403394907	3	3	3	3
41985.02246630055	3	3	2	2
41999.40089865202	3	3	2	2
42013.77933100349	2	2	2	2
42028.15776335497	3	3	2	2
42042.53619570644	3	2	2	2
42056.914628057915	4	3	3	3
42071.293060409385	3	2	2	2
42085.67149276086	4	3	3	3
42100.04992511233	3	3	3	3
42114.4283574638	3	3	2	2
42128.80678981527	3	2	2	2
42143.18522216675	2	2	2	1
42157.56365451822	3	3	3	2
42171.9420868697	2	2	2	2
42186.32051922117	2	2	2	1
42200.698951572645	3	3	2	2
42215.077383924116	2	2	2	2
42229.455816275586	2	2	2	2
42243.834248627056	2	2	2	2
42258.21268097853	3	3	2	2
42272.59111333	3	3	2	2
42286.96954568148	3	2	2	2
42301.34797803295	2	2	2	1
42315.72641038443	3	2	2	2
42330.1048427359	3	3	2	2
42344.48327508737	3	2	2	2
42358.86170743884	2	2	2	1
42373.240139790316	3	2	2	2
42387.618572141786	3	3	2	2
42401.997004493256	3	2	2	2
42416.37543684473	3	2	2	2
42430.7538691962	3	3	3	2
42445.13230154768	3	3	2	2
42459.51073389915	3	3	3	2
42473.88916625063	3	3	3	2
42488.2675986021	4	4	3	3
42502.64603095357	2	2	2	2
42517.02446330504	3	2	2	2
42531.402895656516	2	2	2	2
42545.781328007986	3	3	3	2
42560.159760359464	3	3	3	3
42574.538192710934	2	2	2	1
42588.91662506241	3	3	2	2
42603.29505741388	3	3	2	2
42617.67348976535	3	2	2	2
42632.05192211682	3	2	2	2
42646.4303544683	3	3	2	2
42660.80878681977	3	2	2	2
42675.18721917125	3	3	3	3
42689.56565152272	3	3	3	3
42703.94408387419	3	3	2	2
42718.322516225664	3	3	3	2
42732.700948577134	3	3	3	2
42747.079380928604	3	3	3	2
42761.45781328008	3	3	2	2
42775.83624563155	3	2	2	2
42790.21467798302	3	2	2	2
42804.5931103345	3	2	2	2
42818.97154268597	3	3	3	2
42833.34997503745	3	2	2	2
42847.72840738892	2	2	2	2
42862.106839740394	2	2	2	2
42876.485272091864	2	2	2	2
42890.863704443334	3	2	2	2
42905.242136794805	3	2	2	2
42919.62056914628	3	2	2	2
42933.99900149775	2	2	2	2
42948.37743384923	3	3	2	2
42962.7558662007	3	2	2	2
42977.13429855218	2	2	2	2
42991.51273090365	3	2	2	2
43005.89116325512	3	3	2	2
43020.26959560659	3	3	2	2
43034.64802795806	2	2	2	1
43049.026460309535	2	2	2	1
43063.404892661005	2	2	2	2
43077.78332501248	3	3	2	2
43092.16175736395	2	2	2	2
43106.54018971543	3	3	3	3
43120.9186220669	3	3	2	2
43135.29705441837	3	2	2	2
43149.67548676984	3	3	3	3
43164.05391912132	3	3	3	2
43178.43235147279	3	3	2	2
43192.810783824265	3	2	2	2
43207.18921617574	2	2	2	2
43221.56764852721	2	2	2	1
43235.94608087868	3	3	2	2
43250.32451323015	3	2	2	2
43264.70294558163	2	2	2	2
43279.0813779331	3	2	2	2
43293.45981028457	3	2	2	2
43307.83824263604	2	2	2	2
43322.216674987525	2	2	2	2
43336.595107338995	3	2	2	2
43350.973539690465	3	2	2	2
43365.351972041935	2	2	2	1
43379.730404393405	2	2	2	1
43394.10883674488	2	2	2	1
43408.48726909635	3	3	2	2
43422.86570144782	3	3	3	2
43437.24413379929	2	2	2	2
43451.62256615078	3	3	3	2
43466.00099850225	3	3	3	2
43480.37943085372	3	2	2	2
43494.75786320519	3	3	2	2
43509.136295556666	3	2	2	2
43523.514727908136	2	2	2	2
43537.893160259606	3	2	2	2
43552.27159261108	3	3	2	2
43566.65002496256	3	3	2	2
43581.02845731403	3	2	2	2
43595.4068896655	3	3	2	2
43609.78532201697	3	3	3	2
43624.16375436845	2	2	2	2
43638.54218671992	3	3	2	2
43652.920619071396	3	2	2	2
43667.299051422866	3	2	2	2
43681.67748377434	3	3	2	2
43696.05591612581	2	2	2	2
43710.43434847728	2	2	2	2
43724.81278082875	3	2	2	2
43739.191213180224	2	2	2	2
43753.56964553171	3	2	2	2
43767.94807788318	3	2	2	2
43782.32651023465	2	2	1	1
43796.70494258612	2	2	2	2
43811.083374937596	3	2	2	2
43825.461807289066	2	2	2	1
43839.840239640536	3	3	2	2
43854.21867199201	3	2	2	2
43868.59710434349	3	2	2	2
43882.97553669496	3	3	2	2
43897.35396904643	3	2	2	2
43911.7324013979	2	2	2	2
43926.11083374938	3	3	3	2
43940.48926610085	3	3	2	2
43954.86769845232	3	3	3	2
43969.24613080379	3	2	2	2
43983.624563155274	3	2	2	2
43998.002995506744	3	2	2	2
44012.381427858214	3	3	2	2
44026.759860209684	3	2	2	2
44041.13829256116	3	2	2	2
44055.51672491263	2	2	2	2
44069.8951572641	3	3	2	2
44084.27358961557	2	2	2	2
44098.65202196704	3	3	2	2
44113.03045431853	3	2	2	2
44127.40888667	2	2	2	2
44141.78731902147	3	3	2	2
44156.16575137294	3	3	3	2
44170.544183724414	3	3	2	2
44184.922616075884	3	3	2	2
44199.301048427355	2	2	2	2
44213.679480778825	3	3	2	2
44228.05791313031	3	2	2	2
44242.43634548178	3	3	2	2
44256.81477783325	3	2	2	2
44271.19321018472	3	2	2	2
44285.5716425362	3	3	3	2
44299.95007488767	3	2	2	2
44314.32850723914	3	3	2	2
44328.706939590615	3	3	2	2
44343.08537194209	3	2	2	2
44357.46380429356	3	3	2	2
44371.84223664503	3	2	2	2
44386.2206689965	3	2	2	2
44400.59910134797	3	2	2	2
44414.97753369945	2	2	2	2
44429.35596605093	2	2	2	2
44443.7343984024	3	3	2	2
44458.11283075387	3	3	2	2
44472.491263105345	2	2	2	2
44486.869695456815	3	2	2	2
44501.248127808285	2	2	2	2
44515.626560159755	2	2	2	1
44530.00499251124	3	3	3	2
44544.38342486271	3	3	2	2
44558.76185721418	3	2	2	2
44573.14028956565	3	3	2	2
44587.51872191713	3	3	2	2
44601.8971542686	2	2	2	2
44616.27558662007	3	2	2	2
44630.65401897154	3	2	2	2
44645.03245132302	3	2	2	2
44659.41088367449	3	2	2	2
44673.78931602596	3	2	2	2
44688.16774837743	2	2	2	2
44702.54618072891	3	2	2	2
44716.92461308038	3	2	2	2
44731.30304543185	3	2	2	2
44745.68147778332	3	3	2	2
44760.05991013479	2	2	2	2
44774.438342486275	2	2	2	2
44788.816774837745	3	3	2	2
44803.195207189216	3	2	2	2
44817.573639540686	3	3	2	2
44831.95207189216	3	2	2	2
44846.33050424363	2	2	2	1
44860.7089365951	2	2	2	1
44875.08736894657	3	2	2	2
44889.46580129806	3	2	2	2
44903.84423364953	2	2	2	1
44918.222666001	3	2	2	2
44932.60109835247	3	3	2	2
44946.979530703946	3	3	2	2
44961.357963055416	3	3	2	2
44975.736395406886	3	2	2	2
44990.114827758356	3	2	2	2
45004.49326010984	3	2	2	2
45018.87169246131	2	2	2	2
45033.25012481278	2	2	2	1
45047.62855716425	3	2	2	2
45062.00698951573	3	2	2	2
45076.3854218672	3	2	2	2
45090.76385421867	3	3	2	2
45105.142286570146	3	3	2	2
45119.520718921616	3	2	2	2
45133.89915127309	3	2	2	2
45148.277583624564	3	2	2	2
45162.656015976034	3	2	2	2
45177.034448327504	3	2	2	2
45191.41288067898	3	2	2	2
45205.79131303046	2	2	2	2
45220.16974538193	3	2	2	2
45234.5481777334	2	2	2	2
45248.926610084876	3	3	3	3
45263.30504243635	2	2	2	1
45277.68347478782	3	2	2	2
45292.06190713929	2	2	2	2
45306.44033949077	3	3	2	2
45320.81877184224	2	2	2	2
45335.19720419371	2	2	2	1
45349.57563654518	3	2	2	2
45363.95406889666	2	2	2	2
45378.33250124813	2	2	2	1
45392.7109335996	3	3	3	2
45407.08936595107	3	3	3	2
45421.46779830254	3	3	3	3
45435.846230654024	3	2	2	2
45450.224663005494	3	3	3	2
45464.603095356964	3	2	2	2
45478.981527708434	2	2	2	2
45493.35996005991	3	2	2	2
45507.73839241138	3	2	2	2
45522.11682476285	3	3	2	2
45536.49525711432	3	2	2	2
45550.87368946581	2	2	2	2
45565.25212181728	2	2	2	1
45579.63055416875	3	3	3	3
45594.00898652022	3	3	2	2
45608.387418871695	3	3	2	2
45622.765851223165	3	3	2	2
45637.144283574635	3	2	2	2
45651.522715926105	3	3	2	2
45665.90114827759	3	2	2	2
45680.27958062906	2	2	2	2
45694.65801298053	3	3	2	2
45709.036445332	2	2	2	2
45723.41487768348	2	2	2	1
45737.79331003495	3	3	2	2
45752.17174238642	2	2	2	2
45766.55017473789	3	2	2	2
45780.92860708936	2	2	2	2
45795.30703944084	2	2	2	2
45809.68547179231	2	2	2	1
45824.06390414378	3	2	2	2
45838.44233649525	3	3	3	3
45852.82076884673	2	2	2	2
45867.1992011982	3	2	2	2
45881.57763354968	3	3	2	2
45895.95606590115	2	2	2	2
45910.334498252625	3	3	2	2
45924.712930604095	3	3	2	2
45939.091362955565	3	3	2	2
45953.469795307035	3	3	3	2
45967.84822765851	3	2	2	2
45982.22666000999	2	2	2	2
45996.60509236146	3	3	3	2
46010.98352471293	3	3	3	3
46025.36195706441	3	3	3	3
46039.74038941588	2	2	2	2
46054.11882176735	3	3	2	2
46068.49725411882	2	2	2	2
46082.8756864703	3	3	3	2
46097.25411882177	2	2	2	2
46111.63255117324	3	2	2	2
46126.01098352471	3	3	2	2
46140.38941587618	2	2	2	1
46154.76784822766	2	2	1	1
46169.14628057913	3	2	2	2
46183.5247129306	3	2	2	2
46197.90314528207	3	2	2	2
46212.281577633556	3	2	2	2
46226.660009985026	2	2	2	2
46241.038442336496	2	2	2	1
46255.416874687966	3	3	3	2
46269.79530703944	2	2	2	2
46284.17373939091	3	2	2	2
46298.55217174238	3	3	3	2
46312.93060409385	3	2	2	2
46327.30903644534	2	2	2	2
46341.68746879681	3	3	2	2
46356.06590114828	3	2	2	2
46370.44433349975	3	2	2	2
46384.822765851226	3	2	2	2
46399.201198202696	3	3	2	2
46413.579630554166	3	2	2	2
46427.958062905636	3	2	2	2
46442.33649525712	3	2	2	2
46456.71492760859	3	3	3	2
46471.09335996006	3	3	2	2
46485.47179231153	4	4	3	3
46499.850224663	3	3	3	2
46514.22865701448	3	2	2	2
46528.60708936595	3	2	2	2
46542.98552171742	3	3	2	2
46557.36395406889	3	3	3	2
46571.742386420374	3	2	2	2
46586.120818771844	2	2	2	2
46600.499251123314	3	2	2	2
46614.877683474784	3	3	2	2
46629.25611582626	3	2	2	2
46643.63454817773	3	2	2	2
46658.0129805292	3	3	2	2
46672.39141288068	3	2	2	2
46686.76984523216	3	2	2	2
46701.14827758363	3	2	2	2
46715.5267099351	3	2	2	2
46729.90514228657	3	3	2	2
46744.283574638044	3	2	2	2
46758.662006989514	2	2	2	2
46773.04043934099	3	2	2	2
46787.41887169246	3	2	2	2
46801.79730404393	3	3	2	2
46816.17573639541	3	3	2	2
46830.55416874688	3	2	2	2
46844.93260109835	2	2	2	2
46859.31103344982	2	2	2	2
46873.689465801304	2	2	2	1
46888.067898152774	3	2	2	2
46902.446330504245	3	3	2	2
46916.824762855715	2	2	2	2
46931.20319520719	2	2	2	1
46945.58162755866	3	3	3	2
46959.96005991013	3	3	2	2
46974.3384922616	3	2	2	2
46988.71692461309	3	2	2	2
47003.09535696456	2	2	2	1
47017.47378931603	2	2	1	1
47031.8522216675	2	2	2	2
47046.230654018975	3	2	2	2
47060.609086370445	3	3	2	2
47074.987518721915	2	2	2	2
47089.365951073385	3	2	2	2
47103.74438342487	2	2	2	2
47118.12281577634	2	2	2	2
47132.50124812781	3	2	2	2
47146.87968047928	3	2	2	2
47161.25811283075	3	2	2	2
47175.63654518223	3	3	3	2
47190.0149775337	3	3	2	2
47204.39340988517	3	3	2	2
47218.77184223664	3	3	3	2
47233.15027458812	2	2	2	2
47247.52870693959	3	2	2	2
47261.90713929106	3	3	2	2
47276.28557164253	3	2	2	2
47290.66400399401	3	3	3	2
47305.04243634548	3	3	3	3
47319.42086869695	2	2	2	2
47333.79930104842	3	3	3	2
47348.177733399905	3	2	2	2
47362.556165751375	3	2	2	2
47376.934598102845	3	2	2	2
47391.313030454316	3	3	2	2
47405.69146280579	3	2	2	2
47420.06989515726	3	2	2	2
47434.44832750873	3	3	2	2
47448.82675986021	3	2	2	2
47463.20519221169	2	2	2	2
47477.58362456316	2	2	2	1
47491.96205691463	3	2	2	2
47506.3404892661	3	2	2	2
47520.71892161757	3	3	2	2
47535.097353969046	3	2	2	2
47549.47578632052	3	2	2	2
47563.85421867199	3	3	3	2
47578.23265102346	3	2	2	2
47592.61108337494	3	2	2	2
47606.98951572641	3	3	2	2
47621.36794807788	3	2	2	2
47635.74638042935	2	2	2	2
47650.124812780836	3	2	2	2
47664.503245132306	3	3	3	2
47678.881677483776	3	2	2	2
47693.260109835246	3	2	2	2
47707.63854218672	2	2	2	1
47722.01697453819	3	3	2	2
47736.395406889664	3	2	2	2
47750.773839241134	3	3	2	2
47765.15227159262	3	2	2	2
47779.53070394409	3	2	2	2
47793.90913629556	2	2	2	2
47808.28756864703	3	3	3	2
47822.6660009985	3	2	2	2
47837.044433349976	3	2	2	2
47851.42286570145	3	3	2	2
47865.80129805292	3	2	2	2
47880.17973040439	2	2	2	2
47894.55816275587	3	2	2	2
47908.93659510734	2	2	2	2
47923.31502745881	2	2	2	2
47937.69345981028	3	2	2	2
47952.07189216176	3	3	2	2
47966.45032451323	3	2	2	2
47980.8287568647	3	3	3	3
47995.20718921617	3	2	2	2
48009.585621567654	3	3	2	2
48023.964053919124	3	3	2	2
48038.342486270594	3	3	2	2
48052.720918622064	3	2	2	2
48067.09935097354	3	2	2	2
48081.47778332501	3	2	2	2
48095.85621567648	3	2	2	2
48110.23464802795	3	3	2	2
48124.61308037944	3	3	3	2
48138.99151273091	3	3	2	2
48153.36994508238	3	3	2	2
48167.74837743385	2	2	2	2
48182.12680978532	3	3	2	2
48196.505242136795	2	2	2	2
48210.883674488265	2	2	2	2
48225.26210683974	2	2	2	1
48239.64053919121	3	2	2	2
48254.01897154269	3	3	2	2
48268.39740389416	3	3	2	2
48282.77583624563	3	2	2	2
48297.1542685971	3	3	2	2
48311.53270094858	3	2	2	2
48325.911133300055	2	2	2	2
48340.289565651525	2	2	2	2
48354.667998002995	3	2	2	2
48369.04643035447	3	3	3	2
48383.42486270594	3	2	2	2
48397.80329505741	3	2	2	2
48412.18172740888	2	2	2	2
48426.56015976037	2	2	2	1
48440.93859211184	3	2	2	2
48455.31702446331	3	2	2	2
48469.69545681478	3	2	2	2
48484.073889166255	2	2	2	2
48498.452321517725	3	3	2	2
48512.830753869195	3	2	2	2
48527.209186220665	3	3	3	2
48541.587618572135	3	3	2	2
48555.96605092362	3	2	2	2
48570.34448327509	2	2	2	2
48584.72291562656	3	3	3	3
48599.10134797803	3	3	3	2
48613.47978032951	3	3	3	2
48627.85821268098	3	3	2	2
48642.23664503245	3	3	2	2
48656.61507738392	3	2	2	2
48670.9935097354	3	3	2	2
48685.37194208687	3	2	2	2
48699.75037443834	3	2	2	2
48714.12880678981	3	2	2	2
48728.50723914129	3	2	2	2
48742.88567149276	2	2	2	2
48757.26410384423	3	2	2	2
48771.6425361957	3	3	2	2
48786.020968547185	2	2	2	2
48800.399400898656	3	2	2	2
48814.777833250126	3	3	2	2
48829.156265601596	3	3	2	2
48843.534697953066	3	3	3	2
48857.91313030454	3	3	2	2
48872.29156265601	3	3	2	2
48886.66999500748	3	3	2	2
48901.04842735895	3	2	2	2
48915.42685971044	2	2	2	2
48929.80529206191	3	2	2	2
48944.18372441338	2	2	2	2
48958.56215676485	3	3	2	2
48972.940589116326	2	2	2	1
