Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 696202e2847a5525daa3b0d2 - minikube	Unknown Heuristic - Run None (Profile ?) 696202e2847a5525daa3b0d2 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 696202e2847a5525daa3b0d2 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 696202e2847a5525daa3b0d2 - minikube-m04
44053.79738968304	4	4	4	4
44064.53697949037	4	4	4	4
44075.2765692977	4	3	3	3
44086.016159105035	4	4	4	4
44096.75574891237	4	4	4	4
44107.4953387197	4	4	4	4
44118.23492852703	4	4	4	4
44128.97451833437	4	4	4	4
44139.71410814171	4	3	3	3
44150.45369794904	4	4	4	4
44161.19328775637	4	4	4	4
44171.932877563704	4	4	4	4
44182.67246737104	4	4	4	4
44193.41205717837	4	4	4	4
44204.1516469857	4	3	3	3
44214.89123679304	4	4	4	4
44225.630826600376	4	4	4	4
44236.370416407706	4	4	4	4
44247.11000621504	4	4	4	4
44257.84959602237	4	4	4	4
44268.58918582971	4	3	3	3
44279.32877563704	4	4	4	4
44290.06836544438	4	4	4	4
44300.80795525171	4	4	4	4
44311.54754505904	4	4	4	4
44322.287134866376	4	4	4	4
44333.02672467371	4	3	3	3
44343.76631448104	4	4	4	4
44354.50590428837	4	4	4	4
44365.24549409572	4	4	4	4
44375.98508390305	4	4	4	4
44386.72467371038	4	4	4	4
44397.46426351771	4	3	3	3
44408.20385332505	4	4	4	4
44418.94344313238	4	4	4	4
44429.68303293971	4	4	4	4
44440.42262274704	4	4	4	4
44451.16221255439	4	4	4	4
44461.90180236172	4	3	3	3
44472.64139216905	4	4	4	4
44483.38098197638	4	4	4	4
44494.12057178372	4	4	4	4
44504.86016159105	4	4	4	4
44515.59975139838	4	4	4	4
44526.33934120571	4	3	3	3
44537.07893101306	4	4	4	4
44547.81852082039	4	4	4	4
44558.55811062772	4	4	4	4
44569.29770043505	4	4	4	4
44580.03729024239	4	4	4	4
44590.77688004972	4	3	3	3
44601.51646985705	4	4	4	4
44612.25605966438	4	4	4	4
44622.995649471726	4	4	4	4
44633.735239279056	4	4	4	4
44644.474829086386	4	4	4	4
44655.214418893716	4	3	3	3
44665.95400870106	4	4	4	4
44676.69359850839	4	4	4	4
44687.43318831572	4	4	4	4
44698.17277812305	4	4	4	4
44708.912367930396	4	4	4	4
44719.651957737726	4	3	3	3
44730.391547545056	4	4	4	4
44741.131137352386	4	4	4	4
44751.87072715973	4	4	4	4
44762.61031696706	4	4	4	4
44773.34990677439	4	4	4	4
44784.08949658173	4	3	3	3
44794.829086389065	4	4	4	4
44805.568676196395	4	4	4	4
44816.308266003725	4	4	4	4
44827.04785581106	4	4	4	4
44837.7874456184	4	4	4	4
44848.52703542573	4	3	3	3
44859.26662523306	4	4	4	4
44870.0062150404	4	4	4	4
44880.745804847735	4	4	4	4
44891.485394655065	4	4	4	4
44902.2249844624	4	4	4	4
44912.96457426973	4	3	3	3
44923.70416407707	4	4	4	4
44934.4437538844	4	4	4	4
44945.18334369174	4	4	4	4
44955.92293349907	4	4	4	4
44966.662523306404	4	4	4	4
44977.402113113734	4	3	3	3
44988.14170292107	4	4	4	4
44998.8812927284	4	4	4	4
45009.62088253574	4	4	4	4
45020.36047234307	4	4	4	4
45031.100062150406	4	4	4	4
45041.839651957736	4	3	3	3
45052.57924176507	4	4	4	4
45063.31883157241	4	4	4	4
45074.05842137974	4	4	4	4
45084.79801118707	4	4	4	4
45095.5376009944	4	4	4	4
45106.277190801746	4	3	3	3
45117.016780609076	4	4	4	4
45127.756370416406	4	4	4	4
45138.495960223736	4	4	4	4
45149.23555003108	4	4	4	4
45159.97513983841	4	4	4	4
45170.71472964574	4	3	3	3
45181.45431945307	4	4	4	4
45192.193909260415	4	4	4	4
45202.933499067745	4	4	4	4
45213.673088875075	4	4	4	4
45224.412678682405	4	4	4	4
45235.15226848975	4	3	3	3
45245.89185829708	4	4	4	4
45256.63144810441	4	4	4	4
45267.37103791174	4	4	4	4
45278.110627719085	4	4	4	4
45288.850217526415	4	4	4	4
45299.589807333745	4	3	3	3
45310.329397141075	4	4	4	4
45321.06898694842	4	4	4	4
45331.80857675575	4	4	4	4
45342.54816656308	4	4	4	4
45353.28775637041	4	4	4	4
45364.027346177754	4	3	3	3
45374.766935985084	4	4	4	4
45385.506525792414	4	4	4	4
45396.246115599744	4	4	4	4
45406.98570540709	4	4	4	4
45417.72529521442	4	4	4	4
45428.46488502175	4	3	3	3
45439.20447482909	4	4	4	4
45449.944064636424	4	4	4	4
45460.683654443754	4	4	4	4
45471.423244251084	4	4	4	4
45482.16283405842	4	4	4	4
45492.90242386576	4	3	3	3
45503.64201367309	4	4	4	4
45514.38160348042	4	4	4	4
45525.121193287756	4	4	4	4
45535.86078309509	4	4	4	4
45546.60037290242	4	4	4	4
45557.33996270975	4	3	3	3
45568.07955251709	4	4	4	4
45578.81914232443	4	4	4	4
45589.55873213176	4	4	4	4
45600.298321939095	4	4	4	4
45611.037911746425	4	4	4	4
45621.77750155376	4	3	3	3
45632.51709136109	4	4	4	4
45643.25668116843	4	4	4	4
45653.99627097576	4	4	4	4
45664.7358607831	4	4	4	4
45675.47545059043	4	4	4	4
45686.215040397765	4	3	3	3
45696.954630205095	4	4	4	4
45707.69422001243	4	4	4	4
45718.43380981977	4	4	4	4
45729.1733996271	4	4	4	4
45739.91298943443	4	4	4	4
45750.65257924177	4	3	3	3
45761.392169049104	4	4	4	4
45772.131758856434	4	4	4	4
45782.871348663764	4	4	4	4
45793.610938471094	4	4	4	4
45804.35052827844	4	4	4	4
45815.09011808577	4	3	3	3
45825.8297078931	4	4	4	4
45836.56929770043	4	4	4	4
45847.308887507774	4	4	4	4
45858.048477315104	4	4	4	4
45868.788067122434	4	4	4	4
45879.527656929764	4	3	3	3
45890.26724673711	4	4	4	4
45901.00683654444	4	4	4	4
45911.74642635177	4	4	4	4
45922.4860161591	4	4	4	4
45933.22560596644	4	4	4	4
45943.96519577377	4	3	3	3
45954.7047855811	4	4	4	4
45965.44437538843	4	4	4	4
45976.18396519578	4	4	4	4
45986.92355500311	4	4	4	4
45997.66314481044	4	4	4	4
46008.40273461777	4	3	3	3
46019.14232442511	4	4	4	4
46029.88191423244	4	4	4	4
46040.62150403977	4	4	4	4
46051.3610938471	4	4	4	4
46062.10068365445	4	4	4	4
46072.84027346178	4	3	3	3
46083.57986326911	4	4	4	4
46094.31945307644	4	4	4	4
46105.05904288378	4	4	4	4
46115.79863269111	4	4	4	4
46126.53822249844	4	4	4	4
46137.27781230578	4	3	3	3
46148.01740211312	4	4	4	4
46158.75699192045	4	4	4	4
46169.49658172778	4	4	4	4
46180.236171535114	4	4	4	4
46190.97576134245	4	4	4	4
46201.71535114978	4	3	3	3
46212.45494095711	4	4	4	4
46223.19453076445	4	4	4	4
46233.93412057179	4	4	4	4
46244.67371037912	4	4	4	4
46255.413300186454	4	4	4	4
46266.152889993784	4	3	3	3
46276.89247980112	4	4	4	4
46287.63206960845	4	4	4	4
46298.37165941579	4	4	4	4
46309.11124922312	4	4	4	4
46319.850839030456	4	4	4	4
46330.590428837786	4	3	3	3
46341.33001864512	4	4	4	4
46352.06960845245	4	4	4	4
46362.80919825979	4	4	4	4
46373.54878806712	4	4	4	4
46384.28837787446	4	4	4	4
46395.02796768179	4	3	3	3
46405.767557489125	4	4	4	4
46416.50714729646	4	4	4	4
46427.24673710379	4	4	4	4
46437.98632691112	4	4	4	4
46448.72591671846	4	4	4	4
46459.4655065258	4	3	3	3
46470.20509633313	4	4	4	4
46480.94468614046	4	4	4	4
46491.684275947795	4	4	4	4
46502.42386575513	4	4	4	4
46513.16345556246	4	4	4	4
46523.90304536979	4	3	3	3
46534.64263517712	4	4	4	4
46545.38222498447	4	4	4	4
46556.1218147918	4	4	4	4
46566.86140459913	4	4	4	4
46577.60099440646	4	4	4	4
46588.3405842138	4	3	3	3
46599.08017402113	4	4	4	4
46609.81976382846	4	4	4	4
46620.55935363579	4	4	4	4
46631.29894344314	4	4	4	4
46642.03853325047	4	4	4	4
46652.7781230578	4	3	3	3
46663.51771286513	4	4	4	4
46674.25730267247	4	4	4	4
46684.9968924798	4	4	4	4
46695.73648228713	4	4	4	4
46706.47607209446	4	4	4	4
46717.215661901806	4	3	3	3
46727.955251709136	4	4	4	4
46738.694841516466	4	4	4	4
46749.434431323796	4	4	4	4
46760.17402113114	4	4	4	4
46770.91361093847	4	4	4	4
46781.6532007458	4	3	3	3
46792.39279055314	4	4	4	4
46803.132380360476	4	4	4	4
46813.871970167806	4	4	4	4
46824.611559975136	4	4	4	4
46835.35114978247	4	4	4	4
46846.09073958981	4	3	3	3
46856.83032939714	4	4	4	4
46867.56991920447	4	4	4	4
46878.30950901181	4	4	4	4
46889.049098819145	4	4	4	4
46899.788688626475	4	4	4	4
46910.528278433805	4	3	3	3
46921.26786824114	4	4	4	4
46932.00745804848	4	4	4	4
46942.74704785581	4	4	4	4
46953.48663766315	4	4	4	4
46964.22622747048	4	4	4	4
46974.965817277814	4	3	3	3
46985.705407085145	4	4	4	4
46996.44499689248	4	4	4	4
47007.18458669981	4	4	4	4
47017.92417650715	4	4	4	4
47028.66376631448	4	4	4	4
47039.40335612182	4	3	3	3
47050.14294592915	4	4	4	4
47060.882535736484	4	4	4	4
47071.62212554382	4	4	4	4
47082.36171535115	4	4	4	4
47093.10130515848	4	4	4	4
47103.84089496582	4	3	3	3
47114.580484773156	4	4	4	4
47125.320074580486	4	4	4	4
47136.059664387816	4	4	4	4
47146.79925419515	4	4	4	4
47157.53884400249	4	4	4	4
47168.27843380982	4	3	3	3
47179.01802361715	4	4	4	4
47189.75761342449	4	4	4	4
47200.497203231826	4	4	4	4
47211.236793039156	4	4	4	4
47221.976382846486	4	4	4	4
47232.71597265383	4	3	3	3
47243.45556246116	4	4	4	4
47254.19515226849	4	4	4	4
47264.93474207582	4	4	4	4
47275.67433188315	4	4	4	4
47286.413921690495	4	4	4	4
47297.153511497825	4	3	3	3
47307.893101305155	4	4	4	4
47318.632691112485	4	4	4	4
47329.37228091983	4	4	4	4
47340.11187072716	4	4	4	4
47350.85146053449	4	4	4	4
47361.59105034182	4	3	3	3
47372.330640149165	4	4	4	4
47383.070229956495	4	4	4	4
47393.809819763825	4	4	4	4
47404.549409571155	4	4	4	4
47415.2889993785	4	4	4	4
47426.02858918583	4	3	3	3
47436.76817899316	4	4	4	4
47447.50776880049	4	4	4	4
47458.247358607834	4	4	4	4
47468.986948415164	4	4	4	4
47479.726538222494	4	4	4	4
47490.46612802983	4	3	3	3
47501.20571783717	4	4	4	4
47511.9453076445	4	4	4	4
47522.68489745183	4	4	4	4
47533.424487259166	4	4	4	4
47544.1640770665	4	4	4	4
47554.90366687383	4	3	3	3
47565.64325668116	4	4	4	4
47576.3828464885	4	4	4	4
47587.12243629584	4	4	4	4
47597.86202610317	4	4	4	4
47608.601615910506	4	4	4	4
47619.341205717836	4	3	3	3
47630.08079552517	4	4	4	4
47640.8203853325	4	4	4	4
47651.55997513984	4	4	4	4
47662.29956494717	4	4	4	4
47673.03915475451	4	4	4	4
47683.77874456184	4	3	3	3
47694.518334369175	4	4	4	4
47705.257924176505	4	4	4	4
47715.99751398384	4	4	4	4
47726.73710379117	4	4	4	4
47737.47669359851	4	4	4	4
47748.21628340584	4	3	3	3
47758.95587321318	4	4	4	4
47769.695463020515	4	4	4	4
47780.435052827845	4	4	4	4
47791.174642635175	4	4	4	4
47801.91423244251	4	4	4	4
47812.65382224985	4	3	3	3
47823.39341205718	4	4	4	4
47834.13300186451	4	4	4	4
47844.87259167185	4	4	4	4
47855.612181479184	4	4	4	4
47866.351771286514	4	4	4	4
47877.091361093844	4	3	3	3
47887.83095090119	4	4	4	4
47898.57054070852	4	4	4	4
47909.31013051585	4	4	4	4
47920.04972032318	4	4	4	4
47930.78931013052	4	4	4	4
47941.52889993785	4	3	3	3
47952.26848974518	4	4	4	4
47963.008079552514	4	4	4	4
47973.74766935986	4	4	4	4
47984.48725916719	4	4	4	4
47995.22684897452	4	4	4	4
48005.96643878185	4	3	3	3
48016.70602858918	4	4	4	4
48027.44561839652	4	4	4	4
48038.18520820385	4	4	4	4
48048.92479801118	4	4	4	4
48059.66438781851	4	4	4	4
48070.40397762586	4	3	3	3
48081.14356743319	4	4	4	4
48091.88315724052	4	4	4	4
48102.62274704785	4	4	4	4
48113.36233685519	4	4	4	4
48124.10192666252	4	4	4	4
48134.84151646985	4	3	3	3
48145.58110627719	4	4	4	4
48156.32069608453	4	4	4	4
48167.06028589186	4	4	4	4
48177.79987569919	4	4	4	4
48188.539465506525	4	4	4	4
48199.27905531386	4	3	3	3
48210.01864512119	4	4	4	4
48220.75823492852	4	4	4	4
48231.49782473586	4	4	4	4
48242.2374145432	4	4	4	4
48252.97700435053	4	4	4	4
48263.71659415786	4	3	3	3
48274.456183965194	4	4	4	4
48285.19577377253	4	4	4	4
48295.93536357986	4	4	4	4
48306.6749533872	4	4	4	4
48317.41454319453	4	4	4	4
48328.154133001866	4	3	3	3
48338.893722809196	4	4	4	4
48349.633312616534	4	4	4	4
48360.372902423864	4	4	4	4
48371.1124922312	4	4	4	4
48381.85208203853	4	4	4	4
48392.59167184587	4	3	3	3
48403.3312616532	4	4	4	4
48414.070851460536	4	4	4	4
48424.81044126787	4	4	4	4
48435.5500310752	4	4	4	4
48446.28962088253	4	4	4	4
48457.02921068987	4	3	3	3
48467.76880049721	4	4	4	4
48478.50839030454	4	4	4	4
48489.24798011187	4	4	4	4
48499.987569919205	4	4	4	4
48510.72715972654	4	4	4	4
48521.46674953387	4	3	3	3
48532.2063393412	4	4	4	4
48542.94592914854	4	4	4	4
48553.68551895588	4	4	4	4
48564.42510876321	4	4	4	4
48575.16469857054	4	4	4	4
48585.90428837788	4	3	3	3
48596.64387818521	4	4	4	4
48607.38346799254	4	4	4	4
48618.12305779987	4	4	4	4
48628.86264760722	4	4	4	4
48639.60223741455	4	4	4	4
48650.34182722188	4	3	3	3
48661.08141702921	4	4	4	4
48671.82100683655	4	4	4	4
48682.56059664388	4	4	4	4
48693.30018645121	4	4	4	4
48704.03977625854	4	4	4	4
48714.779366065886	4	3	3	3
48725.518955873216	4	4	4	4
48736.25854568055	4	4	4	4
48746.99813548788	4	4	4	4
48757.73772529521	4	4	4	4
48768.47731510255	4	4	4	4
48779.21690490988	4	3	3	3
48789.95649471721	4	4	4	4
48800.69608452454	4	4	4	4
48811.435674331886	4	4	4	4
48822.175264139216	4	4	4	4
48832.914853946546	4	4	4	4
48843.65444375388	4	3	3	3
48854.39403356122	4	4	4	4
48865.13362336855	4	4	4	4
48875.87321317588	4	4	4	4
48886.61280298322	4	4	4	4
48897.352392790555	4	4	4	4
48908.091982597885	4	3	3	3
48918.831572405215	4	4	4	4
48929.57116221255	4	4	4	4
48940.31075201989	4	4	4	4
48951.05034182722	4	4	4	4
48961.78993163456	4	4	4	4
48972.52952144189	4	3	3	3
48983.269111249225	4	4	4	4
48994.008701056555	4	4	4	4
49004.74829086389	4	4	4	4
49015.48788067122	4	4	4	4
49026.22747047856	4	4	4	4
49036.96706028589	4	3	3	3
49047.70665009323	4	4	4	4
49058.44623990056	4	4	4	4
49069.185829707894	4	4	4	4
49079.925419515224	4	4	4	4
49090.66500932256	4	4	4	4
49101.40459912989	4	3	3	3
49112.14418893723	4	4	4	4
49122.88377874457	4	4	4	4
49133.6233685519	4	4	4	4
49144.36295835923	4	4	4	4
49155.102548166564	4	4	4	4
49165.8421379739	4	3	3	3
49176.58172778123	4	4	4	4
49187.32131758856	4	4	4	4
49198.0609073959	4	4	4	4
49208.800497203236	4	4	4	4
49219.540087010566	4	4	4	4
49230.279676817896	4	3	3	3
49241.01926662524	4	4	4	4
49251.75885643257	4	4	4	4
49262.4984462399	4	4	4	4
49273.23803604723	4	4	4	4
49283.977625854575	4	4	4	4
49294.717215661905	4	3	3	3
49305.456805469235	4	4	4	4
49316.196395276565	4	4	4	4
49326.93598508391	4	4	4	4
49337.67557489124	4	4	4	4
49348.41516469857	4	4	4	4
49359.1547545059	4	3	3	3
49369.894344313245	4	4	4	4
49380.633934120575	4	4	4	4
49391.373523927905	4	4	4	4
49402.113113735235	4	4	4	4
49412.85270354258	4	4	4	4
49423.59229334991	4	3	3	3
49434.33188315724	4	4	4	4
49445.07147296457	4	4	4	4
49455.811062771914	4	4	4	4
49466.550652579244	4	4	4	4
49477.290242386574	4	4	4	4
49488.029832193904	4	3	3	3
49498.76942200124	4	4	4	4
49509.50901180858	4	4	4	4
49520.24860161591	4	4	4	4
49530.98819142324	4	4	4	4
49541.72778123058	4	4	4	4
49552.467371037914	4	3	3	3
49563.206960845244	4	4	4	4
49573.946550652574	4	4	4	4
49584.68614045991	4	4	4	4
49595.42573026725	4	4	4	4
49606.16532007458	4	4	4	4
49616.90490988191	4	3	3	3
49627.644499689246	4	4	4	4
49638.38408949658	4	4	4	4
49649.12367930391	4	4	4	4
49659.86326911125	4	4	4	4
49670.60285891858	4	4	4	4
49681.34244872592	4	3	3	3
49692.08203853325	4	4	4	4
49702.821628340585	4	4	4	4
49713.561218147915	4	4	4	4
49724.30080795525	4	4	4	4
49735.04039776258	4	4	4	4
49745.77998756992	4	3	3	3
49756.51957737725	4	4	4	4
49767.25916718459	4	4	4	4
49777.998756991925	4	4	4	4
49788.738346799255	4	4	4	4
49799.477936606585	4	4	4	4
49810.21752641392	4	3	3	3
49820.95711622126	4	4	4	4
49831.69670602859	4	4	4	4
49842.43629583592	4	4	4	4
49853.17588564326	4	4	4	4
49863.915475450594	4	4	4	4
49874.655065257924	4	3	3	3
49885.394655065254	4	4	4	4
49896.13424487259	4	4	4	4
49906.87383467993	4	4	4	4
49917.61342448726	4	4	4	4
49928.35301429459	4	4	4	4
49939.092604101934	4	3	3	3
49949.832193909264	4	4	4	4
49960.571783716594	4	4	4	4
49971.311373523924	4	4	4	4
49982.05096333127	4	4	4	4
49992.7905531386	4	4	4	4
50003.53014294593	4	3	3	3
50014.26973275326	4	4	4	4
50025.0093225606	4	4	4	4
50035.74891236793	4	4	4	4
50046.48850217526	4	4	4	4
50057.22809198259	4	4	4	4
50067.96768178994	4	3	3	3
50078.70727159727	4	4	4	4
50089.4468614046	4	4	4	4
50100.18645121193	4	4	4	4
50110.92604101927	4	4	4	4
50121.6656308266	4	4	4	4
50132.40522063393	4	3	3	3
50143.14481044126	4	4	4	4
50153.88440024861	4	4	4	4
50164.62399005594	4	4	4	4
50175.36357986327	4	4	4	4
50186.1031696706	4	4	4	4
50196.84275947794	4	3	3	3
50207.58234928527	4	4	4	4
50218.3219390926	4	4	4	4
50229.06152889993	4	4	4	4
50239.80111870727	4	4	4	4
50250.54070851461	4	4	4	4
50261.28029832194	4	3	3	3
50272.01988812927	4	4	4	4
50282.759477936605	4	4	4	4
50293.49906774394	4	4	4	4
50304.23865755127	4	4	4	4
50314.97824735861	4	4	4	4
50325.71783716594	4	3	3	3
50336.45742697328	4	4	4	4
50347.19701678061	4	4	4	4
50357.936606587944	4	4	4	4
50368.676196395274	4	4	4	4
50379.41578620261	4	4	4	4
50390.15537600994	4	3	3	3
50400.89496581728	4	4	4	4
50411.63455562461	4	4	4	4
50422.374145431946	4	4	4	4
50433.113735239276	4	4	4	4
50443.85332504661	4	4	4	4
50454.59291485394	4	3	3	3
50465.33250466128	4	4	4	4
50476.07209446862	4	4	4	4
50486.81168427595	4	4	4	4
50497.55127408328	4	4	4	4
50508.290863890616	4	4	4	4
50519.03045369795	4	3	3	3
50529.77004350528	4	4	4	4
50540.50963331261	4	4	4	4
50551.24922311995	4	4	4	4
50561.98881292729	4	4	4	4
50572.72840273462	4	4	4	4
50583.46799254195	4	3	3	3
50594.20758234929	4	4	4	4
50604.94717215662	4	4	4	4
50615.68676196395	4	4	4	4
50626.42635177128	4	4	4	4
50637.16594157863	4	4	4	4
50647.90553138596	4	3	3	3
50658.64512119329	4	4	4	4
50669.38471100062	4	4	4	4
50680.12430080796	4	4	4	4
50690.86389061529	4	4	4	4
50701.60348042262	4	4	4	4
50712.34307022995	4	3	3	3
50723.0826600373	4	4	4	4
50733.82224984463	4	4	4	4
50744.56183965196	4	4	4	4
50755.30142945929	4	4	4	4
50766.04101926663	4	4	4	4
50776.78060907396	4	3	3	3
50787.52019888129	4	4	4	4
50798.25978868862	4	4	4	4
50808.999378495966	4	4	4	4
50819.738968303296	4	4	4	4
50830.478558110626	4	4	4	4
50841.218147917956	4	3	3	3
50851.9577377253	4	4	4	4
50862.69732753263	4	4	4	4
50873.43691733996	4	4	4	4
50884.17650714729	4	4	4	4
50894.916096954636	4	4	4	4
50905.655686761966	4	3	3	3
50916.395276569296	4	4	4	4
50927.134866376626	4	4	4	4
50937.87445618397	4	4	4	4
50948.6140459913	4	4	4	4
50959.35363579863	4	4	4	4
50970.09322560596	4	3	3	3
50980.8328154133	4	4	4	4
50991.572405220635	4	4	4	4
51002.311995027965	4	4	4	4
51013.0515848353	4	4	4	4
51023.79117464263	4	4	4	4
51034.53076444997	4	3	3	3
51045.2703542573	4	4	4	4
51056.00994406464	4	4	4	4
51066.74953387197	4	4	4	4
51077.489123679305	4	4	4	4
51088.228713486635	4	4	4	4
51098.96830329397	4	3	3	3
51109.7078931013	4	4	4	4
51120.44748290864	4	4	4	4
51131.18707271598	4	4	4	4
51141.92666252331	4	4	4	4
51152.66625233064	4	4	4	4
51163.405842137974	4	3	3	3
51174.14543194531	4	4	4	4
51184.88502175264	4	4	4	4
51195.62461155997	4	4	4	4
51206.36420136731	4	4	4	4
51217.103791174646	4	4	4	4
51227.843380981976	4	3	3	3
51238.582970789306	4	4	4	4
51249.32256059664	4	4	4	4
51260.06215040398	4	4	4	4
51270.80174021131	4	4	4	4
51281.54133001864	4	4	4	4
51292.280919825986	4	3	3	3
51303.020509633316	4	4	4	4
51313.760099440646	4	4	4	4
51324.499689247976	4	4	4	4
51335.23927905532	4	4	4	4
51345.97886886265	4	4	4	4
51356.71845866998	4	3	3	3
51367.45804847731	4	4	4	4
51378.197638284655	4	4	4	4
51388.937228091985	4	4	4	4
51399.676817899315	4	4	4	4
51410.416407706645	4	4	4	4
51421.15599751399	4	3	3	3
51431.89558732132	4	4	4	4
51442.63517712865	4	4	4	4
51453.37476693598	4	4	4	4
51464.114356743325	4	4	4	4
51474.853946550655	4	4	4	4
51485.593536357985	4	3	3	3
51496.333126165315	4	4	4	4
51507.07271597266	4	4	4	4
51517.81230577999	4	4	4	4
51528.55189558732	4	4	4	4
51539.29148539465	4	4	4	4
51550.031075201994	4	3	3	3
51560.770665009324	4	4	4	4
51571.510254816654	4	4	4	4
51582.249844623984	4	4	4	4
51592.98943443133	4	4	4	4
51603.72902423866	4	4	4	4
51614.46861404599	4	3	3	3
51625.20820385332	4	4	4	4
51635.94779366066	4	4	4	4
51646.687383467994	4	4	4	4
51657.426973275324	4	4	4	4
51668.16656308266	4	4	4	4
51678.90615289	4	3	3	3
51689.64574269733	4	4	4	4
51700.38533250466	4	4	4	4
51711.124922311996	4	4	4	4
51721.864512119326	4	4	4	4
51732.60410192666	4	4	4	4
51743.34369173399	4	3	3	3
51754.08328154133	4	4	4	4
51764.82287134866	4	4	4	4
51775.562461156	4	4	4	4
51786.302050963335	4	4	4	4
51797.041640770665	4	4	4	4
51807.781230577995	4	3	3	3
51818.52082038533	4	4	4	4
51829.26041019267	4	4	4	4
51840.0	4	4	4	4
51850.73958980733	4	4	4	4
51861.47917961467	4	4	4	4
51872.218769422005	4	3	3	3
51882.958359229335	4	4	4	4
51893.697949036665	4	4	4	4
51904.437538844	4	4	4	4
51915.17712865134	4	4	4	4
51925.91671845867	4	4	4	4
51936.656308266	4	3	3	3
51947.395898073344	4	4	4	4
51958.135487880674	4	4	4	4
51968.875077688004	4	4	4	4
51979.614667495334	4	4	4	4
51990.35425730268	4	4	4	4
52001.09384711001	4	3	3	3
52011.83343691734	4	4	4	4
52022.57302672467	4	4	4	4
52033.31261653201	4	4	4	4
52044.052206339344	4	4	4	4
52054.791796146674	4	4	4	4
52065.531385954004	4	3	3	3
52076.27097576135	4	4	4	4
52087.01056556868	4	4	4	4
52097.75015537601	4	4	4	4
52108.48974518334	4	4	4	4
52119.22933499068	4	4	4	4
52129.96892479801	4	3	3	3
52140.70851460534	4	4	4	4
52151.44810441267	4	4	4	4
52162.18769422002	4	4	4	4
52172.92728402735	4	4	4	4
52183.66687383468	4	4	4	4
52194.40646364201	4	3	3	3
52205.14605344935	4	4	4	4
52215.88564325668	4	4	4	4
52226.62523306401	4	4	4	4
52237.36482287134	4	4	4	4
52248.10441267869	4	4	4	4
52258.84400248602	4	3	3	3
52269.58359229335	4	4	4	4
52280.32318210068	4	4	4	4
52291.06277190802	4	4	4	4
52301.80236171535	4	4	4	4
52312.54195152268	4	4	4	4
52323.28154133001	4	3	3	3
52334.02113113736	4	4	4	4
52344.76072094469	4	4	4	4
52355.50031075202	4	4	4	4
52366.239900559354	4	4	4	4
52376.97949036669	4	4	4	4
52387.71908017402	4	3	3	3
52398.45866998135	4	4	4	4
52409.19825978869	4	4	4	4
52419.937849596026	4	4	4	4
52430.67743940336	4	4	4	4
52441.41702921069	4	4	4	4
52452.156619018024	4	3	3	3
52462.896208825354	4	4	4	4
52473.63579863269	4	4	4	4
52484.37538844003	4	4	4	4
52495.11497824736	4	4	4	4
52505.85456805469	4	4	4	4
52516.594157862026	4	3	3	3
52527.33374766936	4	4	4	4
52538.07333747669	4	4	4	4
52548.81292728402	4	4	4	4
52559.55251709136	4	4	4	4
52570.2921068987	4	4	4	4
52581.03169670603	4	3	3	3
52591.77128651336	4	4	4	4
52602.5108763207	4	4	4	4
52613.25046612803	4	4	4	4
52623.99005593536	4	4	4	4
52634.72964574269	4	4	4	4
52645.46923555004	4	3	3	3
52656.20882535737	4	4	4	4
52666.9484151647	4	4	4	4
52677.68800497203	4	4	4	4
52688.42759477937	4	4	4	4
52699.1671845867	4	4	4	4
52709.90677439403	4	3	3	3
52720.64636420136	4	4	4	4
52731.38595400871	4	4	4	4
52742.12554381604	4	4	4	4
52752.86513362337	4	4	4	4
52763.6047234307	4	4	4	4
52774.34431323804	4	3	3	3
52785.08390304537	4	4	4	4
52795.8234928527	4	4	4	4
52806.56308266003	4	4	4	4
52817.30267246738	4	4	4	4
52828.04226227471	4	4	4	4
52838.78185208204	4	3	3	3
52849.52144188937	4	4	4	4
52860.26103169671	4	4	4	4
52871.00062150404	4	4	4	4
52881.74021131137	4	4	4	4
52892.4798011187	4	4	4	4
52903.219390926046	4	3	3	3
52913.958980733376	4	4	4	4
52924.698570540706	4	4	4	4
52935.438160348036	4	4	4	4
52946.17775015538	4	4	4	4
52956.91733996271	4	4	4	4
52967.65692977004	4	3	3	3
52978.39651957737	4	4	4	4
52989.136109384715	4	4	4	4
52999.875699192045	4	4	4	4
53010.615288999375	4	4	4	4
53021.35487880671	4	4	4	4
53032.09446861405	4	3	3	3
53042.83405842138	4	4	4	4
53053.57364822871	4	4	4	4
53064.31323803605	4	4	4	4
53075.052827843385	4	4	4	4
53085.792417650715	4	4	4	4
53096.532007458045	4	3	3	3
53107.27159726538	4	4	4	4
53118.01118707272	4	4	4	4
53128.75077688005	4	4	4	4
53139.49036668739	4	4	4	4
53150.22995649472	4	4	4	4
53160.969546302054	4	3	3	3
53171.709136109384	4	4	4	4
53182.44872591672	4	4	4	4
53193.18831572405	4	4	4	4
53203.92790553138	4	4	4	4
53214.66749533872	4	4	4	4
53225.40708514606	4	3	3	3
53236.14667495339	4	4	4	4
53246.88626476072	4	4	4	4
53257.625854568054	4	4	4	4
53268.36544437539	4	4	4	4
53279.10503418272	4	4	4	4
53289.84462399005	4	3	3	3
53300.584213797396	4	4	4	4
53311.323803604726	4	4	4	4
