Relative Time (Process)	Greedy Latency Heuristic - Run None (Profile ?) 69610ff2343f3358e1a3d387 - minikube	Greedy Latency Heuristic - Run None (Profile ?) 69610ff2343f3358e1a3d387 - minikube-m02	Greedy Latency Heuristic - Run None (Profile ?) 69610ff2343f3358e1a3d387 - minikube-m03	Greedy Latency Heuristic - Run None (Profile ?) 69610ff2343f3358e1a3d387 - minikube-m04
44645.314918442666	4	4	4	4
44655.601857363974	4	4	4	4
44665.888796285275	4	4	4	4
44676.17573520657	4	4	4	4
44686.46267412787	4	3	3	3
44696.74961304918	4	4	4	4
44707.03655197047	4	4	4	4
44717.32349089177	4	4	4	4
44727.610429813074	4	4	4	4
44737.89736873437	4	4	4	4
44748.184307655676	4	3	3	3
44758.47124657698	4	4	4	4
44768.75818549827	4	4	4	4
44779.04512441957	4	4	4	4
44789.33206334088	4	4	4	4
44799.619002262174	4	4	4	4
44809.905941183475	4	3	3	3
44820.192880104776	4	4	4	4
44830.47981902607	4	4	4	4
44840.76675794738	4	4	4	4
44851.05369686868	4	4	4	4
44861.34063578997	4	4	4	4
44871.627574711274	4	3	3	3
44881.91451363258	4	4	4	4
44892.201452553876	4	4	4	4
44902.48839147518	4	4	4	4
44912.77533039648	4	4	4	4
44923.06226931777	4	4	4	4
44933.34920823907	4	3	3	3
44943.63614716038	4	4	4	4
44953.923086081675	4	4	4	4
44964.210025002976	4	4	4	4
44974.49696392428	4	4	4	4
44984.78390284557	4	4	4	4
44995.07084176688	4	3	3	3
45005.35778068818	4	4	4	4
45015.644719609474	4	4	4	4
45025.931658530775	4	4	4	4
45036.21859745208	4	4	4	4
45046.50553637338	4	4	4	4
45056.79247529468	4	3	3	3
45067.07941421598	4	4	4	4
45077.36635313727	4	4	4	4
45087.65329205858	4	4	4	4
45097.94023097988	4	4	4	4
45108.227169901176	4	4	4	4
45118.51410882248	4	3	3	3
45128.801047743786	4	4	4	4
45139.08798666508	4	4	4	4
45149.37492558638	4	4	4	4
45159.66186450768	4	4	4	4
45169.948803428975	4	4	4	4
45180.23574235028	4	3	3	3
45190.522681271585	4	4	4	4
45200.80962019288	4	4	4	4
45211.09655911418	4	4	4	4
45221.38349803548	4	4	4	4
45231.670436956774	4	4	4	4
45241.95737587808	4	3	3	3
45252.24431479938	4	4	4	4
45262.53125372068	4	4	4	4
45272.81819264198	4	4	4	4
45283.10513156329	4	4	4	4
45293.39207048458	4	4	4	4
45303.67900940588	4	3	3	3
45313.96594832718	4	4	4	4
45324.252887248476	4	4	4	4
45334.539826169785	4	4	4	4
45344.826765091086	4	4	4	4
45355.11370401238	4	4	4	4
45365.40064293368	4	3	3	3
45375.68758185499	4	4	4	4
45385.97452077628	4	4	4	4
45396.26145969758	4	4	4	4
45406.548398618885	4	4	4	4
45416.83533754018	4	4	4	4
45427.12227646149	4	3	3	3
45437.40921538279	4	4	4	4
45447.69615430408	4	4	4	4
45457.98309322538	4	4	4	4
45468.27003214669	4	4	4	4
45478.556971067985	4	4	4	4
45488.843909989286	4	3	3	3
45499.13084891059	4	4	4	4
45509.41778783188	4	4	4	4
45519.70472675318	4	4	4	4
45529.99166567449	4	4	4	4
45540.278604595784	4	4	4	4
45550.565543517085	4	3	3	3
45560.852482438386	4	4	4	4
45571.13942135968	4	4	4	4
45581.42636028099	4	4	4	4
45591.71329920229	4	4	4	4
45602.00023812358	4	4	4	4
45612.287177044884	4	3	3	3
45622.57411596619	4	4	4	4
45632.861054887486	4	4	4	4
45643.14799380879	4	4	4	4
45653.43493273009	4	4	4	4
45663.72187165138	4	4	4	4
45674.00881057269	4	3	3	3
45684.29574949399	4	4	4	4
45694.582688415285	4	4	4	4
45704.869627336586	4	4	4	4
45715.156566257894	4	4	4	4
45725.44350517919	4	4	4	4
45735.73044410049	4	3	3	3
45746.01738302179	4	4	4	4
45756.304321943084	4	4	4	4
45766.59126086439	4	4	4	4
45776.87819978569	4	4	4	4
45787.16513870699	4	4	4	4
45797.45207762829	4	3	3	3
45807.73901654959	4	4	4	4
45818.02595547088	4	4	4	4
45828.31289439219	4	4	4	4
45838.59983331349	4	4	4	4
45848.886772234786	4	4	4	4
45859.17371115609	4	3	3	3
45869.460650077395	4	4	4	4
45879.74758899869	4	4	4	4
45890.03452791999	4	4	4	4
45900.32146684129	4	4	4	4
45910.608405762585	4	4	4	4
45920.89534468389	4	3	3	3
45931.182283605194	4	4	4	4
45941.46922252649	4	4	4	4
45951.75616144779	4	4	4	4
45962.0431003691	4	4	4	4
45972.33003929039	4	4	4	4
45982.61697821169	4	3	3	3
45992.90391713299	4	4	4	4
46003.19085605429	4	4	4	4
46013.477794975595	4	4	4	4
46023.764733896896	4	4	4	4
46034.05167281819	4	4	4	4
46044.33861173949	4	3	3	3
46054.6255506608	4	4	4	4
46064.91248958209	4	4	4	4
46075.199428503394	4	4	4	4
46085.486367424695	4	4	4	4
46095.77330634599	4	4	4	4
46106.06024526729	4	3	3	3
46116.3471841886	4	4	4	4
46126.63412310989	4	4	4	4
46136.92106203119	4	4	4	4
46147.208000952494	4	4	4	4
46157.49493987379	4	4	4	4
46167.7818787951	4	3	3	3
46178.0688177164	4	4	4	4
46188.35575663769	4	4	4	4
46198.64269555899	4	4	4	4
46208.9296344803	4	4	4	4
46219.216573401594	4	4	4	4
46229.503512322895	4	3	3	3
46239.7904512442	4	4	4	4
46250.07739016549	4	4	4	4
46260.3643290868	4	4	4	4
46270.6512680081	4	4	4	4
46280.93820692939	4	4	4	4
46291.225145850694	4	3	3	3
46301.512084772	4	4	4	4
46311.7990236933	4	4	4	4
46322.0859626146	4	4	4	4
46332.3729015359	4	4	4	4
46342.65984045719	4	4	4	4
46352.9467793785	4	3	3	3
46363.2337182998	4	4	4	4
46373.520657221095	4	4	4	4
46383.8075961424	4	4	4	4
46394.0945350637	4	4	4	4
46404.38147398499	4	4	4	4
46414.6684129063	4	3	3	3
46424.9553518276	4	4	4	4
46435.242290748894	4	4	4	4
46445.529229670195	4	4	4	4
46455.816168591504	4	4	4	4
46466.1031075128	4	4	4	4
46476.3900464341	4	3	3	3
46486.6769853554	4	4	4	4
46496.96392427669	4	4	4	4
46507.250863198	4	4	4	4
46517.5378021193	4	4	4	4
46527.8247410406	4	4	4	4
46538.1116799619	4	3	3	3
46548.398618883206	4	4	4	4
46558.6855578045	4	4	4	4
46568.9724967258	4	4	4	4
46579.2594356471	4	4	4	4
46589.546374568396	4	4	4	4
46599.833313489704	4	3	3	3
46610.120252411005	4	4	4	4
46620.4071913323	4	4	4	4
46630.6941302536	4	4	4	4
46640.9810691749	4	4	4	4
46651.268008096195	4	4	4	4
46661.5549470175	4	3	3	3
46671.841885938804	4	4	4	4
46682.1288248601	4	4	4	4
46692.4157637814	4	4	4	4
46702.70270270271	4	4	4	4
46712.989641624	4	4	4	4
46723.2765805453	4	3	3	3
46733.5635194666	4	4	4	4
46743.8504583879	4	4	4	4
46754.137397309205	4	4	4	4
46764.424336230506	4	4	4	4
46774.7112751518	4	4	4	4
46784.9982140731	4	3	3	3
46795.28515299441	4	4	4	4
46805.5720919157	4	4	4	4
46815.859030837004	4	4	4	4
46826.145969758305	4	4	4	4
46836.4329086796	4	4	4	4
46846.71984760091	4	3	3	3
46857.00678652221	4	4	4	4
46867.2937254435	4	4	4	4
46877.5806643648	4	4	4	4
46887.86760328611	4	4	4	4
46898.154542207405	4	4	4	4
46908.441481128706	4	3	3	3
46918.72842005001	4	4	4	4
46929.0153589713	4	4	4	4
46939.3022978926	4	4	4	4
46949.58923681391	4	4	4	4
46959.876175735204	4	4	4	4
46970.163114656505	4	3	3	3
46980.450053577806	4	4	4	4
46990.7369924991	4	4	4	4
47001.02393142041	4	4	4	4
47011.31087034171	4	4	4	4
47021.597809263	4	4	4	4
47031.884748184304	4	3	3	3
47042.17168710561	4	4	4	4
47052.458626026906	4	4	4	4
47062.74556494821	4	4	4	4
47073.03250386951	4	4	4	4
47083.3194427908	4	4	4	4
47093.60638171211	4	3	3	3
47103.89332063341	4	4	4	4
47114.180259554705	4	4	4	4
47124.467198476006	4	4	4	4
47134.754137397314	4	4	4	4
47145.04107631861	4	4	4	4
47155.32801523991	4	3	3	3
47165.61495416121	4	4	4	4
47175.901893082504	4	4	4	4
47186.18883200381	4	4	4	4
47196.47577092511	4	4	4	4
47206.76270984641	4	4	4	4
47217.04964876771	4	3	3	3
47227.33658768901	4	4	4	4
47237.6235266103	4	4	4	4
47247.91046553161	4	4	4	4
47258.19740445291	4	4	4	4
47268.484343374206	4	4	4	4
47278.77128229551	4	3	3	3
47289.058221216816	4	4	4	4
47299.34516013811	4	4	4	4
47309.63209905941	4	4	4	4
47319.91903798071	4	4	4	4
47330.205976902005	4	4	4	4
47340.49291582331	4	3	3	3
47350.779854744615	4	4	4	4
47361.06679366591	4	4	4	4
47371.35373258721	4	4	4	4
47381.64067150852	4	4	4	4
47391.92761042981	4	4	4	4
47402.21454935111	4	3	3	3
47412.50148827241	4	4	4	4
47422.78842719371	4	4	4	4
47433.075366115016	4	4	4	4
47443.36230503632	4	4	4	4
47453.64924395761	4	4	4	4
47463.93618287891	4	3	3	3
47474.22312180022	4	4	4	4
47484.51006072151	4	4	4	4
47494.796999642815	4	4	4	4
47505.083938564116	4	4	4	4
47515.37087748541	4	4	4	4
47525.65781640671	4	3	3	3
47535.94475532802	4	4	4	4
47546.23169424931	4	4	4	4
47556.51863317061	4	4	4	4
47566.805572091915	4	4	4	4
47577.09251101321	4	4	4	4
47587.37944993452	4	3	3	3
47597.66638885582	4	4	4	4
47607.95332777711	4	4	4	4
47618.24026669841	4	4	4	4
47628.52720561972	4	4	4	4
47638.814144541015	4	4	4	4
47649.101083462316	4	3	3	3
47659.38802238362	4	4	4	4
47669.67496130491	4	4	4	4
47679.96190022622	4	4	4	4
47690.24883914752	4	4	4	4
47700.535778068814	4	4	4	4
47710.822716990115	4	3	3	3
47721.10965591142	4	4	4	4
47731.39659483272	4	4	4	4
47741.68353375402	4	4	4	4
47751.97047267532	4	4	4	4
47762.25741159661	4	4	4	4
47772.54435051792	4	3	3	3
47782.83128943922	4	4	4	4
47793.118228360516	4	4	4	4
47803.40516728182	4	4	4	4
47813.69210620312	4	4	4	4
47823.97904512441	4	4	4	4
47834.26598404572	4	3	3	3
47844.55292296702	4	4	4	4
47854.839861888315	4	4	4	4
47865.126800809616	4	4	4	4
47875.413739730924	4	4	4	4
47885.70067865222	4	4	4	4
47895.98761757352	4	3	3	3
47906.27455649482	4	4	4	4
47916.561495416114	4	4	4	4
47926.84843433742	4	4	4	4
47937.13537325872	4	4	4	4
47947.42231218002	4	4	4	4
47957.70925110132	4	3	3	3
47967.996190022626	4	4	4	4
47978.28312894392	4	4	4	4
47988.57006786522	4	4	4	4
47998.85700678652	4	4	4	4
48009.143945707816	4	4	4	4
48019.430884629124	4	3	3	3
48029.717823550425	4	4	4	4
48040.00476247172	4	4	4	4
48050.29170139302	4	4	4	4
48060.57864031433	4	4	4	4
48070.86557923562	4	4	4	4
48081.15251815692	4	3	3	3
48091.439457078224	4	4	4	4
48101.72639599952	4	4	4	4
48112.01333492082	4	4	4	4
48122.30027384213	4	4	4	4
48132.58721276342	4	4	4	4
48142.87415168472	4	3	3	3
48153.16109060602	4	4	4	4
48163.44802952732	4	4	4	4
48173.734968448625	4	4	4	4
48184.021907369926	4	4	4	4
48194.30884629122	4	4	4	4
48204.59578521252	4	3	3	3
48214.88272413383	4	4	4	4
48225.16966305512	4	4	4	4
48235.456601976424	4	4	4	4
48245.743540897725	4	4	4	4
48256.03047981902	4	4	4	4
48266.31741874033	4	3	3	3
48276.60435766163	4	4	4	4
48286.89129658293	4	4	4	4
48297.17823550422	4	4	4	4
48307.46517442553	4	4	4	4
48317.75211334683	4	4	4	4
48328.03905226813	4	3	3	3
48338.32599118943	4	4	4	4
48348.612930110736	4	4	4	4
48358.89986903203	4	4	4	4
48369.18680795333	4	4	4	4
48379.47374687463	4	4	4	4
48389.760685795925	4	3	3	3
48400.04762471723	4	4	4	4
48410.334563638535	4	4	4	4
48420.62150255983	4	4	4	4
48430.90844148113	4	4	4	4
48441.19538040243	4	4	4	4
48451.482319323724	4	3	3	3
48461.76925824503	4	4	4	4
48472.056197166334	4	4	4	4
48482.34313608763	4	4	4	4
48492.63007500893	4	4	4	4
48502.91701393024	4	4	4	4
48513.20395285153	4	3	3	3
48523.49089177283	4	4	4	4
48533.77783069413	4	4	4	4
48544.06476961543	4	4	4	4
48554.351708536735	4	4	4	4
48564.638647458036	4	4	4	4
48574.92558637933	4	3	3	3
48585.21252530063	4	4	4	4
48595.49946422194	4	4	4	4
48605.78640314323	4	4	4	4
48616.073342064534	4	4	4	4
48626.360280985835	4	4	4	4
48636.64721990713	4	3	3	3
48646.93415882844	4	4	4	4
48657.22109774974	4	4	4	4
48667.50803667103	4	4	4	4
48677.79497559233	4	4	4	4
48688.081914513634	4	4	4	4
48698.36885343493	4	3	3	3
48708.655792356236	4	4	4	4
48718.94273127754	4	4	4	4
48729.22967019883	4	4	4	4
48739.51660912013	4	4	4	4
48749.80354804144	4	4	4	4
48760.090486962734	4	3	3	3
48770.377425884035	4	4	4	4
48780.664364805336	4	4	4	4
48790.95130372663	4	4	4	4
48801.23824264794	4	4	4	4
48811.52518156924	4	4	4	4
48821.81212049053	4	3	3	3
48832.099059411834	4	4	4	4
48842.38599833314	4	4	4	4
48852.672937254436	4	4	4	4
48862.95987617574	4	4	4	4
48873.24681509704	4	4	4	4
48883.53375401833	4	3	3	3
48893.82069293964	4	4	4	4
48904.10763186094	4	4	4	4
48914.394570782235	4	4	4	4
48924.681509703536	4	4	4	4
48934.968448624844	4	4	4	4
48945.25538754613	4	3	3	3
48955.54232646744	4	4	4	4
48965.82926538874	4	4	4	4
48976.116204310034	4	4	4	4
48986.403143231335	4	4	4	4
48996.69008215264	4	4	4	4
49006.97702107394	4	3	3	3
49017.26395999524	4	4	4	4
49027.55089891654	4	4	4	4
49037.83783783783	4	4	4	4
49048.12477675914	4	4	4	4
49058.41171568044	4	4	4	4
49068.698654601736	4	3	3	3
49078.98559352304	4	4	4	4
49089.272532444345	4	4	4	4
49099.55947136564	4	4	4	4
49109.84641028694	4	4	4	4
49120.13334920824	4	4	4	4
49130.420288129535	4	3	3	3
49140.70722705084	4	4	4	4
49150.994165972144	4	4	4	4
49161.28110489344	4	4	4	4
49171.56804381474	4	4	4	4
49181.85498273605	4	4	4	4
49192.14192165734	4	3	3	3
49202.42886057864	4	4	4	4
49212.71579949994	4	4	4	4
49223.00273842124	4	4	4	4
49233.28967734254	4	4	4	4
49243.57661626385	4	4	4	4
49253.86355518514	4	3	3	3
49264.15049410644	4	4	4	4
49274.43743302774	4	4	4	4
49284.724371949036	4	4	4	4
49295.011310870344	4	4	4	4
49305.298249791646	4	4	4	4
49315.58518871294	4	3	3	3
49325.87212763424	4	4	4	4
49336.15906655555	4	4	4	4
49346.44600547684	4	4	4	4
49356.73294439814	4	4	4	4
49367.019883319444	4	4	4	4
49377.30682224074	4	3	3	3
49387.59376116205	4	4	4	4
49397.88070008335	4	4	4	4
49408.16763900464	4	4	4	4
49418.45457792594	4	4	4	4
49428.74151684725	4	4	4	4
49439.028455768545	4	3	3	3
49449.315394689846	4	4	4	4
49459.60233361115	4	4	4	4
49469.88927253244	4	4	4	4
49480.17621145375	4	4	4	4
49490.46315037505	4	4	4	4
49500.75008929634	4	3	3	3
49511.037028217645	4	4	4	4
49521.323967138946	4	4	4	4
49531.61090606024	4	4	4	4
49541.89784498155	4	4	4	4
49552.18478390285	4	4	4	4
49562.47172282414	4	3	3	3
49572.75866174544	4	4	4	4
49583.04560066675	4	4	4	4
49593.332539588046	4	4	4	4
49603.61947850935	4	4	4	4
49613.90641743065	4	4	4	4
49624.19335635194	4	3	3	3
49634.48029527325	4	4	4	4
49644.76723419455	4	4	4	4
49655.054173115845	4	4	4	4
49665.341112037146	4	4	4	4
49675.628050958454	4	4	4	4
49685.91498987975	4	3	3	3
49696.20192880105	4	4	4	4
49706.48886772235	4	4	4	4
49716.77580664364	4	4	4	4
49727.06274556495	4	4	4	4
49737.34968448625	4	4	4	4
49747.63662340755	4	3	3	3
49757.92356232885	4	4	4	4
49768.210501250156	4	4	4	4
49778.49744017145	4	4	4	4
49788.78437909275	4	4	4	4
49799.07131801405	4	4	4	4
49809.358256935346	4	3	3	3
49819.64519585665	4	4	4	4
49829.932134777955	4	4	4	4
49840.21907369925	4	4	4	4
49850.50601262055	4	4	4	4
49860.79295154185	4	4	4	4
49871.079890463145	4	3	3	3
49881.36682938445	4	4	4	4
49891.653768305754	4	4	4	4
49901.94070722705	4	4	4	4
49912.22764614835	4	4	4	4
49922.51458506966	4	4	4	4
49932.80152399095	4	3	3	3
49943.08846291225	4	4	4	4
49953.37540183355	4	4	4	4
49963.66234075485	4	4	4	4
49973.949279676155	4	4	4	4
49984.236218597456	4	4	4	4
49994.52315751875	4	3	3	3
50004.81009644005	4	4	4	4
50015.09703536136	4	4	4	4
50025.38397428265	4	4	4	4
50035.670913203954	4	4	4	4
50045.957852125255	4	4	4	4
50056.24479104655	4	3	3	3
50066.53172996786	4	4	4	4
50076.81866888916	4	4	4	4
50087.10560781045	4	4	4	4
50097.39254673175	4	4	4	4
50107.679485653054	4	4	4	4
50117.96642457435	4	3	3	3
50128.253363495656	4	4	4	4
50138.54030241696	4	4	4	4
50148.82724133825	4	4	4	4
50159.11418025955	4	4	4	4
50169.40111918086	4	4	4	4
50179.688058102154	4	3	3	3
50189.974997023455	4	4	4	4
50200.261935944756	4	4	4	4
50210.54887486605	4	4	4	4
50220.83581378736	4	4	4	4
50231.12275270866	4	4	4	4
50241.40969162995	4	3	3	3
50251.696630551254	4	4	4	4
50261.98356947256	4	4	4	4
50272.270508393856	4	4	4	4
50282.55744731516	4	4	4	4
50292.84438623646	4	4	4	4
50303.13132515775	4	3	3	3
50313.41826407906	4	4	4	4
50323.70520300036	4	4	4	4
50333.992141921655	4	4	4	4
50344.279080842956	4	4	4	4
50354.566019764265	4	4	4	4
50364.85295868556	4	3	3	3
50375.13989760686	4	4	4	4
50385.42683652816	4	4	4	4
50395.713775449454	4	4	4	4
50406.000714370755	4	4	4	4
50416.28765329206	4	4	4	4
50426.57459221336	4	3	3	3
50436.86153113466	4	4	4	4
50447.14847005596	4	4	4	4
50457.43540897725	4	4	4	4
50467.72234789856	4	4	4	4
50478.00928681986	4	4	4	4
50488.29622574116	4	3	3	3
50498.58316466246	4	4	4	4
50508.870103583766	4	4	4	4
50519.15704250506	4	4	4	4
50529.44398142636	4	4	4	4
50539.73092034766	4	4	4	4
50550.017859268955	4	3	3	3
50560.304798190264	4	4	4	4
50570.591737111565	4	4	4	4
50580.87867603286	4	4	4	4
50591.16561495416	4	4	4	4
50601.45255387547	4	4	4	4
50611.73949279676	4	3	3	3
50622.02643171806	4	4	4	4
50632.313370639364	4	4	4	4
50642.60030956066	4	4	4	4
50652.887248481966	4	4	4	4
50663.17418740327	4	4	4	4
50673.46112632456	4	3	3	3
50683.74806524586	4	4	4	4
50694.03500416716	4	4	4	4
50704.32194308846	4	4	4	4
50714.608882009765	4	4	4	4
50724.895820931066	4	4	4	4
50735.18275985236	4	3	3	3
50745.46969877366	4	4	4	4
50755.75663769497	4	4	4	4
50766.04357661626	4	4	4	4
50776.330515537564	4	4	4	4
50786.617454458865	4	4	4	4
50796.90439338016	4	3	3	3
50807.19133230147	4	4	4	4
50817.47827122277	4	4	4	4
50827.76521014406	4	4	4	4
50838.05214906536	4	4	4	4
50848.33908798667	4	4	4	4
50858.626026907965	4	3	3	3
50868.912965829266	4	4	4	4
50879.19990475057	4	4	4	4
50889.48684367186	4	4	4	4
50899.77378259317	4	4	4	4
50910.06072151447	4	4	4	4
50920.347660435764	4	3	3	3
50930.634599357065	4	4	4	4
50940.92153827837	4	4	4	4
50951.20847719967	4	4	4	4
50961.49541612097	4	4	4	4
50971.78235504227	4	4	4	4
50982.06929396356	4	3	3	3
50992.356232884864	4	4	4	4
51002.64317180617	4	4	4	4
51012.930110727466	4	4	4	4
51023.21704964877	4	4	4	4
51033.50398857007	4	4	4	4
51043.79092749136	4	3	3	3
51054.07786641267	4	4	4	4
51064.36480533397	4	4	4	4
51074.651744255265	4	4	4	4
51084.938683176566	4	4	4	4
51095.225622097874	4	4	4	4
51105.51256101917	4	3	3	3
51115.79949994047	4	4	4	4
51126.08643886177	4	4	4	4
51136.373377783064	4	4	4	4
51146.66031670437	4	4	4	4
51156.94725562567	4	4	4	4
51167.23419454697	4	3	3	3
51177.52113346827	4	4	4	4
51187.80807238958	4	4	4	4
51198.09501131087	4	4	4	4
51208.38195023217	4	4	4	4
51218.66888915347	4	4	4	4
51228.955828074766	4	3	3	3
51239.24276699607	4	4	4	4
51249.529705917375	4	4	4	4
51259.81664483867	4	4	4	4
51270.10358375997	4	4	4	4
51280.39052268127	4	4	4	4
51290.677461602565	4	3	3	3
51300.96440052387	4	4	4	4
51311.251339445174	4	4	4	4
51321.53827836647	4	4	4	4
51331.82521728777	4	4	4	4
51342.11215620908	4	4	4	4
51352.39909513037	4	3	3	3
51362.68603405167	4	4	4	4
51372.97297297297	4	4	4	4
51383.25991189427	4	4	4	4
51393.546850815575	4	4	4	4
51403.83378973688	4	4	4	4
51414.12072865817	4	3	3	3
51424.40766757947	4	4	4	4
51434.69460650078	4	4	4	4
51444.98154542207	4	4	4	4
51455.268484343374	4	4	4	4
51465.555423264675	4	4	4	4
51475.84236218597	4	3	3	3
51486.12930110728	4	4	4	4
51496.41624002858	4	4	4	4
51506.70317894987	4	4	4	4
51516.99011787117	4	4	4	4
51527.277056792474	4	4	4	4
51537.56399571377	4	3	3	3
51547.85093463508	4	4	4	4
51558.13787355638	4	4	4	4
51568.42481247767	4	4	4	4
51578.71175139897	4	4	4	4
51588.99869032028	4	4	4	4
51599.285629241574	4	3	3	3
51609.572568162876	4	4	4	4
51619.85950708418	4	4	4	4
51630.14644600547	4	4	4	4
51640.43338492678	4	4	4	4
51650.72032384808	4	4	4	4
51661.00726276937	4	3	3	3
51671.294201690675	4	4	4	4
51681.58114061198	4	4	4	4
51691.86807953328	4	4	4	4
51702.15501845458	4	4	4	4
51712.44195737588	4	4	4	4
51722.72889629717	4	3	3	3
51733.01583521848	4	4	4	4
51743.30277413978	4	4	4	4
51753.589713061076	4	4	4	4
51763.87665198238	4	4	4	4
51774.163590903685	4	4	4	4
51784.45052982498	4	3	3	3
51794.73746874628	4	4	4	4
51805.02440766758	4	4	4	4
51815.311346588875	4	4	4	4
51825.598285510176	4	4	4	4
51835.885224431484	4	4	4	4
51846.17216335278	4	3	3	3
51856.45910227408	4	4	4	4
51866.74604119538	4	4	4	4
51877.03298011667	4	4	4	4
51887.31991903798	4	4	4	4
51897.60685795928	4	4	4	4
51907.89379688058	4	3	3	3
51918.18073580188	4	4	4	4
51928.467674723186	4	4	4	4
51938.75461364448	4	4	4	4
51949.04155256578	4	4	4	4
51959.32849148708	4	4	4	4
51969.615430408376	4	3	3	3
51979.902369329684	4	4	4	4
51990.189308250985	4	4	4	4
52000.47624717228	4	4	4	4
52010.76318609358	4	4	4	4
52021.05012501489	4	4	4	4
52031.33706393618	4	3	3	3
52041.62400285748	4	4	4	4
52051.910941778784	4	4	4	4
52062.19788070008	4	4	4	4
52072.484819621386	4	4	4	4
52082.77175854269	4	4	4	4
52093.05869746398	4	3	3	3
52103.34563638528	4	4	4	4
52113.63257530658	4	4	4	4
52123.91951422788	4	4	4	4
52134.206453149185	4	4	4	4
52144.493392070486	4	4	4	4
52154.78033099178	4	3	3	3
52165.06726991308	4	4	4	4
52175.35420883439	4	4	4	4
52185.64114775568	4	4	4	4
52195.928086676984	4	4	4	4
52206.215025598285	4	4	4	4
52216.50196451958	4	3	3	3
52226.78890344089	4	4	4	4
52237.07584236219	4	4	4	4
52247.36278128348	4	4	4	4
52257.64972020478	4	4	4	4
52267.93665912609	4	4	4	4
52278.223598047385	4	3	3	3
52288.510536968686	4	4	4	4
52298.79747588999	4	4	4	4
52309.08441481128	4	4	4	4
52319.37135373259	4	4	4	4
52329.65829265389	4	4	4	4
52339.945231575184	4	3	3	3
52350.232170496485	4	4	4	4
52360.51910941779	4	4	4	4
52370.80604833909	4	4	4	4
52381.09298726039	4	4	4	4
52391.37992618169	4	4	4	4
52401.66686510298	4	3	3	3
52411.953804024284	4	4	4	4
52422.24074294559	4	4	4	4
52432.527681866886	4	4	4	4
52442.81462078819	4	4	4	4
52453.10155970949	4	4	4	4
52463.38849863078	4	3	3	3
52473.67543755209	4	4	4	4
52483.96237647339	4	4	4	4
52494.249315394685	4	4	4	4
52504.536254315986	4	4	4	4
52514.823193237295	4	4	4	4
52525.11013215859	4	3	3	3
52535.39707107989	4	4	4	4
52545.68401000119	4	4	4	4
52555.970948922484	4	4	4	4
52566.25788784379	4	4	4	4
52576.54482676509	4	4	4	4
52586.83176568639	4	3	3	3
52597.11870460769	4	4	4	4
52607.405643529	4	4	4	4
52617.69258245029	4	4	4	4
52627.97952137159	4	4	4	4
52638.26646029289	4	4	4	4
52648.553399214186	4	3	3	3
52658.840338135495	4	4	4	4
52669.127277056796	4	4	4	4
52679.41421597809	4	4	4	4
52689.70115489939	4	4	4	4
52699.98809382069	4	4	4	4
52710.275032741985	4	3	3	3
52720.561971663294	4	4	4	4
52730.848910584595	4	4	4	4
52741.13584950589	4	4	4	4
52751.42278842719	4	4	4	4
52761.7097273485	4	4	4	4
52771.99666626979	4	3	3	3
52782.28360519109	4	4	4	4
52792.570544112394	4	4	4	4
52802.85748303369	4	4	4	4
52813.144421954996	4	4	4	4
52823.4313608763	4	4	4	4
52833.71829979759	4	3	3	3
52844.00523871889	4	4	4	4
52854.2921776402	4	4	4	4
52864.579116561494	4	4	4	4
52874.866055482795	4	4	4	4
52885.152994404096	4	4	4	4
52895.43993332539	4	3	3	3
52905.7268722467	4	4	4	4
52916.013811168	4	4	4	4
52926.30075008929	4	4	4	4
52936.587689010594	4	4	4	4
52946.8746279319	4	4	4	4
52957.161566853196	4	3	3	3
52967.4485057745	4	4	4	4
52977.7354446958	4	4	4	4
52988.02238361709	4	4	4	4
52998.30932253839	4	4	4	4
53008.5962614597	4	4	4	4
53018.883200380995	4	3	3	3
53029.170139302296	4	4	4	4
53039.4570782236	4	4	4	4
53049.74401714489	4	4	4	4
53060.0309560662	4	4	4	4
53070.3178949875	4	4	4	4
53080.604833908794	4	3	3	3
53090.891772830095	4	4	4	4
53101.1787117514	4	4	4	4
53111.4656506727	4	4	4	4
53121.752589594	4	4	4	4
53132.0395285153	4	4	4	4
53142.32646743659	4	3	3	3
53152.6134063579	4	4	4	4
53162.9003452792	4	4	4	4
53173.187284200496	4	4	4	4
53183.4742231218	4	4	4	4
53193.761162043105	4	4	4	4
53204.0481009644	4	3	3	3
53214.3350398857	4	4	4	4
53224.621978807	4	4	4	4
53234.908917728295	4	4	4	4
53245.1958566496	4	4	4	4
53255.482795570904	4	4	4	4
53265.7697344922	4	3	3	3
53276.0566734135	4	4	4	4
53286.3436123348	4	4	4	4
53296.630551256094	4	4	4	4
53306.9174901774	4	4	4	4
53317.2044290987	4	4	4	4
53327.49136802	4	3	3	3
53337.7783069413	4	4	4	4
53348.06524586261	4	4	4	4
53358.3521847839	4	4	4	4
53368.6391237052	4	4	4	4
53378.9260626265	4	4	4	4
53389.21300154781	4	3	3	3
53399.499940469104	4	4	4	4
53409.786879390405	4	4	4	4
53420.07381831171	4	4	4	4
53430.360757233	4	4	4	4
53440.64769615431	4	4	4	4
53450.93463507561	4	3	3	3
53461.2215739969	4	4	4	4
53471.508512918204	4	4	4	4
53481.79545183951	4	4	4	4
53492.08239076081	4	4	4	4
53502.36932968211	4	4	4	4
53512.65626860341	4	3	3	3
