Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695c6acb8c72832fd1fbcc95 - minikube	Unknown Heuristic - Run None (Profile ?) 695c6acb8c72832fd1fbcc95 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695c6acb8c72832fd1fbcc95 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695c6acb8c72832fd1fbcc95 - minikube-m04
44354.861603974445	3	3	3	3
44365.081618168915	3	3	3	3
44375.30163236338	3	3	3	3
44385.52164655784	3	3	3	3
44395.741660752305	3	3	2	2
44405.961674946775	3	3	3	3
44416.18168914123	3	3	3	3
44426.401703335694	3	3	3	3
44436.621717530164	3	3	3	3
44446.84173172463	3	3	3	3
44457.06174591909	3	3	2	2
44467.281760113554	3	3	3	3
44477.501774308024	3	3	3	3
44487.72178850248	3	3	3	3
44497.94180269694	3	3	3	3
44508.161816891414	3	3	3	3
44518.38183108588	3	3	2	2
44528.60184528034	3	3	3	3
44538.8218594748	3	3	3	3
44549.04187366927	3	3	3	3
44559.26188786373	3	3	3	3
44569.48190205819	3	3	3	3
44579.70191625266	3	3	2	2
44589.921930447126	3	3	3	3
44600.14194464159	3	3	3	3
44610.36195883606	3	3	3	3
44620.58197303052	3	3	3	3
44630.80198722498	3	3	3	3
44641.02200141944	3	3	2	2
44651.24201561391	3	3	3	3
44661.462029808376	3	3	3	3
44671.68204400284	3	3	3	3
44681.90205819731	3	3	3	3
44692.12207239177	3	3	3	3
44702.34208658623	3	3	2	2
44712.56210078069	3	3	3	3
44722.78211497516	3	3	3	3
44733.002129169625	3	3	3	3
44743.22214336409	3	3	3	3
44753.44215755856	3	3	3	3
44763.66217175302	3	3	2	2
44773.88218594748	3	3	3	3
44784.10220014194	3	3	3	3
44794.32221433641	3	3	3	3
44804.542228530874	3	3	3	3
44814.76224272534	3	3	3	3
44824.98225691981	3	3	2	2
44835.20227111427	3	3	3	3
44845.42228530873	3	3	3	3
44855.64229950319	3	3	3	3
44865.86231369766	3	3	3	3
44876.08232789212	3	3	3	3
44886.30234208659	3	3	2	2
44896.52235628106	3	3	3	3
44906.74237047551	3	3	3	3
44916.962384669976	3	3	3	3
44927.18239886444	3	3	3	3
44937.40241305891	3	3	3	3
44947.62242725337	3	3	2	2
44957.842441447836	3	3	3	3
44968.062455642306	3	3	3	3
44978.28246983676	3	3	3	3
44988.502484031225	3	3	3	3
44998.72249822569	3	3	3	3
45008.94251242016	3	3	2	2
45019.16252661462	3	3	3	3
45029.382540809085	3	3	3	3
45039.602555003556	3	3	3	3
45049.82256919801	3	3	3	3
45060.042583392475	3	3	3	3
45070.26259758694	3	3	2	2
45080.48261178141	3	3	3	3
45090.70262597587	3	3	3	3
45100.922640170334	3	3	3	3
45111.142654364805	3	3	3	3
45121.36266855926	3	3	3	3
45131.582682753724	3	3	2	2
45141.80269694819	3	3	3	3
45152.02271114266	3	3	3	3
45162.24272533712	3	3	3	3
45172.462739531584	3	3	3	3
45182.682753726054	3	3	3	3
45192.90276792051	3	3	2	2
45203.12278211497	3	3	3	3
45213.34279630944	3	3	3	3
45223.56281050391	3	3	3	3
45233.78282469837	3	3	3	3
45244.002838892826	3	3	3	3
45254.2228530873	3	3	2	2
45264.44286728176	3	3	3	3
45274.66288147622	3	3	3	3
45284.882895670686	3	3	3	3
45295.102909865156	3	3	3	3
45305.32292405962	3	3	3	3
45315.542938254075	3	3	2	2
45325.76295244855	3	3	3	3
45335.98296664301	3	3	3	3
45346.20298083747	3	3	3	3
45356.422995031935	3	3	3	3
45366.643009226405	3	3	3	3
45376.86302342087	3	3	2	2
45387.083037615324	3	3	3	3
45397.3030518098	3	3	3	3
45407.52306600426	3	3	3	3
45417.74308019872	3	3	3	3
45427.963094393184	3	3	3	3
45438.183108587655	3	3	2	2
45448.40312278212	3	3	3	3
45458.623136976574	3	3	3	3
45468.843151171044	3	3	3	3
45479.06316536551	3	3	3	3
45489.28317955997	3	3	3	3
45499.50319375443	3	3	2	2
45509.723207948904	3	3	3	3
45519.94322214337	3	3	3	3
45530.16323633782	3	3	3	3
45540.38325053229	3	3	3	3
45550.60326472676	3	3	3	3
45560.82327892122	3	3	2	2
45571.04329311568	3	3	3	3
45581.26330731015	3	3	3	3
45591.48332150462	3	3	3	3
45601.70333569907	3	3	3	3
45611.92334989354	3	3	3	3
45622.143364088006	3	3	2	2
45632.36337828247	3	3	3	3
45642.58339247693	3	3	3	3
45652.8034066714	3	3	3	3
45663.023420865866	3	3	3	3
45673.24343506032	3	3	3	3
45683.46344925479	3	3	2	2
45693.683463449255	3	3	3	3
45703.90347764372	3	3	3	3
45714.12349183818	3	3	3	3
45724.34350603265	3	3	3	3
45734.563520227115	3	3	3	3
45744.78353442157	3	3	2	2
45755.00354861604	3	3	3	3
45765.223562810505	3	3	3	3
45775.44357700497	3	3	3	3
45785.66359119943	3	3	3	3
45795.8836053939	3	3	3	3
45806.10361958836	3	3	2	2
45816.32363378282	3	3	3	3
45826.54364797729	3	3	3	3
45836.763662171754	3	3	3	3
45846.98367636622	3	3	3	3
45857.20369056068	3	3	3	3
45867.42370475515	3	3	2	2
45877.64371894961	3	3	3	3
45887.86373314407	3	3	3	3
45898.08374733854	3	3	3	3
45908.303761533	3	3	3	3
45918.523775727466	3	3	3	3
45928.74378992193	3	3	2	2
45938.9638041164	3	3	3	3
45949.183818310856	3	3	3	3
45959.40383250532	3	3	3	3
45969.62384669979	3	3	3	3
45979.84386089425	3	3	3	3
45990.063875088716	3	3	2	2
46000.28388928318	3	3	3	3
46010.50390347765	3	3	3	3
46020.723917672105	3	3	3	3
46030.94393186657	3	3	3	3
46041.16394606104	3	3	3	3
46051.3839602555	3	3	2	2
46061.603974449965	3	3	3	3
46071.82398864443	3	3	3	3
46082.0440028389	3	3	3	3
46092.264017033354	3	3	3	3
46102.48403122782	3	3	3	3
46112.70404542229	3	3	2	2
46122.92405961675	3	3	3	3
46133.144073811214	3	3	3	3
46143.36408800567	3	3	3	3
46153.58410220015	3	3	3	3
46163.8041163946	3	3	3	3
46174.02413058907	3	3	2	2
46184.24414478354	3	3	3	3
46194.464158978	3	3	3	3
46204.68417317246	3	3	3	3
46214.90418736692	3	3	3	3
46225.1242015614	3	3	3	3
46235.34421575585	3	3	2	2
46245.564229950316	3	3	3	3
46255.78424414479	3	3	3	3
46266.00425833925	3	3	3	3
46276.22427253371	3	3	3	3
46286.44428672817	3	3	3	3
46296.66430092264	3	3	2	2
46306.8843151171	3	3	3	3
46317.104329311565	3	3	3	3
46327.324343506036	3	3	3	3
46337.5443577005	3	3	3	3
46347.76437189496	3	3	3	3
46357.98438608942	3	3	2	2
46368.20440028389	3	3	3	3
46378.42441447835	3	3	3	3
46388.644428672815	3	3	3	3
46398.864442867285	3	3	3	3
46409.08445706175	3	3	3	3
46419.30447125621	3	3	2	2
46429.52448545067	3	3	3	3
46439.74449964514	3	3	3	3
46449.9645138396	3	3	3	3
46460.184528034064	3	3	3	3
46470.404542228534	3	3	3	3
46480.624556423	3	3	2	2
46490.84457061746	3	3	3	3
46501.06458481192	3	3	3	3
46511.28459900639	3	3	3	3
46521.50461320085	3	3	3	3
46531.72462739531	3	3	3	3
46541.944641589784	3	3	2	2
46552.16465578425	3	3	3	3
46562.38466997871	3	3	3	3
46572.604684173166	3	3	3	3
46582.824698367636	3	3	3	3
46593.0447125621	3	3	3	3
46603.26472675656	3	3	2	2
46613.48474095103	3	3	3	3
46623.704755145496	3	3	3	3
46633.92476933995	3	3	3	3
46644.144783534415	3	3	3	3
46654.364797728886	3	3	3	3
46664.58481192335	3	3	2	2
46674.80482611781	3	3	3	3
46685.02484031228	3	3	3	3
46695.244854506745	3	3	3	3
46705.4648687012	3	3	3	3
46715.684882895664	3	3	3	3
46725.904897090135	3	3	2	2
46736.1249112846	3	3	3	3
46746.34492547906	3	3	3	3
46756.56493967353	3	3	3	3
46766.784953867995	3	3	3	3
46777.00496806245	3	3	3	3
46787.224982256914	3	3	2	2
46797.444996451384	3	3	3	3
46807.66501064585	3	3	3	3
46817.88502484031	3	3	3	3
46828.10503903478	3	3	3	3
46838.325053229244	3	3	3	3
46848.5450674237	3	3	2	2
46858.76508161816	3	3	3	3
46868.98509581263	3	3	3	3
46879.2051100071	3	3	3	3
46889.42512420156	3	3	3	3
46899.64513839603	3	3	3	3
46909.86515259049	3	3	2	2
46920.08516678495	3	3	3	3
46930.30518097941	3	3	3	3
46940.52519517388	3	3	3	3
46950.745209368346	3	3	3	3
46960.96522356281	3	3	3	3
46971.18523775728	3	3	2	2
46981.40525195174	3	3	3	3
46991.6252661462	3	3	3	3
47001.84528034066	3	3	3	3
47012.06529453513	3	3	3	3
47022.285308729595	3	3	3	3
47032.50532292406	3	3	2	2
47042.72533711853	3	3	3	3
47052.94535131299	3	3	3	3
47063.16536550745	3	3	3	3
47073.38537970191	3	3	3	3
47083.60539389638	3	3	3	3
47093.825408090845	3	3	2	2
47104.04542228531	3	3	3	3
47114.26543647978	3	3	3	3
47124.48545067424	3	3	3	3
47134.7054648687	3	3	3	3
47144.92547906316	3	3	3	3
47155.14549325763	3	3	2	2
47165.365507452094	3	3	3	3
47175.58552164656	3	3	3	3
47185.80553584103	3	3	3	3
47196.02555003548	3	3	3	3
47206.24556422995	3	3	3	3
47216.46557842441	3	3	2	2
47226.68559261888	3	3	3	3
47236.90560681334	3	3	3	3
47247.125621007806	3	3	3	3
47257.34563520228	3	3	3	3
47267.56564939673	3	3	3	3
47277.785663591196	3	3	2	2
47288.005677785666	3	3	3	3
47298.22569198013	3	3	3	3
47308.44570617459	3	3	3	3
47318.665720369056	3	3	3	3
47328.885734563526	3	3	3	3
47339.10574875798	3	3	2	2
47349.325762952445	3	3	3	3
47359.545777146915	3	3	3	3
47369.76579134138	3	3	3	3
47379.98580553584	3	3	3	3
47390.205819730305	3	3	3	3
47400.425833924775	3	3	2	2
47410.64584811923	3	3	3	3
47420.865862313694	3	3	3	3
47431.085876508165	3	3	3	3
47441.30589070263	3	3	3	3
47451.52590489709	3	3	3	3
47461.745919091554	3	3	2	2
47471.965933286025	3	3	3	3
47482.18594748048	3	3	3	3
47492.405961674944	3	3	3	3
47502.625975869414	3	3	3	3
47512.84599006388	3	3	3	3
47523.06600425834	3	3	2	2
47533.286018452796	3	3	3	3
47543.506032647274	3	3	3	3
47553.72604684173	3	3	3	3
47563.94606103619	3	3	3	3
47574.16607523066	3	3	3	3
47584.38608942513	3	3	2	2
47594.60610361959	3	3	3	3
47604.826117814046	3	3	3	3
47615.04613200852	3	3	3	3
47625.26614620298	3	3	3	3
47635.48616039744	3	3	3	3
47645.70617459191	3	3	2	2
47655.926188786376	3	3	3	3
47666.14620298084	3	3	3	3
47676.366217175295	3	3	3	3
47686.58623136977	3	3	3	3
47696.80624556423	3	3	3	3
47707.02625975869	3	3	2	2
47717.24627395316	3	3	3	3
47727.466288147625	3	3	3	3
47737.68630234209	3	3	3	3
47747.906316536544	3	3	3	3
47758.126330731015	3	3	3	3
47768.34634492548	3	3	2	2
47778.56635911994	3	3	3	3
47788.78637331441	3	3	3	3
47799.006387508874	3	3	3	3
47809.22640170334	3	3	3	3
47819.44641589779	3	3	3	3
47829.666430092264	3	3	2	2
47839.88644428673	3	3	3	3
47850.10645848119	3	3	3	3
47860.32647267566	3	3	3	3
47870.546486870124	3	3	3	3
47880.76650106459	3	3	3	3
47890.98651525904	3	3	2	2
47901.20652945351	3	3	3	3
47911.426543647976	3	3	3	3
47921.64655784244	3	3	3	3
47931.86657203691	3	3	3	3
47942.08658623137	3	3	3	3
47952.306600425836	3	3	2	2
47962.52661462029	3	3	3	3
47972.74662881476	3	3	3	3
47982.966643009226	3	3	3	3
47993.18665720369	3	3	3	3
48003.40667139816	3	3	3	3
48013.62668559262	3	3	2	2
48023.846699787086	3	3	3	3
48034.06671398154	3	3	3	3
48044.28672817601	3	3	3	3
48054.506742370475	3	3	3	3
48064.72675656494	3	3	3	3
48074.94677075941	3	3	2	2
48085.16678495387	3	3	3	3
48095.38679914833	3	3	3	3
48105.60681334279	3	3	3	3
48115.82682753726	3	3	3	3
48126.046841731724	3	3	3	3
48136.26685592619	3	3	2	2
48146.48687012066	3	3	3	3
48156.70688431512	3	3	3	3
48166.92689850958	3	3	3	3
48177.14691270404	3	3	3	3
48187.36692689851	3	3	3	3
48197.58694109297	3	3	2	2
48207.80695528744	3	3	3	3
48218.02696948191	3	3	3	3
48228.24698367637	3	3	3	3
48238.466997870826	3	3	3	3
48248.68701206529	3	3	3	3
48258.90702625976	3	3	2	2
48269.12704045422	3	3	3	3
48279.347054648686	3	3	3	3
48289.56706884316	3	3	3	3
48299.78708303762	3	3	3	3
48310.007097232075	3	3	3	3
48320.22711142654	3	3	2	2
48330.44712562101	3	3	3	3
48340.66713981547	3	3	3	3
48350.887154009935	3	3	3	3
48361.107168204406	3	3	3	3
48371.32718239887	3	3	3	3
48381.547196593325	3	3	2	2
48391.76721078779	3	3	3	3
48401.98722498226	3	3	3	3
48412.20723917672	3	3	3	3
48422.427253371185	3	3	3	3
48432.647267565655	3	3	3	3
48442.86728176012	3	3	2	2
48453.087295954574	3	3	3	3
48463.30731014904	3	3	3	3
48473.52732434351	3	3	3	3
48483.74733853797	3	3	3	3
48493.967352732434	3	3	3	3
48504.187366926904	3	3	2	2
48514.40738112137	3	3	3	3
48524.62739531582	3	3	3	3
48534.84740951029	3	3	3	3
48545.06742370476	3	3	3	3
48555.28743789922	3	3	3	3
48565.50745209368	3	3	2	2
48575.727466288154	3	3	3	3
48585.94748048261	3	3	3	3
48596.16749467707	3	3	3	3
48606.387508871536	3	3	3	3
48616.607523066006	3	3	3	3
48626.82753726047	3	3	2	2
48637.04755145493	3	3	3	3
48647.2675656494	3	3	3	3
48657.48757984386	3	3	3	3
48667.70759403832	3	3	3	3
48677.927608232785	3	3	3	3
48688.147622427256	3	3	2	2
48698.36763662172	3	3	3	3
48708.58765081618	3	3	3	3
48718.80766501065	3	3	3	3
48729.02767920511	3	3	3	3
48739.24769339957	3	3	3	3
48749.467707594034	3	3	2	2
48759.687721788505	3	3	3	3
48769.90773598297	3	3	3	3
48780.12775017743	3	3	3	3
48790.3477643719	3	3	3	3
48800.56777856636	3	3	3	3
48810.78779276082	3	3	2	2
48821.007806955284	3	3	3	3
48831.227821149754	3	3	3	3
48841.44783534422	3	3	3	3
48851.66784953868	3	3	3	3
48861.88786373315	3	3	3	3
48872.10787792761	3	3	2	2
48882.32789212207	3	3	3	3
48892.54790631653	3	3	3	3
48902.767920511	3	3	3	3
48912.98793470547	3	3	3	3
48923.20794889993	3	3	3	3
48933.4279630944	3	3	2	2
48943.647977288856	3	3	3	3
48953.86799148332	3	3	3	3
48964.08800567778	3	3	3	3
48974.30801987225	3	3	3	3
48984.528034066716	3	3	3	3
48994.74804826117	3	3	2	2
49004.96806245565	3	3	3	3
49015.188076650105	3	3	3	3
49025.40809084457	3	3	3	3
49035.62810503903	3	3	3	3
49045.8481192335	3	3	3	3
49056.068133427965	3	3	2	2
49066.28814762242	3	3	3	3
49076.5081618169	3	3	3	3
49086.728176011355	3	3	3	3
49096.94819020582	3	3	3	3
49107.16820440028	3	3	3	3
49117.38821859475	3	3	2	2
49127.608232789215	3	3	3	3
49137.82824698367	3	3	3	3
49148.04826117814	3	3	3	3
49158.268275372604	3	3	3	3
49168.48828956707	3	3	3	3
49178.70830376153	3	3	2	2
49188.928317956	3	3	3	3
49199.148332150464	3	3	3	3
49209.36834634492	3	3	3	3
49219.58836053939	3	3	3	3
49229.80837473385	3	3	3	3
49240.02838892832	3	3	2	2
49250.24840312278	3	3	3	3
49260.46841731725	3	3	3	3
49270.68843151171	3	3	3	3
49280.90844570617	3	3	3	3
49291.12845990064	3	3	3	3
49301.3484740951	3	3	2	2
49311.568488289566	3	3	3	3
49321.78850248403	3	3	3	3
49332.0085166785	3	3	3	3
49342.22853087296	3	3	3	3
49352.44854506742	3	3	3	3
49362.66855926189	3	3	2	2
49372.88857345635	3	3	3	3
49383.108587650815	3	3	3	3
49393.32860184528	3	3	3	3
49403.54861603975	3	3	3	3
49413.76863023421	3	3	3	3
49423.98864442867	3	3	2	2
49434.20865862314	3	3	3	3
49444.4286728176	3	3	3	3
49454.648687012064	3	3	3	3
49464.86870120653	3	3	3	3
49475.088715401	3	3	3	3
49485.308729595454	3	3	2	2
49495.52874378992	3	3	3	3
49505.74875798439	3	3	3	3
49515.96877217885	3	3	3	3
49526.18878637331	3	3	3	3
49536.40880056778	3	3	3	3
49546.62881476225	3	3	2	2
49556.8488289567	3	3	3	3
49567.068843151166	3	3	3	3
49577.28885734564	3	3	3	3
49587.5088715401	3	3	3	3
49597.72888573456	3	3	3	3
49607.948899929026	3	3	2	2
49618.1689141235	3	3	3	3
49628.38892831795	3	3	3	3
49638.608942512416	3	3	3	3
49648.828956706886	3	3	3	3
49659.04897090135	3	3	3	3
49669.26898509581	3	3	2	2
49679.488999290275	3	3	3	3
49689.709013484746	3	3	3	3
49699.9290276792	3	3	3	3
49710.149041873665	3	3	3	3
49720.369056068135	3	3	3	3
49730.5890702626	3	3	2	2
49740.80908445706	3	3	3	3
49751.029098651525	3	3	3	3
49761.249112845995	3	3	3	3
49771.46912704045	3	3	3	3
49781.689141234914	3	3	3	3
49791.909155429385	3	3	2	2
49802.12916962385	3	3	3	3
49812.34918381831	3	3	3	3
49822.56919801277	3	3	3	3
49832.789212207244	3	3	3	3
49843.0092264017	3	3	3	3
49853.22924059616	3	3	2	2
49863.449254790634	3	3	3	3
49873.6692689851	3	3	3	3
49883.88928317956	3	3	3	3
49894.109297374016	3	3	3	3
49904.329311568494	3	3	3	3
49914.54932576295	3	3	2	2
49924.76933995741	3	3	3	3
49934.98935415188	3	3	3	3
49945.209368346346	3	3	3	3
49955.42938254081	3	3	3	3
49965.64939673528	3	3	3	3
49975.86941092974	3	3	2	2
49986.0894251242	3	3	3	3
49996.30943931866	3	3	3	3
50006.52945351313	3	3	3	3
50016.749467707596	3	3	3	3
50026.96948190206	3	3	3	3
50037.18949609653	3	3	2	2
50047.409510290985	3	3	3	3
50057.62952448545	3	3	3	3
50067.84953867991	3	3	3	3
50078.06955287438	3	3	3	3
50088.289567068845	3	3	3	3
50098.50958126331	3	3	2	2
50108.72959545778	3	3	3	3
50118.949609652234	3	3	3	3
50129.1696238467	3	3	3	3
50139.38963804116	3	3	3	3
50149.60965223563	3	3	3	3
50159.829666430094	3	3	2	2
50170.04968062456	3	3	3	3
50180.26969481903	3	3	3	3
50190.489709013484	3	3	3	3
50200.70972320795	3	3	3	3
50210.92973740241	3	3	3	3
50221.14975159688	3	3	2	2
50231.36976579134	3	3	3	3
50241.58977998581	3	3	3	3
50251.80979418028	3	3	3	3
50262.02980837473	3	3	3	3
50272.249822569196	3	3	3	3
50282.46983676366	3	3	2	2
50292.68985095813	3	3	3	3
50302.90986515259	3	3	3	3
50313.129879347056	3	3	3	3
50323.34989354153	3	3	3	3
50333.56990773598	3	3	3	3
50343.789921930445	3	3	2	2
50354.00993612491	3	3	3	3
50364.22995031938	3	3	3	3
50374.44996451384	3	3	3	3
50384.6699787083	3	3	3	3
50394.889992902776	3	3	3	3
50405.11000709723	3	3	2	2
50415.330021291695	3	3	3	3
50425.55003548616	3	3	3	3
50435.77004968063	3	3	3	3
50445.99006387509	3	3	3	3
50456.21007806955	3	3	3	3
50466.430092264025	3	3	2	2
50476.65010645848	3	3	3	3
50486.870120652944	3	3	3	3
50497.09013484741	3	3	3	3
50507.31014904188	3	3	3	3
50517.53016323634	3	3	3	3
50527.7501774308	3	3	2	2
50537.97019162527	3	3	3	3
50548.19020581973	3	3	3	3
50558.41022001419	3	3	3	3
50568.63023420866	3	3	3	3
50578.85024840313	3	3	3	3
50589.07026259759	3	3	2	2
50599.290276792046	3	3	3	3
50609.510290986516	3	3	3	3
50619.73030518098	3	3	3	3
50629.95031937544	3	3	3	3
50640.170333569906	3	3	3	3
50650.390347764376	3	3	2	2
50660.61036195884	3	3	3	3
50670.830376153295	3	3	3	3
50681.050390347766	3	3	3	3
50691.27040454223	3	3	3	3
50701.49041873669	3	3	3	3
50711.710432931155	3	3	2	2
50721.930447125626	3	3	3	3
50732.15046132009	3	3	3	3
50742.370475514545	3	3	3	3
50752.590489709015	3	3	3	3
50762.81050390348	3	3	3	3
50773.03051809794	3	3	2	2
50783.250532292404	3	3	3	3
50793.470546486875	3	3	3	3
50803.69056068134	3	3	3	3
50813.910574875794	3	3	3	3
50824.130589070264	3	3	3	3
50834.35060326473	3	3	2	2
50844.57061745919	3	3	3	3
50854.790631653654	3	3	3	3
50865.010645848124	3	3	3	3
50875.23066004258	3	3	3	3
50885.45067423704	3	3	3	3
50895.67068843151	3	3	2	2
50905.89070262598	3	3	3	3
50916.11071682044	3	3	3	3
50926.3307310149	3	3	3	3
50936.55074520937	3	3	3	3
50946.77075940383	3	3	3	3
50956.99077359829	3	3	2	2
50967.21078779276	3	3	3	3
50977.430801987226	3	3	3	3
50987.65081618169	3	3	3	3
50997.87083037615	3	3	3	3
51008.09084457062	3	3	3	3
51018.31085876508	3	3	2	2
51028.53087295954	3	3	3	3
51038.75088715401	3	3	3	3
51048.970901348475	3	3	3	3
51059.19091554294	3	3	3	3
51069.4109297374	3	3	3	3
51079.63094393187	3	3	2	2
51089.85095812633	3	3	3	3
51100.07097232079	3	3	3	3
51110.29098651526	3	3	3	3
51120.511000709725	3	3	3	3
51130.73101490419	3	3	3	3
51140.95102909865	3	3	2	2
51151.17104329312	3	3	3	3
51161.39105748758	3	3	3	3
51171.61107168204	3	3	3	3
51181.83108587651	3	3	3	3
51192.051100070974	3	3	3	3
51202.27111426544	3	3	2	2
51212.49112845989	3	3	3	3
51222.71114265437	3	3	3	3
51232.93115684883	3	3	3	3
51243.15117104329	3	3	3	3
51253.37118523776	3	3	3	3
51263.59119943222	3	3	2	2
51273.81121362669	3	3	3	3
51284.03122782114	3	3	3	3
51294.25124201562	3	3	3	3
51304.471256210076	3	3	3	3
51314.69127040454	3	3	3	3
51324.91128459901	3	3	2	2
51335.13129879347	3	3	3	3
51345.351312987936	3	3	3	3
51355.57132718239	3	3	3	3
51365.79134137687	3	3	3	3
51376.011355571325	3	3	3	3
51386.23136976579	3	3	2	2
51396.45138396026	3	3	3	3
51406.67139815472	3	3	3	3
51416.891412349185	3	3	3	3
51427.11142654364	3	3	3	3
51437.33144073811	3	3	3	3
51447.551454932574	3	3	2	2
51457.77146912704	3	3	3	3
51467.99148332151	3	3	3	3
51478.21149751597	3	3	3	3
51488.431511710434	3	3	3	3
51498.65152590489	3	3	3	3
51508.87154009936	3	3	2	2
51519.091554293824	3	3	3	3
51529.31156848829	3	3	3	3
51539.53158268276	3	3	3	3
51549.75159687722	3	3	3	3
51559.97161107168	3	3	3	3
51570.19162526614	3	3	2	2
51580.41163946061	3	3	3	3
51590.63165365507	3	3	3	3
51600.851667849536	3	3	3	3
51611.07168204401	3	3	3	3
51621.29169623847	3	3	3	3
51631.51171043293	3	3	2	2
51641.73172462739	3	3	3	3
51651.95173882186	3	3	3	3
51662.17175301632	3	3	3	3
51672.391767210785	3	3	3	3
51682.611781405256	3	3	3	3
51692.83179559972	3	3	2	2
51703.05180979418	3	3	3	3
51713.27182398864	3	3	3	3
51723.49183818311	3	3	3	3
51733.71185237757	3	3	3	3
51743.931866572035	3	3	3	3
51754.151880766505	3	3	2	2
51764.37189496097	3	3	3	3
51774.591909155424	3	3	3	3
51784.81192334989	3	3	3	3
51795.03193754436	3	3	3	3
51805.25195173882	3	3	3	3
51815.471965933284	3	3	2	2
51825.691980127755	3	3	3	3
51835.91199432222	3	3	3	3
51846.13200851667	3	3	3	3
51856.35202271114	3	3	3	3
51866.57203690561	3	3	3	3
51876.79205110007	3	3	2	2
51887.01206529453	3	3	3	3
51897.232079489004	3	3	3	3
51907.45209368347	3	3	3	3
51917.67210787792	3	3	3	3
51927.892122072386	3	3	3	3
51938.11213626686	3	3	2	2
51948.33215046132	3	3	3	3
51958.55216465578	3	3	3	3
51968.77217885025	3	3	3	3
51978.992193044716	3	3	3	3
51989.21220723917	3	3	3	3
51999.432221433635	3	3	2	2
52009.652235628106	3	3	3	3
52019.87224982257	3	3	3	3
52030.09226401703	3	3	3	3
52040.3122782115	3	3	3	3
52050.532292405966	3	3	3	3
52060.75230660042	3	3	2	2
52070.972320794885	3	3	3	3
52081.192334989355	3	3	3	3
52091.41234918382	3	3	3	3
52101.63236337828	3	3	3	3
52111.85237757275	3	3	3	3
52122.072391767215	3	3	2	2
52132.29240596167	3	3	3	3
52142.512420156134	3	3	3	3
52152.732434350604	3	3	3	3
52162.95244854507	3	3	3	3
52173.17246273953	3	3	3	3
52183.392476934	3	3	2	2
52193.612491128464	3	3	3	3
52203.83250532292	3	3	3	3
52214.05251951738	3	3	3	3
52224.27253371185	3	3	3	3
52234.49254790632	3	3	3	3
52244.71256210078	3	3	2	2
52254.93257629525	3	3	3	3
52265.15259048971	3	3	3	3
52275.37260468417	3	3	3	3
52285.59261887863	3	3	3	3
52295.8126330731	3	3	3	3
52306.032647267566	3	3	2	2
52316.25266146203	3	3	3	3
52326.4726756565	3	3	3	3
52336.692689850956	3	3	3	3
52346.91270404542	3	3	3	3
52357.13271823988	3	3	3	3
52367.35273243435	3	3	2	2
52377.572746628815	3	3	3	3
52387.79276082328	3	3	3	3
52398.01277501775	3	3	3	3
52408.232789212205	3	3	3	3
52418.45280340667	3	3	3	3
52428.67281760113	3	3	2	2
52438.8928317956	3	3	3	3
52449.112845990065	3	3	3	3
52459.33286018453	3	3	3	3
52469.552874379	3	3	3	3
52479.772888573454	3	3	3	3
52489.99290276792	3	3	2	2
52500.21291696238	3	3	3	3
52510.43293115685	3	3	3	3
52520.652945351314	3	3	3	3
52530.87295954578	3	3	3	3
52541.09297374025	3	3	3	3
52551.3129879347	3	3	2	2
52561.53300212917	3	3	3	3
52571.75301632363	3	3	3	3
52581.9730305181	3	3	3	3
52592.19304471256	3	3	3	3
52602.41305890703	3	3	3	3
52612.6330731015	3	3	2	2
52622.85308729595	3	3	3	3
52633.073101490416	3	3	3	3
52643.29311568488	3	3	3	3
52653.51312987935	3	3	3	3
52663.73314407381	3	3	3	3
52673.95315826827	3	3	2	2
52684.173172462746	3	3	3	3
52694.3931866572	3	3	3	3
52704.613200851665	3	3	3	3
52714.833215046136	3	3	3	3
52725.0532292406	3	3	3	3
52735.27324343506	3	3	2	2
52745.49325762952	3	3	3	3
52755.713271823995	3	3	3	3
52765.93328601845	3	3	3	3
52776.153300212914	3	3	3	3
52786.373314407385	3	3	3	3
52796.59332860185	3	3	2	2
52806.81334279631	3	3	3	3
52817.03335699077	3	3	3	3
52827.25337118524	3	3	3	3
52837.4733853797	3	3	3	3
52847.693399574164	3	3	3	3
52857.913413768634	3	3	2	2
52868.1334279631	3	3	3	3
52878.35344215756	3	3	3	3
52888.57345635202	3	3	3	3
52898.79347054649	3	3	3	3
52909.01348474095	3	3	3	3
52919.23349893541	3	3	2	2
52929.45351312988	3	3	3	3
52939.67352732435	3	3	3	3
52949.89354151881	3	3	3	3
52960.113555713266	3	3	3	3
52970.333569907736	3	3	3	3
52980.5535841022	3	3	2	2
52990.77359829666	3	3	3	3
53000.99361249113	3	3	3	3
53011.213626685596	3	3	3	3
53021.43364088006	3	3	3	3
53031.653655074515	3	3	3	3
53041.873669268985	3	3	2	2
53052.09368346345	3	3	3	3
53062.31369765791	3	3	3	3
53072.53371185238	3	3	3	3
53082.753726046845	3	3	3	3
53092.97374024131	3	3	3	3
53103.193754435764	3	3	2	2
53113.413768630235	3	3	3	3
53123.6337828247	3	3	3	3
53133.85379701916	3	3	3	3
53144.07381121363	3	3	3	3
53154.293825408095	3	3	3	3
53164.51383960255	3	3	2	2
