Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695a6c3fbda4624da2f10204 - minikube	Unknown Heuristic - Run None (Profile ?) 695a6c3fbda4624da2f10204 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695a6c3fbda4624da2f10204 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695a6c3fbda4624da2f10204 - minikube-m04
37380.15999997	3	3	3	3
37390.339999970034	3	3	3	3
37400.51999997007	3	3	3	3
37410.69999997011	3	3	3	3
37420.879999970144	3	3	3	3
37421.08999997019	3	3	2	2
37431.279999970226	3	3	3	3
37441.45999997026	3	3	3	3
37451.6399999703	3	3	3	3
37461.819999970336	3	3	3	3
37471.99999997037	3	3	3	3
37472.209999970415	3	3	2	2
37482.399999970454	3	3	3	3
37492.57999997049	3	3	3	3
37502.75999997053	3	3	3	3
37512.939999970564	3	3	3	3
37523.1199999706	3	3	3	3
37523.32999997064	3	3	2	2
37533.51999997068	3	3	3	3
37543.69999997072	3	3	3	3
37553.879999970755	3	3	3	3
37564.05999997079	3	3	3	3
37574.23999997083	3	3	3	3
37574.44999997087	3	3	2	2
37584.63999997091	3	3	3	3
37594.81999997095	3	3	3	3
37604.99999997098	3	3	3	3
37615.17999997102	3	3	3	3
37625.35999997106	3	3	3	3
37625.5699999711	3	3	2	2
37635.75999997114	3	3	3	3
37645.939999971175	3	3	3	3
37656.11999997121	3	3	3	3
37666.29999997125	3	3	3	3
37676.479999971285	3	3	3	3
37676.68999997133	3	3	2	2
37686.87999997137	3	3	3	3
37697.0599999714	3	3	3	3
37707.23999997144	3	3	3	3
37717.41999997148	3	3	3	3
37727.59999997151	3	3	3	3
37727.799999971554	3	3	2	2
37737.98999997159	3	3	3	3
37748.16999997163	3	3	3	3
37758.349999971666	3	3	3	3
37768.5299999717	3	3	3	3
37778.70999997174	3	3	3	3
37778.91999997178	3	3	2	2
37789.10999997182	3	3	3	3
37799.28999997186	3	3	3	3
37809.469999971894	3	3	3	3
37819.64999997193	3	3	3	3
37829.82999997197	3	3	3	3
37830.04999997201	3	3	2	2
37840.23999997205	3	3	3	3
37850.41999997209	3	3	3	3
37860.599999972124	3	3	3	3
37870.77999997216	3	3	3	3
37880.9599999722	3	3	3	3
37881.16999997224	3	3	2	2
37891.35999997228	3	3	3	3
37901.539999972316	3	3	3	3
37911.71999997235	3	3	3	3
37921.89999997239	3	3	3	3
37932.079999972426	3	3	3	3
37932.28999997247	3	3	2	2
37942.47999997251	3	3	3	3
37952.659999972544	3	3	3	3
37962.83999997258	3	3	3	3
37973.01999997262	3	3	3	3
37983.199999972654	3	3	3	3
37983.4099999727	3	3	2	2
37993.599999972736	3	3	3	3
38003.77999997277	3	3	3	3
38013.95999997281	3	3	3	3
38024.139999972846	3	3	3	3
38034.31999997288	3	3	3	3
38034.529999972925	3	3	2	2
38044.719999972964	3	3	3	3
38054.899999973	3	3	3	3
38065.07999997304	3	3	3	3
38075.259999973074	3	3	3	3
38085.43999997311	3	3	3	3
38085.64999997315	3	3	2	2
38095.83999997319	3	3	3	3
38106.01999997323	3	3	3	3
38116.199999973265	3	3	3	3
38126.3799999733	3	3	3	3
38136.55999997334	3	3	3	3
38136.76999997338	3	3	2	2
38146.95999997342	3	3	3	3
38157.13999997346	3	3	3	3
38167.31999997349	3	3	3	3
38177.49999997353	3	3	3	3
38187.67999997357	3	3	3	3
38187.88999997361	3	3	2	2
38198.07999997365	3	3	3	3
38208.259999973685	3	3	3	3
38218.43999997372	3	3	3	3
38228.61999997376	3	3	3	3
38238.799999973795	3	3	3	3
38239.00999997384	3	3	2	2
38249.19999997388	3	3	3	3
38259.37999997391	3	3	3	3
38269.55999997395	3	3	3	3
38279.73999997399	3	3	3	3
38289.91999997402	3	3	3	3
38290.129999974066	3	3	2	2
38300.319999974105	3	3	3	3
38310.49999997414	3	3	3	3
38320.67999997418	3	3	3	3
38330.859999974215	3	3	3	3
38341.03999997425	3	3	3	3
38341.259999974296	3	3	2	2
38351.449999974335	3	3	3	3
38361.62999997437	3	3	3	3
38371.80999997441	3	3	3	3
38381.989999974445	3	3	3	3
38392.16999997448	3	3	3	3
38392.379999974524	3	3	2	2
38402.56999997456	3	3	3	3
38412.7499999746	3	3	3	3
38422.929999974636	3	3	3	3
38433.10999997467	3	3	3	3
38443.28999997471	3	3	3	3
38443.49999997475	3	3	2	2
38453.68999997479	3	3	3	3
38463.86999997483	3	3	3	3
38474.049999974864	3	3	3	3
38484.2299999749	3	3	3	3
38494.40999997494	3	3	3	3
38494.61999997498	3	3	2	2
38504.80999997502	3	3	3	3
38514.989999975056	3	3	3	3
38525.16999997509	3	3	3	3
38535.34999997513	3	3	3	3
38545.529999975166	3	3	3	3
38545.73999997521	3	3	2	2
38555.92999997525	3	3	3	3
38566.109999975284	3	3	3	3
38576.28999997532	3	3	3	3
38586.46999997536	3	3	3	3
38596.649999975394	3	3	3	3
38596.85999997544	3	3	2	2
38607.049999975476	3	3	3	3
38617.22999997551	3	3	3	3
38627.40999997555	3	3	3	3
38637.589999975586	3	3	3	3
38647.76999997562	3	3	3	3
38647.979999975665	3	3	2	2
38658.169999975704	3	3	3	3
38668.34999997574	3	3	3	3
38678.52999997578	3	3	3	3
38688.709999975814	3	3	3	3
38698.88999997585	3	3	3	3
38699.09999997589	3	3	2	2
38709.28999997593	3	3	3	3
38719.46999997597	3	3	3	3
38729.649999976005	3	3	3	3
38739.82999997604	3	3	3	3
38750.00999997608	3	3	3	3
38750.21999997612	3	3	2	2
38760.40999997616	3	3	3	3
38770.5899999762	3	3	3	3
38780.76999997623	3	3	3	3
38790.94999997627	3	3	3	3
38801.12999997631	3	3	3	3
38801.33999997635	3	3	2	2
38811.52999997639	3	3	3	3
38821.709999976425	3	3	3	3
38831.88999997646	3	3	3	3
38842.0699999765	3	3	3	3
38852.249999976535	3	3	3	3
38852.46999997658	3	3	2	2
38862.65999997662	3	3	3	3
38872.839999976655	3	3	3	3
38883.01999997669	3	3	3	3
38893.19999997673	3	3	3	3
38903.379999976765	3	3	3	3
38903.58999997681	3	3	2	2
38913.78999997685	3	3	3	3
38923.969999976885	3	3	3	3
38934.14999997692	3	3	3	3
38944.32999997696	3	3	3	3
38954.509999976995	3	3	3	3
38954.71999997704	3	3	2	2
38964.90999997708	3	3	3	3
38975.08999997711	3	3	3	3
38985.26999997715	3	3	3	3
38995.44999997719	3	3	3	3
39005.62999997722	3	3	3	3
39005.83999997727	3	3	2	2
39016.029999977305	3	3	3	3
39026.20999997734	3	3	3	3
39036.38999997738	3	3	3	3
39046.569999977415	3	3	3	3
39056.74999997745	3	3	3	3
39056.959999977495	3	3	2	2
39067.14999997753	3	3	3	3
39077.32999997757	3	3	3	3
39087.50999997761	3	3	3	3
39097.68999997764	3	3	3	3
39107.86999997768	3	3	3	3
39108.07999997772	3	3	2	2
39118.26999997776	3	3	3	3
39128.4499999778	3	3	3	3
39138.629999977835	3	3	3	3
39148.80999997787	3	3	3	3
39158.98999997791	3	3	3	3
39159.19999997795	3	3	2	2
39169.38999997799	3	3	3	3
39179.569999978026	3	3	3	3
39189.74999997806	3	3	3	3
39199.9299999781	3	3	3	3
39210.109999978136	3	3	3	3
39210.31999997818	3	3	2	2
39220.50999997822	3	3	3	3
39230.689999978254	3	3	3	3
39240.86999997829	3	3	3	3
39251.04999997833	3	3	3	3
39261.229999978365	3	3	3	3
39261.43999997841	3	3	2	2
39271.629999978446	3	3	3	3
39281.80999997848	3	3	3	3
39291.98999997852	3	3	3	3
39302.169999978556	3	3	3	3
39312.34999997859	3	3	3	3
39312.559999978635	3	3	2	2
39322.749999978674	3	3	3	3
39332.92999997871	3	3	3	3
39343.10999997875	3	3	3	3
39353.289999978784	3	3	3	3
39363.46999997882	3	3	3	3
39363.689999978866	3	3	2	2
39373.879999978904	3	3	3	3
39384.05999997894	3	3	3	3
39394.23999997898	3	3	3	3
39404.419999979014	3	3	3	3
39414.59999997905	3	3	3	3
39414.809999979094	3	3	2	2
39424.99999997913	3	3	3	3
39435.17999997917	3	3	3	3
39445.359999979206	3	3	3	3
39455.53999997924	3	3	3	3
39465.71999997928	3	3	3	3
39465.92999997932	3	3	2	2
39476.11999997936	3	3	3	3
39486.2999999794	3	3	3	3
39496.479999979434	3	3	3	3
39506.65999997947	3	3	3	3
39516.83999997951	3	3	3	3
39517.04999997955	3	3	2	2
39527.23999997959	3	3	3	3
39537.419999979626	3	3	3	3
39547.59999997966	3	3	3	3
39557.7799999797	3	3	3	3
39567.959999979736	3	3	3	3
39568.16999997978	3	3	2	2
39578.35999997982	3	3	3	3
39588.539999979854	3	3	3	3
39598.71999997989	3	3	3	3
39608.89999997993	3	3	3	3
39619.079999979964	3	3	3	3
39619.28999998001	3	3	2	2
39629.479999980045	3	3	3	3
39639.65999998008	3	3	3	3
39649.83999998012	3	3	3	3
39660.019999980155	3	3	3	3
39670.19999998019	3	3	3	3
39670.409999980235	3	3	2	2
39680.59999998027	3	3	3	3
39690.77999998031	3	3	3	3
39700.95999998035	3	3	3	3
39711.13999998038	3	3	3	3
39721.31999998042	3	3	3	3
39721.52999998046	3	3	2	2
39731.7199999805	3	3	3	3
39741.89999998054	3	3	3	3
39752.079999980575	3	3	3	3
39762.25999998061	3	3	3	3
39772.43999998065	3	3	3	3
39772.64999998069	3	3	2	2
39782.83999998073	3	3	3	3
39793.01999998077	3	3	3	3
39803.1999999808	3	3	3	3
39813.37999998084	3	3	3	3
39823.55999998088	3	3	3	3
39823.76999998092	3	3	2	2
39833.95999998096	3	3	3	3
39844.139999980995	3	3	3	3
39854.31999998103	3	3	3	3
39864.49999998107	3	3	3	3
39874.679999981105	3	3	3	3
39874.89999998115	3	3	2	2
39885.08999998119	3	3	3	3
39895.269999981225	3	3	3	3
39905.44999998126	3	3	3	3
39915.6299999813	3	3	3	3
39925.809999981335	3	3	3	3
39926.01999998138	3	3	2	2
39936.209999981416	3	3	3	3
39946.38999998145	3	3	3	3
39956.56999998149	3	3	3	3
39966.749999981526	3	3	3	3
39976.92999998156	3	3	3	3
39977.139999981606	3	3	2	2
39987.329999981645	3	3	3	3
39997.50999998168	3	3	3	3
40007.68999998172	3	3	3	3
40017.869999981755	3	3	3	3
40028.04999998179	3	3	3	3
40028.259999981834	3	3	2	2
40038.44999998187	3	3	3	3
40048.62999998191	3	3	3	3
40058.809999981946	3	3	3	3
40068.98999998198	3	3	3	3
40079.16999998202	3	3	3	3
40079.37999998206	3	3	2	2
40089.5699999821	3	3	3	3
40099.74999998214	3	3	3	3
40109.929999982174	3	3	3	3
40120.10999998221	3	3	3	3
40130.28999998225	3	3	3	3
40130.49999998229	3	3	2	2
40140.68999998233	3	3	3	3
40150.869999982366	3	3	3	3
40161.0499999824	3	3	3	3
40171.22999998244	3	3	3	3
40181.409999982476	3	3	3	3
40181.61999998252	3	3	2	2
40191.80999998256	3	3	3	3
40201.989999982594	3	3	3	3
40212.16999998263	3	3	3	3
40222.34999998267	3	3	3	3
40232.529999982704	3	3	3	3
40232.73999998275	3	3	2	2
40242.929999982785	3	3	3	3
40253.10999998282	3	3	3	3
40263.28999998286	3	3	3	3
40273.469999982895	3	3	3	3
40283.64999998293	3	3	3	3
40283.859999982975	3	3	2	2
40294.04999998301	3	3	3	3
40304.22999998305	3	3	3	3
40314.40999998309	3	3	3	3
40324.58999998312	3	3	3	3
40334.76999998316	3	3	3	3
40334.9799999832	3	3	2	2
40345.16999998324	3	3	3	3
40355.34999998328	3	3	3	3
40365.529999983315	3	3	3	3
40375.70999998335	3	3	3	3
40385.88999998339	3	3	3	3
40386.10999998343	3	3	2	2
40396.29999998347	3	3	3	3
40406.47999998351	3	3	3	3
40416.659999983545	3	3	3	3
40426.83999998358	3	3	3	3
40437.01999998362	3	3	3	3
40437.22999998366	3	3	2	2
40447.4199999837	3	3	3	3
40457.59999998374	3	3	3	3
40467.77999998377	3	3	3	3
40477.95999998381	3	3	3	3
40488.13999998385	3	3	3	3
40488.34999998389	3	3	2	2
40498.53999998393	3	3	3	3
40508.719999983965	3	3	3	3
40518.899999984	3	3	3	3
40529.07999998404	3	3	3	3
40539.259999984075	3	3	3	3
40539.46999998412	3	3	2	2
40549.65999998416	3	3	3	3
40559.83999998419	3	3	3	3
40570.01999998423	3	3	3	3
40580.19999998427	3	3	3	3
40590.3799999843	3	3	3	3
40590.589999984346	3	3	2	2
40600.779999984385	3	3	3	3
40610.95999998442	3	3	3	3
40621.13999998446	3	3	3	3
40631.319999984495	3	3	3	3
40641.49999998453	3	3	3	3
40641.709999984574	3	3	2	2
40651.89999998461	3	3	3	3
40662.07999998465	3	3	3	3
40672.259999984686	3	3	3	3
40682.43999998472	3	3	3	3
40692.61999998476	3	3	3	3
40692.8299999848	3	3	2	2
40703.01999998484	3	3	3	3
40713.19999998488	3	3	3	3
40723.379999984914	3	3	3	3
40733.55999998495	3	3	3	3
40743.73999998499	3	3	3	3
40743.94999998503	3	3	2	2
40754.13999998507	3	3	3	3
40764.319999985106	3	3	3	3
40774.49999998514	3	3	3	3
40784.67999998518	3	3	3	3
40794.859999985216	3	3	3	3
40795.06999998526	3	3	2	2
40805.2599999853	3	3	3	3
40815.439999985334	3	3	3	3
40825.61999998537	3	3	3	3
40835.79999998541	3	3	3	3
40845.979999985444	3	3	3	3
40846.18999998549	3	3	2	2
40856.379999985526	3	3	3	3
40866.55999998556	3	3	3	3
40876.7399999856	3	3	3	3
40886.919999985636	3	3	3	3
40897.09999998567	3	3	3	3
40897.31999998572	3	3	2	2
40907.509999985756	3	3	3	3
40917.68999998579	3	3	3	3
40927.86999998583	3	3	3	3
40938.049999985866	3	3	3	3
40948.2299999859	3	3	3	3
40948.439999985945	3	3	2	2
40958.629999985984	3	3	3	3
40968.80999998602	3	3	3	3
40978.98999998606	3	3	3	3
40989.169999986094	3	3	3	3
40999.34999998613	3	3	3	3
40999.55999998617	3	3	2	2
41009.74999998621	3	3	3	3
41019.92999998625	3	3	3	3
41030.109999986285	3	3	3	3
41040.28999998632	3	3	3	3
41050.46999998636	3	3	3	3
41050.6799999864	3	3	2	2
41060.86999998644	3	3	3	3
41071.04999998648	3	3	3	3
41081.22999998651	3	3	3	3
41091.40999998655	3	3	3	3
41101.58999998659	3	3	3	3
41101.79999998663	3	3	2	2
41111.98999998667	3	3	3	3
41122.169999986705	3	3	3	3
41132.34999998674	3	3	3	3
41142.52999998678	3	3	3	3
41152.709999986815	3	3	3	3
41152.91999998686	3	3	2	2
41163.1099999869	3	3	3	3
41173.28999998693	3	3	3	3
41183.46999998697	3	3	3	3
41193.64999998701	3	3	3	3
41203.82999998704	3	3	3	3
41204.039999987086	3	3	2	2
41214.229999987125	3	3	3	3
41224.40999998716	3	3	3	3
41234.5899999872	3	3	3	3
41244.769999987235	3	3	3	3
41254.94999998727	3	3	3	3
41255.159999987314	3	3	2	2
41265.34999998735	3	3	3	3
41275.52999998739	3	3	3	3
41285.709999987426	3	3	3	3
41295.88999998746	3	3	3	3
41306.0699999875	3	3	3	3
41306.27999998754	3	3	2	2
41316.46999998758	3	3	3	3
41326.64999998762	3	3	3	3
41336.829999987654	3	3	3	3
41347.00999998769	3	3	3	3
41357.18999998773	3	3	3	3
41357.39999998777	3	3	2	2
41367.58999998781	3	3	3	3
41377.769999987846	3	3	3	3
41387.94999998788	3	3	3	3
41398.12999998792	3	3	3	3
41408.309999987956	3	3	3	3
41408.529999988	3	3	2	2
41418.71999998804	3	3	3	3
41428.899999988076	3	3	3	3
41439.07999998811	3	3	3	3
41449.25999998815	3	3	3	3
41459.439999988186	3	3	3	3
41459.64999998823	3	3	2	2
41469.83999998827	3	3	3	3
41480.019999988304	3	3	3	3
41490.19999998834	3	3	3	3
41500.37999998838	3	3	3	3
41510.559999988414	3	3	3	3
41510.76999998846	3	3	2	2
41520.959999988496	3	3	3	3
41531.13999998853	3	3	3	3
41541.31999998857	3	3	3	3
41551.499999988606	3	3	3	3
41561.67999998864	3	3	3	3
41561.889999988685	3	3	2	2
41572.079999988724	3	3	3	3
41582.25999998876	3	3	3	3
41592.4399999888	3	3	3	3
41602.619999988834	3	3	3	3
41612.79999998887	3	3	3	3
41613.00999998891	3	3	2	2
41623.19999998895	3	3	3	3
41633.37999998899	3	3	3	3
41643.559999989026	3	3	3	3
41653.73999998906	3	3	3	3
41663.9199999891	3	3	3	3
41664.12999998914	3	3	2	2
41674.31999998918	3	3	3	3
41684.49999998922	3	3	3	3
41694.679999989254	3	3	3	3
41704.85999998929	3	3	3	3
41715.03999998933	3	3	3	3
41715.24999998937	3	3	2	2
41725.43999998941	3	3	3	3
41735.619999989445	3	3	3	3
41745.79999998948	3	3	3	3
41755.97999998952	3	3	3	3
41766.159999989555	3	3	3	3
41766.3699999896	3	3	2	2
41776.55999998964	3	3	3	3
41786.73999998967	3	3	3	3
41796.91999998971	3	3	3	3
41807.09999998975	3	3	3	3
41817.27999998978	3	3	3	3
41817.489999989826	3	3	2	2
41827.679999989865	3	3	3	3
41837.8599999899	3	3	3	3
41848.03999998994	3	3	3	3
41858.219999989975	3	3	3	3
41868.39999999001	3	3	3	3
41868.609999990054	3	3	2	2
41878.79999999009	3	3	3	3
41888.97999999013	3	3	3	3
41899.15999999017	3	3	3	3
41909.3399999902	3	3	3	3
41919.51999999024	3	3	3	3
41919.739999990285	3	3	2	2
41929.92999999032	3	3	3	3
41940.10999999036	3	3	3	3
41950.2899999904	3	3	3	3
41960.46999999043	3	3	3	3
41970.64999999047	3	3	3	3
41970.85999999051	3	3	2	2
41981.04999999055	3	3	3	3
41991.22999999059	3	3	3	3
42001.409999990625	3	3	3	3
42011.58999999066	3	3	3	3
42021.7699999907	3	3	3	3
42021.97999999074	3	3	2	2
42032.16999999078	3	3	3	3
42042.349999990816	3	3	3	3
42052.52999999085	3	3	3	3
42062.70999999089	3	3	3	3
42072.889999990926	3	3	3	3
42073.09999999097	3	3	2	2
42083.28999999101	3	3	3	3
42093.469999991044	3	3	3	3
42103.64999999108	3	3	3	3
42113.82999999112	3	3	3	3
42124.009999991154	3	3	3	3
42124.2199999912	3	3	2	2
42134.409999991236	3	3	3	3
42144.58999999127	3	3	3	3
42154.76999999131	3	3	3	3
42164.949999991346	3	3	3	3
42175.12999999138	3	3	3	3
42175.339999991425	3	3	2	2
42185.529999991464	3	3	3	3
42195.7099999915	3	3	3	3
42205.88999999154	3	3	3	3
42216.069999991574	3	3	3	3
42226.24999999161	3	3	3	3
42226.45999999165	3	3	2	2
42236.64999999169	3	3	3	3
42246.82999999173	3	3	3	3
42257.009999991766	3	3	3	3
42267.1899999918	3	3	3	3
42277.36999999184	3	3	3	3
42277.57999999188	3	3	2	2
42287.76999999192	3	3	3	3
42297.94999999196	3	3	3	3
42308.129999991994	3	3	3	3
42318.30999999203	3	3	3	3
42328.48999999207	3	3	3	3
42328.69999999211	3	3	2	2
42338.88999999215	3	3	3	3
42349.069999992185	3	3	3	3
42359.24999999222	3	3	3	3
42369.42999999226	3	3	3	3
42379.609999992295	3	3	3	3
42379.81999999234	3	3	2	2
42390.00999999238	3	3	3	3
42400.18999999241	3	3	3	3
42410.36999999245	3	3	3	3
42420.54999999249	3	3	3	3
42430.72999999252	3	3	3	3
42430.94999999257	3	3	2	2
42441.13999999261	3	3	3	3
42451.319999992644	3	3	3	3
42461.49999999268	3	3	3	3
42471.67999999272	3	3	3	3
42481.859999992754	3	3	3	3
42482.0699999928	3	3	2	2
42492.259999992835	3	3	3	3
42502.43999999287	3	3	3	3
42512.61999999291	3	3	3	3
42522.799999992945	3	3	3	3
42532.97999999298	3	3	3	3
42533.189999993025	3	3	2	2
42543.37999999306	3	3	3	3
42553.5599999931	3	3	3	3
42563.73999999314	3	3	3	3
42573.91999999317	3	3	3	3
42584.09999999321	3	3	3	3
42584.30999999325	3	3	2	2
42594.49999999329	3	3	3	3
42604.67999999333	3	3	3	3
42614.859999993365	3	3	3	3
42625.0399999934	3	3	3	3
42635.21999999344	3	3	3	3
42635.42999999348	3	3	2	2
42645.61999999352	3	3	3	3
42655.79999999356	3	3	3	3
42665.97999999359	3	3	3	3
42676.15999999363	3	3	3	3
42686.33999999367	3	3	3	3
42686.54999999371	3	3	2	2
42696.73999999375	3	3	3	3
42706.919999993785	3	3	3	3
42717.09999999382	3	3	3	3
42727.27999999386	3	3	3	3
42737.459999993895	3	3	3	3
42737.66999999394	3	3	2	2
42747.859999993976	3	3	3	3
42758.03999999401	3	3	3	3
42768.21999999405	3	3	3	3
42778.399999994086	3	3	3	3
42788.57999999412	3	3	3	3
42788.789999994166	3	3	2	2
42798.979999994204	3	3	3	3
42809.15999999424	3	3	3	3
42819.33999999428	3	3	3	3
42829.519999994314	3	3	3	3
42839.69999999435	3	3	3	3
42839.909999994394	3	3	2	2
42850.09999999443	3	3	3	3
42860.27999999447	3	3	3	3
42870.459999994506	3	3	3	3
42880.63999999454	3	3	3	3
42890.81999999458	3	3	3	3
42891.02999999462	3	3	2	2
42901.21999999466	3	3	3	3
42911.3999999947	3	3	3	3
42921.579999994734	3	3	3	3
42931.75999999477	3	3	3	3
42941.93999999481	3	3	3	3
42942.15999999485	3	3	2	2
42952.34999999489	3	3	3	3
42962.52999999493	3	3	3	3
42972.709999994964	3	3	3	3
42982.889999995	3	3	3	3
42993.06999999504	3	3	3	3
42993.27999999508	3	3	2	2
43003.46999999512	3	3	3	3
43013.649999995156	3	3	3	3
43023.82999999519	3	3	3	3
43034.00999999523	3	3	3	3
43044.189999995266	3	3	3	3
43044.39999999531	3	3	2	2
43054.58999999535	3	3	3	3
43064.769999995384	3	3	3	3
43074.94999999542	3	3	3	3
43085.12999999546	3	3	3	3
43095.309999995494	3	3	3	3
43095.51999999554	3	3	2	2
43105.709999995575	3	3	3	3
43115.88999999561	3	3	3	3
43126.06999999565	3	3	3	3
43136.249999995685	3	3	3	3
43146.42999999572	3	3	3	3
43146.639999995765	3	3	2	2
43156.8299999958	3	3	3	3
43167.00999999584	3	3	3	3
43177.18999999588	3	3	3	3
43187.36999999591	3	3	3	3
43197.54999999595	3	3	3	3
43197.75999999599	3	3	2	2
43207.94999999603	3	3	3	3
43218.12999999607	3	3	3	3
43228.309999996105	3	3	3	3
43238.48999999614	3	3	3	3
43248.66999999618	3	3	3	3
43248.87999999622	3	3	2	2
43259.06999999626	3	3	3	3
43269.2499999963	3	3	3	3
43279.42999999633	3	3	3	3
43289.60999999637	3	3	3	3
43299.78999999641	3	3	3	3
43299.99999999645	3	3	2	2
43310.18999999649	3	3	3	3
43320.369999996525	3	3	3	3
43330.54999999656	3	3	3	3
43340.7299999966	3	3	3	3
43350.909999996635	3	3	3	3
43351.11999999668	3	3	2	2
43361.309999996716	3	3	3	3
43371.48999999675	3	3	3	3
43381.66999999679	3	3	3	3
43391.849999996826	3	3	3	3
43402.02999999686	3	3	3	3
43402.239999996906	3	3	2	2
43412.429999996944	3	3	3	3
43422.60999999698	3	3	3	3
43432.78999999702	3	3	3	3
43442.969999997054	3	3	3	3
43453.14999999709	3	3	3	3
43453.359999997134	3	3	2	2
43463.54999999717	3	3	3	3
43473.72999999721	3	3	3	3
43483.909999997246	3	3	3	3
43494.08999999728	3	3	3	3
43504.26999999732	3	3	3	3
43504.47999999736	3	3	2	2
43514.6699999974	3	3	3	3
43524.84999999744	3	3	3	3
43535.029999997474	3	3	3	3
43545.20999999751	3	3	3	3
43555.38999999755	3	3	3	3
43555.59999999759	3	3	2	2
43565.78999999763	3	3	3	3
43575.969999997666	3	3	3	3
43586.1499999977	3	3	3	3
43596.32999999774	3	3	3	3
43606.509999997776	3	3	3	3
43606.71999999782	3	3	2	2
43616.90999999786	3	3	3	3
43627.089999997894	3	3	3	3
43637.26999999793	3	3	3	3
43647.44999999797	3	3	3	3
43657.629999998004	3	3	3	3
43657.83999999805	3	3	2	2
43668.029999998085	3	3	3	3
43678.20999999812	3	3	3	3
43688.38999999816	3	3	3	3
43698.569999998195	3	3	3	3
43708.74999999823	3	3	3	3
43708.959999998275	3	3	2	2
43719.14999999831	3	3	3	3
43729.32999999835	3	3	3	3
43739.50999999839	3	3	3	3
43749.68999999842	3	3	3	3
43759.86999999846	3	3	3	3
43760.0799999985	3	3	2	2
43770.26999999854	3	3	3	3
43780.44999999858	3	3	3	3
43790.629999998615	3	3	3	3
43800.80999999865	3	3	3	3
43810.98999999869	3	3	3	3
43811.19999999873	3	3	2	2
43821.38999999877	3	3	3	3
43831.56999999881	3	3	3	3
43841.74999999884	3	3	3	3
43851.92999999888	3	3	3	3
43862.10999999892	3	3	3	3
43862.31999999896	3	3	2	2
43872.509999999	3	3	3	3
43882.689999999035	3	3	3	3
43892.86999999907	3	3	3	3
43903.04999999911	3	3	3	3
43913.229999999145	3	3	3	3
43913.43999999919	3	3	2	2
43923.629999999226	3	3	3	3
43933.80999999926	3	3	3	3
43943.9899999993	3	3	3	3
43954.169999999336	3	3	3	3
43964.34999999937	3	3	3	3
43964.56999999942	3	3	2	2
43974.759999999456	3	3	3	3
43984.93999999949	3	3	3	3
43995.11999999953	3	3	3	3
44005.299999999566	3	3	3	3
44015.4799999996	3	3	3	3
44015.689999999646	3	3	2	2
44025.879999999685	3	3	3	3
44036.05999999972	3	3	3	3
44046.23999999976	3	3	3	3
44056.419999999795	3	3	3	3
44066.59999999983	3	3	3	3
44066.809999999874	3	3	2	2
44076.99999999991	3	3	3	3
44087.17999999995	3	3	3	3
44097.359999999986	3	3	3	3
44107.54000000002	3	3	3	3
44117.72000000006	3	3	3	3
44117.9300000001	3	3	2	2
44128.12000000014	3	3	3	3
44138.30000000018	3	3	3	3
44148.480000000214	3	3	3	3
44158.66000000025	3	3	3	3
44168.84000000029	3	3	3	3
44169.05000000033	3	3	2	2
44179.24000000037	3	3	3	3
44189.420000000406	3	3	3	3
44199.60000000044	3	3	3	3
44209.78000000048	3	3	3	3
44219.960000000516	3	3	3	3
44220.17000000056	3	3	2	2
44230.3600000006	3	3	3	3
44240.540000000634	3	3	3	3
44250.72000000067	3	3	3	3
44260.90000000071	3	3	3	3
44271.080000000744	3	3	3	3
44271.29000000079	3	3	2	2
44281.480000000825	3	3	3	3
44291.66000000086	3	3	3	3
44301.8400000009	3	3	3	3
44312.020000000935	3	3	3	3
44322.20000000097	3	3	3	3
44322.410000001015	3	3	2	2
44332.60000000105	3	3	3	3
44342.78000000109	3	3	3	3
44352.96000000113	3	3	3	3
44363.14000000116	3	3	3	3
44373.3200000012	3	3	3	3
44373.53000000124	3	3	2	2
44383.72000000128	3	3	3	3
44393.90000000132	3	3	3	3
44404.080000001355	3	3	3	3
44414.26000000139	3	3	3	3
44424.44000000143	3	3	3	3
44424.65000000147	3	3	2	2
44434.84000000151	3	3	3	3
44445.02000000155	3	3	3	3
44455.20000000158	3	3	3	3
44465.38000000162	3	3	3	3
44475.56000000166	3	3	3	3
44475.7800000017	3	3	2	2
44485.97000000174	3	3	3	3
44496.15000000178	3	3	3	3
44506.33000000181	3	3	3	3
44516.51000000185	3	3	3	3
44526.69000000189	3	3	3	3
44526.90000000193	3	3	2	2
44537.09000000197	3	3	3	3
44547.270000002005	3	3	3	3
44557.45000000204	3	3	3	3
44567.63000000208	3	3	3	3
44577.810000002115	3	3	3	3
44578.02000000216	3	3	2	2
44588.2100000022	3	3	3	3
44598.39000000223	3	3	3	3
44608.57000000227	3	3	3	3
44618.75000000231	3	3	3	3
44628.93000000234	3	3	3	3
44629.140000002386	3	3	2	2
44639.330000002425	3	3	3	3
44649.51000000246	3	3	3	3
44659.6900000025	3	3	3	3
44669.870000002535	3	3	3	3
44680.05000000257	3	3	3	3
44680.260000002614	3	3	2	2
44690.45000000265	3	3	3	3
44700.63000000269	3	3	3	3
44710.810000002726	3	3	3	3
44720.99000000276	3	3	3	3
44731.1700000028	3	3	3	3
