Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 69613120284eb5e6dc72fbcf - minikube	Unknown Heuristic - Run None (Profile ?) 69613120284eb5e6dc72fbcf - minikube-m02	Unknown Heuristic - Run None (Profile ?) 69613120284eb5e6dc72fbcf - minikube-m03	Unknown Heuristic - Run None (Profile ?) 69613120284eb5e6dc72fbcf - minikube-m04
67958.85280872244	3	3	2	2
67969.09220194358	3	3	2	2
67979.33159516474	3	3	2	2
67989.57098838587	3	3	2	2
67999.81038160702	3	3	2	2
68010.04977482816	2	2	2	2
68020.2891680493	3	3	2	2
68030.52856127045	3	3	2	2
68040.76795449159	3	3	2	2
68051.00734771273	3	3	2	2
68061.24674093387	3	3	2	2
68071.48613415501	2	2	2	2
68081.72552737615	3	3	2	2
68091.9649205973	3	3	2	2
68102.20431381844	3	3	2	2
68112.44370703958	3	3	2	2
68122.68310026074	3	3	2	2
68132.92249348186	2	2	2	2
68143.161886703	3	3	2	2
68153.40127992416	3	3	2	2
68163.6406731453	3	3	2	2
68173.88006636643	3	3	2	2
68184.11945958759	3	3	2	2
68194.35885280873	2	2	2	2
68204.59824602985	3	3	2	2
68214.83763925101	3	3	2	2
68225.07703247215	3	3	2	2
68235.3164256933	3	3	2	2
68245.55581891444	3	3	2	2
68255.79521213558	2	2	2	2
68266.03460535672	3	3	2	2
68276.27399857786	3	3	2	2
68286.513391799	3	3	2	2
68296.75278502014	3	3	2	2
68306.99217824129	3	3	2	2
68317.23157146243	2	2	2	2
68327.47096468357	3	3	2	2
68337.71035790473	3	3	2	2
68347.94975112585	3	3	2	2
68358.189144347	3	3	2	2
68368.42853756815	3	3	2	2
68378.66793078929	2	2	2	2
68388.90732401042	3	3	2	2
68399.14671723158	3	3	2	2
68409.38611045272	3	3	2	2
68419.62550367386	3	3	2	2
68429.864896895	3	3	2	2
68440.10429011614	2	2	2	2
68450.34368333728	3	3	2	2
68460.58307655843	3	3	2	2
68470.82246977957	3	3	2	2
68481.06186300071	3	3	2	2
68491.30125622185	3	3	2	2
68501.54064944299	2	2	2	2
68511.78004266415	3	3	2	2
68522.01943588528	3	3	2	2
68532.25882910642	3	3	2	2
68542.49822232757	3	3	2	2
68552.73761554871	3	3	2	2
68562.97700876984	2	2	2	2
68573.216401991	3	3	2	2
68583.45579521214	3	3	2	2
68593.69518843328	3	3	2	2
68603.93458165442	3	3	2	2
68614.17397487556	3	3	2	2
68624.4133680967	2	2	2	2
68634.65276131785	3	3	2	2
68644.89215453899	3	3	2	2
68655.13154776013	3	3	2	2
68665.37094098127	3	3	2	2
68675.61033420241	3	3	2	2
68685.84972742356	2	2	2	2
68696.08912064471	3	3	2	2
68706.32851386584	3	3	2	2
68716.56790708698	3	3	2	2
68726.80730030814	3	3	2	2
68737.04669352928	3	3	2	2
68747.2860867504	2	2	2	2
68757.52547997156	3	3	2	2
68767.7648731927	3	3	2	2
68778.00426641383	3	3	2	2
68788.24365963499	3	3	2	2
68798.48305285613	3	3	2	2
68808.72244607727	2	2	2	2
68818.96183929841	3	3	2	2
68829.20123251955	3	3	2	2
68839.4406257407	3	3	2	2
68849.68001896184	3	3	2	2
68859.91941218298	3	3	2	2
68870.15880540412	2	2	2	2
68880.39819862526	3	3	2	2
68890.6375918464	3	3	2	2
68900.87698506756	3	3	2	2
68911.1163782887	3	3	2	2
68921.35577150983	3	3	2	2
68931.59516473098	2	2	2	2
68941.83455795213	3	3	2	2
68952.07395117327	3	3	2	2
68962.31334439441	3	3	2	2
68972.55273761555	3	3	2	2
68982.7921308367	3	3	2	2
68993.03152405783	2	2	2	2
69003.27091727898	3	3	2	2
69013.51031050012	3	3	2	2
69023.74970372126	3	3	2	2
69033.9890969424	3	3	2	2
69044.22849016354	3	3	2	2
69054.4678833847	2	2	2	2
69064.70727660583	3	3	2	2
69074.94666982697	3	3	2	2
69085.18606304812	3	3	2	2
69095.42545626925	3	3	2	2
69105.6648494904	3	3	2	2
69115.90424271155	2	2	2	2
69126.14363593269	3	3	2	2
69136.38302915382	3	3	2	2
69146.62242237497	3	3	2	2
69156.86181559612	3	3	2	2
69167.10120881726	3	3	2	2
69177.3406020384	2	2	2	2
69187.57999525954	3	3	2	2
69197.81938848068	3	3	2	2
69208.05878170182	3	3	2	2
69218.29817492297	3	3	2	2
69228.53756814411	3	3	2	2
69238.77696136525	2	2	2	2
69249.01635458639	3	3	2	2
69259.25574780753	3	3	2	2
69269.49514102869	3	3	2	2
69279.73453424982	3	3	2	2
69289.97392747096	3	3	2	2
69300.21332069211	2	2	2	2
69310.45271391326	3	3	2	2
69320.69210713438	3	3	2	2
69330.93150035554	3	3	2	2
69341.17089357668	3	3	2	2
69351.41028679782	3	3	2	2
69361.64968001896	2	2	2	2
69371.8890732401	3	3	2	2
69382.12846646125	3	3	2	2
69392.36785968239	3	3	2	2
69402.60725290353	3	3	2	2
69412.84664612467	3	3	2	2
69423.08603934581	2	2	2	2
69433.32543256695	3	3	2	2
69443.56482578811	3	3	2	2
69453.80421900924	3	3	2	2
69464.04361223038	3	3	2	2
69474.28300545154	3	3	2	2
69484.52239867268	2	2	2	2
69494.7617918938	3	3	2	2
69505.00118511496	3	3	2	2
69515.2405783361	3	3	2	2
69525.47997155724	3	3	2	2
69535.71936477839	3	3	2	2
69545.95875799953	2	2	2	2
69556.19815122067	3	3	2	2
69566.43754444181	3	3	2	2
69576.67693766295	3	3	2	2
69586.9163308841	3	3	2	2
69597.15572410524	3	3	2	2
69607.39511732638	2	2	2	2
69617.63451054752	3	3	2	2
69627.87390376868	3	3	2	2
69638.1132969898	3	3	2	2
69648.35269021094	3	3	2	2
69658.5920834321	3	3	2	2
69668.83147665323	2	2	2	2
69679.07086987437	3	3	2	2
69689.31026309553	3	3	2	2
69699.54965631667	3	3	2	2
69709.7890495378	3	3	2	2
69720.02844275895	3	3	2	2
69730.26783598009	2	2	2	2
69740.50722920123	3	3	2	2
69750.74662242238	3	3	2	2
69760.98601564352	3	3	2	2
69771.22540886466	3	3	2	2
69781.4648020858	3	3	2	2
69791.70419530694	2	2	2	2
69801.94358852808	3	3	2	2
69812.18298174923	3	3	2	2
69822.42237497037	3	3	2	2
69832.66176819152	3	3	2	2
69842.90116141266	3	3	2	2
69853.14055463379	2	2	2	2
69863.37994785495	3	3	2	2
69873.61934107609	3	3	2	2
69883.85873429723	3	3	2	2
69894.09812751837	3	3	2	2
69904.33752073951	3	3	2	2
69914.57691396066	2	2	2	2
69924.8163071818	3	3	2	2
69935.05570040294	3	3	2	2
69945.29509362408	3	3	2	2
69955.53448684522	3	3	2	2
69965.77388006636	3	3	2	2
69976.0132732875	2	2	2	2
69986.25266650865	3	3	2	2
69996.49205972979	3	3	2	2
70006.73145295093	3	3	2	2
70016.97084617209	3	3	2	2
70027.21023939321	3	3	2	2
70037.44963261436	2	2	2	2
70047.68902583551	3	3	2	2
70057.92841905665	3	3	2	2
70068.16781227778	3	3	2	2
70078.40720549894	3	3	2	2
70088.64659872008	3	3	2	2
70098.88599194122	2	2	2	2
70109.12538516236	3	3	2	2
70119.3647783835	3	3	2	2
70129.60417160465	3	3	2	2
70139.84356482579	3	3	2	2
70150.08295804693	3	3	2	2
70160.32235126807	2	2	2	2
70170.56174448921	3	3	2	2
70180.80113771035	3	3	2	2
70191.0405309315	3	3	2	2
70201.27992415265	3	3	2	2
70211.51931737378	3	3	2	2
70221.75871059492	2	2	2	2
70231.99810381608	3	3	2	2
70242.2374970372	3	3	2	2
70252.47689025835	3	3	2	2
70262.7162834795	3	3	2	2
70272.95567670064	3	3	2	2
70283.19506992179	2	2	2	2
70293.43446314293	3	3	2	2
70303.67385636407	3	3	2	2
70313.91324958521	3	3	2	2
70324.15264280635	3	3	2	2
70334.3920360275	3	3	2	2
70344.63142924863	2	2	2	2
70354.87082246978	3	3	2	2
70365.11021569092	3	3	2	2
70375.34960891207	3	3	2	2
70385.5890021332	3	3	2	2
70395.82839535434	3	3	2	2
70406.0677885755	2	2	2	2
70416.30718179664	3	3	2	2
70426.54657501777	3	3	2	2
70436.78596823892	3	3	2	2
70447.02536146007	3	3	2	2
70457.26475468121	3	3	2	2
70467.50414790235	2	2	2	2
70477.74354112349	3	3	2	2
70487.98293434463	3	3	2	2
70498.22232756577	3	3	2	2
70508.46172078692	3	3	2	2
70518.70111400806	3	3	2	2
70528.9405072292	2	2	2	2
70539.17990045034	3	3	2	2
70549.41929367148	3	3	2	2
70559.65868689262	3	3	2	2
70569.89808011377	3	3	2	2
70580.13747333491	3	3	2	2
70590.37686655606	2	2	2	2
70600.61625977719	3	3	2	2
70610.85565299833	3	3	2	2
70621.09504621949	3	3	2	2
70631.33443944063	3	3	2	2
70641.57383266176	3	3	2	2
70651.81322588291	2	2	2	2
70662.05261910406	3	3	2	2
70672.2920123252	3	3	2	2
70682.53140554634	3	3	2	2
70692.77079876748	3	3	2	2
70703.01019198862	3	3	2	2
70713.24958520976	2	2	2	2
70723.4889784309	3	3	2	2
70733.72837165206	3	3	2	2
70743.96776487319	3	3	2	2
70754.20715809433	3	3	2	2
70764.44655131549	3	3	2	2
70774.68594453663	2	2	2	2
70784.92533775776	3	3	2	2
70795.16473097891	3	3	2	2
70805.40412420005	3	3	2	2
70815.6435174212	3	3	2	2
70825.88291064234	3	3	2	2
70836.12230386348	2	2	2	2
70846.36169708462	3	3	2	2
70856.60109030576	3	3	2	2
70866.8404835269	3	3	2	2
70877.07987674804	3	3	2	2
70887.31926996919	3	3	2	2
70897.55866319033	2	2	2	2
70907.79805641147	3	3	2	2
70918.03744963261	3	3	2	2
70928.27684285375	3	3	2	2
70938.5162360749	3	3	2	2
70948.75562929605	3	3	2	2
70958.99502251718	2	2	2	2
70969.23441573832	3	3	2	2
70979.47380895948	3	3	2	2
70989.71320218062	3	3	2	2
70999.95259540174	3	3	2	2
71010.1919886229	3	3	2	2
71020.43138184404	2	2	2	2
71030.67077506518	3	3	2	2
71040.91016828633	3	3	2	2
71051.14956150747	3	3	2	2
71061.38895472861	3	3	2	2
71071.62834794975	3	3	2	2
71081.86774117089	2	2	2	2
71092.10713439203	3	3	2	2
71102.34652761318	3	3	2	2
71112.58592083432	3	3	2	2
71122.82531405546	3	3	2	2
71133.0647072766	3	3	2	2
71143.30410049774	2	2	2	2
71153.54349371888	3	3	2	2
71163.78288694004	3	3	2	2
71174.02228016117	3	3	2	2
71184.26167338232	3	3	2	2
71194.50106660347	3	3	2	2
71204.7404598246	2	2	2	2
71214.97985304575	3	3	2	2
71225.21924626689	3	3	2	2
71235.45863948803	3	3	2	2
71245.69803270917	3	3	2	2
71255.93742593031	3	3	2	2
71266.17681915146	2	2	2	2
71276.4162123726	3	3	2	2
71286.65560559374	3	3	2	2
71296.89499881488	3	3	2	2
71307.13439203604	3	3	2	2
71317.37378525716	3	3	2	2
71327.6131784783	2	2	2	2
71337.85257169946	3	3	2	2
71348.0919649206	3	3	2	2
71358.33135814173	3	3	2	2
71368.57075136289	3	3	2	2
71378.81014458403	3	3	2	2
71389.04953780517	2	2	2	2
71399.28893102631	3	3	2	2
71409.52832424745	3	3	2	2
71419.7677174686	3	3	2	2
71430.00711068974	3	3	2	2
71440.24650391088	3	3	2	2
71450.48589713202	2	2	2	2
71460.72529035316	3	3	2	2
71470.9646835743	3	3	2	2
71481.20407679545	3	3	2	2
71491.44347001659	3	3	2	2
71501.68286323773	3	3	2	2
71511.92225645887	2	2	2	2
71522.16164968003	3	3	2	2
71532.40104290115	3	3	2	2
71542.6404361223	3	3	2	2
71552.87982934345	3	3	2	2
71563.1192225646	3	3	2	2
71573.35861578572	2	2	2	2
71583.59800900688	3	3	2	2
71593.83740222802	3	3	2	2
71604.07679544916	3	3	2	2
71614.3161886703	3	3	2	2
71624.55558189144	3	3	2	2
71634.79497511259	2	2	2	2
71645.03436833373	3	3	2	2
71655.27376155487	3	3	2	2
71665.51315477602	3	3	2	2
71675.75254799715	3	3	2	2
71685.9919412183	3	3	2	2
71696.23133443945	2	2	2	2
71706.47072766058	3	3	2	2
71716.71012088172	3	3	2	2
71726.94951410287	3	3	2	2
71737.18890732402	3	3	2	2
71747.42830054514	3	3	2	2
71757.6676937663	2	2	2	2
71767.90708698744	3	3	2	2
71778.14648020858	3	3	2	2
71788.38587342972	3	3	2	2
71798.62526665087	3	3	2	2
71808.86465987201	3	3	2	2
71819.10405309315	2	2	2	2
71829.34344631429	3	3	2	2
71839.58283953543	3	3	2	2
71849.82223275657	3	3	2	2
71860.06162597772	3	3	2	2
71870.30101919886	3	3	2	2
71880.54041242001	2	2	2	2
71890.77980564114	3	3	2	2
71901.01919886228	3	3	2	2
71911.25859208344	3	3	2	2
71921.49798530458	3	3	2	2
71931.73737852571	3	3	2	2
71941.97677174686	2	2	2	2
71952.216164968	3	3	2	2
71962.45555818915	3	3	2	2
71972.69495141029	3	3	2	2
71982.93434463143	3	3	2	2
71993.17373785257	3	3	2	2
72003.41313107371	2	2	2	2
72013.65252429486	3	3	2	2
72023.891917516	3	3	2	2
72034.13131073714	3	3	2	2
72044.37070395828	3	3	2	2
72054.61009717942	3	3	2	2
72064.84949040056	2	2	2	2
72075.0888836217	3	3	2	2
72085.32827684286	3	3	2	2
72095.567670064	3	3	2	2
72105.80706328513	3	3	2	2
72116.04645650629	3	3	2	2
72126.28584972743	2	2	2	2
72136.52524294857	3	3	2	2
72146.76463616971	3	3	2	2
72157.00402939085	3	3	2	2
72167.243422612	3	3	2	2
72177.48281583314	3	3	2	2
72187.72220905428	2	2	2	2
72197.96160227542	3	3	2	2
72208.20099549656	3	3	2	2
72218.4403887177	3	3	2	2
72228.67978193884	3	3	2	2
72238.91917516	3	3	2	2
72249.15856838113	2	2	2	2
72259.39796160227	3	3	2	2
72269.63735482343	3	3	2	2
72279.87674804457	3	3	2	2
72290.1161412657	3	3	2	2
72300.35553448685	3	3	2	2
72310.59492770799	2	2	2	2
72320.83432092912	3	3	2	2
72331.07371415028	3	3	2	2
72341.31310737142	3	3	2	2
72351.55250059256	3	3	2	2
72361.7918938137	3	3	2	2
72372.03128703484	2	2	2	2
72382.27068025598	3	3	2	2
72392.51007347713	3	3	2	2
72402.74946669827	3	3	2	2
72412.98885991941	3	3	2	2
72423.22825314055	3	3	2	2
72433.46764636169	2	2	2	2
72443.70703958283	3	3	2	2
72453.94643280399	3	3	2	2
72464.18582602512	3	3	2	2
72474.42521924626	3	3	2	2
72484.66461246742	3	3	2	2
72494.90400568856	2	2	2	2
72505.14339890968	3	3	2	2
72515.38279213084	3	3	2	2
72525.62218535198	3	3	2	2
72535.86157857312	3	3	2	2
72546.10097179427	3	3	2	2
72556.3403650154	2	2	2	2
72566.57975823655	3	3	2	2
72576.81915145769	3	3	2	2
72587.05854467883	3	3	2	2
72597.29793789997	3	3	2	2
72607.53733112112	3	3	2	2
72617.77672434226	2	2	2	2
72628.01611756341	3	3	2	2
72638.25551078454	3	3	2	2
72648.49490400568	3	3	2	2
72658.73429722684	3	3	2	2
72668.97369044798	3	3	2	2
72679.2130836691	2	2	2	2
72689.45247689026	3	3	2	2
72699.6918701114	3	3	2	2
72709.93126333255	3	3	2	2
72720.17065655369	3	3	2	2
72730.41004977483	3	3	2	2
72740.64944299597	2	2	2	2
72750.88883621711	3	3	2	2
72761.12822943825	3	3	2	2
72771.3676226594	3	3	2	2
72781.60701588054	3	3	2	2
72791.84640910168	3	3	2	2
72802.08580232282	2	2	2	2
72812.32519554398	3	3	2	2
72822.5645887651	3	3	2	2
72832.80398198625	3	3	2	2
72843.0433752074	3	3	2	2
72853.28276842854	3	3	2	2
72863.52216164967	2	2	2	2
72873.76155487083	3	3	2	2
72884.00094809197	3	3	2	2
72894.2403413131	3	3	2	2
72904.47973453425	3	3	2	2
72914.7191277554	3	3	2	2
72924.95852097654	2	2	2	2
72935.19791419768	3	3	2	2
72945.43730741882	3	3	2	2
72955.67670063996	3	3	2	2
72965.9160938611	3	3	2	2
72976.15548708224	3	3	2	2
72986.3948803034	2	2	2	2
72996.63427352453	3	3	2	2
73006.87366674567	3	3	2	2
73017.11305996682	3	3	2	2
73027.35245318797	3	3	2	2
73037.5918464091	3	3	2	2
73047.83123963025	2	2	2	2
73058.07063285139	3	3	2	2
73068.31002607253	3	3	2	2
73078.54941929367	3	3	2	2
73088.78881251482	3	3	2	2
73099.02820573596	3	3	2	2
73109.2675989571	2	2	2	2
73119.50699217824	3	3	2	2
73129.74638539938	3	3	2	2
73139.98577862052	3	3	2	2
73150.22517184167	3	3	2	2
73160.46456506281	3	3	2	2
73170.70395828396	2	2	2	2
73180.94335150509	3	3	2	2
73191.18274472623	3	3	2	2
73201.42213794739	3	3	2	2
73211.66153116852	3	3	2	2
73221.90092438966	3	3	2	2
73232.14031761081	2	2	2	2
73242.37971083196	3	3	2	2
73252.61910405308	3	3	2	2
73262.85849727424	3	3	2	2
73273.09789049538	3	3	2	2
73283.33728371652	3	3	2	2
73293.57667693766	2	2	2	2
73303.8160701588	3	3	2	2
73314.05546337995	3	3	2	2
73324.29485660109	3	3	2	2
73334.53424982223	3	3	2	2
73344.77364304337	3	3	2	2
73355.01303626451	2	2	2	2
73365.25242948566	3	3	2	2
73375.4918227068	3	3	2	2
73385.73121592795	3	3	2	2
73395.97060914908	3	3	2	2
73406.21000237022	3	3	2	2
73416.44939559138	2	2	2	2
73426.68878881252	3	3	2	2
73436.92818203365	3	3	2	2
73447.1675752548	3	3	2	2
73457.40696847595	3	3	2	2
73467.64636169709	3	3	2	2
73477.88575491823	2	2	2	2
73488.12514813937	3	3	2	2
73498.36454136051	3	3	2	2
73508.60393458165	3	3	2	2
73518.8433278028	3	3	2	2
73529.08272102394	3	3	2	2
73539.32211424508	2	2	2	2
73549.56150746622	3	3	2	2
73559.80090068738	3	3	2	2
73570.0402939085	3	3	2	2
73580.27968712965	3	3	2	2
73590.5190803508	3	3	2	2
73600.75847357194	2	2	2	2
73610.99786679307	3	3	2	2
73621.23726001423	3	3	2	2
73631.47665323537	3	3	2	2
73641.71604645651	3	3	2	2
73651.95543967765	3	3	2	2
73662.1948328988	2	2	2	2
73672.43422611993	3	3	2	2
73682.67361934108	3	3	2	2
73692.91301256222	3	3	2	2
73703.15240578336	3	3	2	2
73713.3917990045	3	3	2	2
73723.63119222564	2	2	2	2
73733.87058544678	3	3	2	2
73744.10997866794	3	3	2	2
73754.34937188907	3	3	2	2
73764.58876511021	3	3	2	2
73774.82815833137	3	3	2	2
73785.06755155249	2	2	2	2
73795.30694477363	3	3	2	2
73805.54633799479	3	3	2	2
73815.78573121593	3	3	2	2
73826.02512443706	3	3	2	2
73836.26451765822	3	3	2	2
73846.50391087936	2	2	2	2
73856.7433041005	3	3	2	2
73866.98269732164	3	3	2	2
73877.22209054278	3	3	2	2
73887.46148376392	3	3	2	2
73897.70087698507	3	3	2	2
73907.9402702062	2	2	2	2
73918.17966342736	3	3	2	2
73928.41905664849	3	3	2	2
73938.65844986963	3	3	2	2
73948.89784309079	3	3	2	2
73959.13723631193	3	3	2	2
73969.37662953306	2	2	2	2
73979.61602275421	3	3	2	2
73989.85541597535	3	3	2	2
74000.0948091965	3	3	2	2
74010.33420241764	3	3	2	2
74020.57359563878	3	3	2	2
74030.81298885992	2	2	2	2
74041.05238208106	3	3	2	2
74051.2917753022	3	3	2	2
74061.53116852335	3	3	2	2
74071.77056174449	3	3	2	2
74082.00995496563	3	3	2	2
74092.24934818677	2	2	2	2
74102.48874140791	3	3	2	2
74112.72813462905	3	3	2	2
74122.9675278502	3	3	2	2
74133.20692107135	3	3	2	2
74143.44631429248	3	3	2	2
74153.68570751362	2	2	2	2
74163.92510073478	3	3	2	2
74174.16449395592	3	3	2	2
74184.40388717705	3	3	2	2
74194.6432803982	3	3	2	2
74204.88267361934	3	3	2	2
74215.12206684049	2	2	2	2
74225.36146006163	3	3	2	2
74235.60085328277	3	3	2	2
74245.84024650391	3	3	2	2
74256.07963972505	3	3	2	2
74266.3190329462	3	3	2	2
74276.55842616734	2	2	2	2
74286.79781938848	3	3	2	2
74297.03721260962	3	3	2	2
74307.27660583076	3	3	2	2
74317.51599905192	3	3	2	2
74327.75539227304	3	3	2	2
74337.99478549419	2	2	2	2
74348.23417871534	3	3	2	2
74358.47357193647	3	3	2	2
74368.71296515763	3	3	2	2
74378.95235837877	3	3	2	2
74389.19175159991	3	3	2	2
74399.43114482105	2	2	2	2
74409.67053804219	3	3	2	2
74419.90993126333	3	3	2	2
74430.14932448448	3	3	2	2
74440.38871770562	3	3	2	2
74450.62811092676	3	3	2	2
74460.8675041479	2	2	2	2
74471.10689736904	3	3	2	2
74481.34629059018	3	3	2	2
74491.58568381134	3	3	2	2
74501.82507703247	3	3	2	2
74512.06447025361	3	3	2	2
74522.30386347476	2	2	2	2
74532.5432566959	3	3	2	2
74542.78264991703	3	3	2	2
74553.02204313819	3	3	2	2
74563.26143635933	3	3	2	2
74573.50082958047	3	3	2	2
74583.74022280161	2	2	2	2
74593.97961602276	3	3	2	2
74604.2190092439	3	3	2	2
74614.45840246504	3	3	2	2
74624.69779568618	3	3	2	2
74634.93718890732	3	3	2	2
74645.17658212846	2	2	2	2
74655.4159753496	3	3	2	2
74665.65536857075	3	3	2	2
74675.89476179189	3	3	2	2
74686.13415501303	3	3	2	2
74696.37354823417	3	3	2	2
74706.61294145533	2	2	2	2
74716.85233467646	3	3	2	2
74727.0917278976	3	3	2	2
74737.33112111875	3	3	2	2
74747.5705143399	3	3	2	2
74757.80990756102	3	3	2	2
74768.04930078218	2	2	2	2
74778.28869400332	3	3	2	2
74788.52808722446	3	3	2	2
74798.7674804456	3	3	2	2
74809.00687366675	3	3	2	2
74819.24626688789	3	3	2	2
74829.48566010903	2	2	2	2
74839.72505333017	3	3	2	2
74849.96444655133	3	3	2	2
74860.20383977245	3	3	2	2
74870.4432329936	3	3	2	2
74880.68262621475	3	3	2	2
74890.9220194359	2	2	2	2
74901.16141265702	3	3	2	2
74911.40080587818	3	3	2	2
74921.64019909932	3	3	2	2
74931.87959232046	3	3	2	2
74942.1189855416	3	3	2	2
74952.35837876274	2	2	2	2
74962.59777198388	3	3	2	2
74972.83716520503	3	3	2	2
74983.07655842617	3	3	2	2
74993.31595164731	3	3	2	2
75003.55534486845	3	3	2	2
75013.7947380896	2	2	2	2
75024.03413131073	3	3	2	2
75034.27352453188	3	3	2	2
75044.51291775302	3	3	2	2
75054.75231097416	3	3	2	2
75064.99170419532	3	3	2	2
75075.23109741644	2	2	2	2
75085.47049063758	3	3	2	2
75095.70988385874	3	3	2	2
75105.94927707988	3	3	2	2
75116.18867030101	3	3	2	2
75126.42806352217	3	3	2	2
75136.66745674331	2	2	2	2
75146.90684996445	3	3	2	2
75157.14624318559	3	3	2	2
75167.38563640673	3	3	2	2
75177.62502962787	3	3	2	2
75187.86442284902	3	3	2	2
75198.10381607016	2	2	2	2
75208.3432092913	3	3	2	2
75218.58260251244	3	3	2	2
75228.82199573358	3	3	2	2
75239.06138895472	3	3	2	2
75249.30078217587	3	3	2	2
75259.540175397	2	2	2	2
75269.77956861816	3	3	2	2
75280.0189618393	3	3	2	2
75290.25835506043	3	3	2	2
75300.49774828159	3	3	2	2
75310.73714150273	3	3	2	2
75320.97653472387	2	2	2	2
75331.21592794501	3	3	2	2
75341.45532116616	3	3	2	2
75351.6947143873	3	3	2	2
75361.93410760844	3	3	2	2
75372.17350082958	3	3	2	2
75382.41289405072	2	2	2	2
75392.65228727186	3	3	2	2
75402.891680493	3	3	2	2
75413.13107371415	3	3	2	2
75423.3704669353	3	3	2	2
75433.60986015643	3	3	2	2
75443.84925337757	2	2	2	2
75454.08864659873	3	3	2	2
75464.32803981987	3	3	2	2
75474.567433041	3	3	2	2
75484.80682626215	3	3	2	2
75495.0462194833	3	3	2	2
75505.28561270444	2	2	2	2
75515.52500592558	3	3	2	2
75525.76439914672	3	3	2	2
75536.00379236786	3	3	2	2
75546.243185589	3	3	2	2
75556.48257881014	3	3	2	2
75566.72197203129	2	2	2	2
75576.96136525243	3	3	2	2
75587.20075847357	3	3	2	2
75597.44015169471	3	3	2	2
75607.67954491585	3	3	2	2
75617.918938137	3	3	2	2
75628.15833135814	2	2	2	2
75638.39772457929	3	3	2	2
75648.63711780042	3	3	2	2
75658.87651102156	3	3	2	2
75669.11590424272	3	3	2	2
75679.35529746386	3	3	2	2
75689.59469068499	2	2	2	2
75699.83408390614	3	3	2	2
75710.07347712728	3	3	2	2
75720.31287034843	3	3	2	2
75730.55226356957	3	3	2	2
75740.79165679071	3	3	2	2
75751.03105001185	2	2	2	2
75761.27044323299	3	3	2	2
75771.50983645413	3	3	2	2
75781.74922967529	3	3	2	2
75791.98862289642	3	3	2	2
75802.22801611756	3	3	2	2
75812.46740933871	2	2	2	2
75822.70680255984	3	3	2	2
75832.94619578098	3	3	2	2
75843.18558900214	3	3	2	2
75853.42498222328	3	3	2	2
75863.66437544441	3	3	2	2
75873.90376866556	2	2	2	2
75884.1431618867	3	3	2	2
75894.38255510785	3	3	2	2
75904.62194832899	3	3	2	2
75914.86134155013	3	3	2	2
75925.10073477127	3	3	2	2
75935.34012799241	2	2	2	2
75945.57952121356	3	3	2	2
75955.8189144347	3	3	2	2
75966.05830765584	3	3	2	2
75976.29770087698	3	3	2	2
75986.53709409812	3	3	2	2
75996.77648731928	2	2	2	2
76007.0158805404	3	3	2	2
76017.25527376155	3	3	2	2
76027.4946669827	3	3	2	2
76037.73406020385	3	3	2	2
76047.97345342497	3	3	2	2
76058.21284664613	2	2	2	2
76068.45223986727	3	3	2	2
76078.69163308841	3	3	2	2
76088.93102630955	3	3	2	2
76099.1704195307	3	3	2	2
76109.40981275184	3	3	2	2
76119.64920597298	2	2	2	2
76129.88859919412	3	3	2	2
76140.12799241526	3	3	2	2
76150.3673856364	3	3	2	2
76160.60677885755	3	3	2	2
76170.8461720787	3	3	2	2
76181.08556529983	2	2	2	2
76191.32495852097	3	3	2	2
76201.56435174213	3	3	2	2
76211.80374496327	3	3	2	2
76222.0431381844	3	3	2	2
76232.28253140555	3	3	2	2
76242.5219246267	2	2	2	2
76252.76131784784	3	3	2	2
76263.00071106898	3	3	2	2
76273.24010429012	3	3	2	2
76283.47949751126	3	3	2	2
76293.7188907324	3	3	2	2
76303.95828395354	2	2	2	2
76314.19767717468	3	3	2	2
76324.43707039583	3	3	2	2
76334.67646361697	3	3	2	2
76344.91585683811	3	3	2	2
76355.15525005927	3	3	2	2
76365.3946432804	2	2	2	2
76375.63403650153	3	3	2	2
76385.87342972269	3	3	2	2
76396.11282294383	3	3	2	2
76406.35221616496	3	3	2	2
76416.59160938612	3	3	2	2
76426.83100260726	2	2	2	2
76437.07039582838	3	3	2	2
76447.30978904954	3	3	2	2
76457.54918227068	3	3	2	2
76467.78857549182	3	3	2	2
76478.02796871297	3	3	2	2
76488.26736193411	2	2	2	2
76498.50675515525	3	3	2	2
76508.74614837639	3	3	2	2
76518.98554159753	3	3	2	2
76529.22493481867	3	3	2	2
76539.46432803982	3	3	2	2
76549.70372126096	2	2	2	2
76559.9431144821	3	3	2	2
76570.18250770326	3	3	2	2
76580.42190092438	3	3	2	2
76590.66129414552	3	3	2	2
76600.90068736668	3	3	2	2
76611.14008058782	2	2	2	2
76621.37947380895	3	3	2	2
76631.6188670301	3	3	2	2
76641.85826025125	3	3	2	2
76652.09765347239	3	3	2	2
76662.33704669353	3	3	2	2
76672.57643991467	2	2	2	2
76682.81583313581	3	3	2	2
76693.05522635696	3	3	2	2
76703.2946195781	3	3	2	2
76713.53401279924	3	3	2	2
76723.77340602038	3	3	2	2
76734.01279924152	2	2	2	2
76744.25219246268	3	3	2	2
76754.4915856838	3	3	2	2
76764.73097890495	3	3	2	2
76774.9703721261	3	3	2	2
76785.20976534724	3	3	2	2
76795.44915856837	2	2	2	2
