Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 6959243f2504a606259c88de - minikube	Unknown Heuristic - Run None (Profile ?) 6959243f2504a606259c88de - minikube-m02	Unknown Heuristic - Run None (Profile ?) 6959243f2504a606259c88de - minikube-m03	Unknown Heuristic - Run None (Profile ?) 6959243f2504a606259c88de - minikube-m04
42359.49244712991	3	3	2	2
42369.9335347432	3	3	2	2
42380.374622356496	3	3	2	2
42390.815709969786	3	3	2	2
42401.25679758308	3	3	2	2
42411.69788519637	2	2	2	2
42422.13897280967	3	3	2	2
42432.580060422966	3	3	2	2
42443.021148036256	3	3	2	2
42453.462235649546	3	3	2	2
42463.903323262835	3	3	2	2
42474.34441087613	2	2	2	2
42484.78549848942	3	3	2	2
42495.22658610272	3	3	2	2
42505.667673716016	3	3	2	2
42516.108761329306	3	3	2	2
42526.5498489426	3	3	2	2
42536.99093655589	2	2	2	2
42547.43202416918	3	3	2	2
42557.87311178247	3	3	2	2
42568.31419939577	3	3	2	2
42578.755287009066	3	3	2	2
42589.196374622356	3	3	2	2
42599.63746223565	2	2	2	2
42610.07854984894	3	3	2	2
42620.51963746224	3	3	2	2
42630.96072507553	3	3	2	2
42641.40181268882	3	3	2	2
42651.842900302116	3	3	2	2
42662.283987915405	2	2	2	2
42672.7250755287	3	3	2	2
42683.16616314199	3	3	2	2
42693.60725075529	3	3	2	2
42704.04833836858	3	3	2	2
42714.489425981876	3	3	2	2
42724.930513595165	2	2	2	2
42735.371601208455	3	3	2	2
42745.81268882175	3	3	2	2
42756.25377643504	3	3	2	2
42766.69486404834	3	3	2	2
42777.135951661636	3	3	2	2
42787.577039274925	2	2	2	2
42798.018126888215	3	3	2	2
42808.45921450151	3	3	2	2
42818.9003021148	3	3	2	2
42829.34138972809	3	3	2	2
42839.78247734139	3	3	2	2
42850.223564954686	2	2	2	2
42860.664652567975	3	3	2	2
42871.10574018127	3	3	2	2
42881.54682779456	3	3	2	2
42891.98791540785	3	3	2	2
42902.42900302115	3	3	2	2
42912.87009063444	2	2	2	2
42923.311178247735	3	3	2	2
42933.752265861025	3	3	2	2
42944.19335347432	3	3	2	2
42954.63444108761	3	3	2	2
42965.07552870091	3	3	2	2
42975.5166163142	2	2	2	2
42985.95770392749	3	3	2	2
42996.398791540785	3	3	2	2
43006.839879154075	3	3	2	2
43017.28096676737	3	3	2	2
43027.72205438066	3	3	2	2
43038.16314199396	2	2	2	2
43048.604229607256	3	3	2	2
43059.045317220545	3	3	2	2
43069.486404833835	3	3	2	2
43079.927492447125	3	3	2	2
43090.36858006042	3	3	2	2
43100.80966767372	2	2	2	2
43111.25075528701	3	3	2	2
43121.691842900305	3	3	2	2
43132.132930513595	3	3	2	2
43142.57401812689	3	3	2	2
43153.01510574018	3	3	2	2
43163.45619335347	2	2	2	2
43173.89728096677	3	3	2	2
43184.33836858006	3	3	2	2
43194.779456193355	3	3	2	2
43205.220543806645	3	3	2	2
43215.661631419935	3	3	2	2
43226.10271903324	2	2	2	2
43236.54380664653	3	3	2	2
43246.98489425982	3	3	2	2
43257.425981873115	3	3	2	2
43267.867069486405	3	3	2	2
43278.308157099695	3	3	2	2
43288.749244712984	2	2	2	2
43299.19033232629	3	3	2	2
43309.63141993958	3	3	2	2
43320.07250755287	3	3	2	2
43330.513595166165	3	3	2	2
43340.954682779455	3	3	2	2
43351.395770392744	2	2	2	2
43361.836858006034	3	3	2	2
43372.27794561934	3	3	2	2
43382.71903323263	3	3	2	2
43393.16012084592	3	3	2	2
43403.601208459215	3	3	2	2
43414.04229607251	2	2	2	2
43424.4833836858	3	3	2	2
43434.9244712991	3	3	2	2
43445.36555891239	3	3	2	2
43455.80664652568	3	3	2	2
43466.24773413897	3	3	2	2
43476.68882175227	2	2	2	2
43487.12990936556	3	3	2	2
43497.57099697885	3	3	2	2
43508.01208459215	3	3	2	2
43518.45317220544	3	3	2	2
43528.89425981873	3	3	2	2
43539.33534743202	2	2	2	2
43549.77643504532	3	3	2	2
43560.21752265861	3	3	2	2
43570.6586102719	3	3	2	2
43581.0996978852	3	3	2	2
43591.54078549849	3	3	2	2
43601.981873111785	2	2	2	2
43612.422960725075	3	3	2	2
43622.86404833837	3	3	2	2
43633.30513595166	3	3	2	2
43643.74622356495	3	3	2	2
43654.187311178255	3	3	2	2
43664.628398791545	2	2	2	2
43675.069486404835	3	3	2	2
43685.510574018124	3	3	2	2
43695.95166163142	3	3	2	2
43706.39274924471	3	3	2	2
43716.833836858	3	3	2	2
43727.274924471305	2	2	2	2
43737.716012084595	3	3	2	2
43748.157099697884	3	3	2	2
43758.598187311174	3	3	2	2
43769.03927492447	3	3	2	2
43779.48036253776	3	3	2	2
43789.92145015106	2	2	2	2
43800.362537764355	3	3	2	2
43810.803625377644	3	3	2	2
43821.244712990934	3	3	2	2
43831.685800604224	3	3	2	2
43842.12688821753	3	3	2	2
43852.56797583082	2	2	2	2
43863.00906344411	3	3	2	2
43873.450151057405	3	3	2	2
43883.891238670694	3	3	2	2
43894.332326283984	3	3	2	2
43904.77341389729	3	3	2	2
43915.21450151058	2	2	2	2
43925.65558912387	3	3	2	2
43936.09667673716	3	3	2	2
43946.537764350454	3	3	2	2
43956.978851963744	3	3	2	2
43967.419939577034	3	3	2	2
43977.86102719034	2	2	2	2
43988.30211480363	3	3	2	2
43998.74320241692	3	3	2	2
44009.18429003021	3	3	2	2
44019.625377643504	3	3	2	2
44030.0664652568	3	3	2	2
44040.50755287009	2	2	2	2
44050.94864048339	3	3	2	2
44061.38972809668	3	3	2	2
44071.83081570997	3	3	2	2
44082.27190332326	3	3	2	2
44092.71299093656	3	3	2	2
44103.15407854985	2	2	2	2
44113.59516616314	3	3	2	2
44124.03625377644	3	3	2	2
44134.47734138973	3	3	2	2
44144.91842900302	3	3	2	2
44155.35951661631	3	3	2	2
44165.80060422961	2	2	2	2
44176.2416918429	3	3	2	2
44186.68277945619	3	3	2	2
44197.12386706949	3	3	2	2
44207.56495468278	3	3	2	2
44218.006042296074	3	3	2	2
44228.447129909364	2	2	2	2
44238.88821752266	3	3	2	2
44249.32930513595	3	3	2	2
44259.77039274924	3	3	2	2
44270.211480362545	3	3	2	2
44280.652567975834	3	3	2	2
44291.093655589124	2	2	2	2
44301.534743202414	3	3	2	2
44311.97583081571	3	3	2	2
44322.416918429	3	3	2	2
44332.85800604229	3	3	2	2
44343.299093655594	3	3	2	2
44353.740181268884	2	2	2	2
44364.181268882174	3	3	2	2
44374.62235649547	3	3	2	2
44385.06344410876	3	3	2	2
44395.50453172205	3	3	2	2
44405.94561933535	3	3	2	2
44416.386706948644	2	2	2	2
44426.827794561934	3	3	2	2
44437.26888217522	3	3	2	2
44447.70996978852	3	3	2	2
44458.15105740182	3	3	2	2
44468.59214501511	3	3	2	2
44479.0332326284	2	2	2	2
44489.474320241694	3	3	2	2
44499.915407854984	3	3	2	2
44510.35649546827	3	3	2	2
44520.79758308158	3	3	2	2
44531.23867069487	3	3	2	2
44541.67975830816	2	2	2	2
44552.12084592145	3	3	2	2
44562.561933534744	3	3	2	2
44573.00302114803	3	3	2	2
44583.44410876132	3	3	2	2
44593.88519637463	3	3	2	2
44604.32628398792	2	2	2	2
44614.76737160121	3	3	2	2
44625.2084592145	3	3	2	2
44635.64954682779	3	3	2	2
44646.09063444109	3	3	2	2
44656.53172205438	3	3	2	2
44666.97280966768	2	2	2	2
44677.41389728097	3	3	2	2
44687.85498489426	3	3	2	2
44698.296072507546	3	3	2	2
44708.73716012085	3	3	2	2
44719.17824773414	3	3	2	2
44729.61933534743	2	2	2	2
44740.06042296073	3	3	2	2
44750.50151057402	3	3	2	2
44760.94259818731	3	3	2	2
44771.38368580061	3	3	2	2
44781.8247734139	3	3	2	2
44792.26586102719	2	2	2	2
44802.70694864048	3	3	2	2
44813.14803625378	3	3	2	2
44823.58912386707	3	3	2	2
44834.03021148036	3	3	2	2
44844.47129909366	3	3	2	2
44854.91238670695	2	2	2	2
44865.35347432024	3	3	2	2
44875.79456193353	3	3	2	2
44886.235649546834	3	3	2	2
44896.67673716012	3	3	2	2
44907.11782477341	3	3	2	2
44917.55891238671	2	2	2	2
44928.0	3	3	2	2
44938.44108761329	3	3	2	2
44948.88217522658	3	3	2	2
44959.323262839884	3	3	2	2
44969.76435045317	3	3	2	2
44980.20543806646	2	2	2	2
44990.64652567976	3	3	2	2
45001.08761329305	3	3	2	2
45011.52870090634	3	3	2	2
45021.96978851964	3	3	2	2
45032.41087613293	3	3	2	2
45042.85196374622	2	2	2	2
45053.29305135951	3	3	2	2
45063.73413897281	3	3	2	2
45074.17522658611	3	3	2	2
45084.6163141994	3	3	2	2
45095.057401812686	3	3	2	2
45105.49848942598	2	2	2	2
45115.93957703927	3	3	2	2
45126.38066465256	3	3	2	2
45136.82175226587	3	3	2	2
45147.26283987916	3	3	2	2
45157.70392749245	3	3	2	2
45168.145015105736	2	2	2	2
45178.58610271903	3	3	2	2
45189.02719033232	3	3	2	2
45199.46827794561	3	3	2	2
45209.90936555892	3	3	2	2
45220.35045317221	3	3	2	2
45230.791540785496	2	2	2	2
45241.23262839879	3	3	2	2
45251.67371601208	3	3	2	2
45262.11480362538	3	3	2	2
45272.55589123867	3	3	2	2
45282.99697885197	3	3	2	2
45293.438066465256	2	2	2	2
45303.879154078546	3	3	2	2
45314.32024169185	3	3	2	2
45324.76132930514	3	3	2	2
45335.20241691843	3	3	2	2
45345.64350453172	3	3	2	2
45356.084592145016	2	2	2	2
45366.525679758306	3	3	2	2
45376.966767371596	3	3	2	2
45387.4078549849	3	3	2	2
45397.84894259819	3	3	2	2
45408.29003021148	3	3	2	2
45418.73111782477	2	2	2	2
45429.172205438066	3	3	2	2
45439.613293051356	3	3	2	2
45450.05438066465	3	3	2	2
45460.49546827795	3	3	2	2
45470.93655589124	3	3	2	2
45481.37764350453	2	2	2	2
45491.81873111782	3	3	2	2
45502.25981873112	3	3	2	2
45512.70090634441	3	3	2	2
45523.1419939577	3	3	2	2
45533.583081571	3	3	2	2
45544.02416918429	2	2	2	2
45554.46525679758	3	3	2	2
45564.90634441087	3	3	2	2
45575.34743202417	3	3	2	2
45585.78851963746	3	3	2	2
45596.22960725075	3	3	2	2
45606.67069486405	2	2	2	2
45617.11178247734	3	3	2	2
45627.55287009063	3	3	2	2
45637.993957703926	3	3	2	2
45648.43504531722	3	3	2	2
45658.87613293051	3	3	2	2
45669.3172205438	2	2	2	2
45679.75830815711	3	3	2	2
45690.199395770396	3	3	2	2
45700.640483383686	3	3	2	2
45711.08157099698	3	3	2	2
45721.52265861027	3	3	2	2
45731.96374622356	2	2	2	2
45742.40483383685	3	3	2	2
45752.845921450156	3	3	2	2
45763.287009063446	3	3	2	2
45773.728096676736	3	3	2	2
45784.16918429003	3	3	2	2
45794.61027190332	2	2	2	2
45805.05135951661	3	3	2	2
45815.4924471299	3	3	2	2
45825.933534743206	3	3	2	2
45836.374622356496	3	3	2	2
45846.815709969786	3	3	2	2
45857.25679758308	2	2	2	2
45867.69788519638	3	3	2	2
45878.13897280967	3	3	2	2
45888.58006042296	3	3	2	2
45899.021148036256	3	3	2	2
45909.462235649546	3	3	2	2
45919.903323262835	2	2	2	2
45930.34441087614	3	3	2	2
45940.78549848943	3	3	2	2
45951.22658610272	3	3	2	2
45961.66767371601	3	3	2	2
45972.108761329306	3	3	2	2
45982.549848942595	2	2	2	2
45992.990936555885	3	3	2	2
46003.43202416919	3	3	2	2
46013.87311178248	3	3	2	2
46024.31419939577	3	3	2	2
46034.75528700906	3	3	2	2
46045.196374622356	2	2	2	2
46055.63746223565	3	3	2	2
46066.07854984894	3	3	2	2
46076.51963746224	3	3	2	2
46086.96072507553	3	3	2	2
46097.40181268882	3	3	2	2
46107.84290030212	2	2	2	2
46118.28398791541	3	3	2	2
46128.7250755287	3	3	2	2
46139.16616314199	3	3	2	2
46149.60725075529	3	3	2	2
46160.04833836858	3	3	2	2
46170.48942598187	2	2	2	2
46180.93051359517	3	3	2	2
46191.37160120846	3	3	2	2
46201.81268882175	3	3	2	2
46212.25377643504	3	3	2	2
46222.69486404834	3	3	2	2
46233.13595166163	2	2	2	2
46243.577039274925	3	3	2	2
46254.01812688822	3	3	2	2
46264.45921450151	3	3	2	2
46274.9003021148	3	3	2	2
46285.34138972809	3	3	2	2
46295.782477341396	2	2	2	2
46306.223564954686	3	3	2	2
46316.664652567975	3	3	2	2
46327.10574018127	3	3	2	2
46337.54682779456	3	3	2	2
46347.98791540785	3	3	2	2
46358.42900302114	2	2	2	2
46368.870090634446	3	3	2	2
46379.311178247735	3	3	2	2
46389.752265861025	3	3	2	2
46400.19335347432	3	3	2	2
46410.63444108761	3	3	2	2
46421.0755287009	2	2	2	2
46431.5166163142	3	3	2	2
46441.957703927495	3	3	2	2
46452.398791540785	3	3	2	2
46462.839879154075	3	3	2	2
46473.28096676737	3	3	2	2
46483.72205438067	2	2	2	2
46494.16314199396	3	3	2	2
46504.60422960725	3	3	2	2
46515.045317220545	3	3	2	2
46525.486404833835	3	3	2	2
46535.927492447125	3	3	2	2
46546.36858006043	2	2	2	2
46556.80966767372	3	3	2	2
46567.25075528701	3	3	2	2
46577.691842900305	3	3	2	2
46588.132930513595	3	3	2	2
46598.574018126885	3	3	2	2
46609.015105740174	2	2	2	2
46619.45619335348	3	3	2	2
46629.89728096677	3	3	2	2
46640.33836858006	3	3	2	2
46650.779456193355	3	3	2	2
46661.220543806645	3	3	2	2
46671.66163141994	2	2	2	2
46682.10271903323	3	3	2	2
46692.54380664653	3	3	2	2
46702.98489425982	3	3	2	2
46713.42598187311	3	3	2	2
46723.86706948641	3	3	2	2
46734.3081570997	2	2	2	2
46744.74924471299	3	3	2	2
46755.19033232628	3	3	2	2
46765.63141993958	3	3	2	2
46776.07250755287	3	3	2	2
46786.51359516616	3	3	2	2
46796.95468277946	2	2	2	2
46807.39577039275	3	3	2	2
46817.83685800604	3	3	2	2
46828.27794561933	3	3	2	2
46838.71903323263	3	3	2	2
46849.16012084592	3	3	2	2
46859.601208459215	2	2	2	2
46870.04229607251	3	3	2	2
46880.4833836858	3	3	2	2
46890.92447129909	3	3	2	2
46901.36555891238	3	3	2	2
46911.806646525685	3	3	2	2
46922.247734138975	2	2	2	2
46932.688821752265	3	3	2	2
46943.12990936556	3	3	2	2
46953.57099697885	3	3	2	2
46964.01208459214	3	3	2	2
46974.45317220543	3	3	2	2
46984.894259818735	2	2	2	2
46995.335347432025	3	3	2	2
47005.776435045314	3	3	2	2
47016.21752265861	3	3	2	2
47026.6586102719	3	3	2	2
47037.09969788519	3	3	2	2
47047.540785498495	2	2	2	2
47057.981873111785	3	3	2	2
47068.422960725075	3	3	2	2
47078.864048338364	3	3	2	2
47089.30513595166	3	3	2	2
47099.74622356496	3	3	2	2
47110.18731117825	2	2	2	2
47120.628398791545	3	3	2	2
47131.069486404835	3	3	2	2
47141.510574018124	3	3	2	2
47151.951661631414	3	3	2	2
47162.39274924472	3	3	2	2
47172.83383685801	2	2	2	2
47183.2749244713	3	3	2	2
47193.716012084595	3	3	2	2
47204.157099697884	3	3	2	2
47214.598187311174	3	3	2	2
47225.039274924464	3	3	2	2
47235.48036253777	2	2	2	2
47245.92145015106	3	3	2	2
47256.36253776435	3	3	2	2
47266.803625377644	3	3	2	2
47277.244712990934	3	3	2	2
47287.68580060423	3	3	2	2
47298.12688821752	2	2	2	2
47308.56797583082	3	3	2	2
47319.00906344411	3	3	2	2
47329.4501510574	3	3	2	2
47339.8912386707	3	3	2	2
47350.33232628399	3	3	2	2
47360.77341389728	2	2	2	2
47371.21450151057	3	3	2	2
47381.65558912387	3	3	2	2
47392.09667673716	3	3	2	2
47402.53776435045	3	3	2	2
47412.97885196375	3	3	2	2
47423.41993957704	2	2	2	2
47433.86102719033	3	3	2	2
47444.30211480363	3	3	2	2
47454.74320241692	3	3	2	2
47465.18429003021	3	3	2	2
47475.625377643504	3	3	2	2
47486.0664652568	2	2	2	2
47496.50755287009	3	3	2	2
47506.94864048338	3	3	2	2
47517.389728096685	3	3	2	2
47527.830815709975	3	3	2	2
47538.271903323264	3	3	2	2
47548.712990936554	2	2	2	2
47559.15407854985	3	3	2	2
47569.59516616314	3	3	2	2
47580.03625377643	3	3	2	2
47590.477341389735	3	3	2	2
47600.918429003024	3	3	2	2
47611.359516616314	2	2	2	2
47621.800604229604	3	3	2	2
47632.2416918429	3	3	2	2
47642.68277945619	3	3	2	2
47653.12386706948	3	3	2	2
47663.564954682784	3	3	2	2
47674.006042296074	2	2	2	2
47684.447129909364	3	3	2	2
47694.88821752265	3	3	2	2
47705.32930513596	3	3	2	2
47715.77039274925	3	3	2	2
47726.21148036254	3	3	2	2
47736.652567975834	2	2	2	2
47747.093655589124	3	3	2	2
47757.534743202414	3	3	2	2
47767.9758308157	3	3	2	2
47778.41691842901	3	3	2	2
47788.8580060423	3	3	2	2
47799.29909365559	2	2	2	2
47809.740181268884	3	3	2	2
47820.181268882174	3	3	2	2
47830.62235649546	3	3	2	2
47841.06344410875	3	3	2	2
47851.50453172206	3	3	2	2
47861.94561933535	2	2	2	2
47872.38670694864	3	3	2	2
47882.827794561934	3	3	2	2
47893.26888217523	3	3	2	2
47903.70996978852	3	3	2	2
47914.15105740182	3	3	2	2
47924.59214501511	2	2	2	2
47935.0332326284	3	3	2	2
47945.47432024169	3	3	2	2
47955.91540785499	3	3	2	2
47966.35649546828	3	3	2	2
47976.79758308157	3	3	2	2
47987.23867069487	2	2	2	2
47997.67975830816	3	3	2	2
48008.12084592145	3	3	2	2
48018.56193353474	3	3	2	2
48029.00302114804	3	3	2	2
48039.44410876133	3	3	2	2
48049.88519637462	2	2	2	2
48060.32628398792	3	3	2	2
48070.76737160121	3	3	2	2
48081.208459214504	3	3	2	2
48091.64954682779	3	3	2	2
48102.09063444109	3	3	2	2
48112.53172205438	2	2	2	2
48122.97280966767	3	3	2	2
48133.413897280974	3	3	2	2
48143.854984894264	3	3	2	2
48154.29607250755	3	3	2	2
48164.73716012084	3	3	2	2
48175.17824773414	2	2	2	2
48185.61933534743	3	3	2	2
48196.06042296072	3	3	2	2
48206.501510574024	3	3	2	2
48216.942598187314	3	3	2	2
48227.3836858006	3	3	2	2
48237.82477341389	2	2	2	2
48248.26586102719	3	3	2	2
48258.70694864048	3	3	2	2
48269.14803625377	3	3	2	2
48279.589123867074	3	3	2	2
48290.03021148036	3	3	2	2
48300.47129909365	2	2	2	2
48310.91238670694	3	3	2	2
48321.35347432025	3	3	2	2
48331.79456193354	3	3	2	2
48342.23564954683	3	3	2	2
48352.67673716012	3	3	2	2
48363.11782477341	2	2	2	2
48373.5589123867	3	3	2	2
48384.00000000001	3	3	2	2
48394.4410876133	3	3	2	2
48404.88217522659	3	3	2	2
48415.32326283988	3	3	2	2
48425.76435045317	2	2	2	2
48436.20543806646	3	3	2	2
48446.64652567975	3	3	2	2
48457.08761329306	3	3	2	2
48467.52870090635	3	3	2	2
48477.96978851964	3	3	2	2
48488.410876132926	2	2	2	2
48498.85196374622	3	3	2	2
48509.29305135952	3	3	2	2
48519.73413897281	3	3	2	2
48530.17522658611	3	3	2	2
48540.6163141994	3	3	2	2
48551.057401812686	2	2	2	2
48561.498489425976	3	3	2	2
48571.93957703928	3	3	2	2
48582.38066465257	3	3	2	2
48592.82175226586	3	3	2	2
48603.26283987916	3	3	2	2
48613.70392749245	2	2	2	2
48624.145015105736	3	3	2	2
48634.586102719026	3	3	2	2
48645.02719033233	3	3	2	2
48655.46827794562	3	3	2	2
48665.90936555891	3	3	2	2
48676.35045317221	2	2	2	2
48686.791540785496	3	3	2	2
48697.23262839879	3	3	2	2
48707.67371601208	3	3	2	2
48718.11480362538	3	3	2	2
48728.55589123867	3	3	2	2
48738.99697885196	2	2	2	2
48749.43806646526	3	3	2	2
48759.87915407855	3	3	2	2
48770.32024169184	3	3	2	2
48780.76132930514	3	3	2	2
48791.20241691843	3	3	2	2
48801.64350453172	2	2	2	2
48812.08459214501	3	3	2	2
48822.52567975831	3	3	2	2
48832.9667673716	3	3	2	2
48843.40785498489	3	3	2	2
48853.84894259819	3	3	2	2
48864.29003021148	2	2	2	2
48874.73111782477	3	3	2	2
48885.172205438066	3	3	2	2
48895.61329305136	3	3	2	2
48906.05438066465	3	3	2	2
48916.49546827794	3	3	2	2
48926.93655589124	2	2	2	2
48937.37764350454	3	3	2	2
48947.818731117826	3	3	2	2
48958.259818731116	3	3	2	2
48968.70090634441	3	3	2	2
48979.1419939577	3	3	2	2
48989.58308157099	2	2	2	2
49000.0241691843	3	3	2	2
49010.465256797586	3	3	2	2
49020.906344410876	3	3	2	2
49031.347432024166	3	3	2	2
49041.78851963746	3	3	2	2
49052.22960725075	2	2	2	2
49062.67069486404	3	3	2	2
49073.11178247735	3	3	2	2
49083.552870090636	3	3	2	2
49093.993957703926	3	3	2	2
49104.435045317216	3	3	2	2
49114.87613293051	2	2	2	2
49125.31722054381	3	3	2	2
49135.7583081571	3	3	2	2
49146.199395770396	3	3	2	2
49156.640483383686	3	3	2	2
49167.081570996976	3	3	2	2
49177.522658610265	2	2	2	2
49187.96374622357	3	3	2	2
49198.40483383686	3	3	2	2
49208.84592145015	3	3	2	2
49219.287009063446	3	3	2	2
49229.728096676736	3	3	2	2
49240.169184290025	2	2	2	2
49250.61027190333	3	3	2	2
49261.05135951662	3	3	2	2
49271.49244712991	3	3	2	2
49281.9335347432	3	3	2	2
49292.374622356496	3	3	2	2
49302.815709969786	2	2	2	2
49313.25679758308	3	3	2	2
49323.69788519638	3	3	2	2
49334.13897280967	3	3	2	2
49344.58006042296	3	3	2	2
49355.02114803625	3	3	2	2
49365.46223564955	2	2	2	2
49375.90332326284	3	3	2	2
49386.34441087613	3	3	2	2
49396.78549848943	3	3	2	2
49407.22658610272	3	3	2	2
49417.66767371601	3	3	2	2
49428.1087613293	2	2	2	2
49438.5498489426	3	3	2	2
49448.99093655589	3	3	2	2
49459.43202416918	3	3	2	2
49469.87311178248	3	3	2	2
49480.31419939577	3	3	2	2
49490.75528700906	2	2	2	2
49501.196374622356	3	3	2	2
49511.63746223565	3	3	2	2
49522.07854984894	3	3	2	2
49532.51963746223	3	3	2	2
49542.96072507553	3	3	2	2
49553.401812688826	2	2	2	2
49563.842900302116	3	3	2	2
49574.283987915405	3	3	2	2
49584.7250755287	3	3	2	2
49595.16616314199	3	3	2	2
49605.60725075528	3	3	2	2
49616.048338368586	2	2	2	2
49626.489425981876	3	3	2	2
49636.930513595165	3	3	2	2
49647.371601208455	3	3	2	2
49657.81268882175	3	3	2	2
49668.25377643504	3	3	2	2
49678.69486404833	2	2	2	2
49689.135951661636	3	3	2	2
49699.577039274925	3	3	2	2
49710.018126888215	3	3	2	2
49720.45921450151	3	3	2	2
49730.9003021148	3	3	2	2
49741.3413897281	2	2	2	2
49751.78247734139	3	3	2	2
49762.223564954686	3	3	2	2
49772.664652567975	3	3	2	2
49783.105740181265	3	3	2	2
49793.54682779457	3	3	2	2
49803.98791540786	2	2	2	2
49814.42900302115	3	3	2	2
49824.87009063444	3	3	2	2
49835.311178247735	3	3	2	2
49845.752265861025	3	3	2	2
49856.193353474315	3	3	2	2
49866.63444108762	2	2	2	2
49877.07552870091	3	3	2	2
49887.5166163142	3	3	2	2
49897.95770392749	3	3	2	2
49908.398791540785	3	3	2	2
49918.839879154075	3	3	2	2
49929.28096676737	2	2	2	2
49939.72205438067	3	3	2	2
49950.16314199396	3	3	2	2
49960.60422960725	3	3	2	2
49971.04531722054	3	3	2	2
49981.48640483384	3	3	2	2
49991.92749244713	2	2	2	2
50002.36858006042	3	3	2	2
50012.80966767372	3	3	2	2
50023.25075528701	3	3	2	2
50033.6918429003	3	3	2	2
50044.13293051359	3	3	2	2
50054.57401812689	2	2	2	2
50065.01510574018	3	3	2	2
50075.45619335347	3	3	2	2
50085.89728096677	3	3	2	2
50096.33836858006	3	3	2	2
50106.77945619335	3	3	2	2
50117.22054380665	2	2	2	2
50127.66163141994	3	3	2	2
50138.10271903323	3	3	2	2
50148.54380664652	3	3	2	2
50158.984894259826	3	3	2	2
50169.425981873115	3	3	2	2
50179.867069486405	2	2	2	2
50190.3081570997	3	3	2	2
50200.74924471299	3	3	2	2
50211.19033232628	3	3	2	2
50221.63141993957	3	3	2	2
50232.072507552875	3	3	2	2
50242.513595166165	2	2	2	2
50252.954682779455	3	3	2	2
50263.39577039275	3	3	2	2
50273.83685800604	3	3	2	2
50284.27794561933	3	3	2	2
50294.71903323262	3	3	2	2
50305.160120845925	2	2	2	2
50315.601208459215	3	3	2	2
50326.042296072505	3	3	2	2
50336.4833836858	3	3	2	2
50346.9244712991	3	3	2	2
50357.36555891239	3	3	2	2
50367.80664652568	2	2	2	2
50378.247734138975	3	3	2	2
50388.688821752265	3	3	2	2
50399.129909365554	3	3	2	2
50409.57099697886	3	3	2	2
50420.01208459215	3	3	2	2
50430.45317220544	2	2	2	2
50440.89425981873	3	3	2	2
50451.335347432025	3	3	2	2
50461.776435045314	3	3	2	2
50472.217522658604	3	3	2	2
50482.65861027191	3	3	2	2
50493.0996978852	2	2	2	2
50503.54078549849	3	3	2	2
50513.98187311178	3	3	2	2
50524.422960725075	3	3	2	2
50534.86404833837	3	3	2	2
50545.30513595166	3	3	2	2
50555.74622356496	2	2	2	2
50566.18731117825	3	3	2	2
50576.62839879154	3	3	2	2
50587.06948640484	3	3	2	2
50597.51057401813	3	3	2	2
50607.95166163142	3	3	2	2
50618.39274924471	2	2	2	2
50628.83383685801	3	3	2	2
50639.2749244713	3	3	2	2
50649.71601208459	3	3	2	2
50660.15709969789	3	3	2	2
50670.59818731118	3	3	2	2
50681.03927492447	2	2	2	2
50691.48036253776	3	3	2	2
50701.92145015106	3	3	2	2
50712.36253776435	3	3	2	2
50722.803625377644	3	3	2	2
50733.24471299094	3	3	2	2
50743.68580060423	2	2	2	2
50754.12688821752	3	3	2	2
50764.56797583081	3	3	2	2
50775.009063444115	3	3	2	2
50785.450151057405	3	3	2	2
50795.891238670694	3	3	2	2
50806.33232628399	2	2	2	2
50816.77341389728	3	3	2	2
50827.21450151057	3	3	2	2
50837.65558912386	3	3	2	2
50848.096676737165	3	3	2	2
50858.537764350454	3	3	2	2
50868.978851963744	2	2	2	2
50879.41993957704	3	3	2	2
50889.86102719033	3	3	2	2
50900.30211480362	3	3	2	2
50910.74320241692	3	3	2	2
50921.184290030214	3	3	2	2
50931.625377643504	2	2	2	2
50942.066465256794	3	3	2	2
50952.50755287009	3	3	2	2
50962.94864048339	3	3	2	2
50973.38972809668	3	3	2	2
50983.83081570997	3	3	2	2
50994.271903323264	2	2	2	2
51004.712990936554	3	3	2	2
51015.154078549844	3	3	2	2
51025.59516616315	3	3	2	2
51036.03625377644	3	3	2	2
51046.47734138973	3	3	2	2
51056.918429003024	2	2	2	2
51067.359516616314	3	3	2	2
51077.800604229604	3	3	2	2
51088.24169184289	3	3	2	2
51098.6827794562	3	3	2	2
51109.12386706949	3	3	2	2
51119.56495468278	2	2	2	2
51130.006042296074	3	3	2	2
51140.447129909364	3	3	2	2
51150.88821752266	3	3	2	2
51161.32930513595	3	3	2	2
51171.77039274925	3	3	2	2
51182.21148036254	2	2	2	2
51192.65256797583	3	3	2	2
51203.09365558913	3	3	2	2
51213.53474320242	3	3	2	2
51223.97583081571	3	3	2	2
51234.416918429	3	3	2	2
51244.8580060423	2	2	2	2
51255.29909365559	3	3	2	2
51265.74018126888	3	3	2	2
51276.18126888218	3	3	2	2
51286.62235649547	3	3	2	2
51297.06344410876	3	3	2	2
51307.50453172205	2	2	2	2
51317.94561933535	3	3	2	2
51328.38670694864	3	3	2	2
51338.827794561934	3	3	2	2
51349.26888217523	3	3	2	2
51359.70996978852	3	3	2	2
51370.15105740181	2	2	2	2
