Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695a8bce51cb5aa04e006609 - minikube	Unknown Heuristic - Run None (Profile ?) 695a8bce51cb5aa04e006609 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695a8bce51cb5aa04e006609 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695a8bce51cb5aa04e006609 - minikube-m04
36301.97999996568	3	3	2	2
36312.15999996572	3	3	2	2
36322.339999965756	3	3	2	2
36332.51999996579	3	3	2	2
36332.729999965835	3	3	2	2
36342.89999996587	3	3	2	2
36353.07999996591	3	3	2	2
36363.25999996594	3	3	2	2
36373.43999996598	3	3	2	2
36383.61999996602	3	3	2	2
36383.82999996606	3	3	2	2
36393.999999966094	3	3	2	2
36404.17999996613	3	3	2	2
36414.35999996617	3	3	2	2
36424.539999966204	3	3	2	2
36434.71999996624	3	3	2	2
36434.92999996628	3	3	2	2
36445.09999996632	3	3	2	2
36455.279999966355	3	3	2	2
36465.45999996639	3	3	2	2
36475.63999996643	3	3	2	2
36485.819999966465	3	3	2	2
36486.02999996651	3	3	2	2
36496.19999996654	3	3	2	2
36506.37999996658	3	3	2	2
36516.559999966616	3	3	2	2
36526.73999996665	3	3	2	2
36536.91999996669	3	3	2	2
36537.12999996673	3	3	2	2
36547.299999966766	3	3	2	2
36557.4799999668	3	3	2	2
36567.65999996684	3	3	2	2
36577.839999966876	3	3	2	2
36588.01999996691	3	3	2	2
36588.229999966956	3	3	2	2
36598.39999996699	3	3	2	2
36608.57999996703	3	3	2	2
36618.759999967064	3	3	2	2
36628.9399999671	3	3	2	2
36639.11999996714	3	3	2	2
36639.32999996718	3	3	2	2
36649.499999967215	3	3	2	2
36659.67999996725	3	3	2	2
36669.85999996729	3	3	2	2
36680.039999967325	3	3	2	2
36690.21999996736	3	3	2	2
36690.429999967404	3	3	2	2
36700.59999996744	3	3	2	2
36710.779999967475	3	3	2	2
36720.95999996751	3	3	2	2
36731.13999996755	3	3	2	2
36741.319999967585	3	3	2	2
36741.52999996763	3	3	2	2
36751.69999996766	3	3	2	2
36761.8799999677	3	3	2	2
36772.059999967736	3	3	2	2
36782.23999996777	3	3	2	2
36792.41999996781	3	3	2	2
36792.62999996785	3	3	2	2
36802.79999996789	3	3	2	2
36812.97999996792	3	3	2	2
36823.15999996796	3	3	2	2
36833.339999968	3	3	2	2
36843.51999996803	3	3	2	2
36843.729999968076	3	3	2	2
36853.89999996811	3	3	2	2
36864.07999996815	3	3	2	2
36874.259999968184	3	3	2	2
36884.43999996822	3	3	2	2
36894.61999996826	3	3	2	2
36894.8299999683	3	3	2	2
36904.999999968335	3	3	2	2
36915.17999996837	3	3	2	2
36925.35999996841	3	3	2	2
36935.539999968445	3	3	2	2
36945.71999996848	3	3	2	2
36945.929999968524	3	3	2	2
36956.09999996856	3	3	2	2
36966.279999968596	3	3	2	2
36976.45999996863	3	3	2	2
36986.63999996867	3	3	2	2
36996.819999968706	3	3	2	2
36997.02999996875	3	3	2	2
37007.19999996878	3	3	2	2
37017.37999996882	3	3	2	2
37027.55999996886	3	3	2	2
37037.73999996889	3	3	2	2
37047.91999996893	3	3	2	2
37048.12999996897	3	3	2	2
37058.29999996901	3	3	2	2
37068.479999969044	3	3	2	2
37078.65999996908	3	3	2	2
37088.83999996912	3	3	2	2
37099.019999969154	3	3	2	2
37099.2299999692	3	3	2	2
37109.39999996923	3	3	2	2
37119.57999996927	3	3	2	2
37129.759999969305	3	3	2	2
37139.93999996934	3	3	2	2
37150.11999996938	3	3	2	2
37150.32999996942	3	3	2	2
37160.499999969456	3	3	2	2
37170.67999996949	3	3	2	2
37180.85999996953	3	3	2	2
37191.039999969566	3	3	2	2
37201.2199999696	3	3	2	2
37201.429999969645	3	3	2	2
37211.59999996968	3	3	2	2
37221.779999969716	3	3	2	2
37231.95999996975	3	3	2	2
37242.13999996979	3	3	2	2
37252.319999969826	3	3	2	2
37252.52999996987	3	3	2	2
37262.699999969904	3	3	2	2
37272.87999996994	3	3	2	2
37283.05999996998	3	3	2	2
37293.239999970014	3	3	2	2
37303.41999997005	3	3	2	2
37303.62999997009	3	3	2	2
37313.79999997013	3	3	2	2
37323.979999970164	3	3	2	2
37334.1599999702	3	3	2	2
37344.33999997024	3	3	2	2
37354.519999970275	3	3	2	2
37354.72999997032	3	3	2	2
37364.89999997035	3	3	2	2
37375.07999997039	3	3	2	2
37385.259999970425	3	3	2	2
37395.43999997046	3	3	2	2
37405.6199999705	3	3	2	2
37405.82999997054	3	3	2	2
37415.999999970576	3	3	2	2
37426.17999997061	3	3	2	2
37436.35999997065	3	3	2	2
37446.539999970686	3	3	2	2
37456.71999997072	3	3	2	2
37456.929999970765	3	3	2	2
37467.0999999708	3	3	2	2
37477.27999997084	3	3	2	2
37487.45999997087	3	3	2	2
37497.63999997091	3	3	2	2
37507.81999997095	3	3	2	2
37508.02999997099	3	3	2	2
37518.199999971024	3	3	2	2
37528.37999997106	3	3	2	2
37538.5599999711	3	3	2	2
37548.739999971134	3	3	2	2
37558.91999997117	3	3	2	2
37559.129999971214	3	3	2	2
37569.29999997125	3	3	2	2
37579.479999971285	3	3	2	2
37589.65999997132	3	3	2	2
37599.83999997136	3	3	2	2
37610.019999971395	3	3	2	2
37610.22999997144	3	3	2	2
37620.39999997147	3	3	2	2
37630.57999997151	3	3	2	2
37640.759999971546	3	3	2	2
37650.93999997158	3	3	2	2
37661.11999997162	3	3	2	2
37661.32999997166	3	3	2	2
37671.4999999717	3	3	2	2
37681.67999997173	3	3	2	2
37691.85999997177	3	3	2	2
37702.03999997181	3	3	2	2
37712.21999997184	3	3	2	2
37712.429999971886	3	3	2	2
37722.59999997192	3	3	2	2
37732.77999997196	3	3	2	2
37742.959999971994	3	3	2	2
37753.13999997203	3	3	2	2
37763.31999997207	3	3	2	2
37763.52999997211	3	3	2	2
37773.699999972145	3	3	2	2
37783.87999997218	3	3	2	2
37794.05999997222	3	3	2	2
37804.239999972255	3	3	2	2
37814.41999997229	3	3	2	2
37814.629999972334	3	3	2	2
37824.79999997237	3	3	2	2
37834.979999972405	3	3	2	2
37845.15999997244	3	3	2	2
37855.33999997248	3	3	2	2
37865.519999972516	3	3	2	2
37865.72999997256	3	3	2	2
37875.89999997259	3	3	2	2
37886.07999997263	3	3	2	2
37896.259999972666	3	3	2	2
37906.4399999727	3	3	2	2
37916.61999997274	3	3	2	2
37916.82999997278	3	3	2	2
37926.99999997282	3	3	2	2
37937.179999972854	3	3	2	2
37947.35999997289	3	3	2	2
37957.53999997293	3	3	2	2
37967.719999972964	3	3	2	2
37967.92999997301	3	3	2	2
37978.09999997304	3	3	2	2
37988.27999997308	3	3	2	2
37998.459999973114	3	3	2	2
38008.63999997315	3	3	2	2
38018.81999997319	3	3	2	2
38019.02999997323	3	3	2	2
38029.199999973265	3	3	2	2
38039.3799999733	3	3	2	2
38049.55999997334	3	3	2	2
38059.739999973375	3	3	2	2
38069.91999997341	3	3	2	2
38070.129999973455	3	3	2	2
38080.29999997349	3	3	2	2
38090.479999973526	3	3	2	2
38100.65999997356	3	3	2	2
38110.8399999736	3	3	2	2
38121.019999973636	3	3	2	2
38121.22999997368	3	3	2	2
38131.39999997371	3	3	2	2
38141.57999997375	3	3	2	2
38151.75999997379	3	3	2	2
38161.93999997382	3	3	2	2
38172.11999997386	3	3	2	2
38172.3299999739	3	3	2	2
38182.49999997394	3	3	2	2
38192.679999973974	3	3	2	2
38202.85999997401	3	3	2	2
38213.03999997405	3	3	2	2
38223.219999974084	3	3	2	2
38223.42999997413	3	3	2	2
38233.59999997416	3	3	2	2
38243.7799999742	3	3	2	2
38253.959999974235	3	3	2	2
38264.13999997427	3	3	2	2
38274.31999997431	3	3	2	2
38274.52999997435	3	3	2	2
38284.699999974386	3	3	2	2
38294.87999997442	3	3	2	2
38305.05999997446	3	3	2	2
38315.239999974496	3	3	2	2
38325.41999997453	3	3	2	2
38325.629999974575	3	3	2	2
38335.80999997461	3	3	2	2
38345.98999997465	3	3	2	2
38356.169999974685	3	3	2	2
38366.34999997472	3	3	2	2
38376.52999997476	3	3	2	2
38376.7399999748	3	3	2	2
38386.909999974836	3	3	2	2
38397.08999997487	3	3	2	2
38407.26999997491	3	3	2	2
38417.449999974946	3	3	2	2
38427.62999997498	3	3	2	2
38427.839999975025	3	3	2	2
38438.00999997506	3	3	2	2
38448.1899999751	3	3	2	2
38458.36999997513	3	3	2	2
38468.54999997517	3	3	2	2
38478.72999997521	3	3	2	2
38478.93999997525	3	3	2	2
38489.109999975284	3	3	2	2
38499.28999997532	3	3	2	2
38509.46999997536	3	3	2	2
38519.649999975394	3	3	2	2
38529.82999997543	3	3	2	2
38530.03999997547	3	3	2	2
38540.20999997551	3	3	2	2
38550.389999975545	3	3	2	2
38560.56999997558	3	3	2	2
38570.74999997562	3	3	2	2
38580.929999975655	3	3	2	2
38581.1399999757	3	3	2	2
38591.30999997573	3	3	2	2
38601.48999997577	3	3	2	2
38611.669999975806	3	3	2	2
38621.84999997584	3	3	2	2
38632.02999997588	3	3	2	2
38632.23999997592	3	3	2	2
38642.40999997596	3	3	2	2
38652.58999997599	3	3	2	2
38662.76999997603	3	3	2	2
38672.94999997607	3	3	2	2
38683.1299999761	3	3	2	2
38683.339999976146	3	3	2	2
38693.50999997618	3	3	2	2
38703.68999997622	3	3	2	2
38713.869999976254	3	3	2	2
38724.04999997629	3	3	2	2
38734.22999997633	3	3	2	2
38734.43999997637	3	3	2	2
38744.609999976405	3	3	2	2
38754.78999997644	3	3	2	2
38764.96999997648	3	3	2	2
38775.149999976515	3	3	2	2
38785.32999997655	3	3	2	2
38785.539999976594	3	3	2	2
38795.70999997663	3	3	2	2
38805.889999976665	3	3	2	2
38816.0699999767	3	3	2	2
38826.24999997674	3	3	2	2
38836.429999976775	3	3	2	2
38836.63999997682	3	3	2	2
38846.80999997685	3	3	2	2
38856.98999997689	3	3	2	2
38867.169999976926	3	3	2	2
38877.34999997696	3	3	2	2
38887.529999977	3	3	2	2
38887.73999997704	3	3	2	2
38897.90999997708	3	3	2	2
38908.08999997711	3	3	2	2
38918.26999997715	3	3	2	2
38928.44999997719	3	3	2	2
38938.62999997722	3	3	2	2
38938.83999997727	3	3	2	2
38949.0099999773	3	3	2	2
38959.18999997734	3	3	2	2
38969.369999977374	3	3	2	2
38979.54999997741	3	3	2	2
38989.72999997745	3	3	2	2
38989.93999997749	3	3	2	2
39000.109999977525	3	3	2	2
39010.28999997756	3	3	2	2
39020.4699999776	3	3	2	2
39030.649999977635	3	3	2	2
39040.82999997767	3	3	2	2
39041.039999977715	3	3	2	2
39051.20999997775	3	3	2	2
39061.389999977786	3	3	2	2
39071.56999997782	3	3	2	2
39081.74999997786	3	3	2	2
39091.929999977896	3	3	2	2
39092.13999997794	3	3	2	2
39102.30999997797	3	3	2	2
39112.48999997801	3	3	2	2
39122.66999997805	3	3	2	2
39132.84999997808	3	3	2	2
39143.02999997812	3	3	2	2
39143.23999997816	3	3	2	2
39153.4099999782	3	3	2	2
39163.589999978234	3	3	2	2
39173.76999997827	3	3	2	2
39183.94999997831	3	3	2	2
39194.129999978344	3	3	2	2
39194.33999997839	3	3	2	2
39204.50999997842	3	3	2	2
39214.68999997846	3	3	2	2
39224.869999978495	3	3	2	2
39235.04999997853	3	3	2	2
39245.22999997857	3	3	2	2
39245.43999997861	3	3	2	2
39255.609999978646	3	3	2	2
39265.78999997868	3	3	2	2
39275.96999997872	3	3	2	2
39286.149999978756	3	3	2	2
39296.32999997879	3	3	2	2
39296.539999978835	3	3	2	2
39306.70999997887	3	3	2	2
39316.88999997891	3	3	2	2
39327.06999997894	3	3	2	2
39337.24999997898	3	3	2	2
39347.42999997902	3	3	2	2
39347.63999997906	3	3	2	2
39357.809999979094	3	3	2	2
39367.98999997913	3	3	2	2
39378.16999997917	3	3	2	2
39388.349999979204	3	3	2	2
39398.52999997924	3	3	2	2
39398.73999997928	3	3	2	2
39408.90999997932	3	3	2	2
39419.089999979355	3	3	2	2
39429.26999997939	3	3	2	2
39439.44999997943	3	3	2	2
39449.629999979465	3	3	2	2
39449.83999997951	3	3	2	2
39460.00999997954	3	3	2	2
39470.18999997958	3	3	2	2
39480.369999979615	3	3	2	2
39490.54999997965	3	3	2	2
39500.72999997969	3	3	2	2
39500.93999997973	3	3	2	2
39511.109999979766	3	3	2	2
39521.2899999798	3	3	2	2
39531.46999997984	3	3	2	2
39541.649999979876	3	3	2	2
39551.82999997991	3	3	2	2
39552.039999979956	3	3	2	2
39562.20999997999	3	3	2	2
39572.38999998003	3	3	2	2
39582.56999998006	3	3	2	2
39592.7499999801	3	3	2	2
39602.92999998014	3	3	2	2
39603.13999998018	3	3	2	2
39613.309999980214	3	3	2	2
39623.48999998025	3	3	2	2
39633.66999998029	3	3	2	2
39643.849999980324	3	3	2	2
39654.02999998036	3	3	2	2
39654.239999980404	3	3	2	2
39664.40999998044	3	3	2	2
39674.589999980475	3	3	2	2
39684.76999998051	3	3	2	2
39694.94999998055	3	3	2	2
39705.129999980585	3	3	2	2
39705.33999998063	3	3	2	2
39715.50999998066	3	3	2	2
39725.6899999807	3	3	2	2
39735.869999980736	3	3	2	2
39746.04999998077	3	3	2	2
39756.22999998081	3	3	2	2
39756.43999998085	3	3	2	2
39766.60999998089	3	3	2	2
39776.78999998092	3	3	2	2
39786.96999998096	3	3	2	2
39797.149999981	3	3	2	2
39807.32999998103	3	3	2	2
39807.539999981076	3	3	2	2
39817.70999998111	3	3	2	2
39827.88999998115	3	3	2	2
39838.069999981184	3	3	2	2
39848.24999998122	3	3	2	2
39858.42999998126	3	3	2	2
39858.6399999813	3	3	2	2
39868.809999981335	3	3	2	2
39878.98999998137	3	3	2	2
39889.16999998141	3	3	2	2
39899.349999981445	3	3	2	2
39909.52999998148	3	3	2	2
39909.739999981524	3	3	2	2
39919.90999998156	3	3	2	2
39930.089999981596	3	3	2	2
39940.26999998163	3	3	2	2
39950.44999998167	3	3	2	2
39960.629999981706	3	3	2	2
39960.83999998175	3	3	2	2
39971.00999998178	3	3	2	2
39981.18999998182	3	3	2	2
39991.36999998186	3	3	2	2
40001.54999998189	3	3	2	2
40011.72999998193	3	3	2	2
40011.93999998197	3	3	2	2
40022.10999998201	3	3	2	2
40032.289999982044	3	3	2	2
40042.46999998208	3	3	2	2
40052.64999998212	3	3	2	2
40062.829999982154	3	3	2	2
40063.0399999822	3	3	2	2
40073.20999998223	3	3	2	2
40083.38999998227	3	3	2	2
40093.569999982305	3	3	2	2
40103.74999998234	3	3	2	2
40113.92999998238	3	3	2	2
40114.13999998242	3	3	2	2
40124.309999982455	3	3	2	2
40134.48999998249	3	3	2	2
40144.66999998253	3	3	2	2
40154.849999982565	3	3	2	2
40165.0299999826	3	3	2	2
40165.239999982645	3	3	2	2
40175.40999998268	3	3	2	2
40185.589999982716	3	3	2	2
40195.76999998275	3	3	2	2
40205.94999998279	3	3	2	2
40216.129999982826	3	3	2	2
40216.33999998287	3	3	2	2
40226.5099999829	3	3	2	2
40236.68999998294	3	3	2	2
40246.86999998298	3	3	2	2
40257.04999998301	3	3	2	2
40267.22999998305	3	3	2	2
40267.43999998309	3	3	2	2
40277.60999998313	3	3	2	2
40287.789999983164	3	3	2	2
40297.9699999832	3	3	2	2
40308.14999998324	3	3	2	2
40318.329999983274	3	3	2	2
40318.53999998332	3	3	2	2
40328.70999998335	3	3	2	2
40338.88999998339	3	3	2	2
40349.069999983425	3	3	2	2
40359.24999998346	3	3	2	2
40369.4299999835	3	3	2	2
40369.63999998354	3	3	2	2
40379.809999983576	3	3	2	2
40389.98999998361	3	3	2	2
40400.16999998365	3	3	2	2
40410.349999983686	3	3	2	2
40420.52999998372	3	3	2	2
40420.739999983765	3	3	2	2
40430.9099999838	3	3	2	2
40441.08999998384	3	3	2	2
40451.26999998387	3	3	2	2
40461.44999998391	3	3	2	2
40471.62999998395	3	3	2	2
40471.83999998399	3	3	2	2
40482.009999984024	3	3	2	2
40492.18999998406	3	3	2	2
40502.3699999841	3	3	2	2
40512.549999984134	3	3	2	2
40522.72999998417	3	3	2	2
40522.93999998421	3	3	2	2
40533.10999998425	3	3	2	2
40543.289999984285	3	3	2	2
40553.46999998432	3	3	2	2
40563.64999998436	3	3	2	2
40573.829999984395	3	3	2	2
40574.03999998444	3	3	2	2
40584.20999998447	3	3	2	2
40594.38999998451	3	3	2	2
40604.569999984546	3	3	2	2
40614.74999998458	3	3	2	2
40624.92999998462	3	3	2	2
40625.13999998466	3	3	2	2
40635.309999984696	3	3	2	2
40645.48999998473	3	3	2	2
40655.66999998477	3	3	2	2
40665.849999984806	3	3	2	2
40676.02999998484	3	3	2	2
40676.239999984886	3	3	2	2
40686.40999998492	3	3	2	2
40696.58999998496	3	3	2	2
40706.769999984994	3	3	2	2
40716.94999998503	3	3	2	2
40727.12999998507	3	3	2	2
40727.33999998511	3	3	2	2
40737.509999985145	3	3	2	2
40747.68999998518	3	3	2	2
40757.86999998522	3	3	2	2
40768.049999985255	3	3	2	2
40778.22999998529	3	3	2	2
40778.439999985334	3	3	2	2
40788.60999998537	3	3	2	2
40798.789999985405	3	3	2	2
40808.96999998544	3	3	2	2
40819.14999998548	3	3	2	2
40829.329999985515	3	3	2	2
40829.53999998556	3	3	2	2
40839.70999998559	3	3	2	2
40849.88999998563	3	3	2	2
40860.069999985666	3	3	2	2
40870.2499999857	3	3	2	2
40880.42999998574	3	3	2	2
40880.63999998578	3	3	2	2
40890.80999998582	3	3	2	2
40900.98999998585	3	3	2	2
40911.16999998589	3	3	2	2
40921.34999998593	3	3	2	2
40931.52999998596	3	3	2	2
40931.739999986006	3	3	2	2
40941.90999998604	3	3	2	2
40952.08999998608	3	3	2	2
40962.269999986114	3	3	2	2
40972.44999998615	3	3	2	2
40982.62999998619	3	3	2	2
40982.83999998623	3	3	2	2
40993.009999986265	3	3	2	2
41003.1899999863	3	3	2	2
41013.36999998634	3	3	2	2
41023.549999986375	3	3	2	2
41033.72999998641	3	3	2	2
41033.939999986454	3	3	2	2
41044.10999998649	3	3	2	2
41054.289999986526	3	3	2	2
41064.46999998656	3	3	2	2
41074.6499999866	3	3	2	2
41084.829999986636	3	3	2	2
41085.03999998668	3	3	2	2
41095.20999998671	3	3	2	2
41105.38999998675	3	3	2	2
41115.56999998679	3	3	2	2
41125.74999998682	3	3	2	2
41135.92999998686	3	3	2	2
41136.1399999869	3	3	2	2
41146.30999998694	3	3	2	2
41156.489999986974	3	3	2	2
41166.66999998701	3	3	2	2
41176.84999998705	3	3	2	2
41187.029999987084	3	3	2	2
41187.23999998713	3	3	2	2
41197.40999998716	3	3	2	2
41207.5899999872	3	3	2	2
41217.769999987235	3	3	2	2
41227.94999998727	3	3	2	2
41238.12999998731	3	3	2	2
41238.33999998735	3	3	2	2
41248.509999987386	3	3	2	2
41258.68999998742	3	3	2	2
41268.86999998746	3	3	2	2
41279.049999987496	3	3	2	2
41289.22999998753	3	3	2	2
41289.439999987575	3	3	2	2
41299.60999998761	3	3	2	2
41309.789999987646	3	3	2	2
41319.96999998768	3	3	2	2
41330.14999998772	3	3	2	2
41340.329999987756	3	3	2	2
41340.5399999878	3	3	2	2
41350.709999987834	3	3	2	2
41360.88999998787	3	3	2	2
41371.06999998791	3	3	2	2
41381.249999987944	3	3	2	2
41391.42999998798	3	3	2	2
41391.63999998802	3	3	2	2
41401.80999998806	3	3	2	2
41411.989999988094	3	3	2	2
41422.16999998813	3	3	2	2
41432.34999998817	3	3	2	2
41442.529999988205	3	3	2	2
41442.73999998825	3	3	2	2
41452.90999998828	3	3	2	2
41463.08999998832	3	3	2	2
41473.269999988355	3	3	2	2
41483.44999998839	3	3	2	2
41493.62999998843	3	3	2	2
41493.83999998847	3	3	2	2
41504.009999988506	3	3	2	2
41514.18999998854	3	3	2	2
41524.36999998858	3	3	2	2
41534.549999988616	3	3	2	2
41544.72999998865	3	3	2	2
41544.939999988695	3	3	2	2
41555.10999998873	3	3	2	2
41565.28999998877	3	3	2	2
41575.4699999888	3	3	2	2
41585.64999998884	3	3	2	2
41595.82999998888	3	3	2	2
41596.03999998892	3	3	2	2
41606.209999988954	3	3	2	2
41616.38999998899	3	3	2	2
41626.56999998903	3	3	2	2
41636.749999989064	3	3	2	2
41646.9299999891	3	3	2	2
41647.139999989144	3	3	2	2
41657.30999998918	3	3	2	2
41667.489999989215	3	3	2	2
41677.66999998925	3	3	2	2
41687.84999998929	3	3	2	2
41698.029999989325	3	3	2	2
41698.23999998937	3	3	2	2
41708.4099999894	3	3	2	2
41718.58999998944	3	3	2	2
41728.769999989476	3	3	2	2
41738.94999998951	3	3	2	2
41749.12999998955	3	3	2	2
41749.33999998959	3	3	2	2
41759.50999998963	3	3	2	2
41769.68999998966	3	3	2	2
41779.8699999897	3	3	2	2
41790.04999998974	3	3	2	2
41800.22999998977	3	3	2	2
41800.439999989816	3	3	2	2
41810.60999998985	3	3	2	2
41820.78999998989	3	3	2	2
41830.969999989924	3	3	2	2
41841.14999998996	3	3	2	2
41851.32999999	3	3	2	2
41851.53999999004	3	3	2	2
41861.709999990075	3	3	2	2
41871.88999999011	3	3	2	2
41882.06999999015	3	3	2	2
41892.249999990185	3	3	2	2
41902.42999999022	3	3	2	2
41902.639999990264	3	3	2	2
41912.8099999903	3	3	2	2
41922.989999990335	3	3	2	2
41933.16999999037	3	3	2	2
41943.34999999041	3	3	2	2
41953.529999990446	3	3	2	2
41953.73999999049	3	3	2	2
41963.90999999052	3	3	2	2
41974.08999999056	3	3	2	2
41984.269999990596	3	3	2	2
41994.44999999063	3	3	2	2
42004.62999999067	3	3	2	2
42004.83999999071	3	3	2	2
42015.00999999075	3	3	2	2
42025.189999990784	3	3	2	2
42035.36999999082	3	3	2	2
42045.54999999086	3	3	2	2
42055.729999990894	3	3	2	2
42055.93999999094	3	3	2	2
42066.10999999097	3	3	2	2
42076.28999999101	3	3	2	2
42086.469999991044	3	3	2	2
42096.64999999108	3	3	2	2
42106.82999999112	3	3	2	2
42107.03999999116	3	3	2	2
42117.209999991195	3	3	2	2
42127.38999999123	3	3	2	2
42137.56999999127	3	3	2	2
42147.749999991305	3	3	2	2
42157.92999999134	3	3	2	2
42158.139999991385	3	3	2	2
42168.30999999142	3	3	2	2
42178.489999991456	3	3	2	2
42188.66999999149	3	3	2	2
42198.84999999153	3	3	2	2
42209.029999991566	3	3	2	2
42209.23999999161	3	3	2	2
42219.40999999164	3	3	2	2
42229.58999999168	3	3	2	2
42239.76999999172	3	3	2	2
42249.94999999175	3	3	2	2
42260.12999999179	3	3	2	2
42260.33999999183	3	3	2	2
42270.50999999187	3	3	2	2
42280.689999991904	3	3	2	2
42290.86999999194	3	3	2	2
42301.04999999198	3	3	2	2
42311.229999992014	3	3	2	2
42311.43999999206	3	3	2	2
42321.60999999209	3	3	2	2
42331.78999999213	3	3	2	2
42341.969999992165	3	3	2	2
42352.1499999922	3	3	2	2
42362.32999999224	3	3	2	2
42362.53999999228	3	3	2	2
42372.709999992316	3	3	2	2
42382.88999999235	3	3	2	2
42393.06999999239	3	3	2	2
42403.249999992426	3	3	2	2
42413.42999999246	3	3	2	2
42413.639999992505	3	3	2	2
42423.80999999254	3	3	2	2
42433.98999999258	3	3	2	2
42444.16999999261	3	3	2	2
42454.34999999265	3	3	2	2
42464.52999999269	3	3	2	2
42464.73999999273	3	3	2	2
42474.909999992764	3	3	2	2
42485.0899999928	3	3	2	2
42495.26999999284	3	3	2	2
42505.449999992874	3	3	2	2
42515.62999999291	3	3	2	2
42515.83999999295	3	3	2	2
42526.00999999299	3	3	2	2
42536.189999993025	3	3	2	2
42546.36999999306	3	3	2	2
42556.5499999931	3	3	2	2
42566.729999993135	3	3	2	2
42566.93999999318	3	3	2	2
42577.10999999321	3	3	2	2
42587.28999999325	3	3	2	2
42597.469999993285	3	3	2	2
42607.64999999332	3	3	2	2
42617.82999999336	3	3	2	2
42618.0399999934	3	3	2	2
42628.209999993436	3	3	2	2
42638.38999999347	3	3	2	2
42648.56999999351	3	3	2	2
42658.749999993546	3	3	2	2
42668.92999999358	3	3	2	2
42669.139999993626	3	3	2	2
42679.30999999366	3	3	2	2
42689.4899999937	3	3	2	2
42699.669999993734	3	3	2	2
42709.84999999377	3	3	2	2
42720.02999999381	3	3	2	2
42720.23999999385	3	3	2	2
42730.409999993884	3	3	2	2
42740.58999999392	3	3	2	2
42750.76999999396	3	3	2	2
42760.949999993994	3	3	2	2
42771.12999999403	3	3	2	2
42771.339999994074	3	3	2	2
42781.50999999411	3	3	2	2
42791.689999994145	3	3	2	2
42801.86999999418	3	3	2	2
42812.04999999422	3	3	2	2
42822.229999994255	3	3	2	2
42822.4399999943	3	3	2	2
42832.60999999433	3	3	2	2
42842.78999999437	3	3	2	2
42852.969999994406	3	3	2	2
42863.14999999444	3	3	2	2
42873.32999999448	3	3	2	2
42873.53999999452	3	3	2	2
42883.70999999456	3	3	2	2
42893.88999999459	3	3	2	2
42904.06999999463	3	3	2	2
42914.24999999467	3	3	2	2
42924.4299999947	3	3	2	2
42924.639999994746	3	3	2	2
42934.80999999478	3	3	2	2
42944.98999999482	3	3	2	2
42955.169999994854	3	3	2	2
42965.34999999489	3	3	2	2
42975.52999999493	3	3	2	2
42975.73999999497	3	3	2	2
42985.909999995005	3	3	2	2
42996.08999999504	3	3	2	2
43006.26999999508	3	3	2	2
43016.449999995115	3	3	2	2
43026.62999999515	3	3	2	2
43026.839999995194	3	3	2	2
43037.00999999523	3	3	2	2
43047.189999995266	3	3	2	2
43057.3699999953	3	3	2	2
43067.54999999534	3	3	2	2
43077.729999995376	3	3	2	2
43077.93999999542	3	3	2	2
43088.10999999545	3	3	2	2
43098.28999999549	3	3	2	2
43108.46999999553	3	3	2	2
43118.64999999556	3	3	2	2
43128.8299999956	3	3	2	2
43129.03999999564	3	3	2	2
43139.20999999568	3	3	2	2
43149.389999995714	3	3	2	2
43159.56999999575	3	3	2	2
43169.74999999579	3	3	2	2
43179.929999995824	3	3	2	2
43180.13999999587	3	3	2	2
43190.3099999959	3	3	2	2
43200.48999999594	3	3	2	2
43210.669999995975	3	3	2	2
43220.84999999601	3	3	2	2
43231.02999999605	3	3	2	2
43231.23999999609	3	3	2	2
43241.409999996125	3	3	2	2
43251.58999999616	3	3	2	2
43261.7699999962	3	3	2	2
43271.949999996235	3	3	2	2
43282.12999999627	3	3	2	2
43282.339999996315	3	3	2	2
43292.50999999635	3	3	2	2
43302.689999996386	3	3	2	2
43312.86999999642	3	3	2	2
43323.04999999646	3	3	2	2
43333.229999996496	3	3	2	2
43333.43999999654	3	3	2	2
43343.60999999657	3	3	2	2
43353.78999999661	3	3	2	2
43363.96999999665	3	3	2	2
43374.14999999668	3	3	2	2
43384.32999999672	3	3	2	2
43384.53999999676	3	3	2	2
43394.7099999968	3	3	2	2
43404.889999996834	3	3	2	2
43415.06999999687	3	3	2	2
43425.24999999691	3	3	2	2
43435.429999996944	3	3	2	2
43435.63999999699	3	3	2	2
43445.80999999702	3	3	2	2
43455.98999999706	3	3	2	2
43466.169999997095	3	3	2	2
43476.34999999713	3	3	2	2
43486.52999999717	3	3	2	2
43486.73999999721	3	3	2	2
43496.909999997246	3	3	2	2
43507.08999999728	3	3	2	2
43517.26999999732	3	3	2	2
43527.449999997356	3	3	2	2
43537.62999999739	3	3	2	2
43537.839999997435	3	3	2	2
43548.00999999747	3	3	2	2
43558.18999999751	3	3	2	2
43568.36999999754	3	3	2	2
43578.54999999758	3	3	2	2
43588.72999999762	3	3	2	2
43588.93999999766	3	3	2	2
43599.109999997694	3	3	2	2
43609.28999999773	3	3	2	2
43619.46999999777	3	3	2	2
43629.649999997804	3	3	2	2
43639.82999999784	3	3	2	2
43640.03999999788	3	3	2	2
