Relative Time (Process)	Static Heuristic - Run None (Profile ?) 696115601f10a0f571a4b7f0 - minikube	Static Heuristic - Run None (Profile ?) 696115601f10a0f571a4b7f0 - minikube-m02	Static Heuristic - Run None (Profile ?) 696115601f10a0f571a4b7f0 - minikube-m03	Static Heuristic - Run None (Profile ?) 696115601f10a0f571a4b7f0 - minikube-m04
42442.10526315789	3	3	3	3
42452.27834687389	3	3	3	3
42462.4514305899	3	3	3	3
42472.6245143059	3	3	3	3
42482.7975980219	3	3	2	2
42492.970681737905	3	3	3	3
42503.143765453904	3	3	3	3
42513.3168491699	3	3	3	3
42523.4899328859	3	3	3	3
42533.66301660191	3	3	3	3
42543.83610031791	3	3	2	2
42554.00918403391	3	3	3	3
42564.182267749915	3	3	3	3
42574.355351465914	3	3	3	3
42584.528435181914	3	3	3	3
42594.70151889791	3	3	3	3
42604.87460261392	3	3	2	2
42615.04768632992	3	3	3	3
42625.22077004592	3	3	3	3
42635.393853761925	3	3	3	3
42645.566937477925	3	3	3	3
42655.740021193924	3	3	3	3
42665.91310490992	3	3	2	2
42676.08618862593	3	3	3	3
42686.25927234193	3	3	3	3
42696.43235605793	3	3	3	3
42706.605439773935	3	3	3	3
42716.778523489935	3	3	3	3
42726.951607205934	3	3	2	2
42737.12469092193	3	3	3	3
42747.29777463794	3	3	3	3
42757.47085835394	3	3	3	3
42767.64394206994	3	3	3	3
42777.817025785946	3	3	3	3
42787.99010950194	3	3	2	2
42798.163193217944	3	3	3	3
42808.336276933944	3	3	3	3
42818.50936064995	3	3	3	3
42828.68244436595	3	3	3	3
42838.85552808195	3	3	3	3
42849.028611797956	3	3	2	2
42859.20169551395	3	3	3	3
42869.374779229955	3	3	3	3
42879.547862945954	3	3	3	3
42889.72094666196	3	3	3	3
42899.89403037796	3	3	3	3
42910.06711409396	3	3	2	2
42920.240197809966	3	3	3	3
42930.41328152596	3	3	3	3
42940.586365241965	3	3	3	3
42950.759448957964	3	3	3	3
42960.93253267396	3	3	3	3
42971.10561638997	3	3	2	2
42981.27870010597	3	3	3	3
42991.451783821976	3	3	3	3
43001.62486753797	3	3	3	3
43011.797951253975	3	3	3	3
43021.971034969974	3	3	3	3
43032.144118685974	3	3	2	2
43042.31720240198	3	3	3	3
43052.49028611798	3	3	3	3
43062.66336983398	3	3	3	3
43072.83645354998	3	3	3	3
43083.009537265985	3	3	3	3
43093.182620981985	3	3	2	2
43103.355704697984	3	3	3	3
43113.52878841399	3	3	3	3
43123.70187212999	3	3	3	3
43133.87495584599	3	3	3	3
43144.04803956199	3	3	3	3
43154.221123277996	3	3	2	2
43164.394206993995	3	3	3	3
43174.567290709994	3	3	3	3
43184.740374426	3	3	3	3
43194.913458142	3	3	3	3
43205.08654185801	3	3	3	3
43215.259625574	3	3	2	2
43225.43270929	3	3	3	3
43235.605793006005	3	3	3	3
43245.778876722004	3	3	3	3
43255.951960438004	3	3	3	3
43266.12504415401	3	3	3	3
43276.29812787001	3	3	2	2
43286.47121158601	3	3	3	3
43296.644295302016	3	3	3	3
43306.817379018015	3	3	3	3
43316.99046273402	3	3	3	3
43327.16354645002	3	3	3	3
43337.33663016601	3	3	2	2
43347.50971388203	3	3	3	3
43357.68279759802	3	3	3	3
43367.85588131402	3	3	3	3
43378.028965030026	3	3	3	3
43388.202048746025	3	3	3	3
43398.375132462024	3	3	2	2
43408.54821617803	3	3	3	3
43418.72129989403	3	3	3	3
43428.89438361003	3	3	3	3
43439.06746732604	3	3	3	3
43449.240551042036	3	3	3	3
43459.41363475803	3	3	2	2
43469.58671847404	3	3	3	3
43479.759802190034	3	3	3	3
43489.93288590605	3	3	3	3
43500.10596962204	3	3	3	3
43510.27905333804	3	3	3	3
43520.452137054046	3	3	2	2
43530.625220770045	3	3	3	3
43540.798304486045	3	3	3	3
43550.97138820205	3	3	3	3
43561.14447191805	3	3	3	3
43571.31755563405	3	3	3	3
43581.49063935006	3	3	2	2
43591.663723066056	3	3	3	3
43601.83680678205	3	3	3	3
43612.00989049806	3	3	3	3
43622.182974214054	3	3	3	3
43632.356057930054	3	3	3	3
43642.52914164606	3	3	2	2
43652.70222536206	3	3	3	3
43662.87530907807	3	3	3	3
43673.048392794066	3	3	3	3
43683.221476510065	3	3	3	3
43693.39456022607	3	3	3	3
43703.56764394207	3	3	2	2
43713.74072765807	3	3	3	3
43723.91381137408	3	3	3	3
43734.08689509008	3	3	3	3
43744.25997880607	3	3	3	3
43754.43306252208	3	3	3	3
43764.606146238075	3	3	2	2
43774.779229954074	3	3	3	3
43784.95231367008	3	3	3	3
43795.12539738608	3	3	3	3
43805.29848110208	3	3	3	3
43815.471564818086	3	3	3	3
43825.644648534086	3	3	2	2
43835.81773225009	3	3	3	3
43845.99081596609	3	3	3	3
43856.16389968209	3	3	3	3
43866.3369833981	3	3	3	3
43876.5100671141	3	3	3	3
43886.68315083009	3	3	2	2
43896.8562345461	3	3	3	3
43907.029318262095	3	3	3	3
43917.202401978095	3	3	3	3
43927.3754856941	3	3	3	3
43937.5485694101	3	3	3	3
43947.7216531261	3	3	2	2
43957.89473684211	3	3	3	3
43968.067820558106	3	3	3	3
43978.240904274106	3	3	3	3
43988.41398799011	3	3	3	3
43998.58707170611	3	3	3	3
44008.76015542212	3	3	2	2
44018.93323913812	3	3	3	3
44029.10632285411	3	3	3	3
44039.279406570124	3	3	3	3
44049.452490286116	3	3	3	3
44059.625574002115	3	3	3	3
44069.79865771812	3	3	2	2
44079.97174143412	3	3	3	3
44090.14482515012	3	3	3	3
44100.31790886613	3	3	3	3
44110.49099258213	3	3	3	3
44120.664076298126	3	3	3	3
44130.83716001413	3	3	2	2
44141.01024373013	3	3	3	3
44151.183327446124	3	3	3	3
44161.35641116214	3	3	3	3
44171.52949487813	3	3	3	3
44181.702578594144	3	3	3	3
44191.875662310136	3	3	2	2
44202.048746026136	3	3	3	3
44212.22182974214	3	3	3	3
44222.39491345814	3	3	3	3
44232.56799717414	3	3	3	3
44242.74108089015	3	3	3	3
44252.91416460615	3	3	2	2
44263.08724832215	3	3	3	3
44273.26033203815	3	3	3	3
44283.43341575415	3	3	3	3
44293.606499470145	3	3	3	3
44303.77958318616	3	3	3	3
44313.95266690215	3	3	2	2
44324.12575061815	3	3	3	3
44334.29883433416	3	3	3	3
44344.471918050156	3	3	3	3
44354.645001766155	3	3	3	3
44364.81808548216	3	3	3	3
44374.99116919816	3	3	2	2
44385.16425291417	3	3	3	3
44395.33733663017	3	3	3	3
44405.51042034617	3	3	3	3
44415.68350406217	3	3	3	3
44425.85658777817	3	3	3	3
44436.029671494165	3	3	2	2
44446.20275521018	3	3	3	3
44456.37583892617	3	3	3	3
44466.54892264217	3	3	3	3
44476.72200635818	3	3	3	3
44486.89509007418	3	3	3	3
44497.068173790176	3	3	2	2
44507.24125750618	3	3	3	3
44517.41434122218	3	3	3	3
44527.58742493818	3	3	3	3
44537.76050865419	3	3	3	3
44547.93359237019	3	3	3	3
44558.106676086194	3	3	2	2
44568.27975980219	3	3	3	3
44578.452843518186	3	3	3	3
44588.6259272342	3	3	3	3
44598.79901095019	3	3	3	3
44608.97209466619	3	3	3	3
44619.1451783822	3	3	2	2
44629.3182620982	3	3	3	3
44639.4913458142	3	3	3	3
44649.6644295302	3	3	3	3
44659.8375132462	3	3	3	3
44670.0105969622	3	3	3	3
44680.18368067821	3	3	2	2
44690.35676439421	3	3	3	3
44700.52984811021	3	3	3	3
44710.702931826214	3	3	3	3
44720.876015542206	3	3	3	3
44731.04909925822	3	3	3	3
44741.22218297421	3	3	2	2
44751.39526669021	3	3	3	3
44761.56835040622	3	3	3	3
44771.74143412222	3	3	3	3
44781.91451783822	3	3	3	3
44792.08760155422	3	3	3	3
44802.26068527022	3	3	2	2
44812.43376898622	3	3	3	3
44822.60685270223	3	3	3	3
44832.77993641823	3	3	3	3
44842.95302013423	3	3	3	3
44853.126103850234	3	3	3	3
44863.29918756623	3	3	2	2
44873.472271282226	3	3	3	3
44883.64535499823	3	3	3	3
44893.81843871423	3	3	3	3
44903.99152243024	3	3	3	3
44914.16460614624	3	3	3	3
44924.33768986224	3	3	2	2
44934.510773578244	3	3	3	3
44944.68385729424	3	3	3	3
44954.85694101024	3	3	3	3
44965.03002472625	3	3	3	3
44975.20310844225	3	3	3	3
44985.37619215825	3	3	2	2
44995.549275874255	3	3	3	3
45005.72235959025	3	3	3	3
45015.895443306246	3	3	3	3
45026.06852702225	3	3	3	3
45036.24161073825	3	3	3	3
45046.41469445425	3	3	2	2
45056.58777817026	3	3	3	3
45066.76086188626	3	3	3	3
45076.933945602264	3	3	3	3
45087.107029318264	3	3	3	3
45097.28011303426	3	3	3	3
45107.45319675027	3	3	2	2
45117.62628046627	3	3	3	3
45127.79936418227	3	3	3	3
45137.972447898275	3	3	3	3
45148.14553161427	3	3	3	3
45158.31861533027	3	3	3	3
45168.49169904627	3	3	2	2
45178.66478276227	3	3	3	3
45188.83786647827	3	3	3	3
45199.01095019428	3	3	3	3
45209.18403391028	3	3	3	3
45219.35711762628	3	3	3	3
45229.530201342284	3	3	2	2
45239.703285058284	3	3	3	3
45249.87636877429	3	3	3	3
45260.04945249029	3	3	3	3
45270.22253620629	3	3	3	3
45280.395619922296	3	3	3	3
45290.56870363829	3	3	2	2
45300.74178735429	3	3	3	3
45310.914871070294	3	3	3	3
45321.08795478629	3	3	3	3
45331.26103850229	3	3	3	3
45341.4341222183	3	3	3	3
45351.6072059343	3	3	2	2
45361.7802896503	3	3	3	3
45371.953373366305	3	3	3	3
45382.126457082304	3	3	3	3
45392.2995407983	3	3	3	3
45402.47262451431	3	3	3	3
45412.6457082303	3	3	2	2
45422.818791946316	3	3	3	3
45432.99187566231	3	3	3	3
45443.16495937831	3	3	3	3
45453.338043094314	3	3	3	3
45463.511126810314	3	3	3	3
45473.68421052631	3	3	2	2
45483.85729424232	3	3	3	3
45494.03037795832	3	3	3	3
45504.20346167432	3	3	3	3
45514.376545390325	3	3	3	3
45524.549629106325	3	3	3	3
45534.722712822324	3	3	2	2
45544.89579653833	3	3	3	3
45555.06888025432	3	3	3	3
45565.24196397032	3	3	3	3
45575.41504768633	3	3	3	3
45585.58813140233	3	3	3	3
45595.76121511833	3	3	2	2
45605.934298834334	3	3	3	3
45616.10738255033	3	3	3	3
45626.28046626634	3	3	3	3
45636.45354998234	3	3	3	3
45646.62663369834	3	3	3	3
45656.799717414346	3	3	2	2
45666.972801130345	3	3	3	3
45677.145884846344	3	3	3	3
45687.31896856235	3	3	3	3
45697.49205227834	3	3	3	3
45707.66513599434	3	3	3	3
45717.83821971035	3	3	2	2
45728.01130342635	3	3	3	3
45738.18438714235	3	3	3	3
45748.357470858355	3	3	3	3
45758.530554574354	3	3	3	3
45768.70363829035	3	3	3	3
45778.87672200636	3	3	2	2
45789.04980572236	3	3	3	3
45799.222889438366	3	3	3	3
45809.395973154365	3	3	3	3
45819.569056870365	3	3	3	3
45829.74214058637	3	3	3	3
45839.915224302364	3	3	2	2
45850.08830801836	3	3	3	3
45860.26139173437	3	3	3	3
45870.43447545037	3	3	3	3
45880.60755916637	3	3	3	3
45890.780642882375	3	3	3	3
45900.953726598374	3	3	2	2
45911.126810314374	3	3	3	3
45921.29989403038	3	3	3	3
45931.47297774638	3	3	3	3
45941.64606146238	3	3	3	3
45951.819145178386	3	3	3	3
45961.992228894385	3	3	2	2
45972.16531261039	3	3	3	3
45982.338396326384	3	3	3	3
45992.51148004238	3	3	3	3
46002.68456375839	3	3	3	3
46012.85764747439	3	3	3	3
46023.03073119039	3	3	2	2
46033.203814906396	3	3	3	3
46043.376898622395	3	3	3	3
46053.549982338394	3	3	3	3
46063.7230660544	3	3	3	3
46073.8961497704	3	3	3	3
46084.0692334864	3	3	2	2
46094.24231720241	3	3	3	3
46104.415400918406	3	3	3	3
46114.5884846344	3	3	3	3
46124.761568350405	3	3	3	3
46134.934652066404	3	3	3	3
46145.10773578241	3	3	2	2
46155.28081949841	3	3	3	3
46165.45390321441	3	3	3	3
46175.626986930416	3	3	3	3
46185.800070646415	3	3	3	3
46195.973154362415	3	3	3	3
46206.14623807842	3	3	2	2
46216.31932179442	3	3	3	3
46226.49240551042	3	3	3	3
46236.66548922643	3	3	3	3
46246.838572942426	3	3	3	3
46257.01165665842	3	3	3	3
46267.184740374425	3	3	2	2
46277.357824090424	3	3	3	3
46287.530907806424	3	3	3	3
46297.70399152243	3	3	3	3
46307.87707523843	3	3	3	3
46318.05015895444	3	3	3	3
46328.223242670436	3	3	2	2
46338.396326386435	3	3	3	3
46348.56941010244	3	3	3	3
46358.74249381844	3	3	3	3
46368.91557753444	3	3	3	3
46379.08866125045	3	3	3	3
46389.26174496645	3	3	2	2
46399.43482868244	3	3	3	3
46409.607912398445	3	3	3	3
46419.780996114445	3	3	3	3
46429.954079830444	3	3	3	3
46440.12716354645	3	3	3	3
46450.30024726245	3	3	2	2
46460.47333097845	3	3	3	3
46470.646414694456	3	3	3	3
46480.819498410456	3	3	3	3
46490.99258212646	3	3	3	3
46501.16566584246	3	3	3	3
46511.33874955846	3	3	2	2
46521.51183327447	3	3	3	3
46531.68491699047	3	3	3	3
46541.85800070646	3	3	3	3
46552.031084422466	3	3	3	3
46562.204168138465	3	3	3	3
46572.377251854465	3	3	2	2
46582.55033557047	3	3	3	3
46592.72341928647	3	3	3	3
46602.89650300247	3	3	3	3
46613.06958671848	3	3	3	3
46623.242670434476	3	3	3	3
46633.415754150476	3	3	2	2
46643.58883786648	3	3	3	3
46653.76192158248	3	3	3	3
46663.935005298474	3	3	3	3
46674.10808901448	3	3	3	3
46684.28117273048	3	3	3	3
46694.45425644649	3	3	2	2
46704.627340162486	3	3	3	3
46714.800423878485	3	3	3	3
46724.97350759449	3	3	3	3
46735.14659131049	3	3	3	3
46745.31967502649	3	3	3	3
46755.4927587425	3	3	2	2
46765.6658424585	3	3	3	3
46775.838926174496	3	3	3	3
46786.0120098905	3	3	3	3
46796.1850936065	3	3	3	3
46806.358177322494	3	3	3	3
46816.5312610385	3	3	2	2
46826.7043447545	3	3	3	3
46836.8774284705	3	3	3	3
46847.050512186506	3	3	3	3
46857.223595902506	3	3	3	3
46867.39667961851	3	3	3	3
46877.56976333451	3	3	2	2
46887.74284705051	3	3	3	3
46897.91593076652	3	3	3	3
46908.08901448252	3	3	3	3
46918.26209819852	3	3	3	3
46928.43518191452	3	3	3	3
46938.60826563052	3	3	2	2
46948.781349346515	3	3	3	3
46958.95443306252	3	3	3	3
46969.12751677852	3	3	3	3
46979.30060049452	3	3	3	3
46989.47368421053	3	3	3	3
46999.646767926526	3	3	2	2
47009.819851642525	3	3	3	3
47019.99293535853	3	3	3	3
47030.16601907453	3	3	3	3
47040.33910279054	3	3	3	3
47050.51218650654	3	3	3	3
47060.68527022254	3	3	2	2
47070.85835393854	3	3	3	3
47081.03143765454	3	3	3	3
47091.204521370535	3	3	3	3
47101.37760508654	3	3	3	3
47111.55068880254	3	3	3	3
47121.72377251854	3	3	2	2
47131.89685623455	3	3	3	3
47142.06993995055	3	3	3	3
47152.243023666546	3	3	3	3
47162.41610738255	3	3	3	3
47172.58919109855	3	3	3	3
47182.76227481455	3	3	2	2
47192.93535853056	3	3	3	3
47203.10844224656	3	3	3	3
47213.281525962564	3	3	3	3
47223.45460967856	3	3	3	3
47233.627693394556	3	3	3	3
47243.80077711056	3	3	2	2
47253.97386082656	3	3	3	3
47264.14694454256	3	3	3	3
47274.32002825857	3	3	3	3
47284.49311197457	3	3	3	3
47294.66619569057	3	3	3	3
47304.83927940657	3	3	2	2
47315.01236312257	3	3	3	3
47325.18544683857	3	3	3	3
47335.35853055458	3	3	3	3
47345.53161427058	3	3	3	3
47355.70469798657	3	3	3	3
47365.877781702584	3	3	2	2
47376.050865418576	3	3	3	3
47386.22394913458	3	3	3	3
47396.39703285058	3	3	3	3
47406.57011656658	3	3	3	3
47416.74320028259	3	3	3	3
47426.91628399859	3	3	2	2
47437.08936771459	3	3	3	3
47447.26245143059	3	3	3	3
47457.43553514659	3	3	3	3
47467.60861886259	3	3	3	3
47477.7817025786	3	3	3	3
47487.9547862946	3	3	2	2
47498.12787001059	3	3	3	3
47508.300953726604	3	3	3	3
47518.4740374426	3	3	3	3
47528.647121158596	3	3	3	3
47538.8202048746	3	3	3	3
47548.9932885906	3	3	2	2
47559.16637230661	3	3	3	3
47569.33945602261	3	3	3	3
47579.51253973861	3	3	3	3
47589.685623454614	3	3	3	3
47599.85870717061	3	3	3	3
47610.03179088661	3	3	2	2
47620.20487460262	3	3	3	3
47630.37795831862	3	3	3	3
47640.55104203461	3	3	3	3
47650.724125750625	3	3	3	3
47660.89720946662	3	3	3	3
47671.070293182616	3	3	2	2
47681.24337689862	3	3	3	3
47691.41646061462	3	3	3	3
47701.58954433062	3	3	3	3
47711.76262804663	3	3	3	3
47721.93571176263	3	3	3	3
47732.10879547863	3	3	2	2
47742.281879194634	3	3	3	3
47752.45496291063	3	3	3	3
47762.62804662664	3	3	3	3
47772.80113034264	3	3	3	3
47782.97421405863	3	3	3	3
47793.147297774645	3	3	2	2
47803.32038149064	3	3	3	3
47813.49346520664	3	3	3	3
47823.66654892264	3	3	3	3
47833.83963263864	3	3	3	3
47844.01271635464	3	3	3	3
47854.18580007065	3	3	2	2
47864.35888378665	3	3	3	3
47874.53196750265	3	3	3	3
47884.705051218654	3	3	3	3
47894.878134934654	3	3	3	3
47905.051218650646	3	3	3	3
47915.22430236666	3	3	2	2
47925.39738608265	3	3	3	3
47935.57046979866	3	3	3	3
47945.74355351466	3	3	3	3
47955.91663723066	3	3	3	3
47966.089720946664	3	3	3	3
47976.26280466266	3	3	2	2
47986.43588837866	3	3	3	3
47996.60897209467	3	3	3	3
48006.78205581067	3	3	3	3
48016.95513952667	3	3	3	3
48027.128223242675	3	3	3	3
48037.301306958674	3	3	2	2
48047.474390674666	3	3	3	3
48057.64747439068	3	3	3	3
48067.82055810667	3	3	3	3
48077.99364182267	3	3	3	3
48088.16672553868	3	3	3	3
48098.33980925468	3	3	2	2
48108.512892970684	3	3	3	3
48118.685976686684	3	3	3	3
48128.85906040268	3	3	3	3
48139.03214411869	3	3	3	3
48149.20522783469	3	3	3	3
48159.37831155069	3	3	2	2
48169.551395266695	3	3	3	3
48179.724478982695	3	3	3	3
48189.89756269869	3	3	3	3
48200.0706464147	3	3	3	3
48210.24373013069	3	3	3	3
48220.41681384669	3	3	2	2
48230.5898975627	3	3	3	3
48240.7629812787	3	3	3	3
48250.9360649947	3	3	3	3
48261.109148710704	3	3	3	3
48271.2822324267	3	3	3	3
48281.45531614271	3	3	2	2
48291.62839985871	3	3	3	3
48301.80148357471	3	3	3	3
48311.974567290716	3	3	3	3
48322.147651006715	3	3	3	3
48332.32073472271	3	3	3	3
48342.49381843872	3	3	2	2
48352.66690215471	3	3	3	3
48362.83998587071	3	3	3	3
48373.01306958672	3	3	3	3
48383.18615330272	3	3	3	3
48393.35923701872	3	3	3	3
48403.532320734725	3	3	2	2
48413.705404450724	3	3	3	3
48423.87848816672	3	3	3	3
48434.05157188273	3	3	3	3
48444.22465559873	3	3	3	3
48454.397739314736	3	3	3	3
48464.570823030735	3	3	2	2
48474.74390674673	3	3	3	3
48484.91699046274	3	3	3	3
48495.09007417873	3	3	3	3
48505.26315789473	3	3	3	3
48515.43624161074	3	3	3	3
48525.60932532674	3	3	2	2
48535.78240904274	3	3	3	3
48545.955492758745	3	3	3	3
48556.128576474744	3	3	3	3
48566.301660190744	3	3	3	3
48576.47474390675	3	3	3	3
48586.64782762275	3	3	2	2
48596.82091133874	3	3	3	3
48606.993995054756	3	3	3	3
48617.16707877075	3	3	3	3
48627.34016248676	3	3	3	3
48637.513246202754	3	3	3	3
48647.68632991875	3	3	2	2
48657.85941363476	3	3	3	3
48668.03249735076	3	3	3	3
48678.20558106676	3	3	3	3
48688.378664782766	3	3	3	3
48698.551748498765	3	3	3	3
48708.724832214764	3	3	2	2
48718.89791593077	3	3	3	3
48729.07099964677	3	3	3	3
48739.24408336276	3	3	3	3
48749.41716707878	3	3	3	3
48759.59025079477	3	3	3	3
48769.76333451077	3	3	2	2
48779.936418226775	3	3	3	3
48790.109501942774	3	3	3	3
48800.28258565878	3	3	3	3
48810.45566937478	3	3	3	3
48820.62875309078	3	3	3	3
48830.801836806786	3	3	2	2
48840.974920522785	3	3	3	3
48851.148004238785	3	3	3	3
48861.32108795479	3	3	3	3
48871.49417167079	3	3	3	3
48881.66725538678	3	3	3	3
48891.8403391028	3	3	2	2
48902.01342281879	3	3	3	3
48912.18650653479	3	3	3	3
48922.359590250795	3	3	3	3
48932.532673966794	3	3	3	3
48942.705757682794	3	3	3	3
48952.8788413988	3	3	2	2
48963.0519251148	3	3	3	3
48973.2250088308	3	3	3	3
48983.398092546806	3	3	3	3
48993.571176262805	3	3	3	3
49003.74425997881	3	3	3	3
49013.91734369481	3	3	2	2
49024.0904274108	3	3	3	3
49034.26351112682	3	3	3	3
49044.43659484281	3	3	3	3
49054.60967855881	3	3	3	3
49064.782762274815	3	3	3	3
49074.955845990815	3	3	2	2
49085.128929706814	3	3	3	3
49095.30201342282	3	3	3	3
49105.47509713882	3	3	3	3
49115.64818085482	3	3	3	3
49125.821264570826	3	3	3	3
49135.994348286826	3	3	2	2
49146.16743200282	3	3	3	3
49156.34051571883	3	3	3	3
49166.513599434824	3	3	3	3
49176.68668315084	3	3	3	3
49186.85976686683	3	3	3	3
49197.03285058283	3	3	2	2
49207.205934298836	3	3	3	3
49217.379018014835	3	3	3	3
49227.552101730835	3	3	3	3
49237.72518544684	3	3	3	3
49247.89826916284	3	3	3	3
49258.07135287884	3	3	2	2
49268.24443659485	3	3	3	3
49278.417520310846	3	3	3	3
49288.59060402684	3	3	3	3
49298.76368774285	3	3	3	3
49308.936771458844	3	3	3	3
49319.109855174844	3	3	2	2
49329.28293889085	3	3	3	3
49339.45602260685	3	3	3	3
49349.62910632286	3	3	3	3
49359.802190038856	3	3	3	3
49369.975273754855	3	3	3	3
49380.14835747086	3	3	2	2
49390.32144118686	3	3	3	3
49400.49452490286	3	3	3	3
49410.66760861887	3	3	3	3
49420.84069233487	3	3	3	3
49431.01377605086	3	3	3	3
49441.18685976687	3	3	2	2
49451.359943482865	3	3	3	3
49461.533027198864	3	3	3	3
49471.70611091487	3	3	3	3
49481.87919463087	3	3	3	3
49492.05227834687	3	3	3	3
49502.225362062876	3	3	2	2
49512.398445778876	3	3	3	3
49522.57152949488	3	3	3	3
49532.74461321088	3	3	3	3
49542.91769692688	3	3	3	3
49553.09078064289	3	3	3	3
49563.26386435889	3	3	2	2
49573.43694807488	3	3	3	3
49583.61003179089	3	3	3	3
49593.783115506885	3	3	3	3
49603.956199222885	3	3	3	3
49614.12928293889	3	3	3	3
49624.30236665489	3	3	2	2
49634.47545037089	3	3	3	3
49644.6485340869	3	3	3	3
49654.821617802896	3	3	3	3
49664.994701518895	3	3	3	3
49675.1677852349	3	3	3	3
49685.3408689509	3	3	2	2
49695.51395266691	3	3	3	3
49705.68703638291	3	3	3	3
49715.8601200989	3	3	3	3
49726.03320381491	3	3	3	3
49736.206287530906	3	3	3	3
49746.379371246905	3	3	2	2
49756.55245496291	3	3	3	3
49766.72553867891	3	3	3	3
49776.89862239491	3	3	3	3
49787.07170611092	3	3	3	3
49797.24478982692	3	3	3	3
49807.417873542916	3	3	2	2
49817.59095725892	3	3	3	3
49827.76404097492	3	3	3	3
49837.937124690914	3	3	3	3
49848.11020840693	3	3	3	3
49858.28329212292	3	3	3	3
49868.456375838934	3	3	2	2
49878.629459554926	3	3	3	3
49888.802543270926	3	3	3	3
49898.97562698693	3	3	3	3
49909.14871070293	3	3	3	3
49919.32179441893	3	3	3	3
49929.49487813494	3	3	2	2
49939.66796185094	3	3	3	3
49949.84104556694	3	3	3	3
49960.01412928294	3	3	3	3
49970.18721299894	3	3	3	3
49980.360296714935	3	3	3	3
49990.53338043095	3	3	2	2
50000.70646414694	3	3	3	3
50010.87954786294	3	3	3	3
50021.05263157895	3	3	3	3
50031.225715294946	3	3	3	3
50041.398799010945	3	3	3	3
50051.57188272695	3	3	2	2
50061.74496644295	3	3	3	3
50071.91805015896	3	3	3	3
50082.09113387496	3	3	3	3
50092.26421759096	3	3	3	3
50102.43730130696	3	3	3	3
50112.61038502296	3	3	2	2
50122.783468738955	3	3	3	3
50132.95655245497	3	3	3	3
50143.12963617096	3	3	3	3
50153.30271988696	3	3	3	3
50163.47580360297	3	3	3	3
50173.64888731897	3	3	2	2
50183.821971034966	3	3	3	3
50193.99505475097	3	3	3	3
50204.16813846697	3	3	3	3
50214.34122218297	3	3	3	3
50224.51430589898	3	3	3	3
50234.68738961498	3	3	2	2
50244.860473330984	3	3	3	3
50255.03355704698	3	3	3	3
50265.206640762975	3	3	3	3
50275.37972447899	3	3	3	3
50285.55280819498	3	3	3	3
50295.72589191098	3	3	2	2
50305.89897562699	3	3	3	3
50316.07205934299	3	3	3	3
50326.245143058986	3	3	3	3
50336.41822677499	3	3	3	3
50346.59131049099	3	3	3	3
50356.76439420699	3	3	2	2
50366.937477923	3	3	3	3
50377.110561639	3	3	3	3
50387.283645355	3	3	3	3
50397.456729071004	3	3	3	3
50407.629812786996	3	3	3	3
50417.80289650301	3	3	2	2
50427.975980219	3	3	3	3
50438.149063935	3	3	3	3
50448.32214765101	3	3	3	3
50458.49523136701	3	3	3	3
50468.66831508301	3	3	3	3
50478.84139879901	3	3	2	2
50489.01448251501	3	3	3	3
50499.18756623101	3	3	3	3
50509.36064994702	3	3	3	3
50519.53373366302	3	3	3	3
50529.70681737902	3	3	3	3
50539.879901095024	3	3	2	2
50550.052984811016	3	3	3	3
50560.226068527016	3	3	3	3
50570.39915224302	3	3	3	3
50580.57223595902	3	3	3	3
50590.74531967503	3	3	3	3
50600.91840339103	3	3	2	2
50611.09148710703	3	3	3	3
50621.264570823034	3	3	3	3
50631.43765453903	3	3	3	3
50641.61073825503	3	3	3	3
50651.78382197104	3	3	3	3
50661.95690568704	3	3	2	2
50672.12998940304	3	3	3	3
50682.303073119045	3	3	3	3
50692.47615683504	3	3	3	3
50702.649240551036	3	3	3	3
50712.82232426704	3	3	3	3
50722.99540798304	3	3	2	2
50733.16849169904	3	3	3	3
50743.34157541505	3	3	3	3
50753.51465913105	3	3	3	3
50763.687742847054	3	3	3	3
50773.860826563054	3	3	3	3
50784.03391027905	3	3	2	2
50794.20699399506	3	3	3	3
50804.38007771106	3	3	3	3
50814.55316142706	3	3	3	3
50824.726245143065	3	3	3	3
50834.89932885906	3	3	3	3
50845.07241257506	3	3	2	2
50855.24549629106	3	3	3	3
50865.41858000706	3	3	3	3
50875.59166372306	3	3	3	3
50885.76474743907	3	3	3	3
50895.93783115507	3	3	3	3
50906.11091487107	3	3	2	2
50916.283998587074	3	3	3	3
50926.45708230307	3	3	3	3
50936.63016601908	3	3	3	3
50946.80324973508	3	3	3	3
50956.97633345108	3	3	3	3
50967.149417167086	3	3	2	2
50977.32250088308	3	3	3	3
50987.49558459908	3	3	3	3
50997.668668315084	3	3	3	3
51007.84175203108	3	3	3	3
51018.01483574708	3	3	3	3
51028.18791946309	3	3	2	2
51038.36100317909	3	3	3	3
51048.53408689509	3	3	3	3
51058.707170611095	3	3	3	3
51068.880254327094	3	3	3	3
51079.05333804309	3	3	3	3
51089.2264217591	3	3	2	2
51099.39950547509	3	3	3	3
51109.57258919109	3	3	3	3
51119.7456729071	3	3	3	3
51129.9187566231	3	3	3	3
51140.091840339104	3	3	3	3
51150.2649240551	3	3	2	2
51160.4380077711	3	3	3	3
51170.61109148711	3	3	3	3
51180.78417520311	3	3	3	3
51190.95725891911	3	3	3	3
51201.130342635115	3	3	3	3
51211.303426351114	3	3	2	2
51221.476510067114	3	3	3	3
