Relative Time (Process)	Static Heuristic - Run None (Profile ?) 69610c7d8c0f63fb515b69c8 - minikube	Static Heuristic - Run None (Profile ?) 69610c7d8c0f63fb515b69c8 - minikube-m02	Static Heuristic - Run None (Profile ?) 69610c7d8c0f63fb515b69c8 - minikube-m03	Static Heuristic - Run None (Profile ?) 69610c7d8c0f63fb515b69c8 - minikube-m04
63048.09405058782	3	3	3	3
63058.35411471321	3	3	3	3
63068.614178838616	3	3	3	3
63078.87424296402	3	3	3	3
63089.13430708942	3	3	3	3
63099.39437121482	3	3	2	2
63109.65443534022	3	3	3	3
63119.91449946562	3	3	3	3
63130.17456359103	3	3	3	3
63140.43462771642	3	3	3	3
63150.694691841825	3	3	3	3
63160.95475596723	3	3	2	2
63171.214820092624	3	3	3	3
63181.47488421803	3	3	3	3
63191.73494834343	3	3	3	3
63201.99501246883	3	3	3	3
63212.25507659423	3	3	3	3
63222.51514071963	3	3	2	2
63232.775204845035	3	3	3	3
63243.03526897044	3	3	3	3
63253.29533309583	3	3	3	3
63263.55539722124	3	3	3	3
63273.81546134664	3	3	3	3
63284.07552547203	3	3	2	2
63294.33558959743	3	3	3	3
63304.595653722834	3	3	3	3
63314.85571784823	3	3	3	3
63325.11578197363	3	3	3	3
63335.375846099036	3	3	3	3
63345.63591022444	3	3	2	2
63355.895974349834	3	3	3	3
63366.15603847524	3	3	3	3
63376.41610260064	3	3	3	3
63386.67616672604	3	3	3	3
63396.93623085144	3	3	3	3
63407.19629497684	3	3	2	2
63417.456359102245	3	3	3	3
63427.71642322764	3	3	3	3
63437.976487353044	3	3	3	3
63448.23655147845	3	3	3	3
63458.49661560385	3	3	3	3
63468.756679729246	3	3	2	2
63479.01674385465	3	3	3	3
63489.27680798005	3	3	3	3
63499.536872105455	3	3	3	3
63509.79693623085	3	3	3	3
63520.05700035625	3	3	3	3
63530.31706448166	3	3	2	2
63540.57712860706	3	3	3	3
63550.837192732455	3	3	3	3
63561.09725685786	3	3	3	3
63571.35732098326	3	3	3	3
63581.61738510866	3	3	3	3
63591.87744923406	3	3	2	2
63602.13751335946	3	3	3	3
63612.397577484866	3	3	3	3
63622.65764161026	3	3	3	3
63632.917705735665	3	3	3	3
63643.17776986106	3	3	3	3
63653.437833986456	3	3	2	2
63663.69789811186	3	3	3	3
63673.95796223726	3	3	3	3
63684.21802636266	3	3	3	3
63694.47809048806	3	3	3	3
63704.738154613464	3	3	3	3
63714.99821873887	3	3	2	2
63725.25828286426	3	3	3	3
63735.518346989666	3	3	3	3
63745.77841111507	3	3	3	3
63756.03847524047	3	3	3	3
63766.29853936587	3	3	3	3
63776.55860349127	3	3	2	2
63786.81866761667	3	3	3	3
63797.078731742076	3	3	3	3
63807.33879586747	3	3	3	3
63817.598859992875	3	3	3	3
63827.85892411828	3	3	3	3
63838.118988243674	3	3	2	2
63848.37905236908	3	3	3	3
63858.63911649448	3	3	3	3
63868.89918061988	3	3	3	3
63879.15924474528	3	3	3	3
63889.41930887068	3	3	3	3
63899.679372996085	3	3	2	2
63909.93943712149	3	3	3	3
63920.19950124688	3	3	3	3
63930.459565372286	3	3	3	3
63940.71962949769	3	3	3	3
63950.97969362309	3	3	3	3
63961.23975774849	3	3	2	2
63971.49982187389	3	3	3	3
63981.759885999294	3	3	3	3
63992.01995012469	3	3	3	3
64002.280014250086	3	3	3	3
64012.54007837549	3	3	3	3
64022.800142500884	3	3	2	2
64033.06020662629	3	3	3	3
64043.32027075169	3	3	3	3
64053.58033487709	3	3	3	3
64063.84039900249	3	3	3	3
64074.10046312789	3	3	3	3
64084.360527253295	3	3	2	2
64094.62059137869	3	3	3	3
64104.880655504094	3	3	3	3
64115.1407196295	3	3	3	3
64125.4007837549	3	3	3	3
64135.660847880295	3	3	3	3
64145.9209120057	3	3	2	2
64156.1809761311	3	3	3	3
64166.441040256504	3	3	3	3
64176.7011043819	3	3	3	3
64186.9611685073	3	3	3	3
64197.221232632706	3	3	3	3
64207.48129675811	3	3	2	2
64217.741360883505	3	3	3	3
64228.00142500891	3	3	3	3
64238.26148913431	3	3	3	3
64248.52155325971	3	3	3	3
64258.78161738511	3	3	3	3
64269.04168151051	3	3	2	2
64279.301745635916	3	3	3	3
64289.56180976131	3	3	3	3
64299.821873886714	3	3	3	3
64310.08193801212	3	3	3	3
64320.34200213752	3	3	3	3
64330.602066262916	3	3	2	2
64340.86213038832	3	3	3	3
64351.12219451372	3	3	3	3
64361.38225863911	3	3	3	3
64371.642322764514	3	3	3	3
64381.90238688992	3	3	3	3
64392.16245101531	3	3	2	2
64402.422515140715	3	3	3	3
64412.68257926612	3	3	3	3
64422.94264339152	3	3	3	3
64433.20270751692	3	3	3	3
64443.46277164232	3	3	3	3
64453.72283576772	3	3	2	2
64463.982899893126	3	3	3	3
64474.24296401852	3	3	3	3
64484.503028143925	3	3	3	3
64494.76309226933	3	3	3	3
64505.02315639472	3	3	3	3
64515.28322052013	3	3	2	2
64525.54328464553	3	3	3	3
64535.80334877093	3	3	3	3
64546.06341289633	3	3	3	3
64556.32347702173	3	3	3	3
64566.583541147134	3	3	3	3
64576.84360527254	3	3	2	2
64587.10366939793	3	3	3	3
64597.363733523336	3	3	3	3
64607.62379764874	3	3	3	3
64617.883861774135	3	3	3	3
64628.14392589954	3	3	3	3
64638.40399002494	3	3	2	2
64648.664054150344	3	3	3	3
64658.92411827574	3	3	3	3
64669.18418240114	3	3	3	3
64679.444246526546	3	3	3	3
64689.70431065195	3	3	3	3
64699.964374777344	3	3	2	2
64710.22443890275	3	3	3	3
64720.484503028136	3	3	3	3
64730.74456715354	3	3	3	3
64741.00463127894	3	3	3	3
64751.264695404345	3	3	3	3
64761.52475952974	3	3	2	2
64771.78482365514	3	3	3	3
64782.04488778055	3	3	3	3
64792.30495190595	3	3	3	3
64802.565016031345	3	3	3	3
64812.82508015675	3	3	3	3
64823.08514428215	3	3	2	2
64833.345208407554	3	3	3	3
64843.60527253295	3	3	3	3
64853.86533665835	3	3	3	3
64864.125400783756	3	3	3	3
64874.38546490915	3	3	3	3
64884.645529034555	3	3	2	2
64894.90559315996	3	3	3	3
64905.16565728536	3	3	3	3
64915.42572141076	3	3	3	3
64925.68578553616	3	3	3	3
64935.94584966156	3	3	3	3
64946.205913786966	3	3	2	2
64956.46597791236	3	3	3	3
64966.726042037764	3	3	3	3
64976.98610616317	3	3	3	3
64987.24617028857	3	3	3	3
64997.506234413966	3	3	3	3
65007.76629853937	3	3	2	2
65018.02636266477	3	3	3	3
65028.28642679017	3	3	3	3
65038.54649091557	3	3	3	3
65048.806555040974	3	3	3	3
65059.06661916638	3	3	3	3
65069.326683291765	3	3	2	2
65079.58674741717	3	3	3	3
65089.84681154257	3	3	3	3
65100.10687566797	3	3	3	3
65110.36693979337	3	3	3	3
65120.62700391877	3	3	3	3
65130.88706804417	3	3	2	2
65141.14713216957	3	3	3	3
65151.407196294975	3	3	3	3
65161.66726042038	3	3	3	3
65171.92732454577	3	3	3	3
65182.18738867118	3	3	3	3
65192.44745279658	3	3	2	2
65202.70751692198	3	3	3	3
65212.96758104738	3	3	3	3
65223.22764517278	3	3	3	3
65233.487709298184	3	3	3	3
65243.74777342359	3	3	3	3
65254.00783754898	3	3	2	2
65264.267901674386	3	3	3	3
65274.52796579979	3	3	3	3
65284.788029925185	3	3	3	3
65295.04809405059	3	3	3	3
65305.30815817599	3	3	3	3
65315.568222301394	3	3	2	2
65325.82828642679	3	3	3	3
65336.08835055219	3	3	3	3
65346.348414677595	3	3	3	3
65356.608478803	3	3	3	3
65366.868542928394	3	3	3	3
65377.1286070538	3	3	2	2
65387.3886711792	3	3	3	3
65397.6487353046	3	3	3	3
65407.90879943	3	3	3	3
65418.1688635554	3	3	3	3
65428.42892768079	3	3	3	3
65438.68899180619	3	3	2	2
65448.9490559316	3	3	3	3
65459.209120057	3	3	3	3
65469.469184182395	3	3	3	3
65479.7292483078	3	3	3	3
65489.9893124332	3	3	3	3
65500.249376558604	3	3	2	2
65510.509440684	3	3	3	3
65520.7695048094	3	3	3	3
65531.029568934806	3	3	3	3
65541.28963306021	3	3	3	3
65551.5496971856	3	3	3	3
65561.809761311	3	3	2	2
65572.06982543641	3	3	3	3
65582.3298895618	3	3	3	3
65592.58995368722	3	3	3	3
65602.85001781261	3	3	3	3
65613.11008193801	3	3	3	3
65623.37014606342	3	3	2	2
65633.63021018881	3	3	3	3
65643.89027431421	3	3	3	3
65654.15033843962	3	3	3	3
65664.41040256502	3	3	3	3
65674.67046669041	3	3	3	3
65684.93053081582	3	3	2	2
65695.19059494122	3	3	3	3
65705.45065906663	3	3	3	3
65715.71072319202	3	3	3	3
65725.97078731742	3	3	3	3
65736.23085144283	3	3	3	3
65746.49091556823	3	3	2	2
65756.75097969362	3	3	3	3
65767.01104381903	3	3	3	3
65777.27110794443	3	3	3	3
65787.53117206982	3	3	3	3
65797.79123619522	3	3	3	3
65808.05130032063	3	3	2	2
65818.31136444602	3	3	3	3
65828.57142857142	3	3	3	3
65838.83149269683	3	3	3	3
65849.09155682223	3	3	3	3
65859.35162094762	3	3	3	3
65869.61168507303	3	3	2	2
65879.87174919843	3	3	3	3
65890.13181332384	3	3	3	3
65900.39187744923	3	3	3	3
65910.65194157463	3	3	3	3
65920.91200570004	3	3	3	3
65931.17206982544	3	3	2	2
65941.43213395083	3	3	3	3
65951.69219807624	3	3	3	3
65961.95226220164	3	3	3	3
65972.21232632703	3	3	3	3
65982.47239045244	3	3	3	3
65992.73245457784	3	3	2	2
66002.99251870325	3	3	3	3
66013.25258282865	3	3	3	3
66023.51264695404	3	3	3	3
66033.77271107945	3	3	3	3
66044.03277520485	3	3	3	3
66054.29283933024	3	3	2	2
66064.55290345565	3	3	3	3
66074.81296758105	3	3	3	3
66085.07303170644	3	3	3	3
66095.33309583185	3	3	3	3
66105.59315995725	3	3	3	3
66115.85322408266	3	3	2	2
66126.11328820806	3	3	3	3
66136.37335233345	3	3	3	3
66146.63341645885	3	3	3	3
66156.89348058424	3	3	3	3
66167.15354470965	3	3	3	3
66177.41360883505	3	3	2	2
66187.67367296045	3	3	3	3
66197.93373708586	3	3	3	3
66208.19380121125	3	3	3	3
66218.45386533666	3	3	3	3
66228.71392946206	3	3	3	3
66238.97399358745	3	3	2	2
66249.23405771286	3	3	3	3
66259.49412183826	3	3	3	3
66269.75418596365	3	3	3	3
66280.01425008907	3	3	3	3
66290.27431421446	3	3	3	3
66300.53437833987	3	3	2	2
66310.79444246527	3	3	3	3
66321.05450659066	3	3	3	3
66331.31457071607	3	3	3	3
66341.57463484147	3	3	3	3
66351.83469896686	3	3	3	3
66362.09476309227	3	3	2	2
66372.35482721767	3	3	3	3
66382.61489134307	3	3	3	3
66392.87495546848	3	3	3	3
66403.13501959387	3	3	3	3
66413.39508371928	3	3	3	3
66423.65514784468	3	3	2	2
66433.91521197007	3	3	3	3
66444.17527609548	3	3	3	3
66454.43534022088	3	3	3	3
66464.69540434628	3	3	3	3
66474.95546847169	3	3	3	3
66485.21553259708	3	3	2	2
66495.47559672248	3	3	3	3
66505.73566084787	3	3	3	3
66515.99572497328	3	3	3	3
66526.25578909868	3	3	3	3
66536.51585322407	3	3	3	3
66546.77591734949	3	3	2	2
66557.03598147488	3	3	3	3
66567.29604560028	3	3	3	3
66577.55610972569	3	3	3	3
66587.81617385108	3	3	3	3
66598.07623797648	3	3	3	3
66608.33630210189	3	3	2	2
66618.59636622728	3	3	3	3
66628.8564303527	3	3	3	3
66639.11649447809	3	3	3	3
66649.37655860349	3	3	3	3
66659.6366227289	3	3	3	3
66669.89668685429	3	3	2	2
66680.15675097969	3	3	3	3
66690.4168151051	3	3	3	3
66700.6768792305	3	3	3	3
66710.93694335589	3	3	3	3
66721.1970074813	3	3	3	3
66731.4570716067	3	3	2	2
66741.7171357321	3	3	3	3
66751.9771998575	3	3	3	3
66762.2372639829	3	3	3	3
66772.49732810831	3	3	3	3
66782.7573922337	3	3	3	3
66793.0174563591	3	3	2	2
66803.27752048451	3	3	3	3
66813.5375846099	3	3	3	3
66823.79764873532	3	3	3	3
66834.05771286071	3	3	3	3
66844.3177769861	3	3	3	3
66854.57784111152	3	3	2	2
66864.8379052369	3	3	3	3
66875.09796936231	3	3	3	3
66885.3580334877	3	3	3	3
66895.6180976131	3	3	3	3
66905.87816173851	3	3	3	3
66916.1382258639	3	3	2	2
66926.39828998932	3	3	3	3
66936.65835411471	3	3	3	3
66946.91841824011	3	3	3	3
66957.17848236552	3	3	3	3
66967.43854649091	3	3	3	3
66977.69861061631	3	3	2	2
66987.95867474172	3	3	3	3
66998.21873886712	3	3	3	3
67008.47880299251	3	3	3	3
67018.73886711792	3	3	3	3
67028.99893124332	3	3	3	3
67039.25899536873	3	3	2	2
67049.51905949412	3	3	3	3
67059.77912361952	3	3	3	3
67070.03918774493	3	3	3	3
67080.29925187032	3	3	3	3
67090.55931599572	3	3	3	3
67100.81938012113	3	3	2	2
67111.07944424653	3	3	3	3
67121.33950837192	3	3	3	3
67131.59957249733	3	3	3	3
67141.85963662273	3	3	3	3
67152.11970074814	3	3	3	3
67162.37976487353	3	3	2	2
67172.63982899893	3	3	3	3
67182.89989312434	3	3	3	3
67193.15995724974	3	3	3	3
67203.42002137513	3	3	3	3
67213.68008550054	3	3	3	3
67223.94014962592	3	3	2	2
67234.20021375133	3	3	3	3
67244.46027787673	3	3	3	3
67254.72034200214	3	3	3	3
67264.98040612754	3	3	3	3
67275.24047025293	3	3	3	3
67285.50053437834	3	3	2	2
67295.76059850374	3	3	3	3
67306.02066262913	3	3	3	3
67316.28072675454	3	3	3	3
67326.54079087994	3	3	3	3
67336.80085500535	3	3	3	3
67347.06091913074	3	3	2	2
67357.32098325614	3	3	3	3
67367.58104738155	3	3	3	3
67377.84111150695	3	3	3	3
67388.10117563234	3	3	3	3
67398.36123975775	3	3	3	3
67408.62130388315	3	3	2	2
67418.88136800854	3	3	3	3
67429.14143213395	3	3	3	3
67439.40149625935	3	3	3	3
67449.66156038476	3	3	3	3
67459.92162451016	3	3	3	3
67470.18168863555	3	3	2	2
67480.44175276096	3	3	3	3
67490.70181688636	3	3	3	3
67500.96188101175	3	3	3	3
67511.22194513716	3	3	3	3
67521.48200926256	3	3	3	3
67531.74207338796	3	3	2	2
67542.00213751337	3	3	3	3
67552.26220163876	3	3	3	3
67562.52226576417	3	3	3	3
67572.78232988957	3	3	3	3
67583.04239401496	3	3	3	3
67593.30245814036	3	3	2	2
67603.56252226575	3	3	3	3
67613.82258639116	3	3	3	3
67624.08265051656	3	3	3	3
67634.34271464196	3	3	3	3
67644.60277876737	3	3	3	3
67654.86284289276	3	3	2	2
67665.12290701817	3	3	3	3
67675.38297114357	3	3	3	3
67685.64303526896	3	3	3	3
67695.90309939437	3	3	3	3
67706.16316351977	3	3	3	3
67716.42322764517	3	3	2	2
67726.68329177058	3	3	3	3
67736.94335589597	3	3	3	3
67747.20342002138	3	3	3	3
67757.46348414678	3	3	3	3
67767.72354827217	3	3	3	3
67777.98361239758	3	3	2	2
67788.24367652298	3	3	3	3
67798.50374064838	3	3	3	3
67808.76380477379	3	3	3	3
67819.02386889918	3	3	3	3
67829.28393302458	3	3	3	3
67839.54399714999	3	3	2	2
67849.80406127538	3	3	3	3
67860.0641254008	3	3	3	3
67870.32418952619	3	3	3	3
67880.58425365158	3	3	3	3
67890.844317777	3	3	3	3
67901.10438190239	3	3	2	2
67911.36444602779	3	3	3	3
67921.6245101532	3	3	3	3
67931.88457427859	3	3	3	3
67942.14463840399	3	3	3	3
67952.40470252938	3	3	3	3
67962.6647666548	3	3	2	2
67972.92483078019	3	3	3	3
67983.18489490559	3	3	3	3
67993.444959031	3	3	3	3
68003.70502315639	3	3	3	3
68013.96508728179	3	3	3	3
68024.2251514072	3	3	2	2
68034.4852155326	3	3	3	3
68044.74527965799	3	3	3	3
68055.0053437834	3	3	3	3
68065.2654079088	3	3	3	3
68075.5254720342	3	3	3	3
68085.7855361596	3	3	2	2
68096.045600285	3	3	3	3
68106.3056644104	3	3	3	3
68116.5657285358	3	3	3	3
68126.8257926612	3	3	3	3
68137.08585678661	3	3	3	3
68147.345920912	3	3	2	2
68157.6059850374	3	3	3	3
68167.86604916281	3	3	3	3
68178.1261132882	3	3	3	3
68188.38617741362	3	3	3	3
68198.64624153901	3	3	3	3
68208.90630566441	3	3	2	2
68219.16636978982	3	3	3	3
68229.42643391521	3	3	3	3
68239.68649804061	3	3	3	3
68249.94656216602	3	3	3	3
68260.20662629142	3	3	3	3
68270.46669041683	3	3	2	2
68280.72675454222	3	3	3	3
68290.98681866762	3	3	3	3
68301.24688279301	3	3	3	3
68311.50694691841	3	3	3	3
68321.76701104382	3	3	3	3
68332.02707516922	3	3	2	2
68342.28713929461	3	3	3	3
68352.54720342002	3	3	3	3
68362.80726754542	3	3	3	3
68373.06733167083	3	3	3	3
68383.32739579622	3	3	3	3
68393.58745992162	3	3	2	2
68403.84752404703	3	3	3	3
68414.10758817242	3	3	3	3
68424.36765229782	3	3	3	3
68434.62771642323	3	3	3	3
68444.88778054863	3	3	3	3
68455.14784467402	3	3	2	2
68465.40790879943	3	3	3	3
68475.66797292483	3	3	3	3
68485.92803705024	3	3	3	3
68496.18810117563	3	3	3	3
68506.44816530103	3	3	3	3
68516.70822942644	3	3	2	2
68526.96829355184	3	3	3	3
68537.22835767723	3	3	3	3
68547.48842180264	3	3	3	3
68557.74848592804	3	3	3	3
68568.00855005343	3	3	3	3
68578.26861417884	3	3	2	2
68588.52867830424	3	3	3	3
68598.78874242965	3	3	3	3
68609.04880655505	3	3	3	3
68619.30887068044	3	3	3	3
68629.56893480585	3	3	3	3
68639.82899893125	3	3	2	2
68650.08906305664	3	3	3	3
68660.34912718204	3	3	3	3
68670.60919130743	3	3	3	3
68680.86925543284	3	3	3	3
68691.12931955824	3	3	3	3
68701.38938368365	3	3	2	2
68711.64944780905	3	3	3	3
68721.90951193444	3	3	3	3
68732.16957605985	3	3	3	3
68742.42964018525	3	3	3	3
68752.68970431064	3	3	3	3
68762.94976843605	3	3	2	2
68773.20983256145	3	3	3	3
68783.46989668686	3	3	3	3
68793.72996081226	3	3	3	3
68803.99002493765	3	3	3	3
68814.25008906306	3	3	3	3
68824.51015318846	3	3	2	2
68834.77021731385	3	3	3	3
68845.03028143926	3	3	3	3
68855.29034556466	3	3	3	3
68865.55040969005	3	3	3	3
68875.81047381547	3	3	3	3
68886.07053794086	3	3	2	2
68896.33060206627	3	3	3	3
68906.59066619167	3	3	3	3
68916.85073031706	3	3	3	3
68927.11079444247	3	3	3	3
68937.37085856787	3	3	3	3
68947.63092269326	3	3	2	2
68957.89098681867	3	3	3	3
68968.15105094407	3	3	3	3
68978.41111506947	3	3	3	3
68988.67117919488	3	3	3	3
68998.93124332027	3	3	3	3
69009.19130744568	3	3	2	2
69019.45137157106	3	3	3	3
69029.71143569647	3	3	3	3
69039.97149982187	3	3	3	3
69050.23156394727	3	3	3	3
69060.49162807268	3	3	3	3
69070.75169219807	3	3	2	2
69081.01175632347	3	3	3	3
69091.27182044888	3	3	3	3
69101.53188457427	3	3	3	3
69111.79194869968	3	3	3	3
69122.05201282508	3	3	3	3
69132.31207695047	3	3	2	2
69142.57214107589	3	3	3	3
69152.83220520128	3	3	3	3
69163.09226932668	3	3	3	3
69173.35233345209	3	3	3	3
69183.61239757748	3	3	3	3
69193.8724617029	3	3	2	2
69204.13252582829	3	3	3	3
69214.39258995368	3	3	3	3
69224.6526540791	3	3	3	3
69234.91271820449	3	3	3	3
69245.17278232989	3	3	3	3
69255.4328464553	3	3	2	2
69265.69291058069	3	3	3	3
69275.95297470609	3	3	3	3
69286.2130388315	3	3	3	3
69296.4731029569	3	3	3	3
69306.7331670823	3	3	3	3
69316.9932312077	3	3	2	2
69327.2532953331	3	3	3	3
69337.5133594585	3	3	3	3
69347.7734235839	3	3	3	3
69358.0334877093	3	3	3	3
69368.29355183471	3	3	3	3
69378.55361596009	3	3	2	2
69388.8136800855	3	3	3	3
69399.0737442109	3	3	3	3
69409.3338083363	3	3	3	3
69419.5938724617	3	3	3	3
69429.8539365871	3	3	3	3
69440.1140007125	3	3	2	2
69450.3740648379	3	3	3	3
69460.6341289633	3	3	3	3
69470.89419308871	3	3	3	3
69481.1542572141	3	3	3	3
69491.4143213395	3	3	3	3
69501.67438546491	3	3	2	2
69511.9344495903	3	3	3	3
69522.19451371572	3	3	3	3
69532.45457784111	3	3	3	3
69542.71464196651	3	3	3	3
69552.97470609192	3	3	3	3
69563.23477021731	3	3	2	2
69573.49483434271	3	3	3	3
69583.75489846812	3	3	3	3
69594.01496259352	3	3	3	3
69604.27502671891	3	3	3	3
69614.53509084432	3	3	3	3
69624.79515496972	3	3	2	2
69635.05521909513	3	3	3	3
69645.31528322052	3	3	3	3
69655.57534734592	3	3	3	3
69665.83541147133	3	3	3	3
69676.09547559673	3	3	3	3
69686.35553972212	3	3	2	2
69696.61560384753	3	3	3	3
69706.87566797293	3	3	3	3
69717.13573209834	3	3	3	3
69727.39579622373	3	3	3	3
69737.65586034913	3	3	3	3
69747.91592447452	3	3	2	2
69758.17598859992	3	3	3	3
69768.43605272533	3	3	3	3
69778.69611685073	3	3	3	3
69788.95618097612	3	3	3	3
69799.21624510153	3	3	3	3
69809.47630922693	3	3	2	2
69819.73637335234	3	3	3	3
69829.99643747773	3	3	3	3
69840.25650160313	3	3	3	3
69850.51656572854	3	3	3	3
69860.77662985394	3	3	3	3
69871.03669397933	3	3	2	2
69881.29675810474	3	3	3	3
69891.55682223014	3	3	3	3
69901.81688635553	3	3	3	3
69912.07695048094	3	3	3	3
69922.33701460634	3	3	3	3
69932.59707873175	3	3	2	2
69942.85714285714	3	3	3	3
69953.11720698254	3	3	3	3
69963.37727110795	3	3	3	3
69973.63733523335	3	3	3	3
69983.89739935874	3	3	3	3
69994.15746348415	3	3	2	2
70004.41752760955	3	3	3	3
70014.67759173494	3	3	3	3
70024.93765586035	3	3	3	3
70035.19771998575	3	3	3	3
70045.45778411116	3	3	3	3
70055.71784823656	3	3	2	2
70065.97791236195	3	3	3	3
70076.23797648736	3	3	3	3
70086.49804061276	3	3	3	3
70096.75810473815	3	3	3	3
70107.01816886355	3	3	3	3
70117.27823298895	3	3	2	2
70127.53829711436	3	3	3	3
70137.79836123975	3	3	3	3
70148.05842536516	3	3	3	3
70158.31848949056	3	3	3	3
70168.57855361595	3	3	3	3
70178.83861774136	3	3	2	2
70189.09868186676	3	3	3	3
70199.35874599215	3	3	3	3
70209.61881011756	3	3	3	3
70219.87887424296	3	3	3	3
70230.13893836837	3	3	3	3
70240.39900249377	3	3	2	2
70250.65906661916	3	3	3	3
70260.91913074457	3	3	3	3
70271.17919486997	3	3	3	3
70281.43925899536	3	3	3	3
70291.69932312077	3	3	3	3
70301.95938724617	3	3	2	2
70312.21945137157	3	3	3	3
70322.47951549698	3	3	3	3
70332.73957962237	3	3	3	3
70342.99964374778	3	3	3	3
70353.25970787318	3	3	3	3
70363.51977199857	3	3	2	2
70373.77983612398	3	3	3	3
70384.03990024938	3	3	3	3
70394.29996437478	3	3	3	3
70404.56002850019	3	3	3	3
70414.82009262558	3	3	3	3
70425.08015675098	3	3	2	2
70435.34022087639	3	3	3	3
70445.60028500178	3	3	3	3
70455.86034912718	3	3	3	3
70466.12041325257	3	3	3	3
70476.38047737798	3	3	3	3
70486.64054150338	3	3	2	2
70496.90060562878	3	3	3	3
70507.16066975419	3	3	3	3
70517.42073387958	3	3	3	3
70527.68079800498	3	3	3	3
70537.94086213039	3	3	3	3
70548.20092625578	3	3	2	2
70558.4609903812	3	3	3	3
70568.72105450659	3	3	3	3
70578.98111863199	3	3	3	3
70589.2411827574	3	3	3	3
70599.50124688279	3	3	3	3
70609.76131100819	3	3	2	2
70620.0213751336	3	3	3	3
70630.281439259	3	3	3	3
70640.5415033844	3	3	3	3
70650.8015675098	3	3	3	3
70661.0616316352	3	3	3	3
70671.3216957606	3	3	2	2
70681.581759886	3	3	3	3
70691.8418240114	3	3	3	3
70702.1018881368	3	3	3	3
70712.3619522622	3	3	3	3
70722.6220163876	3	3	3	3
70732.88208051301	3	3	2	2
70743.1421446384	3	3	3	3
70753.40220876381	3	3	3	3
70763.66227288921	3	3	3	3
70773.9223370146	3	3	3	3
70784.18240114002	3	3	3	3
70794.44246526541	3	3	2	2
70804.70252939081	3	3	3	3
70814.9625935162	3	3	3	3
70825.2226576416	3	3	3	3
70835.48272176701	3	3	3	3
70845.7427858924	3	3	3	3
70856.00285001782	3	3	2	2
70866.26291414321	3	3	3	3
70876.52297826861	3	3	3	3
70886.78304239402	3	3	3	3
70897.04310651941	3	3	3	3
70907.30317064481	3	3	3	3
70917.56323477022	3	3	2	2
70927.82329889562	3	3	3	3
70938.08336302101	3	3	3	3
70948.34342714642	3	3	3	3
70958.60349127182	3	3	3	3
70968.86355539723	3	3	3	3
70979.12361952262	3	3	2	2
70989.38368364802	3	3	3	3
70999.64374777343	3	3	3	3
71009.90381189882	3	3	3	3
71020.16387602422	3	3	3	3
71030.42394014963	3	3	3	3
71040.68400427503	3	3	2	2
71050.94406840042	3	3	3	3
71061.20413252583	3	3	3	3
71071.46419665123	3	3	3	3
71081.72426077664	3	3	3	3
71091.98432490203	3	3	3	3
71102.24438902743	3	3	2	2
71112.50445315284	3	3	3	3
71122.76451727824	3	3	3	3
71133.02458140363	3	3	3	3
71143.28464552904	3	3	3	3
71153.54470965444	3	3	3	3
71163.80477377983	3	3	2	2
71174.06483790523	3	3	3	3
71184.32490203064	3	3	3	3
71194.58496615604	3	3	3	3
71204.84503028143	3	3	3	3
71215.10509440684	3	3	3	3
71225.36515853224	3	3	2	2
71235.62522265763	3	3	3	3
71245.88528678304	3	3	3	3
71256.14535090844	3	3	3	3
71266.40541503385	3	3	3	3
71276.66547915924	3	3	3	3
71286.92554328464	3	3	2	2
71297.18560741005	3	3	3	3
71307.44567153545	3	3	3	3
71317.70573566084	3	3	3	3
71327.96579978625	3	3	3	3
71338.22586391165	3	3	3	3
71348.48592803704	3	3	2	2
71358.74599216245	3	3	3	3
71369.00605628785	3	3	3	3
71379.26612041326	3	3	3	3
71389.52618453866	3	3	3	3
71399.78624866405	3	3	3	3
71410.04631278946	3	3	2	2
71420.30637691486	3	3	3	3
71430.56644104025	3	3	3	3
71440.82650516566	3	3	3	3
71451.08656929106	3	3	3	3
71461.34663341646	3	3	3	3
71471.60669754187	3	3	2	2
71481.86676166726	3	3	3	3
71492.12682579267	3	3	3	3
71502.38688991807	3	3	3	3
71512.64695404346	3	3	3	3
71522.90701816886	3	3	3	3
71533.16708229425	3	3	2	2
71543.42714641966	3	3	3	3
71553.68721054506	3	3	3	3
71563.94727467046	3	3	3	3
71574.20733879587	3	3	3	3
71584.46740292126	3	3	3	3
71594.72746704667	3	3	2	2
71604.98753117207	3	3	3	3
71615.24759529746	3	3	3	3
71625.50765942287	3	3	3	3
71635.76772354827	3	3	3	3
71646.02778767367	3	3	3	3
71656.28785179908	3	3	2	2
71666.54791592447	3	3	3	3
71676.80798004988	3	3	3	3
71687.06804417528	3	3	3	3
71697.32810830067	3	3	3	3
71707.58817242608	3	3	3	3
71717.84823655148	3	3	2	2
71728.10830067687	3	3	3	3
71738.36836480229	3	3	3	3
71748.62842892768	3	3	3	3
71758.88849305308	3	3	3	3
71769.14855717849	3	3	3	3
71779.40862130388	3	3	2	2
71789.6686854293	3	3	3	3
71799.92874955469	3	3	3	3
71810.18881368008	3	3	3	3
71820.4488778055	3	3	3	3
71830.70894193089	3	3	3	3
71840.96900605629	3	3	2	2
71851.2290701817	3	3	3	3
71861.48913430709	3	3	3	3
71871.74919843249	3	3	3	3
71882.00926255788	3	3	3	3
71892.2693266833	3	3	3	3
71902.52939080869	3	3	2	2
