Relative Time (Process)	Optimized Balance Heuristic - Run None (Profile ?) 695d40131ad7974abf0bee63 - minikube	Optimized Balance Heuristic - Run None (Profile ?) 695d40131ad7974abf0bee63 - minikube-m02	Optimized Balance Heuristic - Run None (Profile ?) 695d40131ad7974abf0bee63 - minikube-m03	Optimized Balance Heuristic - Run None (Profile ?) 695d40131ad7974abf0bee63 - minikube-m04
22982.905427364316	1	1	1	1
22996.945076373093	1	1	1	1
23010.984725381866	1	1	1	1
23025.024374390643	1	1	1	1
23039.064023399416	4	4	4	4
23053.10367240819	1	1	1	1
23067.143321416967	1	1	1	1
23081.18297042574	1	1	1	1
23095.222619434517	1	1	1	1
23109.26226844329	1	1	1	1
23123.30191745206	4	4	4	4
23137.34156646084	1	1	1	1
23151.381215469613	1	1	1	1
23165.42086447839	1	1	1	1
23179.460513487164	1	1	1	1
23193.50016249594	1	1	1	1
23207.539811504714	4	4	4	4
23221.579460513483	1	1	1	1
23235.619109522264	1	1	1	1
23249.658758531037	1	1	1	1
23263.698407539814	1	1	1	1
23277.738056548587	1	1	1	1
23291.777705557364	4	4	4	4
23305.817354566138	1	1	1	1
23319.857003574907	1	1	1	1
23333.896652583688	1	1	1	1
23347.93630159246	1	1	1	1
23361.975950601238	1	1	1	1
23376.01559961001	4	4	4	4
23390.05524861878	1	1	1	1
23404.09489762756	1	1	1	1
23418.13454663633	1	1	1	1
23432.17419564511	1	1	1	1
23446.213844653885	1	1	1	1
23460.25349366266	4	4	4	4
23474.293142671435	1	1	1	1
23488.332791680205	1	1	1	1
23502.372440688985	1	1	1	1
23516.412089697755	1	1	1	1
23530.451738706535	1	1	1	1
23544.49138771531	4	4	4	4
23558.531036724078	1	1	1	1
23572.57068573286	1	1	1	1
23586.61033474163	1	1	1	1
23600.64998375041	1	1	1	1
23614.68963275918	1	1	1	1
23628.72928176796	4	4	4	4
23642.768930776732	1	1	1	1
23656.808579785502	1	1	1	1
23670.848228794282	1	1	1	1
23684.887877803052	1	1	1	1
23698.927526811833	1	1	1	1
23712.967175820602	4	4	4	4
23727.006824829383	1	1	1	1
23741.046473838156	1	1	1	1
23755.086122846926	1	1	1	1
23769.125771855706	1	1	1	1
23783.165420864476	1	1	1	1
23797.205069873256	4	4	4	4
23811.244718882026	1	1	1	1
23825.2843678908	1	1	1	1
23839.32401689958	1	1	1	1
23853.36366590835	1	1	1	1
23867.40331491713	1	1	1	1
23881.4429639259	4	4	4	4
23895.48261293468	1	1	1	1
23909.52226194345	1	1	1	1
23923.561910952223	1	1	1	1
23937.601559961004	1	1	1	1
23951.641208969773	1	1	1	1
23965.680857978554	4	4	4	4
23979.720506987323	1	1	1	1
23993.760155996097	1	1	1	1
24007.799805004874	1	1	1	1
24021.839454013647	1	1	1	1
24035.879103022427	1	1	1	1
24049.918752031197	4	4	4	4
24063.958401039978	1	1	1	1
24077.998050048747	1	1	1	1
24092.03769905752	1	1	1	1
24106.077348066297	1	1	1	1
24120.11699707507	1	1	1	1
24134.15664608385	4	4	4	4
24148.19629509262	1	1	1	1
24162.2359441014	1	1	1	1
24176.27559311017	1	1	1	1
24190.315242118944	1	1	1	1
24204.35489112772	1	1	1	1
24218.394540136494	4	4	4	4
24232.434189145275	1	1	1	1
24246.473838154045	1	1	1	1
24260.513487162818	1	1	1	1
24274.553136171595	1	1	1	1
24288.592785180368	1	1	1	1
24302.632434189145	4	4	4	4
24316.67208319792	1	1	1	1
24330.7117322067	1	1	1	1
24344.75138121547	1	1	1	1
24358.79103022424	1	1	1	1
24372.83067923302	1	1	1	1
24386.870328241792	4	4	4	4
24400.90997725057	1	1	1	1
24414.949626259342	1	1	1	1
24428.989275268115	1	1	1	1
24443.028924276892	1	1	1	1
24457.068573285665	1	1	1	1
24471.108222294442	4	4	4	4
24485.147871303216	1	1	1	1
24499.187520311993	1	1	1	1
24513.227169320766	1	1	1	1
24527.26681832954	1	1	1	1
24541.306467338316	1	1	1	1
24555.34611634709	4	4	4	4
24569.385765355866	1	1	1	1
24583.42541436464	1	1	1	1
24597.465063373416	1	1	1	1
24611.50471238219	1	1	1	1
24625.544361390963	1	1	1	1
24639.58401039974	4	4	4	4
24653.623659408513	1	1	1	1
24667.66330841729	1	1	1	1
24681.702957426063	1	1	1	1
24695.742606434836	1	1	1	1
24709.782255443613	1	1	1	1
24723.821904452387	4	4	4	4
24737.861553461164	1	1	1	1
24751.901202469937	1	1	1	1
24765.940851478714	1	1	1	1
24779.980500487487	1	1	1	1
24794.02014949626	1	1	1	1
24808.059798505037	4	4	4	4
24822.09944751381	1	1	1	1
24836.139096522587	1	1	1	1
24850.17874553136	1	1	1	1
24864.218394540134	1	1	1	1
24878.25804354891	1	1	1	1
24892.297692557684	4	4	4	4
24906.33734156646	1	1	1	1
24920.376990575234	1	1	1	1
24934.41663958401	1	1	1	1
24948.456288592784	1	1	1	1
24962.495937601558	1	1	1	1
24976.535586610335	4	4	4	4
24990.575235619108	1	1	1	1
25004.614884627885	1	1	1	1
25018.654533636658	1	1	1	1
25032.694182645435	1	1	1	1
25046.73383165421	1	1	1	1
25060.77348066298	4	4	4	4
25074.81312967176	1	1	1	1
25088.85277868053	1	1	1	1
25102.89242768931	1	1	1	1
25116.93207669808	1	1	1	1
25130.971725706855	1	1	1	1
25145.011374715632	4	4	4	4
25159.051023724405	1	1	1	1
25173.090672733182	1	1	1	1
25187.130321741955	1	1	1	1
25201.169970750732	1	1	1	1
25215.209619759506	1	1	1	1
25229.24926876828	4	4	4	4
25243.288917777056	1	1	1	1
25257.32856678583	1	1	1	1
25271.368215794606	1	1	1	1
25285.40786480338	1	1	1	1
25299.447513812152	1	1	1	1
25313.48716282093	4	4	4	4
25327.526811829703	1	1	1	1
25341.56646083848	1	1	1	1
25355.606109847253	1	1	1	1
25369.64575885603	1	1	1	1
25383.685407864803	1	1	1	1
25397.725056873576	4	4	4	4
25411.764705882353	1	1	1	1
25425.804354891126	1	1	1	1
25439.844003899903	1	1	1	1
25453.883652908677	1	1	1	1
25467.923301917454	1	1	1	1
25481.962950926227	4	4	4	4
25496.002599935	1	1	1	1
25510.042248943777	1	1	1	1
25524.08189795255	1	1	1	1
25538.121546961327	1	1	1	1
25552.1611959701	1	1	1	1
25566.200844978874	4	4	4	4
25580.24049398765	1	1	1	1
25594.280142996424	1	1	1	1
25608.3197920052	1	1	1	1
25622.359441013974	1	1	1	1
25636.39909002275	1	1	1	1
25650.438739031524	4	4	4	4
25664.478388040297	1	1	1	1
25678.518037049074	1	1	1	1
25692.557686057848	1	1	1	1
25706.597335066625	1	1	1	1
25720.636984075398	1	1	1	1
25734.67663308417	4	4	4	4
25748.716282092948	1	1	1	1
25762.75593110172	1	1	1	1
25776.795580110498	1	1	1	1
25790.83522911927	1	1	1	1
25804.87487812805	1	1	1	1
25818.91452713682	4	4	4	4
25832.954176145595	1	1	1	1
25846.99382515437	1	1	1	1
25861.033474163145	1	1	1	1
25875.073123171922	1	1	1	1
25889.112772180695	1	1	1	1
25903.15242118947	4	4	4	4
25917.192070198245	1	1	1	1
25931.23171920702	1	1	1	1
25945.271368215796	1	1	1	1
25959.31101722457	1	1	1	1
25973.350666233346	1	1	1	1
25987.39031524212	4	4	4	4
26001.429964250892	1	1	1	1
26015.46961325967	1	1	1	1
26029.509262268442	1	1	1	1
26043.54891127722	1	1	1	1
26057.588560285993	1	1	1	1
26071.62820929477	4	4	4	4
26085.667858303543	1	1	1	1
26099.707507312316	1	1	1	1
26113.747156321093	1	1	1	1
26127.786805329866	1	1	1	1
26141.826454338643	1	1	1	1
26155.866103347416	4	4	4	4
26169.90575235619	1	1	1	1
26183.945401364967	1	1	1	1
26197.98505037374	1	1	1	1
26212.024699382517	1	1	1	1
26226.06434839129	1	1	1	1
26240.103997400067	4	4	4	4
26254.14364640884	1	1	1	1
26268.183295417613	1	1	1	1
26282.22294442639	1	1	1	1
26296.262593435164	1	1	1	1
26310.30224244394	1	1	1	1
26324.341891452714	4	4	4	4
26338.381540461487	1	1	1	1
26352.421189470264	1	1	1	1
26366.460838479037	1	1	1	1
26380.500487487814	1	1	1	1
26394.540136496587	1	1	1	1
26408.579785505364	4	4	4	4
26422.619434514138	1	1	1	1
26436.65908352291	1	1	1	1
26450.698732531688	1	1	1	1
26464.73838154046	1	1	1	1
26478.778030549238	1	1	1	1
26492.81767955801	4	4	4	4
26506.857328566788	1	1	1	1
26520.89697757556	1	1	1	1
26534.936626584335	1	1	1	1
26548.97627559311	1	1	1	1
26563.015924601885	1	1	1	1
26577.05557361066	4	4	4	4
26591.095222619435	1	1	1	1
26605.13487162821	1	1	1	1
26619.174520636985	1	1	1	1
26633.21416964576	1	1	1	1
26647.253818654535	1	1	1	1
26661.29346766331	4	4	4	4
26675.333116672085	1	1	1	1
26689.37276568086	1	1	1	1
26703.412414689632	1	1	1	1
26717.45206369841	1	1	1	1
26731.491712707182	1	1	1	1
26745.53136171596	4	4	4	4
26759.571010724732	1	1	1	1
26773.610659733506	1	1	1	1
26787.650308742283	1	1	1	1
26801.689957751056	1	1	1	1
26815.729606759833	1	1	1	1
26829.769255768606	4	4	4	4
26843.808904777383	1	1	1	1
26857.848553786156	1	1	1	1
26871.88820279493	1	1	1	1
26885.927851803706	1	1	1	1
26899.96750081248	1	1	1	1
26914.007149821256	4	4	4	4
26928.04679883003	1	1	1	1
26942.086447838807	1	1	1	1
26956.12609684758	1	1	1	1
26970.165745856353	1	1	1	1
26984.20539486513	1	1	1	1
26998.245043873903	4	4	4	4
27012.28469288268	1	1	1	1
27026.324341891454	1	1	1	1
27040.363990900227	1	1	1	1
27054.403639909004	1	1	1	1
27068.443288917777	1	1	1	1
27082.482937926554	4	4	4	4
27096.522586935327	1	1	1	1
27110.562235944104	1	1	1	1
27124.601884952877	1	1	1	1
27138.64153396165	1	1	1	1
27152.681182970427	1	1	1	1
27166.7208319792	4	4	4	4
27180.760480987978	1	1	1	1
27194.80012999675	1	1	1	1
27208.839779005524	1	1	1	1
27222.8794280143	1	1	1	1
27236.919077023074	1	1	1	1
27250.95872603185	4	4	4	4
27264.998375040625	1	1	1	1
27279.0380240494	1	1	1	1
27293.077673058175	1	1	1	1
27307.117322066948	1	1	1	1
27321.156971075725	1	1	1	1
27335.196620084498	4	4	4	4
27349.236269093275	1	1	1	1
27363.27591810205	1	1	1	1
27377.315567110825	1	1	1	1
27391.3552161196	1	1	1	1
27405.39486512837	1	1	1	1
27419.43451413715	4	4	4	4
27433.474163145922	1	1	1	1
27447.5138121547	1	1	1	1
27461.553461163472	1	1	1	1
27475.59311017224	1	1	1	1
27489.632759181022	1	1	1	1
27503.672408189796	4	4	4	4
27517.712057198572	1	1	1	1
27531.751706207346	1	1	1	1
27545.791355216123	1	1	1	1
27559.831004224896	1	1	1	1
27573.870653233666	1	1	1	1
27587.910302242446	4	4	4	4
27601.94995125122	1	1	1	1
27615.989600259996	1	1	1	1
27630.02924926877	1	1	1	1
27644.06889827754	1	1	1	1
27658.10854728632	1	1	1	1
27672.14819629509	4	4	4	4
27686.18784530387	1	1	1	1
27700.227494312643	1	1	1	1
27714.26714332142	1	1	1	1
27728.306792330193	1	1	1	1
27742.346441338963	1	1	1	1
27756.386090347743	4	4	4	4
27770.425739356513	1	1	1	1
27784.465388365294	1	1	1	1
27798.505037374067	1	1	1	1
27812.544686382844	1	1	1	1
27826.584335391617	1	1	1	1
27840.623984400387	4	4	4	4
27854.663633409167	1	1	1	1
27868.703282417937	1	1	1	1
27882.742931426717	1	1	1	1
27896.78258043549	1	1	1	1
27910.82222944426	1	1	1	1
27924.86187845304	4	4	4	4
27938.90152746181	1	1	1	1
27952.94117647059	1	1	1	1
27966.98082547936	1	1	1	1
27981.02047448814	1	1	1	1
27995.060123496914	1	1	1	1
28009.099772505684	4	4	4	4
28023.139421514465	1	1	1	1
28037.179070523234	1	1	1	1
28051.218719532015	1	1	1	1
28065.258368540784	1	1	1	1
28079.298017549558	1	1	1	1
28093.33766655834	4	4	4	4
28107.377315567108	1	1	1	1
28121.41696457589	1	1	1	1
28135.456613584658	1	1	1	1
28149.49626259344	1	1	1	1
28163.53591160221	1	1	1	1
28177.57556061098	4	4	4	4
28191.615209619762	1	1	1	1
28205.65485862853	1	1	1	1
28219.694507637312	1	1	1	1
28233.734156646082	1	1	1	1
28247.773805654862	1	1	1	1
28261.813454663632	4	4	4	4
28275.853103672405	1	1	1	1
28289.892752681186	1	1	1	1
28303.932401689955	1	1	1	1
28317.972050698736	1	1	1	1
28332.011699707506	1	1	1	1
28346.05134871628	4	4	4	4
28360.090997725056	1	1	1	1
28374.13064673383	1	1	1	1
28388.17029574261	1	1	1	1
28402.20994475138	1	1	1	1
28416.24959376016	1	1	1	1
28430.28924276893	4	4	4	4
28444.328891777703	1	1	1	1
28458.36854078648	1	1	1	1
28472.408189795253	1	1	1	1
28486.447838804033	1	1	1	1
28500.487487812803	1	1	1	1
28514.527136821576	4	4	4	4
28528.566785830353	1	1	1	1
28542.606434839126	1	1	1	1
28556.646083847903	1	1	1	1
28570.685732856677	1	1	1	1
28584.725381865457	1	1	1	1
28598.765030874227	4	4	4	4
28612.804679883	1	1	1	1
28626.844328891777	1	1	1	1
28640.88397790055	1	1	1	1
28654.923626909327	1	1	1	1
28668.9632759181	1	1	1	1
28683.00292492688	4	4	4	4
28697.04257393565	1	1	1	1
28711.082222944424	1	1	1	1
28725.1218719532	1	1	1	1
28739.161520961974	1	1	1	1
28753.20116997075	1	1	1	1
28767.240818979524	4	4	4	4
28781.280467988297	1	1	1	1
28795.320116997074	1	1	1	1
28809.359766005848	1	1	1	1
28823.399415014625	1	1	1	1
28837.439064023398	1	1	1	1
28851.478713032175	4	4	4	4
28865.518362040948	1	1	1	1
28879.55801104972	1	1	1	1
28893.597660058498	1	1	1	1
28907.63730906727	1	1	1	1
28921.67695807605	1	1	1	1
28935.71660708482	4	4	4	4
28949.756256093595	1	1	1	1
28963.79590510237	1	1	1	1
28977.835554111145	1	1	1	1
28991.875203119922	1	1	1	1
29005.914852128695	1	1	1	1
29019.954501137472	4	4	4	4
29033.994150146245	1	1	1	1
29048.03379915502	1	1	1	1
29062.073448163796	1	1	1	1
29076.11309717257	1	1	1	1
29090.152746181346	1	1	1	1
29104.19239519012	4	4	4	4
29118.232044198896	1	1	1	1
29132.27169320767	1	1	1	1
29146.311342216442	1	1	1	1
29160.35099122522	1	1	1	1
29174.390640233993	1	1	1	1
29188.43028924277	4	4	4	4
29202.469938251543	1	1	1	1
29216.509587260316	1	1	1	1
29230.549236269093	1	1	1	1
29244.588885277866	1	1	1	1
29258.628534286643	1	1	1	1
29272.668183295416	4	4	4	4
29286.707832304193	1	1	1	1
29300.747481312967	1	1	1	1
29314.78713032174	1	1	1	1
29328.826779330517	1	1	1	1
29342.86642833929	1	1	1	1
29356.906077348067	4	4	4	4
29370.94572635684	1	1	1	1
29384.985375365613	1	1	1	1
29399.02502437439	1	1	1	1
29413.064673383164	1	1	1	1
29427.10432239194	1	1	1	1
29441.143971400714	4	4	4	4
29455.18362040949	1	1	1	1
29469.223269418264	1	1	1	1
29483.262918427037	1	1	1	1
29497.302567435814	1	1	1	1
29511.342216444587	1	1	1	1
29525.381865453364	4	4	4	4
29539.421514462138	1	1	1	1
29553.46116347091	1	1	1	1
29567.500812479688	1	1	1	1
29581.54046148846	1	1	1	1
29595.580110497238	1	1	1	1
29609.61975950601	4	4	4	4
29623.659408514788	1	1	1	1
29637.69905752356	1	1	1	1
29651.738706532335	1	1	1	1
29665.77835554111	1	1	1	1
29679.818004549885	1	1	1	1
29693.85765355866	4	4	4	4
29707.897302567435	1	1	1	1
29721.936951576212	1	1	1	1
29735.976600584985	1	1	1	1
29750.01624959376	1	1	1	1
29764.055898602535	1	1	1	1
29778.09554761131	4	4	4	4
29792.135196620085	1	1	1	1
29806.17484562886	1	1	1	1
29820.214494637632	1	1	1	1
29834.25414364641	1	1	1	1
29848.293792655182	1	1	1	1
29862.33344166396	4	4	4	4
29876.373090672732	1	1	1	1
29890.41273968151	1	1	1	1
29904.452388690283	1	1	1	1
29918.492037699056	1	1	1	1
29932.531686707833	1	1	1	1
29946.571335716606	4	4	4	4
29960.610984725383	1	1	1	1
29974.650633734156	1	1	1	1
29988.69028274293	1	1	1	1
30002.729931751706	1	1	1	1
30016.76958076048	1	1	1	1
30030.809229769256	4	4	4	4
30044.84887877803	1	1	1	1
30058.888527786807	1	1	1	1
30072.92817679558	1	1	1	1
30086.967825804353	1	1	1	1
30101.00747481313	1	1	1	1
30115.047123821903	4	4	4	4
30129.08677283068	1	1	1	1
30143.126421839454	1	1	1	1
30157.16607084823	1	1	1	1
30171.205719857004	1	1	1	1
30185.245368865777	1	1	1	1
30199.285017874554	4	4	4	4
30213.324666883327	1	1	1	1
30227.364315892104	1	1	1	1
30241.403964900877	1	1	1	1
30255.44361390965	1	1	1	1
30269.483262918427	1	1	1	1
30283.5229119272	4	4	4	4
30297.562560935978	1	1	1	1
30311.60220994475	1	1	1	1
30325.641858953528	1	1	1	1
30339.6815079623	1	1	1	1
30353.721156971074	1	1	1	1
30367.76080597985	4	4	4	4
30381.800454988625	1	1	1	1
30395.8401039974	1	1	1	1
30409.879753006175	1	1	1	1
30423.919402014948	1	1	1	1
30437.959051023725	1	1	1	1
30451.998700032498	4	4	4	4
30466.038349041275	1	1	1	1
30480.07799805005	1	1	1	1
30494.117647058825	1	1	1	1
30508.1572960676	1	1	1	1
30522.19694507637	1	1	1	1
30536.23659408515	4	4	4	4
30550.276243093922	1	1	1	1
30564.3158921027	1	1	1	1
30578.355541111472	1	1	1	1
30592.39519012025	1	1	1	1
30606.434839129022	1	1	1	1
30620.474488137796	4	4	4	4
30634.514137146572	1	1	1	1
30648.553786155346	1	1	1	1
30662.593435164123	1	1	1	1
30676.633084172896	1	1	1	1
30690.67273318167	1	1	1	1
30704.712382190446	4	4	4	4
30718.75203119922	1	1	1	1
30732.791680207996	1	1	1	1
30746.83132921677	1	1	1	1
30760.870978225546	1	1	1	1
30774.91062723432	1	1	1	1
30788.950276243093	4	4	4	4
30802.98992525187	1	1	1	1
30817.029574260643	1	1	1	1
30831.06922326942	1	1	1	1
30845.108872278193	1	1	1	1
30859.148521286967	1	1	1	1
30873.188170295743	4	4	4	4
30887.227819304517	1	1	1	1
30901.267468313294	1	1	1	1
30915.307117322067	1	1	1	1
30929.346766330844	1	1	1	1
30943.386415339617	1	1	1	1
30957.42606434839	4	4	4	4
30971.465713357167	1	1	1	1
30985.50536236594	1	1	1	1
30999.545011374717	1	1	1	1
31013.58466038349	1	1	1	1
31027.624309392268	1	1	1	1
31041.66395840104	4	4	4	4
31055.703607409814	1	1	1	1
31069.74325641859	1	1	1	1
31083.782905427364	1	1	1	1
31097.82255443614	1	1	1	1
31111.862203444914	1	1	1	1
31125.901852453688	4	4	4	4
31139.941501462465	1	1	1	1
31153.981150471238	1	1	1	1
31168.020799480015	1	1	1	1
31182.060448488788	1	1	1	1
31196.100097497565	1	1	1	1
31210.13974650634	4	4	4	4
31224.17939551511	1	1	1	1
31238.21904452389	1	1	1	1
31252.25869353266	1	1	1	1
31266.29834254144	1	1	1	1
31280.337991550212	1	1	1	1
31294.377640558985	4	4	4	4
31308.417289567762	1	1	1	1
31322.456938576535	1	1	1	1
31336.496587585312	1	1	1	1
31350.536236594085	1	1	1	1
31364.575885602862	1	1	1	1
31378.615534611636	4	4	4	4
31392.65518362041	1	1	1	1
31406.694832629186	1	1	1	1
31420.73448163796	1	1	1	1
31434.774130646736	1	1	1	1
31448.81377965551	1	1	1	1
31462.853428664286	4	4	4	4
31476.89307767306	1	1	1	1
31490.932726681833	1	1	1	1
31504.97237569061	1	1	1	1
31519.012024699383	1	1	1	1
31533.05167370816	1	1	1	1
31547.091322716933	4	4	4	4
31561.130971725706	1	1	1	1
31575.170620734483	1	1	1	1
31589.210269743257	1	1	1	1
31603.249918752033	1	1	1	1
31617.289567760807	1	1	1	1
31631.329216769584	4	4	4	4
31645.368865778357	1	1	1	1
31659.40851478713	1	1	1	1
31673.448163795907	1	1	1	1
31687.48781280468	1	1	1	1
31701.527461813457	1	1	1	1
31715.56711082223	4	4	4	4
31729.606759831004	1	1	1	1
31743.64640883978	1	1	1	1
31757.686057848554	1	1	1	1
31771.72570685733	1	1	1	1
31785.765355866104	1	1	1	1
31799.80500487488	4	4	4	4
31813.844653883654	1	1	1	1
31827.884302892424	1	1	1	1
31841.923951901204	1	1	1	1
31855.963600909978	1	1	1	1
31870.003249918755	1	1	1	1
31884.042898927528	4	4	4	4
31898.082547936305	1	1	1	1
31912.122196945078	1	1	1	1
31926.161845953848	1	1	1	1
31940.20149496263	1	1	1	1
31954.2411439714	1	1	1	1
31968.28079298018	4	4	4	4
31982.32044198895	1	1	1	1
31996.36009099772	1	1	1	1
32010.3997400065	1	1	1	1
32024.43938901527	1	1	1	1
32038.479038024052	1	1	1	1
32052.518687032825	4	4	4	4
32066.558336041602	1	1	1	1
32080.597985050375	1	1	1	1
32094.637634059145	1	1	1	1
32108.677283067926	1	1	1	1
32122.716932076695	1	1	1	1
32136.756581085476	4	4	4	4
32150.79623009425	1	1	1	1
32164.83587910302	1	1	1	1
32178.8755281118	1	1	1	1
32192.91517712057	1	1	1	1
32206.95482612935	1	1	1	1
32220.99447513812	4	4	4	4
32235.0341241469	1	1	1	1
32249.073773155673	1	1	1	1
32263.113422164442	1	1	1	1
32277.153071173223	1	1	1	1
32291.192720181993	1	1	1	1
32305.232369190773	4	4	4	4
32319.272018199543	1	1	1	1
32333.311667208323	1	1	1	1
32347.351316217097	1	1	1	1
32361.390965225866	1	1	1	1
32375.430614234647	1	1	1	1
32389.470263243416	4	4	4	4
32403.509912252197	1	1	1	1
32417.549561260967	1	1	1	1
32431.58921026974	1	1	1	1
32445.62885927852	1	1	1	1
32459.66850828729	1	1	1	1
32473.70815729607	4	4	4	4
32487.74780630484	1	1	1	1
32501.78745531362	1	1	1	1
32515.82710432239	1	1	1	1
32529.866753331164	1	1	1	1
32543.906402339944	1	1	1	1
32557.946051348714	4	4	4	4
32571.985700357494	1	1	1	1
32586.025349366264	1	1	1	1
32600.064998375037	1	1	1	1
32614.104647383814	1	1	1	1
32628.144296392587	1	1	1	1
32642.183945401368	4	4	4	4
32656.223594410138	1	1	1	1
32670.263243418918	1	1	1	1
32684.302892427688	1	1	1	1
32698.34254143646	1	1	1	1
32712.382190445238	1	1	1	1
32726.42183945401	4	4	4	4
32740.46148846279	1	1	1	1
32754.50113747156	1	1	1	1
32768.54078648034	1	1	1	1
32782.580435489115	1	1	1	1
32796.62008449789	1	1	1	1
32810.65973350666	4	4	4	4
32824.699382515435	1	1	1	1
32838.739031524216	1	1	1	1
32852.77868053299	1	1	1	1
32866.81832954176	1	1	1	1
32880.857978550535	1	1	1	1
32894.89762755931	4	4	4	4
32908.93727656809	1	1	1	1
32922.97692557686	1	1	1	1
32937.016574585636	1	1	1	1
32951.05622359441	1	1	1	1
32965.09587260318	1	1	1	1
32979.13552161196	4	4	4	4
32993.175170620736	1	1	1	1
33007.21481962951	1	1	1	1
33021.25446863828	1	1	1	1
33035.294117647056	1	1	1	1
33049.33376665584	1	1	1	1
33063.37341566461	4	4	4	4
33077.41306467338	1	1	1	1
33091.452713682156	1	1	1	1
33105.49236269094	1	1	1	1
33119.53201169971	1	1	1	1
33133.57166070848	1	1	1	1
33147.61130971726	4	4	4	4
33161.65095872603	1	1	1	1
33175.69060773481	1	1	1	1
33189.73025674358	1	1	1	1
33203.76990575236	1	1	1	1
33217.80955476113	1	1	1	1
33231.8492037699	4	4	4	4
33245.888852778684	1	1	1	1
33259.92850178746	1	1	1	1
33273.96815079623	1	1	1	1
33288.007799805004	1	1	1	1
33302.04744881378	1	1	1	1
33316.08709782256	4	4	4	4
33330.12674683133	1	1	1	1
33344.166395840104	1	1	1	1
33358.20604484888	1	1	1	1
33372.24569385766	1	1	1	1
33386.28534286643	1	1	1	1
33400.324991875204	4	4	4	4
33414.36464088398	1	1	1	1
33428.40428989275	1	1	1	1
33442.44393890153	1	1	1	1
33456.483587910305	1	1	1	1
33470.52323691908	1	1	1	1
33484.56288592785	4	4	4	4
33498.602534936625	1	1	1	1
33512.642183945405	1	1	1	1
33526.68183295418	1	1	1	1
33540.72148196295	1	1	1	1
33554.761130971725	1	1	1	1
33568.8007799805	4	4	4	4
33582.84042898928	1	1	1	1
33596.88007799805	1	1	1	1
33610.919727006825	1	1	1	1
33624.9593760156	1	1	1	1
33638.99902502437	1	1	1	1
33653.03867403315	4	4	4	4
33667.078323041926	1	1	1	1
33681.1179720507	1	1	1	1
33695.15762105947	1	1	1	1
33709.19727006825	1	1	1	1
33723.236919077026	1	1	1	1
33737.2765680858	4	4	4	4
33751.31621709457	1	1	1	1
33765.355866103346	1	1	1	1
33779.395515112126	1	1	1	1
33793.4351641209	1	1	1	1
33807.47481312967	1	1	1	1
33821.514462138446	4	4	4	4
33835.55411114722	1	1	1	1
33849.593760156	1	1	1	1
33863.63340916477	1	1	1	1
33877.67305817355	1	1	1	1
33891.71270718232	1	1	1	1
33905.75235619109	4	4	4	4
33919.79200519987	1	1	1	1
33933.83165420865	1	1	1	1
33947.87130321742	1	1	1	1
33961.91095222619	1	1	1	1
33975.950601234974	1	1	1	1
33989.99025024375	4	4	4	4
34004.02989925252	1	1	1	1
34018.069548261294	1	1	1	1
34032.10919727007	1	1	1	1
34046.14884627885	1	1	1	1
34060.18849528762	1	1	1	1
34074.22814429639	4	4	4	4
34088.26779330517	1	1	1	1
34102.30744231394	1	1	1	1
34116.34709132272	1	1	1	1
34130.386740331494	1	1	1	1
34144.42638934027	1	1	1	1
34158.46603834904	4	4	4	4
34172.505687357814	1	1	1	1
34186.545336366595	1	1	1	1
34200.58498537536	1	1	1	1
34214.62463438414	1	1	1	1
34228.664283392915	1	1	1	1
34242.703932401695	4	4	4	4
34256.74358141047	1	1	1	1
34270.783230419234	1	1	1	1
34284.822879428015	1	1	1	1
34298.86252843679	1	1	1	1
34312.90217744557	1	1	1	1
34326.94182645434	4	4	4	4
34340.98147546311	1	1	1	1
34355.02112447189	1	1	1	1
34369.06077348066	1	1	1	1
34383.10042248944	1	1	1	1
34397.14007149821	1	1	1	1
34411.17972050699	4	4	4	4
34425.21936951576	1	1	1	1
34439.259018524535	1	1	1	1
34453.298667533316	1	1	1	1
34467.33831654208	1	1	1	1
34481.37796555086	1	1	1	1
34495.417614559636	4	4	4	4
34509.45726356841	1	1	1	1
34523.49691257719	1	1	1	1
34537.536561585955	1	1	1	1
34551.576210594736	1	1	1	1
34565.61585960351	1	1	1	1
34579.65550861229	4	4	4	4
34593.695157621056	1	1	1	1
34607.73480662983	1	1	1	1
34621.77445563861	1	1	1	1
34635.81410464738	1	1	1	1
34649.85375365616	1	1	1	1
34663.89340266493	4	4	4	4
34677.93305167371	1	1	1	1
34691.97270068248	1	1	1	1
34706.01234969126	1	1	1	1
34720.05199870004	1	1	1	1
34734.0916477088	1	1	1	1
34748.13129671758	4	4	4	4
34762.17094572636	1	1	1	1
34776.21059473513	1	1	1	1
34790.2502437439	1	1	1	1
34804.28989275268	1	1	1	1
34818.32954176146	1	1	1	1
34832.36919077023	4	4	4	4
34846.40883977901	1	1	1	1
34860.44848878778	1	1	1	1
34874.48813779655	1	1	1	1
34888.52778680533	1	1	1	1
34902.567435814104	1	1	1	1
34916.607084822885	4	4	4	4
34930.64673383165	1	1	1	1
34944.686382840424	1	1	1	1
34958.726031849204	1	1	1	1
34972.76568085798	1	1	1	1
34986.80532986675	1	1	1	1
35000.844978875524	4	4	4	4
35014.884627884305	1	1	1	1
35028.92427689308	1	1	1	1
35042.96392590185	1	1	1	1
35057.003574910625	1	1	1	1
35071.0432239194	1	1	1	1
35085.08287292818	4	4	4	4
