Relative Time (Process)	Optimized Balance Heuristic - Run None (Profile ?) 695e6241bdbf9c98406a584d - minikube	Optimized Balance Heuristic - Run None (Profile ?) 695e6241bdbf9c98406a584d - minikube-m02	Optimized Balance Heuristic - Run None (Profile ?) 695e6241bdbf9c98406a584d - minikube-m03	Optimized Balance Heuristic - Run None (Profile ?) 695e6241bdbf9c98406a584d - minikube-m04
22908.98679815492	1	1	1	1
22922.729441705105	1	1	1	1
22936.47208525529	1	1	1	1
22950.21472880547	1	1	1	1
22963.957372355653	4	4	4	4
22977.700015905837	1	1	1	1
22991.44265945602	1	1	1	1
23005.185303006205	1	1	1	1
23018.927946556385	1	1	1	1
23032.67059010657	1	1	1	1
23046.413233656753	4	4	4	4
23060.155877206937	1	1	1	1
23073.898520757117	1	1	1	1
23087.6411643073	1	1	1	1
23101.383807857484	1	1	1	1
23115.12645140767	1	1	1	1
23128.86909495785	4	4	4	4
23142.611738508032	1	1	1	1
23156.354382058216	1	1	1	1
23170.0970256084	1	1	1	1
23183.83966915858	1	1	1	1
23197.582312708764	1	1	1	1
23211.324956258948	4	4	4	4
23225.067599809132	1	1	1	1
23238.810243359316	1	1	1	1
23252.552886909496	1	1	1	1
23266.29553045968	1	1	1	1
23280.038174009864	1	1	1	1
23293.780817560048	4	4	4	4
23307.523461110224	1	1	1	1
23321.266104660408	1	1	1	1
23335.008748210596	1	1	1	1
23348.75139176078	1	1	1	1
23362.494035310956	1	1	1	1
23376.23667886114	4	4	4	4
23389.979322411324	1	1	1	1
23403.721965961508	1	1	1	1
23417.464609511688	1	1	1	1
23431.20725306187	1	1	1	1
23444.949896612055	1	1	1	1
23458.69254016224	4	4	4	4
23472.435183712423	1	1	1	1
23486.177827262603	1	1	1	1
23499.920470812787	1	1	1	1
23513.66311436297	1	1	1	1
23527.405757913155	1	1	1	1
23541.148401463335	4	4	4	4
23554.89104501352	1	1	1	1
23568.633688563703	1	1	1	1
23582.376332113887	1	1	1	1
23596.118975664067	1	1	1	1
23609.86161921425	1	1	1	1
23623.604262764435	4	4	4	4
23637.34690631462	1	1	1	1
23651.089549864802	1	1	1	1
23664.832193414983	1	1	1	1
23678.574836965166	1	1	1	1
23692.31748051535	1	1	1	1
23706.060124065534	4	4	4	4
23719.802767615714	1	1	1	1
23733.5454111659	1	1	1	1
23747.288054716082	1	1	1	1
23761.030698266266	1	1	1	1
23774.773341816446	1	1	1	1
23788.51598536663	4	4	4	4
23802.258628916814	1	1	1	1
23816.001272466998	1	1	1	1
23829.743916017174	1	1	1	1
23843.486559567362	1	1	1	1
23857.229203117546	1	1	1	1
23870.97184666773	4	4	4	4
23884.714490217913	1	1	1	1
23898.45713376809	1	1	1	1
23912.199777318274	1	1	1	1
23925.94242086846	1	1	1	1
23939.685064418645	1	1	1	1
23953.42770796882	4	4	4	4
23967.170351519006	1	1	1	1
23980.91299506919	1	1	1	1
23994.655638619373	1	1	1	1
24008.398282169554	1	1	1	1
24022.140925719737	1	1	1	1
24035.88356926992	4	4	4	4
24049.626212820105	1	1	1	1
24063.368856370285	1	1	1	1
24077.11149992047	1	1	1	1
24090.854143470653	1	1	1	1
24104.596787020837	1	1	1	1
24118.33943057102	4	4	4	4
24132.0820741212	1	1	1	1
24145.824717671385	1	1	1	1
24159.56736122157	1	1	1	1
24173.310004771753	1	1	1	1
24187.052648321933	1	1	1	1
24200.795291872117	4	4	4	4
24214.5379354223	1	1	1	1
24228.280578972484	1	1	1	1
24242.023222522665	1	1	1	1
24255.76586607285	1	1	1	1
24269.508509623032	1	1	1	1
24283.251153173216	4	4	4	4
24296.993796723396	1	1	1	1
24310.73644027358	1	1	1	1
24324.479083823764	1	1	1	1
24338.221727373948	1	1	1	1
24351.96437092413	1	1	1	1
24365.707014474312	4	4	4	4
24379.449658024496	1	1	1	1
24393.19230157468	1	1	1	1
24406.934945124864	1	1	1	1
24420.67758867504	1	1	1	1
24434.420232225228	1	1	1	1
24448.16287577541	4	4	4	4
24461.905519325595	1	1	1	1
24475.648162875772	1	1	1	1
24489.390806425956	1	1	1	1
24503.13344997614	1	1	1	1
24516.876093526327	1	1	1	1
24530.61873707651	4	4	4	4
24544.361380626688	1	1	1	1
24558.10402417687	1	1	1	1
24571.846667727055	1	1	1	1
24585.58931127724	1	1	1	1
24599.33195482742	1	1	1	1
24613.074598377603	4	4	4	4
24626.817241927787	1	1	1	1
24640.55988547797	1	1	1	1
24654.30252902815	1	1	1	1
24668.045172578335	1	1	1	1
24681.78781612852	1	1	1	1
24695.530459678703	4	4	4	4
24709.273103228883	1	1	1	1
24723.015746779067	1	1	1	1
24736.75839032925	1	1	1	1
24750.501033879435	1	1	1	1
24764.24367742962	1	1	1	1
24777.9863209798	4	4	4	4
24791.728964529982	1	1	1	1
24805.471608080166	1	1	1	1
24819.21425163035	1	1	1	1
24832.95689518053	1	1	1	1
24846.699538730714	1	1	1	1
24860.442182280898	4	4	4	4
24874.184825831082	1	1	1	1
24887.927469381262	1	1	1	1
24901.670112931446	1	1	1	1
24915.41275648163	1	1	1	1
24929.155400031814	1	1	1	1
24942.898043581994	4	4	4	4
24956.640687132178	1	1	1	1
24970.38333068236	1	1	1	1
24984.125974232546	1	1	1	1
24997.86861778273	1	1	1	1
25011.611261332906	1	1	1	1
25025.353904883093	4	4	4	4
25039.096548433277	1	1	1	1
25052.83919198346	1	1	1	1
25066.581835533638	1	1	1	1
25080.32447908382	1	1	1	1
25094.067122634006	1	1	1	1
25107.809766184193	4	4	4	4
25121.55240973437	1	1	1	1
25135.295053284553	1	1	1	1
25149.037696834737	1	1	1	1
25162.78034038492	1	1	1	1
25176.5229839351	1	1	1	1
25190.265627485285	4	4	4	4
25204.00827103547	1	1	1	1
25217.750914585653	1	1	1	1
25231.493558135837	1	1	1	1
25245.236201686017	1	1	1	1
25258.9788452362	1	1	1	1
25272.721488786385	4	4	4	4
25286.46413233657	1	1	1	1
25300.20677588675	1	1	1	1
25313.949419436933	1	1	1	1
25327.692062987117	1	1	1	1
25341.4347065373	1	1	1	1
25355.17735008748	4	4	4	4
25368.919993637664	1	1	1	1
25382.66263718785	1	1	1	1
25396.405280738032	1	1	1	1
25410.147924288212	1	1	1	1
25423.890567838396	1	1	1	1
25437.63321138858	4	4	4	4
25451.375854938764	1	1	1	1
25465.118498488948	1	1	1	1
25478.861142039128	1	1	1	1
25492.603785589312	1	1	1	1
25506.346429139496	1	1	1	1
25520.08907268968	4	4	4	4
25533.83171623986	1	1	1	1
25547.574359790044	1	1	1	1
25561.317003340228	1	1	1	1
25575.05964689041	1	1	1	1
25588.802290440588	1	1	1	1
25602.544933990772	4	4	4	4
25616.28757754096	1	1	1	1
25630.030221091143	1	1	1	1
25643.772864641327	1	1	1	1
25657.515508191504	1	1	1	1
25671.258151741687	1	1	1	1
25685.00079529187	4	4	4	4
25698.74343884206	1	1	1	1
25712.486082392235	1	1	1	1
25726.22872594242	1	1	1	1
25739.971369492603	1	1	1	1
25753.714013042787	1	1	1	1
25767.456656592967	4	4	4	4
25781.19930014315	1	1	1	1
25794.941943693335	1	1	1	1
25808.68458724352	1	1	1	1
25822.4272307937	1	1	1	1
25836.169874343883	1	1	1	1
25849.912517894067	4	4	4	4
25863.65516144425	1	1	1	1
25877.397804994434	1	1	1	1
25891.140448544615	1	1	1	1
25904.8830920948	1	1	1	1
25918.625735644982	1	1	1	1
25932.368379195166	4	4	4	4
25946.111022745346	1	1	1	1
25959.85366629553	1	1	1	1
25973.596309845714	1	1	1	1
25987.338953395898	1	1	1	1
26001.08159694608	1	1	1	1
26014.824240496262	4	4	4	4
26028.566884046446	1	1	1	1
26042.30952759663	1	1	1	1
26056.05217114681	1	1	1	1
26069.794814696994	1	1	1	1
26083.537458247178	1	1	1	1
26097.28010179736	4	4	4	4
26111.022745347545	1	1	1	1
26124.765388897726	1	1	1	1
26138.50803244791	1	1	1	1
26152.250675998093	1	1	1	1
26165.993319548277	1	1	1	1
26179.735963098454	4	4	4	4
26193.478606648638	1	1	1	1
26207.221250198825	1	1	1	1
26220.96389374901	1	1	1	1
26234.706537299186	1	1	1	1
26248.44918084937	1	1	1	1
26262.191824399553	4	4	4	4
26275.934467949737	1	1	1	1
26289.677111499917	1	1	1	1
26303.4197550501	1	1	1	1
26317.162398600285	1	1	1	1
26330.90504215047	1	1	1	1
26344.647685700653	4	4	4	4
26358.390329250833	1	1	1	1
26372.132972801017	1	1	1	1
26385.8756163512	1	1	1	1
26399.618259901385	1	1	1	1
26413.360903451565	1	1	1	1
26427.10354700175	4	4	4	4
26440.846190551933	1	1	1	1
26454.588834102116	1	1	1	1
26468.331477652297	1	1	1	1
26482.07412120248	1	1	1	1
26495.816764752664	1	1	1	1
26509.559408302848	4	4	4	4
26523.302051853032	1	1	1	1
26537.044695403212	1	1	1	1
26550.787338953396	1	1	1	1
26564.52998250358	1	1	1	1
26578.272626053764	1	1	1	1
26592.015269603944	4	4	4	4
26605.757913154128	1	1	1	1
26619.50055670431	1	1	1	1
26633.243200254496	1	1	1	1
26646.985843804676	1	1	1	1
26660.72848735486	1	1	1	1
26674.471130905044	4	4	4	4
26688.213774455227	1	1	1	1
26701.956418005404	1	1	1	1
26715.69906155559	1	1	1	1
26729.441705105775	1	1	1	1
26743.18434865596	1	1	1	1
26756.926992206143	4	4	4	4
26770.66963575632	1	1	1	1
26784.412279306503	1	1	1	1
26798.15492285669	1	1	1	1
26811.897566406875	1	1	1	1
26825.64020995705	1	1	1	1
26839.382853507235	4	4	4	4
26853.12549705742	1	1	1	1
26866.868140607603	1	1	1	1
26880.610784157783	1	1	1	1
26894.353427707967	1	1	1	1
26908.09607125815	1	1	1	1
26921.838714808335	4	4	4	4
26935.581358358515	1	1	1	1
26949.3240019087	1	1	1	1
26963.066645458883	1	1	1	1
26976.809289009067	1	1	1	1
26990.55193255925	1	1	1	1
27004.29457610943	4	4	4	4
27018.037219659614	1	1	1	1
27031.7798632098	1	1	1	1
27045.522506759982	1	1	1	1
27059.265150310162	1	1	1	1
27073.007793860346	1	1	1	1
27086.75043741053	4	4	4	4
27100.493080960714	1	1	1	1
27114.235724510894	1	1	1	1
27127.978368061078	1	1	1	1
27141.721011611262	1	1	1	1
27155.463655161446	1	1	1	1
27169.206298711626	4	4	4	4
27182.94894226181	1	1	1	1
27196.691585811994	1	1	1	1
27210.434229362178	1	1	1	1
27224.17687291236	1	1	1	1
27237.91951646254	1	1	1	1
27251.662160012726	4	4	4	4
27265.40480356291	1	1	1	1
27279.147447113093	1	1	1	1
27292.89009066327	1	1	1	1
27306.632734213457	1	1	1	1
27320.37537776364	1	1	1	1
27334.118021313825	4	4	4	4
27347.860664864	1	1	1	1
27361.603308414185	1	1	1	1
27375.34595196437	1	1	1	1
27389.088595514557	1	1	1	1
27402.83123906474	1	1	1	1
27416.573882614917	4	4	4	4
27430.3165261651	1	1	1	1
27444.059169715285	1	1	1	1
27457.80181326547	1	1	1	1
27471.54445681565	1	1	1	1
27485.287100365833	1	1	1	1
27499.029743916017	4	4	4	4
27512.7723874662	1	1	1	1
27526.51503101638	1	1	1	1
27540.257674566565	1	1	1	1
27554.00031811675	1	1	1	1
27567.742961666932	1	1	1	1
27581.485605217113	4	4	4	4
27595.228248767296	1	1	1	1
27608.97089231748	1	1	1	1
27622.713535867664	1	1	1	1
27636.456179417848	1	1	1	1
27650.19882296803	1	1	1	1
27663.941466518212	4	4	4	4
27677.684110068396	1	1	1	1
27691.42675361858	1	1	1	1
27705.16939716876	1	1	1	1
27718.912040718944	1	1	1	1
27732.654684269128	1	1	1	1
27746.39732781931	4	4	4	4
27760.139971369492	1	1	1	1
27773.882614919676	1	1	1	1
27787.62525846986	1	1	1	1
27801.367902020043	1	1	1	1
27815.110545570224	1	1	1	1
27828.853189120407	4	4	4	4
27842.59583267059	1	1	1	1
27856.338476220775	1	1	1	1
27870.08111977096	1	1	1	1
27883.823763321136	1	1	1	1
27897.566406871323	1	1	1	1
27911.309050421507	4	4	4	4
27925.05169397169	1	1	1	1
27938.794337521867	1	1	1	1
27952.53698107205	1	1	1	1
27966.279624622235	1	1	1	1
27980.022268172423	1	1	1	1
27993.7649117226	4	4	4	4
28007.507555272783	1	1	1	1
28021.250198822967	1	1	1	1
28034.99284237315	1	1	1	1
28048.73548592333	1	1	1	1
28062.478129473515	1	1	1	1
28076.2207730237	4	4	4	4
28089.963416573883	1	1	1	1
28103.706060124066	1	1	1	1
28117.448703674247	1	1	1	1
28131.19134722443	1	1	1	1
28144.933990774614	1	1	1	1
28158.6766343248	4	4	4	4
28172.41927787498	1	1	1	1
28186.161921425162	1	1	1	1
28199.904564975346	1	1	1	1
28213.64720852553	1	1	1	1
28227.38985207571	1	1	1	1
28241.132495625894	4	4	4	4
28254.875139176078	1	1	1	1
28268.61778272626	1	1	1	1
28282.360426276442	1	1	1	1
28296.103069826626	1	1	1	1
28309.84571337681	1	1	1	1
28323.588356926994	4	4	4	4
28337.331000477177	1	1	1	1
28351.073644027358	1	1	1	1
28364.81628757754	1	1	1	1
28378.558931127725	1	1	1	1
28392.30157467791	1	1	1	1
28406.04421822809	4	4	4	4
28419.786861778273	1	1	1	1
28433.529505328457	1	1	1	1
28447.27214887864	1	1	1	1
28461.014792428818	1	1	1	1
28474.757435979	1	1	1	1
28488.50007952919	4	4	4	4
28502.242723079373	1	1	1	1
28515.985366629557	1	1	1	1
28529.728010179733	1	1	1	1
28543.470653729917	1	1	1	1
28557.2132972801	1	1	1	1
28570.95594083029	4	4	4	4
28584.698584380465	1	1	1	1
28598.44122793065	1	1	1	1
28612.183871480833	1	1	1	1
28625.926515031017	1	1	1	1
28639.669158581197	1	1	1	1
28653.41180213138	4	4	4	4
28667.154445681565	1	1	1	1
28680.89708923175	1	1	1	1
28694.63973278193	1	1	1	1
28708.382376332112	1	1	1	1
28722.125019882296	1	1	1	1
28735.86766343248	4	4	4	4
28749.610306982664	1	1	1	1
28763.352950532844	1	1	1	1
28777.095594083028	1	1	1	1
28790.838237633212	1	1	1	1
28804.580881183396	1	1	1	1
28818.323524733576	4	4	4	4
28832.06616828376	1	1	1	1
28845.808811833944	1	1	1	1
28859.551455384128	1	1	1	1
28873.294098934308	1	1	1	1
28887.03674248449	1	1	1	1
28900.779386034676	4	4	4	4
28914.52202958486	1	1	1	1
28928.26467313504	1	1	1	1
28942.007316685223	1	1	1	1
28955.749960235407	1	1	1	1
28969.49260378559	1	1	1	1
28983.235247335775	4	4	4	4
28996.977890885955	1	1	1	1
29010.72053443614	1	1	1	1
29024.463177986323	1	1	1	1
29038.205821536507	1	1	1	1
29051.948465086683	1	1	1	1
29065.691108636867	4	4	4	4
29079.433752187055	1	1	1	1
29093.17639573724	1	1	1	1
29106.919039287415	1	1	1	1
29120.6616828376	1	1	1	1
29134.404326387783	1	1	1	1
29148.146969937967	4	4	4	4
29161.889613488147	1	1	1	1
29175.63225703833	1	1	1	1
29189.374900588515	1	1	1	1
29203.1175441387	1	1	1	1
29216.860187688882	1	1	1	1
29230.602831239063	4	4	4	4
29244.345474789247	1	1	1	1
29258.08811833943	1	1	1	1
29271.830761889614	1	1	1	1
29285.573405439794	1	1	1	1
29299.31604898998	1	1	1	1
29313.058692540162	4	4	4	4
29326.801336090346	1	1	1	1
29340.543979640526	1	1	1	1
29354.28662319071	1	1	1	1
29368.029266740894	1	1	1	1
29381.771910291078	1	1	1	1
29395.51455384126	4	4	4	4
29409.257197391442	1	1	1	1
29422.999840941626	1	1	1	1
29436.74248449181	1	1	1	1
29450.485128041993	1	1	1	1
29464.227771592174	1	1	1	1
29477.970415142358	4	4	4	4
29491.71305869254	1	1	1	1
29505.455702242725	1	1	1	1
29519.198345792905	1	1	1	1
29532.94098934309	1	1	1	1
29546.683632893273	1	1	1	1
29560.426276443457	4	4	4	4
29574.168919993637	1	1	1	1
29587.91156354382	1	1	1	1
29601.654207094005	1	1	1	1
29615.39685064419	1	1	1	1
29629.139494194373	1	1	1	1
29642.88213774455	4	4	4	4
29656.624781294733	1	1	1	1
29670.36742484492	1	1	1	1
29684.110068395104	1	1	1	1
29697.85271194528	1	1	1	1
29711.595355495465	1	1	1	1
29725.33799904565	4	4	4	4
29739.080642595833	1	1	1	1
29752.823286146013	1	1	1	1
29766.565929696197	1	1	1	1
29780.30857324638	1	1	1	1
29794.051216796564	1	1	1	1
29807.793860346745	4	4	4	4
29821.53650389693	1	1	1	1
29835.279147447112	1	1	1	1
29849.021790997296	1	1	1	1
29862.76443454748	1	1	1	1
29876.50707809766	1	1	1	1
29890.249721647844	4	4	4	4
29903.992365198028	1	1	1	1
29917.735008748212	1	1	1	1
29931.477652298392	1	1	1	1
29945.220295848576	1	1	1	1
29958.96293939876	1	1	1	1
29972.705582948944	4	4	4	4
29986.448226499124	1	1	1	1
30000.190870049308	1	1	1	1
30013.93351359949	1	1	1	1
30027.676157149675	1	1	1	1
30041.418800699856	1	1	1	1
30055.16144425004	4	4	4	4
30068.904087800223	1	1	1	1
30082.646731350407	1	1	1	1
30096.38937490059	1	1	1	1
30110.13201845077	1	1	1	1
30123.874662000955	1	1	1	1
30137.61730555114	4	4	4	4
30151.359949101323	1	1	1	1
30165.102592651503	1	1	1	1
30178.845236201687	1	1	1	1
30192.58787975187	1	1	1	1
30206.330523302055	1	1	1	1
30220.07316685223	4	4	4	4
30233.815810402415	1	1	1	1
30247.5584539526	1	1	1	1
30261.301097502786	1	1	1	1
30275.04374105297	1	1	1	1
30288.786384603147	1	1	1	1
30302.52902815333	4	4	4	4
30316.271671703515	1	1	1	1
30330.0143152537	1	1	1	1
30343.75695880388	1	1	1	1
30357.499602354063	1	1	1	1
30371.242245904246	1	1	1	1
30384.98488945443	4	4	4	4
30398.72753300461	1	1	1	1
30412.470176554794	1	1	1	1
30426.212820104978	1	1	1	1
30439.955463655162	1	1	1	1
30453.698107205342	1	1	1	1
30467.440750755526	4	4	4	4
30481.18339430571	1	1	1	1
30494.926037855894	1	1	1	1
30508.668681406078	1	1	1	1
30522.411324956258	1	1	1	1
30536.15396850644	1	1	1	1
30549.896612056626	4	4	4	4
30563.63925560681	1	1	1	1
30577.38189915699	1	1	1	1
30591.124542707174	1	1	1	1
30604.867186257357	1	1	1	1
30618.60982980754	1	1	1	1
30632.35247335772	4	4	4	4
30646.095116907905	1	1	1	1
30659.83776045809	1	1	1	1
30673.580404008273	1	1	1	1
30687.323047558453	1	1	1	1
30701.065691108637	1	1	1	1
30714.80833465882	4	4	4	4
30728.550978209005	1	1	1	1
30742.29362175919	1	1	1	1
30756.03626530937	1	1	1	1
30769.778908859553	1	1	1	1
30783.521552409737	1	1	1	1
30797.26419595992	4	4	4	4
30811.006839510097	1	1	1	1
30824.74948306028	1	1	1	1
30838.492126610465	1	1	1	1
30852.234770160652	1	1	1	1
30865.97741371083	1	1	1	1
30879.720057261013	4	4	4	4
30893.462700811197	1	1	1	1
30907.20534436138	1	1	1	1
30920.94798791156	1	1	1	1
30934.690631461744	1	1	1	1
30948.43327501193	1	1	1	1
30962.175918562112	4	4	4	4
30975.918562112296	1	1	1	1
30989.661205662476	1	1	1	1
31003.40384921266	1	1	1	1
31017.146492762844	1	1	1	1
31030.889136313028	1	1	1	1
31044.631779863208	4	4	4	4
31058.374423413392	1	1	1	1
31072.117066963576	1	1	1	1
31085.85971051376	1	1	1	1
31099.60235406394	1	1	1	1
31113.344997614124	1	1	1	1
31127.087641164308	4	4	4	4
31140.83028471449	1	1	1	1
31154.57292826467	1	1	1	1
31168.315571814856	1	1	1	1
31182.05821536504	1	1	1	1
31195.800858915223	1	1	1	1
31209.543502465407	4	4	4	4
31223.286146015587	1	1	1	1
31237.02878956577	1	1	1	1
31250.771433115955	1	1	1	1
31264.51407666614	1	1	1	1
31278.25672021632	1	1	1	1
31291.999363766503	4	4	4	4
31305.742007316687	1	1	1	1
31319.48465086687	1	1	1	1
31333.227294417047	1	1	1	1
31346.969937967235	1	1	1	1
31360.71258151742	1	1	1	1
31374.455225067602	4	4	4	4
31388.197868617786	1	1	1	1
31401.940512167963	1	1	1	1
31415.683155718147	1	1	1	1
31429.42579926833	1	1	1	1
31443.168442818518	1	1	1	1
31456.911086368695	4	4	4	4
31470.65372991888	1	1	1	1
31484.396373469062	1	1	1	1
31498.139017019246	1	1	1	1
31511.881660569426	1	1	1	1
31525.62430411961	1	1	1	1
31539.366947669794	4	4	4	4
31553.109591219978	1	1	1	1
31566.85223477016	1	1	1	1
31580.594878320342	1	1	1	1
31594.337521870526	1	1	1	1
31608.08016542071	1	1	1	1
31621.822808970894	4	4	4	4
31635.565452521074	1	1	1	1
31649.308096071258	1	1	1	1
31663.05073962144	1	1	1	1
31676.793383171625	1	1	1	1
31690.536026721806	1	1	1	1
31704.27867027199	4	4	4	4
31718.021313822173	1	1	1	1
31731.763957372357	1	1	1	1
31745.506600922537	1	1	1	1
31759.24924447272	1	1	1	1
31772.991888022905	1	1	1	1
31786.73453157309	4	4	4	4
31800.47717512327	1	1	1	1
31814.219818673453	1	1	1	1
31827.962462223637	1	1	1	1
31841.70510577382	1	1	1	1
31855.447749324005	1	1	1	1
31869.190392874185	4	4	4	4
31882.93303642437	1	1	1	1
31896.675679974553	1	1	1	1
31910.418323524736	1	1	1	1
31924.160967074913	1	1	1	1
31937.9036106251	1	1	1	1
31951.646254175284	4	4	4	4
31965.38889772547	1	1	1	1
31979.131541275645	1	1	1	1
31992.87418482583	1	1	1	1
32006.616828376013	1	1	1	1
32020.359471926196	1	1	1	1
32034.102115476377	4	4	4	4
32047.84475902656	1	1	1	1
32061.587402576744	1	1	1	1
32075.33004612693	1	1	1	1
32089.072689677112	1	1	1	1
32102.815333227292	1	1	1	1
32116.557976777476	4	4	4	4
32130.30062032766	1	1	1	1
32144.043263877844	1	1	1	1
32157.785907428024	1	1	1	1
32171.528550978208	1	1	1	1
32185.27119452839	1	1	1	1
32199.013838078576	4	4	4	4
32212.756481628756	1	1	1	1
32226.49912517894	1	1	1	1
32240.241768729124	1	1	1	1
32253.984412279307	1	1	1	1
32267.72705582949	1	1	1	1
32281.46969937967	4	4	4	4
32295.212342929855	1	1	1	1
32308.95498648004	1	1	1	1
32322.697630030223	1	1	1	1
32336.440273580403	1	1	1	1
32350.182917130587	1	1	1	1
32363.92556068077	4	4	4	4
32377.668204230955	1	1	1	1
32391.410847781135	1	1	1	1
32405.15349133132	1	1	1	1
32418.896134881503	1	1	1	1
32432.638778431687	1	1	1	1
32446.381421981867	4	4	4	4
32460.12406553205	1	1	1	1
32473.866709082235	1	1	1	1
32487.60935263242	1	1	1	1
32501.351996182602	1	1	1	1
32515.09463973278	1	1	1	1
32528.837283282966	4	4	4	4
32542.57992683315	1	1	1	1
32556.322570383334	1	1	1	1
32570.06521393351	1	1	1	1
32583.807857483695	1	1	1	1
32597.55050103388	1	1	1	1
32611.293144584062	4	4	4	4
32625.035788134242	1	1	1	1
32638.778431684426	1	1	1	1
32652.52107523461	1	1	1	1
32666.263718784794	1	1	1	1
32680.006362334974	1	1	1	1
32693.749005885158	4	4	4	4
32707.491649435342	1	1	1	1
32721.234292985526	1	1	1	1
32734.97693653571	1	1	1	1
32748.71958008589	1	1	1	1
32762.462223636074	1	1	1	1
32776.20486718626	4	4	4	4
32789.94751073644	1	1	1	1
32803.69015428662	1	1	1	1
32817.4327978368	1	1	1	1
32831.17544138699	1	1	1	1
32844.91808493718	1	1	1	1
32858.66072848735	4	4	4	4
32872.40337203754	1	1	1	1
32886.14601558772	1	1	1	1
32899.888659137905	1	1	1	1
32913.63130268808	1	1	1	1
32927.373946238265	1	1	1	1
32941.11658978845	4	4	4	4
32954.85923333863	1	1	1	1
32968.60187688882	1	1	1	1
32982.344520439	1	1	1	1
32996.087163989185	1	1	1	1
33009.82980753937	1	1	1	1
33023.57245108955	4	4	4	4
33037.31509463973	1	1	1	1
33051.05773818991	1	1	1	1
33064.8003817401	1	1	1	1
33078.54302529028	1	1	1	1
33092.285668840464	1	1	1	1
33106.02831239065	4	4	4	4
33119.77095594083	1	1	1	1
33133.513599491016	1	1	1	1
33147.2562430412	1	1	1	1
33160.99888659138	1	1	1	1
33174.74153014156	1	1	1	1
33188.484173691744	4	4	4	4
33202.22681724193	1	1	1	1
33215.96946079211	1	1	1	1
33229.712104342296	1	1	1	1
33243.45474789248	1	1	1	1
33257.19739144266	1	1	1	1
33270.94003499284	4	4	4	4
33284.682678543024	1	1	1	1
33298.42532209321	1	1	1	1
33312.16796564339	1	1	1	1
33325.91060919357	1	1	1	1
33339.65325274376	1	1	1	1
33353.39589629394	4	4	4	4
33367.13853984413	1	1	1	1
33380.88118339431	1	1	1	1
33394.62382694449	1	1	1	1
33408.36647049467	1	1	1	1
33422.109114044855	1	1	1	1
33435.85175759504	4	4	4	4
33449.594401145216	1	1	1	1
33463.3370446954	1	1	1	1
33477.07968824558	1	1	1	1
33490.82233179577	1	1	1	1
33504.56497534595	1	1	1	1
33518.307618896135	4	4	4	4
33532.05026244632	1	1	1	1
33545.7929059965	1	1	1	1
33559.53554954668	1	1	1	1
33573.27819309686	1	1	1	1
33587.02083664705	1	1	1	1
33600.76348019723	4	4	4	4
33614.506123747415	1	1	1	1
33628.2487672976	1	1	1	1
33641.99141084778	1	1	1	1
33655.734054397966	1	1	1	1
33669.47669794815	1	1	1	1
33683.21934149833	4	4	4	4
33696.96198504851	1	1	1	1
33710.704628598694	1	1	1	1
33724.44727214888	1	1	1	1
33738.18991569906	1	1	1	1
33751.932559249246	1	1	1	1
33765.67520279943	4	4	4	4
33779.417846349614	1	1	1	1
33793.16048989979	1	1	1	1
33806.903133449974	1	1	1	1
33820.64577700016	1	1	1	1
33834.38842055034	1	1	1	1
33848.131064100526	4	4	4	4
33861.87370765071	1	1	1	1
33875.61635120089	1	1	1	1
33889.35899475108	1	1	1	1
33903.10163830126	1	1	1	1
33916.84428185144	1	1	1	1
33930.58692540162	4	4	4	4
33944.329568951805	1	1	1	1
33958.07221250199	1	1	1	1
33971.814856052166	1	1	1	1
33985.55749960235	1	1	1	1
33999.30014315253	1	1	1	1
34013.042786702725	4	4	4	4
34026.7854302529	1	1	1	1
34040.528073803085	1	1	1	1
34054.27071735327	1	1	1	1
34068.01336090345	1	1	1	1
34081.75600445364	1	1	1	1
34095.49864800381	4	4	4	4
34109.241291554	1	1	1	1
34122.98393510418	1	1	1	1
34136.726578654365	1	1	1	1
34150.46922220455	1	1	1	1
34164.21186575473	1	1	1	1
34177.95450930492	4	4	4	4
34191.6971528551	1	1	1	1
34205.43979640528	1	1	1	1
34219.18243995546	1	1	1	1
34232.925083505645	1	1	1	1
34246.66772705583	1	1	1	1
34260.41037060601	4	4	4	4
34274.153014156196	1	1	1	1
34287.89565770638	1	1	1	1
34301.638301256564	1	1	1	1
34315.38094480675	1	1	1	1
34329.123588356924	1	1	1	1
34342.86623190711	4	4	4	4
34356.60887545729	1	1	1	1
34370.351519007476	1	1	1	1
34384.09416255766	1	1	1	1
34397.83680610784	1	1	1	1
34411.57944965803	1	1	1	1
34425.32209320821	4	4	4	4
34439.06473675839	1	1	1	1
34452.80738030857	1	1	1	1
34466.550023858756	1	1	1	1
34480.29266740894	1	1	1	1
34494.03531095912	1	1	1	1
34507.7779545093	4	4	4	4
34521.52059805949	1	1	1	1
34535.263241609675	1	1	1	1
34549.00588515986	1	1	1	1
34562.748528710035	1	1	1	1
34576.49117226022	1	1	1	1
34590.2338158104	4	4	4	4
34603.97645936059	1	1	1	1
34617.71910291076	1	1	1	1
34631.46174646095	1	1	1	1
34645.20439001113	1	1	1	1
34658.947033561315	1	1	1	1
34672.6896771115	4	4	4	4
34686.43232066168	1	1	1	1
34700.17496421187	1	1	1	1
34713.91760776205	1	1	1	1
34727.660251312234	1	1	1	1
34741.40289486241	1	1	1	1
34755.145538412595	4	4	4	4
