Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695c7302c05fc25fbbedff03 - minikube	Unknown Heuristic - Run None (Profile ?) 695c7302c05fc25fbbedff03 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695c7302c05fc25fbbedff03 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695c7302c05fc25fbbedff03 - minikube-m04
36709.957465096886	4	3	3	3
36720.15750051372	4	4	4	4
36730.3375358611	4	4	4	4
36740.51757120848	4	4	4	4
36750.69760655586	4	4	4	4
36760.877641903244	4	4	4	4
36761.08764263246	4	3	3	3
36771.277678014565	4	4	4	4
36781.457713361946	4	4	4	4
36791.63774870933	4	4	4	4
36801.817784056715	4	4	4	4
36811.99781940409	4	4	4	4
36812.21782016803	4	3	3	3
36822.417855584856	4	4	4	4
36832.597890932244	4	4	4	4
36842.77792627962	4	4	4	4
36852.957961627006	4	4	4	4
36863.13799697438	4	4	4	4
36863.3479977036	4	3	3	3
36873.54803312043	4	4	4	4
36883.728068467804	4	4	4	4
36893.90810381519	4	4	4	4
36904.08813916257	4	4	4	4
36914.268174509954	4	4	4	4
36914.478175239165	4	3	3	3
36924.678210656	4	4	4	4
36934.85824600338	4	4	4	4
36945.03828135076	4	4	4	4
36955.21831669814	4	4	4	4
36965.39835204552	4	4	4	4
36965.60835277473	4	3	3	3
36975.808388191566	4	4	4	4
36985.98842353895	4	4	4	4
36996.16845888633	4	4	4	4
37006.34849423371	4	4	4	4
37016.52852958109	4	4	4	4
37016.7385303103	4	3	3	3
37026.92856569241	4	4	4	4
37037.10860103979	4	4	4	4
37047.28863638717	4	4	4	4
37057.468671734554	4	4	4	4
37067.648707081935	4	4	4	4
37067.85870781115	4	3	3	3
37078.05874322798	4	4	4	4
37088.23877857536	4	4	4	4
37098.41881392274	4	4	4	4
37108.59884927012	4	4	4	4
37118.7788846175	4	4	4	4
37118.98888534671	4	3	3	3
37129.18892076355	4	4	4	4
37139.36895611093	4	4	4	4
37149.54899145831	4	4	4	4
37159.7290268057	4	4	4	4
37169.90906215307	4	4	4	4
37170.11906288229	4	3	3	3
37180.319098299115	4	4	4	4
37190.499133646495	4	4	4	4
37200.679168993884	4	4	4	4
37210.85920434126	4	4	4	4
37221.039239688645	4	4	4	4
37221.249240417856	4	3	3	3
37231.46927590413	4	4	4	4
37241.649311251516	4	4	4	4
37251.8293465989	4	4	4	4
37262.00938194628	4	4	4	4
37272.18941729366	4	4	4	4
37272.39941802288	4	3	3	3
37282.5994534397	4	4	4	4
37292.779488787084	4	4	4	4
37302.959524134465	4	4	4	4
37313.139559481846	4	4	4	4
37323.31959482923	4	4	4	4
37323.53959559317	4	3	3	3
37333.739631009994	4	4	4	4
37343.919666357375	4	4	4	4
37354.099701704756	4	4	4	4
37364.279737052144	4	4	4	4
37374.459772399525	4	4	4	4
37374.669773128735	4	3	3	3
37384.86980854556	4	4	4	4
37395.04984389295	4	4	4	4
37405.22987924032	4	4	4	4
37415.40991458771	4	4	4	4
37425.58994993509	4	4	4	4
37425.7999506643	4	3	3	3
37435.98998604641	4	4	4	4
37446.170021393795	4	4	4	4
37456.35005674117	4	4	4	4
37466.53009208856	4	4	4	4
37476.71012743593	4	4	4	4
37476.92012816515	4	3	3	3
37487.12016358198	4	4	4	4
37497.300198929355	4	4	4	4
37507.48023427674	4	4	4	4
37517.660269624124	4	4	4	4
37527.840304971505	4	4	4	4
37528.050305700715	4	3	3	3
37538.25034111755	4	4	4	4
37548.43037646493	4	4	4	4
37558.61041181231	4	4	4	4
37568.79044715969	4	4	4	4
37578.980482541796	4	4	4	4
37579.190483271006	4	3	3	3
37589.39051868784	4	4	4	4
37599.57055403522	4	4	4	4
37609.7505893826	4	4	4	4
37619.93062472999	4	4	4	4
37630.110660077364	4	4	4	4
37630.32066080658	4	3	3	3
37640.52069622341	4	4	4	4
37650.70073157079	4	4	4	4
37660.88076691818	4	4	4	4
37671.06080226555	4	4	4	4
37681.24083761294	4	4	4	4
37681.45083834215	4	3	3	3
37691.650873758976	4	4	4	4
37701.83090910636	4	4	4	4
37712.01094445374	4	4	4	4
37722.190979801126	4	4	4	4
37732.37101514851	4	4	4	4
37732.58101587772	4	3	3	3
37742.77105125982	4	4	4	4
37752.9510866072	4	4	4	4
37763.13112195459	4	4	4	4
37773.31115730196	4	4	4	4
37783.49119264935	4	4	4	4
37783.70119337856	4	3	3	3
37793.90122879539	4	4	4	4
37804.08126414278	4	4	4	4
37814.26129949015	4	4	4	4
37824.44133483754	4	4	4	4
37834.62137018492	4	4	4	4
37834.84137094885	4	3	3	3
37845.04140636568	4	4	4	4
37855.22144171307	4	4	4	4
37865.40147706045	4	4	4	4
37875.58151240783	4	4	4	4
37885.76154775521	4	4	4	4
37885.97154848443	4	3	3	3
37896.16158386653	4	4	4	4
37906.34161921391	4	4	4	4
37916.52165456129	4	4	4	4
37926.701689908674	4	4	4	4
37936.881725256055	4	4	4	4
37937.09172598527	4	3	3	3
37947.281761367376	4	4	4	4
37957.46179671476	4	4	4	4
37967.64183206214	4	4	4	4
37977.82186740952	4	4	4	4
37988.0019027569	4	4	4	4
37988.21190348611	4	3	3	3
37998.411938902944	4	4	4	4
38008.591974250325	4	4	4	4
38018.772009597706	4	4	4	4
38028.95204494509	4	4	4	4
38039.13208029247	4	4	4	4
38039.342081021685	4	3	3	3
38049.53211640379	4	4	4	4
38059.71215175117	4	4	4	4
38069.89218709855	4	4	4	4
38080.07222244593	4	4	4	4
38090.25225779331	4	4	4	4
38090.46225852253	4	3	3	3
38100.66229393936	4	4	4	4
38110.84232928674	4	4	4	4
38121.02236463412	4	4	4	4
38131.2023999815	4	4	4	4
38141.38243532889	4	4	4	4
38141.5924360581	4	3	3	3
38151.792471474924	4	4	4	4
38161.972506822305	4	4	4	4
38172.152542169686	4	4	4	4
38182.33257751707	4	4	4	4
38192.51261286445	4	4	4	4
38192.722613593665	4	3	3	3
38202.92264901049	4	4	4	4
38213.10268435787	4	4	4	4
38223.282719705254	4	4	4	4
38233.462755052635	4	4	4	4
38243.64279040002	4	4	4	4
38243.85279112923	4	3	3	3
38254.05282654607	4	4	4	4
38264.23286189344	4	4	4	4
38274.41289724083	4	4	4	4
38284.59293258821	4	4	4	4
38294.77296793559	4	4	4	4
38294.9829686648	4	3	3	3
38305.18300408163	4	4	4	4
38315.363039429016	4	4	4	4
38325.54307477639	4	4	4	4
38335.72311012378	4	4	4	4
38345.90314547116	4	4	4	4
38346.12314623509	4	3	3	3
38356.323181651926	4	4	4	4
38366.50321699931	4	4	4	4
38376.68325234669	4	4	4	4
38386.86328769407	4	4	4	4
38397.04332304145	4	4	4	4
38397.25332377067	4	3	3	3
38407.45335918749	4	4	4	4
38417.633394534874	4	4	4	4
38427.813429882255	4	4	4	4
38437.993465229636	4	4	4	4
38448.17350057702	4	4	4	4
38448.38350130623	4	3	3	3
38458.58353672306	4	4	4	4
38468.76357207044	4	4	4	4
38478.94360741782	4	4	4	4
38489.12364276521	4	4	4	4
38499.303678112585	4	4	4	4
38499.5136788418	4	3	3	3
38509.703714223906	4	4	4	4
38519.88374957129	4	4	4	4
38530.06378491867	4	4	4	4
38540.243820266056	4	4	4	4
38550.42385561343	4	4	4	4
38550.63385634265	4	3	3	3
38560.833891759474	4	4	4	4
38571.013927106855	4	4	4	4
38581.19396245424	4	4	4	4
38591.37399780162	4	4	4	4
38601.554033149005	4	4	4	4
38601.764033878215	4	3	3	3
38611.96406929504	4	4	4	4
38622.14410464242	4	4	4	4
38632.32413998981	4	4	4	4
38642.50417533719	4	4	4	4
38652.68421068457	4	4	4	4
38652.89421141378	4	3	3	3
38663.09424683061	4	4	4	4
38673.274282178	4	4	4	4
38683.45431752538	4	4	4	4
38693.63435287276	4	4	4	4
38703.81438822014	4	4	4	4
38704.02438894935	4	3	3	3
38714.214424331454	4	4	4	4
38724.39445967884	4	4	4	4
38734.574495026216	4	4	4	4
38744.754530373604	4	4	4	4
38754.934565720985	4	4	4	4
38755.144566450195	4	3	3	3
38765.34460186703	4	4	4	4
38775.52463721441	4	4	4	4
38785.70467256179	4	4	4	4
38795.88470790917	4	4	4	4
38806.06474325655	4	4	4	4
38806.27474398576	4	3	3	3
38816.4747794026	4	4	4	4
38826.65481474998	4	4	4	4
38836.83485009736	4	4	4	4
38847.01488544474	4	4	4	4
38857.19492079212	4	4	4	4
38857.414921556054	4	3	3	3
38867.61495697289	4	4	4	4
38877.794992320276	4	4	4	4
38887.97502766765	4	4	4	4
38898.15506301504	4	4	4	4
38908.33509836241	4	4	4	4
38908.54509909163	4	3	3	3
38918.73513447373	4	4	4	4
38928.91516982111	4	4	4	4
38939.095205168494	4	4	4	4
38949.275240515875	4	4	4	4
38959.455275863256	4	4	4	4
38959.665276592474	4	3	3	3
38969.8653120093	4	4	4	4
38980.04534735668	4	4	4	4
38990.22538270406	4	4	4	4
39000.40541805145	4	4	4	4
39010.58545339883	4	4	4	4
39010.79545412804	4	3	3	3
39020.985489510145	4	4	4	4
39031.16552485753	4	4	4	4
39041.34556020491	4	4	4	4
39051.525595552295	4	4	4	4
39061.70563089967	4	4	4	4
39061.915631628886	4	3	3	3
39072.11566704571	4	4	4	4
39082.295702393094	4	4	4	4
39092.47573774048	4	4	4	4
39102.655773087856	4	4	4	4
39112.835808435244	4	4	4	4
39113.045809164454	4	3	3	3
39123.23584454656	4	4	4	4
39133.415879893946	4	4	4	4
39143.59591524132	4	4	4	4
39153.77595058871	4	4	4	4
39163.95598593609	4	4	4	4
39164.1659866653	4	3	3	3
39174.36602208213	4	4	4	4
39184.54605742951	4	4	4	4
39194.726092776895	4	4	4	4
39204.90612812427	4	4	4	4
39215.08616347166	4	4	4	4
39215.29616420087	4	3	3	3
39225.49619961769	4	4	4	4
39235.67623496508	4	4	4	4
39245.85627031246	4	4	4	4
39256.03630565984	4	4	4	4
39266.216341007224	4	4	4	4
39266.42634173644	4	3	3	3
39276.616377118546	4	4	4	4
39286.79641246593	4	4	4	4
39296.97644781331	4	4	4	4
39307.15648316069	4	4	4	4
39317.33651850807	4	4	4	4
39317.54651923728	4	3	3	3
39327.746554654106	4	4	4	4
39337.926590001494	4	4	4	4
39348.106625348875	4	4	4	4
39358.286660696256	4	4	4	4
39368.46669604364	4	4	4	4
39368.68669680758	4	3	3	3
39378.886732224404	4	4	4	4
39389.066767571785	4	4	4	4
39399.246802919166	4	4	4	4
39409.42683826655	4	4	4	4
39419.606873613935	4	4	4	4
39419.816874343145	4	3	3	3
39430.01690975997	4	4	4	4
39440.19694510735	4	4	4	4
39450.376980454734	4	4	4	4
39460.55701580212	4	4	4	4
39470.737051149496	4	4	4	4
39470.94705187871	4	3	3	3
39481.14708729554	4	4	4	4
39491.32712264293	4	4	4	4
39501.5071579903	4	4	4	4
39511.68719333769	4	4	4	4
39521.86722868507	4	4	4	4
39522.07722941428	4	3	3	3
39532.267264796385	4	4	4	4
39542.44730014377	4	4	4	4
39552.62733549115	4	4	4	4
39562.807370838535	4	4	4	4
39572.98740618591	4	4	4	4
39573.197406915126	4	3	3	3
39583.38744229723	4	4	4	4
39593.56747764461	4	4	4	4
39603.74751299199	4	4	4	4
39613.92754833938	4	4	4	4
39624.10758368676	4	4	4	4
39624.31758441597	4	3	3	3
39634.5176198328	4	4	4	4
39644.697655180185	4	4	4	4
39654.87769052756	4	4	4	4
39665.05772587495	4	4	4	4
39675.23776122233	4	4	4	4
39675.44776195154	4	3	3	3
39685.64779736837	4	4	4	4
39695.827832715746	4	4	4	4
39706.007868063134	4	4	4	4
39716.187903410515	4	4	4	4
39726.367938757896	4	4	4	4
39726.577939487106	4	3	3	3
39736.77797490393	4	4	4	4
39746.95801025132	4	4	4	4
39757.1380455987	4	4	4	4
39767.31808094608	4	4	4	4
39777.498116293464	4	4	4	4
39777.70811702268	4	3	3	3
39787.90815243951	4	4	4	4
39798.08818778689	4	4	4	4
39808.26822313427	4	4	4	4
39818.44825848165	4	4	4	4
39828.62829382903	4	4	4	4
39828.83829455824	4	3	3	3
39839.038329975076	4	4	4	4
39849.21836532246	4	4	4	4
39859.39840066984	4	4	4	4
39869.578436017226	4	4	4	4
39879.7584713646	4	4	4	4
39879.97847212854	4	3	3	3
39890.178507545366	4	4	4	4
39900.358542892754	4	4	4	4
39910.53857824013	4	4	4	4
39920.718613587516	4	4	4	4
39930.8986489349	4	4	4	4
39931.10864966411	4	3	3	3
39941.30868508094	4	4	4	4
39951.488720428315	4	4	4	4
39961.6687557757	4	4	4	4
39971.84879112308	4	4	4	4
39982.028826470465	4	4	4	4
39982.238827199675	4	3	3	3
39992.43886261651	4	4	4	4
40002.61889796389	4	4	4	4
40012.79893331127	4	4	4	4
40022.97896865865	4	4	4	4
40033.15900400603	4	4	4	4
40033.36900473525	4	3	3	3
40043.56904015208	4	4	4	4
40053.74907549946	4	4	4	4
40063.92911084684	4	4	4	4
40074.10914619422	4	4	4	4
40084.2891815416	4	4	4	4
40084.49918227081	4	3	3	3
40094.689217652915	4	4	4	4
40104.8692530003	4	4	4	4
40115.04928834768	4	4	4	4
40125.229323695065	4	4	4	4
40135.409359042445	4	4	4	4
40135.61935977166	4	3	3	3
40145.80939515377	4	4	4	4
40155.98943050115	4	4	4	4
40166.16946584853	4	4	4	4
40176.34950119591	4	4	4	4
40186.52953654329	4	4	4	4
40186.73953727251	4	3	3	3
40196.939572689334	4	4	4	4
40207.119608036715	4	4	4	4
40217.299643384096	4	4	4	4
40227.47967873148	4	4	4	4
40237.659714078865	4	4	4	4
40237.86971480807	4	3	3	3
40248.0697502249	4	4	4	4
40258.24978557228	4	4	4	4
40268.429820919664	4	4	4	4
40278.609856267045	4	4	4	4
40288.789891614426	4	4	4	4
40288.99989234364	4	3	3	3
40299.19992776047	4	4	4	4
40309.37996310785	4	4	4	4
40319.55999845523	4	4	4	4
40329.74003380261	4	4	4	4
40339.92006915	4	4	4	4
40340.13006987921	4	3	3	3
40350.33010529604	4	4	4	4
40360.51014064342	4	4	4	4
40370.69017599081	4	4	4	4
40380.87021133819	4	4	4	4
40391.05024668557	4	4	4	4
40391.2702474495	4	3	3	3
40401.470282866336	4	4	4	4
40411.65031821372	4	4	4	4
40421.8303535611	4	4	4	4
40432.01038890848	4	4	4	4
40442.19042425586	4	4	4	4
40442.40042498507	4	3	3	3
40452.6004604019	4	4	4	4
40462.780495749284	4	4	4	4
40472.960531096665	4	4	4	4
40483.140566444046	4	4	4	4
40493.32060179143	4	4	4	4
40493.530602520645	4	3	3	3
40503.73063793747	4	4	4	4
40513.91067328485	4	4	4	4
40524.09070863223	4	4	4	4
40534.270743979614	4	4	4	4
40544.450779326995	4	4	4	4
40544.660780056205	4	3	3	3
40554.86081547304	4	4	4	4
40565.04085082042	4	4	4	4
40575.2208861678	4	4	4	4
40585.40092151518	4	4	4	4
40595.58095686256	4	4	4	4
40595.79095759178	4	3	3	3
40605.980992973884	4	4	4	4
40616.161028321265	4	4	4	4
40626.341063668646	4	4	4	4
40636.521099016034	4	4	4	4
40646.70113436341	4	4	4	4
40646.911135092625	4	3	3	3
40657.11117050945	4	4	4	4
40667.29120585683	4	4	4	4
40677.47124120422	4	4	4	4
40687.651276551594	4	4	4	4
40697.83131189898	4	4	4	4
40698.04131262819	4	3	3	3
40708.24134804502	4	4	4	4
40718.4213833924	4	4	4	4
40728.60141873979	4	4	4	4
40738.78145408717	4	4	4	4
40748.96148943455	4	4	4	4
40749.17149016376	4	3	3	3
40759.37152558059	4	4	4	4
40769.551560927976	4	4	4	4
40779.73159627536	4	4	4	4
40789.91163162274	4	4	4	4
40800.09166697012	4	4	4	4
40800.30166769933	4	3	3	3
40810.50170311616	4	4	4	4
40820.681738463536	4	4	4	4
40830.861773810924	4	4	4	4
40841.041809158305	4	4	4	4
40851.221844505686	4	4	4	4
40851.431845234896	4	3	3	3
40861.63188065173	4	4	4	4
40871.81191599911	4	4	4	4
40881.99195134649	4	4	4	4
40892.17198669387	4	4	4	4
40902.352022041254	4	4	4	4
40902.572022805194	4	3	3	3
40912.77205822202	4	4	4	4
40922.9520935694	4	4	4	4
40933.13212891678	4	4	4	4
40943.31216426416	4	4	4	4
40953.49219961155	4	4	4	4
40953.70220034076	4	3	3	3
40963.90223575759	4	4	4	4
40974.08227110497	4	4	4	4
40984.26230645236	4	4	4	4
40994.44234179974	4	4	4	4
41004.62237714712	4	4	4	4
41004.83237787633	4	3	3	3
41015.03241329316	4	4	4	4
41025.212448640545	4	4	4	4
41035.39248398792	4	4	4	4
41045.57251933531	4	4	4	4
41055.75255468269	4	4	4	4
41055.9625554119	4	3	3	3
41066.16259082873	4	4	4	4
41076.342626176105	4	4	4	4
41086.52266152349	4	4	4	4
41096.702696870874	4	4	4	4
41106.882732218255	4	4	4	4
41107.092732947465	4	3	3	3
41117.282768329576	4	4	4	4
41127.46280367696	4	4	4	4
41137.64283902434	4	4	4	4
41147.82287437172	4	4	4	4
41158.0029097191	4	4	4	4
41158.21291044831	4	3	3	3
41168.412945865144	4	4	4	4
41178.592981212525	4	4	4	4
41188.773016559906	4	4	4	4
41198.95305190729	4	4	4	4
41209.13308725467	4	4	4	4
41209.34308798388	4	3	3	3
41219.54312340071	4	4	4	4
41229.72315874809	4	4	4	4
41239.903194095474	4	4	4	4
41250.083229442855	4	4	4	4
41260.263264790236	4	4	4	4
41260.47326551945	4	3	3	3
41270.67330093628	4	4	4	4
41280.85333628366	4	4	4	4
41291.03337163104	4	4	4	4
41301.21340697842	4	4	4	4
41311.3934423258	4	4	4	4
41311.60344305501	4	3	3	3
41321.80347847185	4	4	4	4
41331.98351381923	4	4	4	4
41342.16354916661	4	4	4	4
41352.343584514	4	4	4	4
41362.52361986137	4	4	4	4
41362.73362059059	4	3	3	3
41372.92365597269	4	4	4	4
41383.10369132007	4	4	4	4
41393.283726667454	4	4	4	4
41403.46376201484	4	4	4	4
41413.643797362216	4	4	4	4
41413.863798126156	4	3	3	3
41424.06383354298	4	4	4	4
41434.24386889037	4	4	4	4
41444.423904237745	4	4	4	4
41454.60393958513	4	4	4	4
41464.783974932514	4	4	4	4
41464.993975661724	4	3	3	3
41475.184011043835	4	4	4	4
41485.36404639121	4	4	4	4
41495.5440817386	4	4	4	4
41505.72411708598	4	4	4	4
41515.90415243336	4	4	4	4
41516.11415316257	4	3	3	3
41526.30418854468	4	4	4	4
41536.484223892054	4	4	4	4
41546.66425923944	4	4	4	4
41556.844294586816	4	4	4	4
41567.024329934204	4	4	4	4
41567.234330663414	4	3	3	3
41577.42436604552	4	4	4	4
41587.6044013929	4	4	4	4
41597.78443674028	4	4	4	4
41607.96447208767	4	4	4	4
41618.14450743505	4	4	4	4
41618.35450816426	4	3	3	3
41628.54454354636	4	4	4	4
41638.72457889375	4	4	4	4
41648.904614241124	4	4	4	4
41659.08464958851	4	4	4	4
41669.264684935886	4	4	4	4
41669.4746856651	4	3	3	3
41679.66472104721	4	4	4	4
41689.84475639459	4	4	4	4
41700.02479174197	4	4	4	4
41710.20482708936	4	4	4	4
41720.38486243674	4	4	4	4
41720.59486316595	4	3	3	3
41730.794898582775	4	4	4	4
41740.97493393016	4	4	4	4
41751.15496927754	4	4	4	4
41761.335004624925	4	4	4	4
41771.515039972306	4	4	4	4
41771.725040701516	4	3	3	3
41781.92507611835	4	4	4	4
41792.105111465724	4	4	4	4
41802.28514681311	4	4	4	4
41812.46518216049	4	4	4	4
41822.645217507874	4	4	4	4
41822.84521820236	4	3	3	3
41833.045253619195	4	4	4	4
41843.22528896657	4	4	4	4
41853.40532431396	4	4	4	4
41863.58535966134	4	4	4	4
41873.76539500872	4	4	4	4
41873.97539573793	4	3	3	3
41884.17543115476	4	4	4	4
41894.355466502144	4	4	4	4
41904.535501849525	4	4	4	4
41914.715537196906	4	4	4	4
41924.89557254429	4	4	4	4
41925.11557330822	4	3	3	3
41935.30560869033	4	4	4	4
41945.48564403771	4	4	4	4
41955.66567938509	4	4	4	4
41965.84571473247	4	4	4	4
41976.025750079854	4	4	4	4
41976.235750809064	4	3	3	3
41986.425786191176	4	4	4	4
41996.60582153856	4	4	4	4
42006.78585688594	4	4	4	4
42016.96589223332	4	4	4	4
42027.1459275807	4	4	4	4
42027.35592830992	4	3	3	3
42037.54596369202	4	4	4	4
42047.7259990394	4	4	4	4
42057.90603438678	4	4	4	4
42068.08606973416	4	4	4	4
42078.266105081544	4	4	4	4
42078.476105810754	4	3	3	3
42088.666141192865	4	4	4	4
42098.84617654024	4	4	4	4
42109.02621188763	4	4	4	4
42119.20624723501	4	4	4	4
42129.38628258239	4	4	4	4
42129.5962833116	4	3	3	3
42139.78631869371	4	4	4	4
42149.96635404109	4	4	4	4
42160.14638938847	4	4	4	4
42170.32642473585	4	4	4	4
42180.506460083234	4	4	4	4
42180.716460812444	4	3	3	3
42190.90649619455	4	4	4	4
42201.086531541936	4	4	4	4
42211.26656688931	4	4	4	4
42221.4466022367	4	4	4	4
42231.62663758408	4	4	4	4
42231.83663831329	4	3	3	3
42242.02667369539	4	4	4	4
42252.20670904278	4	4	4	4
42262.38674439016	4	4	4	4
42272.56677973754	4	4	4	4
42282.74681508492	4	4	4	4
42282.956815814134	4	3	3	3
42293.146851196245	4	4	4	4
42303.32688654362	4	4	4	4
42313.50692189101	4	4	4	4
42323.68695723838	4	4	4	4
42333.86699258577	4	4	4	4
42334.07699331498	4	3	3	3
42344.277028731805	4	4	4	4
42354.45706407919	4	4	4	4
42364.63709942657	4	4	4	4
42374.817134773955	4	4	4	4
42384.997170121336	4	4	4	4
42385.20717085055	4	3	3	3
42395.40720626738	4	4	4	4
42405.58724161476	4	4	4	4
42415.76727696214	4	4	4	4
42425.94731230952	4	4	4	4
42436.127347656904	4	4	4	4
42436.347348420844	4	3	3	3
42446.53738380295	4	4	4	4
42456.71741915033	4	4	4	4
42466.89745449771	4	4	4	4
42477.07748984509	4	4	4	4
42487.25752519247	4	4	4	4
42487.46752592169	4	3	3	3
42497.667561338516	4	4	4	4
42507.8475966859	4	4	4	4
42518.02763203328	4	4	4	4
42528.20766738066	4	4	4	4
42538.38770272805	4	4	4	4
42538.59770345726	4	3	3	3
42548.797738874084	4	4	4	4
42558.977774221465	4	4	4	4
42569.157809568846	4	4	4	4
42579.337844916234	4	4	4	4
42589.51788026361	4	4	4	4
42589.727880992825	4	3	3	3
42599.92791640965	4	4	4	4
42610.10795175703	4	4	4	4
42620.28798710441	4	4	4	4
42630.4680224518	4	4	4	4
42640.64805779918	4	4	4	4
42640.85805852839	4	3	3	3
42651.05809394523	4	4	4	4
42661.2381292926	4	4	4	4
42671.41816463999	4	4	4	4
42681.59819998737	4	4	4	4
42691.77823533475	4	4	4	4
42691.98823606396	4	3	3	3
42702.18827148079	4	4	4	4
42712.368306828175	4	4	4	4
42722.548342175556	4	4	4	4
42732.72837752294	4	4	4	4
42742.90841287032	4	4	4	4
42743.11841359953	4	3	3	3
42753.31844901636	4	4	4	4
42763.49848436374	4	4	4	4
42773.678519711124	4	4	4	4
42783.858555058505	4	4	4	4
42794.038590405886	4	4	4	4
42794.248591135096	4	3	3	3
42804.44862655193	4	4	4	4
42814.62866189931	4	4	4	4
42824.80869724669	4	4	4	4
42834.98873259407	4	4	4	4
42845.16876794145	4	4	4	4
42845.37876867067	4	3	3	3
42855.5788040875	4	4	4	4
42865.75883943488	4	4	4	4
42875.93887478227	4	4	4	4
42886.11891012964	4	4	4	4
42896.29894547703	4	4	4	4
42896.50894620624	4	3	3	3
42906.708981623065	4	4	4	4
42916.889016970454	4	4	4	4
42927.06905231783	4	4	4	4
42937.249087665215	4	4	4	4
42947.42912301259	4	4	4	4
42947.64912377653	4	3	3	3
42957.849159193356	4	4	4	4
42968.029194540744	4	4	4	4
42978.20922988812	4	4	4	4
42988.389265235506	4	4	4	4
42998.56930058289	4	4	4	4
42998.7793013121	4	3	3	3
43008.97933672893	4	4	4	4
43019.15937207631	4	4	4	4
43029.33940742369	4	4	4	4
43039.519442771074	4	4	4	4
43049.699478118455	4	4	4	4
43049.909478847665	4	3	3	3
43060.09951422977	4	4	4	4
43070.27954957716	4	4	4	4
43080.45958492454	4	4	4	4
43090.63962027192	4	4	4	4
43100.8196556193	4	4	4	4
43101.02965634851	4	3	3	3
43111.229691765344	4	4	4	4
43121.409727112725	4	4	4	4
43131.589762460106	4	4	4	4
43141.76979780749	4	4	4	4
43151.94983315487	4	4	4	4
43152.15983388408	4	3	3	3
43162.35986930091	4	4	4	4
43172.53990464829	4	4	4	4
43182.71993999567	4	4	4	4
43192.899975343054	4	4	4	4
43203.080010690435	4	4	4	4
43203.29001141965	4	3	3	3
43213.49004683648	4	4	4	4
43223.67008218386	4	4	4	4
43233.85011753125	4	4	4	4
43244.03015287863	4	4	4	4
43254.210188226	4	4	4	4
43254.42018895521	4	3	3	3
43264.620224372055	4	4	4	4
43274.80025971943	4	4	4	4
43284.98029506681	4	4	4	4
43295.1603304142	4	4	4	4
43305.34036576158	4	4	4	4
43305.55036649079	4	3	3	3
43315.75040190762	4	4	4	4
43325.930437255	4	4	4	4
43336.11047260238	4	4	4	4
43346.29050794976	4	4	4	4
43356.470543297146	4	4	4	4
43356.680544026356	4	3	3	3
43366.88057944318	4	4	4	4
43377.06061479057	4	4	4	4
43387.24065013795	4	4	4	4
43397.42068548533	4	4	4	4
43407.60072083271	4	4	4	4
43407.810721561924	4	3	3	3
43418.01075697876	4	4	4	4
43428.19079232613	4	4	4	4
43438.37082767352	4	4	4	4
43448.5508630209	4	4	4	4
43458.73089836828	4	4	4	4
43458.950899132215	4	3	3	3
43469.140934514326	4	4	4	4
43479.32096986171	4	4	4	4
43489.501005209095	4	4	4	4
43499.68104055647	4	4	4	4
43509.86107590385	4	4	4	4
43510.07107663306	4	3	3	3
43520.26111201517	4	4	4	4
43530.441147362544	4	4	4	4
43540.62118270993	4	4	4	4
43550.80121805731	4	4	4	4
43560.9812534047	4	4	4	4
43561.19125413391	4	3	3	3
43571.39128955074	4	4	4	4
43581.57132489812	4	4	4	4
43591.7513602455	4	4	4	4
43601.93139559288	4	4	4	4
43612.11143094026	4	4	4	4
43612.32143166948	4	3	3	3
43622.521467086306	4	4	4	4
43632.70150243369	4	4	4	4
43642.881537781075	4	4	4	4
43653.061573128456	4	4	4	4
43663.24160847583	4	4	4	4
43663.45160920504	4	3	3	3
43673.65164462188	4	4	4	4
43683.831679969255	4	4	4	4
43694.011715316636	4	4	4	4
43704.191750664024	4	4	4	4
43714.371786011405	4	4	4	4
43714.581786740615	4	3	3	3
43724.77182212272	4	4	4	4
43734.9518574701	4	4	4	4
43745.13189281749	4	4	4	4
43755.31192816487	4	4	4	4
43765.49196351224	4	4	4	4
43765.70196424145	4	3	3	3
43775.89199962356	4	4	4	4
43786.07203497095	4	4	4	4
43796.252070318325	4	4	4	4
43806.432105665706	4	4	4	4
43816.612141013095	4	4	4	4
43816.822141742305	4	3	3	3
43827.02217715913	4	4	4	4
43837.20221250651	4	4	4	4
43847.3822478539	4	4	4	4
43857.56228320128	4	4	4	4
43867.742318548655	4	4	4	4
43867.95231927787	4	3	3	3
43878.15235469471	4	4	4	4
43888.33239004208	4	4	4	4
43898.51242538947	4	4	4	4
43908.69246073685	4	4	4	4
43918.87249608423	4	4	4	4
43919.08249681345	4	3	3	3
43929.282532230274	4	4	4	4
43939.462567577655	4	4	4	4
43949.64260292503	4	4	4	4
43959.82263827242	4	4	4	4
43970.0026736198	4	4	4	4
43970.22267438374	4	3	3	3
43980.412709765835	4	4	4	4
43990.59274511322	4	4	4	4
44000.772780460604	4	4	4	4
44010.95281580799	4	4	4	4
44021.132851155366	4	4	4	4
44021.342851884576	4	3	3	3
44031.53288726669	4	4	4	4
44041.71292261407	4	4	4	4
44051.89295796144	4	4	4	4
44062.07299330883	4	4	4	4
