Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695c73f648d10596ad0b15e9 - minikube	Unknown Heuristic - Run None (Profile ?) 695c73f648d10596ad0b15e9 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695c73f648d10596ad0b15e9 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695c73f648d10596ad0b15e9 - minikube-m04
55453.59000005098	4	4	4	4
55463.770000051016	4	4	4	4
55473.95000005105	4	4	4	4
55474.160000051095	4	3	3	3
55484.360000051136	4	4	4	4
55494.54000005117	4	4	4	4
55504.72000005121	4	4	4	4
55514.900000051246	4	4	4	4
55525.08000005128	4	4	4	4
55525.290000051325	4	3	3	3
55535.490000051366	4	4	4	4
55545.6700000514	4	4	4	4
55555.85000005144	4	4	4	4
55566.030000051476	4	4	4	4
55576.21000005151	4	4	4	4
55576.420000051556	4	3	3	3
55586.610000051594	4	4	4	4
55596.79000005163	4	4	4	4
55606.97000005167	4	4	4	4
55617.150000051704	4	4	4	4
55627.33000005174	4	4	4	4
55627.540000051784	4	3	3	3
55637.740000051825	4	4	4	4
55647.92000005186	4	4	4	4
55658.1000000519	4	4	4	4
55668.280000051935	4	4	4	4
55678.46000005197	4	4	4	4
55678.670000052014	4	3	3	3
55688.870000052055	4	4	4	4
55699.05000005209	4	4	4	4
55709.23000005213	4	4	4	4
55719.410000052165	4	4	4	4
55729.5900000522	4	4	4	4
55729.810000052246	4	3	3	3
55740.01000005229	4	4	4	4
55750.190000052324	4	4	4	4
55760.37000005236	4	4	4	4
55770.5500000524	4	4	4	4
55780.730000052434	4	4	4	4
55780.94000005248	4	3	3	3
55791.14000005252	4	4	4	4
55801.320000052554	4	4	4	4
55811.50000005259	4	4	4	4
55821.68000005263	4	4	4	4
55831.860000052664	4	4	4	4
55832.07000005271	4	3	3	3
55842.260000052745	4	4	4	4
55852.44000005278	4	4	4	4
55862.62000005282	4	4	4	4
55872.800000052855	4	4	4	4
55882.98000005289	4	4	4	4
55883.190000052935	4	3	3	3
55893.38000005297	4	4	4	4
55903.56000005301	4	4	4	4
55913.74000005305	4	4	4	4
55923.920000053084	4	4	4	4
55934.10000005312	4	4	4	4
55934.31000005316	4	3	3	3
55944.510000053204	4	4	4	4
55954.69000005324	4	4	4	4
55964.87000005328	4	4	4	4
55975.050000053314	4	4	4	4
55985.23000005335	4	4	4	4
55985.44000005339	4	3	3	3
55995.640000053434	4	4	4	4
56005.82000005347	4	4	4	4
56016.00000005351	4	4	4	4
56026.180000053544	4	4	4	4
56036.36000005358	4	4	4	4
56036.57000005362	4	3	3	3
56046.770000053664	4	4	4	4
56056.9500000537	4	4	4	4
56067.13000005374	4	4	4	4
56077.310000053774	4	4	4	4
56087.49000005381	4	4	4	4
56087.700000053854	4	3	3	3
56097.900000053894	4	4	4	4
56108.08000005393	4	4	4	4
56118.26000005397	4	4	4	4
56128.440000054004	4	4	4	4
56138.62000005404	4	4	4	4
56138.830000054084	4	3	3	3
56149.030000054125	4	4	4	4
56159.21000005416	4	4	4	4
56169.3900000542	4	4	4	4
56179.570000054235	4	4	4	4
56189.75000005427	4	4	4	4
56189.960000054314	4	3	3	3
56200.160000054355	4	4	4	4
56210.34000005439	4	4	4	4
56220.52000005443	4	4	4	4
56230.700000054465	4	4	4	4
56240.8800000545	4	4	4	4
56241.10000005455	4	3	3	3
56251.30000005459	4	4	4	4
56261.480000054624	4	4	4	4
56271.66000005466	4	4	4	4
56281.8400000547	4	4	4	4
56292.020000054734	4	4	4	4
56292.23000005478	4	3	3	3
56302.420000054815	4	4	4	4
56312.60000005485	4	4	4	4
56322.78000005489	4	4	4	4
56332.960000054925	4	4	4	4
56343.14000005496	4	4	4	4
56343.350000055005	4	3	3	3
56353.54000005504	4	4	4	4
56363.72000005508	4	4	4	4
56373.90000005512	4	4	4	4
56384.08000005515	4	4	4	4
56394.26000005519	4	4	4	4
56394.47000005523	4	3	3	3
56404.670000055274	4	4	4	4
56414.85000005531	4	4	4	4
56425.03000005535	4	4	4	4
56435.210000055384	4	4	4	4
56445.39000005542	4	4	4	4
56445.60000005546	4	3	3	3
56455.800000055504	4	4	4	4
56465.98000005554	4	4	4	4
56476.16000005558	4	4	4	4
56486.340000055614	4	4	4	4
56496.52000005565	4	4	4	4
56496.73000005569	4	3	3	3
56506.930000055734	4	4	4	4
56517.11000005577	4	4	4	4
56527.29000005581	4	4	4	4
56537.470000055844	4	4	4	4
56547.65000005588	4	4	4	4
56547.86000005592	4	3	3	3
56558.05000005596	4	4	4	4
56568.230000056	4	4	4	4
56578.410000056036	4	4	4	4
56588.59000005607	4	4	4	4
56598.77000005611	4	4	4	4
56598.98000005615	4	3	3	3
56609.18000005619	4	4	4	4
56619.36000005623	4	4	4	4
56629.540000056266	4	4	4	4
56639.7200000563	4	4	4	4
56649.90000005634	4	4	4	4
56650.11000005638	4	3	3	3
56660.31000005642	4	4	4	4
56670.49000005646	4	4	4	4
56680.670000056496	4	4	4	4
56690.85000005653	4	4	4	4
56701.03000005657	4	4	4	4
56701.24000005661	4	3	3	3
56711.44000005665	4	4	4	4
56721.62000005669	4	4	4	4
56731.800000056726	4	4	4	4
56741.98000005676	4	4	4	4
56752.1600000568	4	4	4	4
56752.380000056844	4	3	3	3
56762.57000005688	4	4	4	4
56772.75000005692	4	4	4	4
56782.93000005696	4	4	4	4
56793.11000005699	4	4	4	4
56803.29000005703	4	4	4	4
56803.50000005707	4	3	3	3
56813.69000005711	4	4	4	4
56823.87000005715	4	4	4	4
56834.050000057185	4	4	4	4
56844.23000005722	4	4	4	4
56854.41000005726	4	4	4	4
56854.6200000573	4	3	3	3
56864.82000005734	4	4	4	4
56875.00000005738	4	4	4	4
56885.180000057415	4	4	4	4
56895.36000005745	4	4	4	4
56905.54000005749	4	4	4	4
56905.75000005753	4	3	3	3
56915.95000005757	4	4	4	4
56926.13000005761	4	4	4	4
56936.310000057645	4	4	4	4
56946.49000005768	4	4	4	4
56956.67000005772	4	4	4	4
56956.88000005776	4	3	3	3
56967.0700000578	4	4	4	4
56977.25000005784	4	4	4	4
56987.43000005787	4	4	4	4
56997.61000005791	4	4	4	4
57007.79000005795	4	4	4	4
57008.00000005799	4	3	3	3
57018.20000005803	4	4	4	4
57028.38000005807	4	4	4	4
57038.5600000581	4	4	4	4
57048.74000005814	4	4	4	4
57058.92000005818	4	4	4	4
57059.13000005822	4	3	3	3
57069.32000005826	4	4	4	4
57079.500000058295	4	4	4	4
57089.68000005833	4	4	4	4
57099.86000005837	4	4	4	4
57110.040000058405	4	4	4	4
57110.25000005845	4	3	3	3
57120.45000005849	4	4	4	4
57130.630000058525	4	4	4	4
57140.81000005856	4	4	4	4
57150.9900000586	4	4	4	4
57161.170000058635	4	4	4	4
57161.38000005868	4	3	3	3
57171.58000005872	4	4	4	4
57181.760000058755	4	4	4	4
57191.94000005879	4	4	4	4
57202.12000005883	4	4	4	4
57212.300000058865	4	4	4	4
57212.51000005891	4	3	3	3
57222.71000005895	4	4	4	4
57232.890000058986	4	4	4	4
57243.07000005902	4	4	4	4
57253.25000005906	4	4	4	4
57263.430000059096	4	4	4	4
57263.65000005914	4	3	3	3
57273.85000005918	4	4	4	4
57284.03000005922	4	4	4	4
57294.210000059255	4	4	4	4
57304.39000005929	4	4	4	4
57314.57000005933	4	4	4	4
57314.78000005937	4	3	3	3
57324.97000005941	4	4	4	4
57335.150000059446	4	4	4	4
57345.33000005948	4	4	4	4
57355.51000005952	4	4	4	4
57365.690000059556	4	4	4	4
57365.9000000596	4	3	3	3
57376.10000005964	4	4	4	4
57386.280000059676	4	4	4	4
57396.46000005971	4	4	4	4
57406.64000005975	4	4	4	4
57416.820000059786	4	4	4	4
57417.03000005983	4	3	3	3
57427.22000005987	4	4	4	4
57437.400000059904	4	4	4	4
57447.58000005994	4	4	4	4
57457.76000005998	4	4	4	4
57467.940000060014	4	4	4	4
57468.15000006006	4	3	3	3
57478.3500000601	4	4	4	4
57488.530000060135	4	4	4	4
57498.71000006017	4	4	4	4
57508.89000006021	4	4	4	4
57519.070000060245	4	4	4	4
57519.28000006029	4	3	3	3
57529.470000060326	4	4	4	4
57539.65000006036	4	4	4	4
57549.8300000604	4	4	4	4
57560.010000060436	4	4	4	4
57570.19000006047	4	4	4	4
57570.400000060516	4	3	3	3
57580.600000060556	4	4	4	4
57590.78000006059	4	4	4	4
57600.96000006063	4	4	4	4
57611.140000060666	4	4	4	4
57621.3200000607	4	4	4	4
57621.530000060746	4	3	3	3
57631.720000060785	4	4	4	4
57641.90000006082	4	4	4	4
57652.08000006086	4	4	4	4
57662.260000060895	4	4	4	4
57672.44000006093	4	4	4	4
57672.650000060974	4	3	3	3
57682.850000061015	4	4	4	4
57693.03000006105	4	4	4	4
57703.21000006109	4	4	4	4
57713.390000061125	4	4	4	4
57723.57000006116	4	4	4	4
57723.780000061204	4	3	3	3
57733.97000006124	4	4	4	4
57744.15000006128	4	4	4	4
57754.330000061316	4	4	4	4
57764.51000006135	4	4	4	4
57774.69000006139	4	4	4	4
57774.910000061434	4	3	3	3
57785.110000061475	4	4	4	4
57795.29000006151	4	4	4	4
57805.47000006155	4	4	4	4
57815.650000061585	4	4	4	4
57825.83000006162	4	4	4	4
57826.040000061665	4	3	3	3
57836.2300000617	4	4	4	4
57846.41000006174	4	4	4	4
57856.59000006178	4	4	4	4
57866.77000006181	4	4	4	4
57876.95000006185	4	4	4	4
57877.16000006189	4	3	3	3
57887.36000006193	4	4	4	4
57897.54000006197	4	4	4	4
57907.72000006201	4	4	4	4
57917.90000006204	4	4	4	4
57928.08000006208	4	4	4	4
57928.29000006212	4	3	3	3
57938.490000062164	4	4	4	4
57948.6700000622	4	4	4	4
57958.85000006224	4	4	4	4
57969.030000062274	4	4	4	4
57979.21000006231	4	4	4	4
57979.42000006235	4	3	3	3
57989.620000062394	4	4	4	4
57999.80000006243	4	4	4	4
58009.98000006247	4	4	4	4
58020.160000062504	4	4	4	4
58030.34000006254	4	4	4	4
58030.55000006258	4	3	3	3
58040.74000006262	4	4	4	4
58050.92000006266	4	4	4	4
58061.100000062695	4	4	4	4
58071.28000006273	4	4	4	4
58081.46000006277	4	4	4	4
58081.67000006281	4	3	3	3
58091.87000006285	4	4	4	4
58102.05000006289	4	4	4	4
58112.230000062926	4	4	4	4
58122.41000006296	4	4	4	4
58132.600000063	4	4	4	4
58132.810000063044	4	3	3	3
58143.00000006308	4	4	4	4
58153.18000006312	4	4	4	4
58163.360000063156	4	4	4	4
58173.54000006319	4	4	4	4
58183.72000006323	4	4	4	4
58183.93000006327	4	3	3	3
58194.12000006331	4	4	4	4
58204.30000006335	4	4	4	4
58214.480000063384	4	4	4	4
58224.66000006342	4	4	4	4
58234.84000006346	4	4	4	4
58235.0500000635	4	3	3	3
58245.25000006354	4	4	4	4
58255.43000006358	4	4	4	4
58265.610000063614	4	4	4	4
58275.79000006365	4	4	4	4
58285.97000006369	4	4	4	4
58286.19000006373	4	3	3	3
58296.39000006377	4	4	4	4
58306.57000006381	4	4	4	4
58316.75000006385	4	4	4	4
58326.93000006388	4	4	4	4
58337.11000006392	4	4	4	4
58337.32000006396	4	3	3	3
58347.520000064	4	4	4	4
58357.70000006404	4	4	4	4
58367.88000006408	4	4	4	4
58378.06000006411	4	4	4	4
58388.24000006415	4	4	4	4
58388.45000006419	4	3	3	3
58398.64000006423	4	4	4	4
58408.82000006427	4	4	4	4
58419.000000064305	4	4	4	4
58429.18000006434	4	4	4	4
58439.36000006438	4	4	4	4
58439.57000006442	4	3	3	3
58449.77000006446	4	4	4	4
58459.9500000645	4	4	4	4
58470.130000064535	4	4	4	4
58480.31000006457	4	4	4	4
58490.49000006461	4	4	4	4
58490.70000006465	4	3	3	3
58500.90000006469	4	4	4	4
58511.08000006473	4	4	4	4
58521.260000064765	4	4	4	4
58531.4400000648	4	4	4	4
58541.62000006484	4	4	4	4
58541.83000006488	4	3	3	3
58552.03000006492	4	4	4	4
58562.21000006496	4	4	4	4
58572.390000064996	4	4	4	4
58582.57000006503	4	4	4	4
58592.75000006507	4	4	4	4
58592.96000006511	4	3	3	3
58603.15000006515	4	4	4	4
58613.33000006519	4	4	4	4
58623.510000065224	4	4	4	4
58633.69000006526	4	4	4	4
58643.8700000653	4	4	4	4
58644.08000006534	4	3	3	3
58654.27000006538	4	4	4	4
58664.450000065415	4	4	4	4
58674.63000006545	4	4	4	4
58684.81000006549	4	4	4	4
58694.990000065525	4	4	4	4
58695.20000006557	4	3	3	3
58705.40000006561	4	4	4	4
58715.580000065645	4	4	4	4
58725.76000006568	4	4	4	4
58735.94000006572	4	4	4	4
58746.120000065755	4	4	4	4
58746.3300000658	4	3	3	3
58756.53000006584	4	4	4	4
58766.710000065876	4	4	4	4
58776.89000006591	4	4	4	4
58787.07000006595	4	4	4	4
58797.250000065986	4	4	4	4
58797.47000006603	4	3	3	3
58807.66000006607	4	4	4	4
58817.840000066106	4	4	4	4
58828.02000006614	4	4	4	4
58838.20000006618	4	4	4	4
58848.380000066216	4	4	4	4
58848.59000006626	4	3	3	3
58858.7900000663	4	4	4	4
58868.970000066336	4	4	4	4
58879.15000006637	4	4	4	4
58889.33000006641	4	4	4	4
58899.510000066446	4	4	4	4
58899.72000006649	4	3	3	3
58909.91000006653	4	4	4	4
58920.090000066564	4	4	4	4
58930.2700000666	4	4	4	4
58940.45000006664	4	4	4	4
58950.630000066674	4	4	4	4
58950.84000006672	4	3	3	3
58961.04000006676	4	4	4	4
58971.220000066794	4	4	4	4
58981.40000006683	4	4	4	4
58991.58000006687	4	4	4	4
59001.760000066904	4	4	4	4
59001.97000006695	4	3	3	3
59012.160000066986	4	4	4	4
59022.34000006702	4	4	4	4
59032.52000006706	4	4	4	4
59042.700000067096	4	4	4	4
59052.88000006713	4	4	4	4
59053.090000067175	4	3	3	3
59063.290000067216	4	4	4	4
59073.47000006725	4	4	4	4
59083.65000006729	4	4	4	4
59093.830000067326	4	4	4	4
59104.01000006736	4	4	4	4
59104.220000067406	4	3	3	3
59114.42000006745	4	4	4	4
59124.60000006748	4	4	4	4
59134.78000006752	4	4	4	4
59144.96000006756	4	4	4	4
59155.14000006759	4	4	4	4
59155.350000067636	4	3	3	3
59165.540000067675	4	4	4	4
59175.72000006771	4	4	4	4
59185.90000006775	4	4	4	4
59196.080000067785	4	4	4	4
59206.26000006782	4	4	4	4
59206.470000067864	4	3	3	3
59216.670000067905	4	4	4	4
59226.85000006794	4	4	4	4
59237.03000006798	4	4	4	4
59247.210000068015	4	4	4	4
59257.39000006805	4	4	4	4
59257.600000068094	4	3	3	3
59267.800000068135	4	4	4	4
59277.98000006817	4	4	4	4
59288.16000006821	4	4	4	4
59298.340000068245	4	4	4	4
59308.52000006828	4	4	4	4
59308.74000006833	4	3	3	3
59318.94000006837	4	4	4	4
59329.120000068404	4	4	4	4
59339.30000006844	4	4	4	4
59349.48000006848	4	4	4	4
59359.660000068514	4	4	4	4
59359.87000006856	4	3	3	3
59370.0700000686	4	4	4	4
59380.250000068634	4	4	4	4
59390.43000006867	4	4	4	4
59400.61000006871	4	4	4	4
59410.790000068744	4	4	4	4
59411.00000006879	4	3	3	3
59421.190000068826	4	4	4	4
59431.37000006886	4	4	4	4
59441.5500000689	4	4	4	4
59451.730000068936	4	4	4	4
59461.91000006897	4	4	4	4
59462.120000069015	4	3	3	3
59472.320000069056	4	4	4	4
59482.50000006909	4	4	4	4
59492.68000006913	4	4	4	4
59502.860000069166	4	4	4	4
59513.0400000692	4	4	4	4
59513.250000069245	4	3	3	3
59523.440000069284	4	4	4	4
59533.62000006932	4	4	4	4
59543.80000006936	4	4	4	4
59553.980000069394	4	4	4	4
59564.16000006943	4	4	4	4
59564.37000006947	4	3	3	3
59574.570000069514	4	4	4	4
59584.75000006955	4	4	4	4
59594.93000006959	4	4	4	4
59605.110000069624	4	4	4	4
59615.29000006966	4	4	4	4
59615.500000069704	4	3	3	3
59625.700000069744	4	4	4	4
59635.88000006978	4	4	4	4
59646.06000006982	4	4	4	4
59656.240000069854	4	4	4	4
59666.42000006989	4	4	4	4
59666.630000069934	4	3	3	3
59676.830000069975	4	4	4	4
59687.01000007001	4	4	4	4
59697.19000007005	4	4	4	4
59707.370000070085	4	4	4	4
59717.55000007012	4	4	4	4
59717.760000070164	4	3	3	3
59727.960000070205	4	4	4	4
59738.14000007024	4	4	4	4
59748.32000007028	4	4	4	4
59758.500000070315	4	4	4	4
59768.68000007035	4	4	4	4
59768.890000070394	4	3	3	3
59779.090000070435	4	4	4	4
59789.27000007047	4	4	4	4
59799.45000007051	4	4	4	4
59809.630000070545	4	4	4	4
59819.81000007058	4	4	4	4
59820.03000007063	4	3	3	3
59830.220000070665	4	4	4	4
59840.4000000707	4	4	4	4
59850.58000007074	4	4	4	4
59860.760000070775	4	4	4	4
59870.94000007081	4	4	4	4
59871.150000070855	4	3	3	3
59881.350000070895	4	4	4	4
59891.53000007093	4	4	4	4
59901.71000007097	4	4	4	4
59911.890000071005	4	4	4	4
59922.07000007104	4	4	4	4
59922.280000071085	4	3	3	3
59932.480000071126	4	4	4	4
59942.66000007116	4	4	4	4
59952.8400000712	4	4	4	4
59963.020000071236	4	4	4	4
59973.20000007127	4	4	4	4
59973.410000071315	4	3	3	3
59983.600000071354	4	4	4	4
59993.78000007139	4	4	4	4
60003.96000007143	4	4	4	4
60014.140000071464	4	4	4	4
60024.3200000715	4	4	4	4
60024.53000007154	4	3	3	3
60034.730000071584	4	4	4	4
60044.91000007162	4	4	4	4
60055.09000007166	4	4	4	4
60065.270000071694	4	4	4	4
60075.45000007173	4	4	4	4
60075.66000007177	4	3	3	3
60085.85000007181	4	4	4	4
60096.03000007185	4	4	4	4
60106.210000071886	4	4	4	4
60116.39000007192	4	4	4	4
60126.57000007196	4	4	4	4
60126.780000072	4	3	3	3
60136.97000007204	4	4	4	4
60147.15000007208	4	4	4	4
60157.330000072114	4	4	4	4
60167.51000007215	4	4	4	4
60177.69000007219	4	4	4	4
60177.90000007223	4	3	3	3
60188.10000007227	4	4	4	4
60198.28000007231	4	4	4	4
60208.460000072344	4	4	4	4
60218.64000007238	4	4	4	4
60228.82000007242	4	4	4	4
60229.03000007246	4	3	3	3
60239.2300000725	4	4	4	4
60249.41000007254	4	4	4	4
60259.590000072574	4	4	4	4
60269.77000007261	4	4	4	4
60279.95000007265	4	4	4	4
60280.16000007269	4	3	3	3
60290.36000007273	4	4	4	4
60300.54000007277	4	4	4	4
60310.720000072804	4	4	4	4
60320.90000007284	4	4	4	4
60331.08000007288	4	4	4	4
60331.30000007292	4	3	3	3
60341.50000007296	4	4	4	4
60351.680000073	4	4	4	4
60361.86000007304	4	4	4	4
60372.04000007307	4	4	4	4
60382.22000007311	4	4	4	4
60382.43000007315	4	3	3	3
60392.63000007319	4	4	4	4
60402.81000007323	4	4	4	4
60412.99000007327	4	4	4	4
60423.1700000733	4	4	4	4
60433.35000007334	4	4	4	4
60433.56000007338	4	3	3	3
60443.760000073424	4	4	4	4
60453.94000007346	4	4	4	4
60464.1200000735	4	4	4	4
60474.300000073534	4	4	4	4
60484.48000007357	4	4	4	4
60484.69000007361	4	3	3	3
60494.890000073654	4	4	4	4
60505.07000007369	4	4	4	4
60515.25000007373	4	4	4	4
60525.430000073764	4	4	4	4
60535.6100000738	4	4	4	4
60535.82000007384	4	3	3	3
60546.020000073884	4	4	4	4
60556.20000007392	4	4	4	4
60566.38000007396	4	4	4	4
60576.560000073994	4	4	4	4
60586.74000007403	4	4	4	4
60586.95000007407	4	3	3	3
60597.150000074114	4	4	4	4
60607.33000007415	4	4	4	4
60617.51000007419	4	4	4	4
60627.690000074224	4	4	4	4
60637.87000007426	4	4	4	4
60638.080000074304	4	3	3	3
60648.280000074345	4	4	4	4
60658.46000007438	4	4	4	4
60668.64000007442	4	4	4	4
60678.820000074455	4	4	4	4
60689.00000007449	4	4	4	4
60689.210000074534	4	3	3	3
60699.410000074575	4	4	4	4
60709.59000007461	4	4	4	4
60719.77000007465	4	4	4	4
60729.950000074685	4	4	4	4
60740.13000007472	4	4	4	4
60740.340000074764	4	3	3	3
60750.540000074805	4	4	4	4
60760.72000007484	4	4	4	4
60770.90000007488	4	4	4	4
60781.080000074915	4	4	4	4
60791.26000007495	4	4	4	4
60791.470000074994	4	3	3	3
60801.66000007503	4	4	4	4
60811.84000007507	4	4	4	4
60822.02000007511	4	4	4	4
60832.20000007514	4	4	4	4
60842.38000007518	4	4	4	4
60842.600000075225	4	3	3	3
60852.79000007526	4	4	4	4
60862.9700000753	4	4	4	4
60873.15000007534	4	4	4	4
60883.33000007537	4	4	4	4
60893.51000007541	4	4	4	4
60893.72000007545	4	3	3	3
60903.91000007549	4	4	4	4
60914.09000007553	4	4	4	4
60924.270000075565	4	4	4	4
60934.4500000756	4	4	4	4
60944.63000007564	4	4	4	4
60944.84000007568	4	3	3	3
60955.03000007572	4	4	4	4
60965.21000007576	4	4	4	4
60975.39000007579	4	4	4	4
60985.57000007583	4	4	4	4
60995.75000007587	4	4	4	4
60995.96000007591	4	3	3	3
61006.16000007595	4	4	4	4
61016.34000007599	4	4	4	4
61026.52000007602	4	4	4	4
61036.70000007606	4	4	4	4
61046.8800000761	4	4	4	4
61047.09000007614	4	3	3	3
61057.29000007618	4	4	4	4
61067.47000007622	4	4	4	4
61077.65000007625	4	4	4	4
61087.83000007629	4	4	4	4
61098.01000007633	4	4	4	4
61098.22000007637	4	3	3	3
61108.42000007641	4	4	4	4
61118.60000007645	4	4	4	4
61128.780000076484	4	4	4	4
61138.96000007652	4	4	4	4
61149.14000007656	4	4	4	4
61149.3500000766	4	3	3	3
61159.55000007664	4	4	4	4
61169.73000007668	4	4	4	4
61179.910000076714	4	4	4	4
61190.09000007675	4	4	4	4
61200.27000007679	4	4	4	4
61200.48000007683	4	3	3	3
61210.68000007687	4	4	4	4
61220.86000007691	4	4	4	4
61231.040000076944	4	4	4	4
61241.22000007698	4	4	4	4
61251.40000007702	4	4	4	4
61251.61000007706	4	3	3	3
61261.8100000771	4	4	4	4
61271.99000007714	4	4	4	4
61282.170000077174	4	4	4	4
61292.35000007721	4	4	4	4
61302.53000007725	4	4	4	4
61302.74000007729	4	3	3	3
61312.94000007733	4	4	4	4
61323.12000007737	4	4	4	4
61333.300000077405	4	4	4	4
61343.48000007744	4	4	4	4
61353.66000007748	4	4	4	4
61353.88000007752	4	3	3	3
61364.07000007756	4	4	4	4
61374.2500000776	4	4	4	4
61384.430000077635	4	4	4	4
61394.61000007767	4	4	4	4
61404.79000007771	4	4	4	4
61405.00000007775	4	3	3	3
61415.19000007779	4	4	4	4
61425.370000077826	4	4	4	4
61435.55000007786	4	4	4	4
61445.7300000779	4	4	4	4
61455.910000077936	4	4	4	4
61456.12000007798	4	3	3	3
61466.32000007802	4	4	4	4
61476.50000007806	4	4	4	4
61486.68000007809	4	4	4	4
61496.86000007813	4	4	4	4
61507.04000007817	4	4	4	4
61507.25000007821	4	3	3	3
61517.44000007825	4	4	4	4
61527.620000078285	4	4	4	4
61537.80000007832	4	4	4	4
61547.98000007836	4	4	4	4
61558.160000078395	4	4	4	4
61558.37000007844	4	3	3	3
61568.560000078476	4	4	4	4
61578.74000007851	4	4	4	4
61588.92000007855	4	4	4	4
61599.100000078586	4	4	4	4
61609.28000007862	4	4	4	4
61609.490000078666	4	3	3	3
61619.690000078706	4	4	4	4
61629.87000007874	4	4	4	4
61640.05000007878	4	4	4	4
61650.23000007882	4	4	4	4
61660.41000007885	4	4	4	4
61660.620000078896	4	3	3	3
61670.82000007894	4	4	4	4
61681.00000007897	4	4	4	4
61691.18000007901	4	4	4	4
61701.36000007905	4	4	4	4
61711.54000007908	4	4	4	4
61711.750000079126	4	3	3	3
61721.95000007917	4	4	4	4
61732.1300000792	4	4	4	4
61742.31000007924	4	4	4	4
61752.49000007928	4	4	4	4
61762.67000007931	4	4	4	4
61762.880000079356	4	3	3	3
61773.0800000794	4	4	4	4
61783.260000079434	4	4	4	4
61793.44000007947	4	4	4	4
61803.62000007951	4	4	4	4
61813.800000079544	4	4	4	4
61814.01000007959	4	3	3	3
61824.200000079625	4	4	4	4
61834.38000007966	4	4	4	4
61844.5600000797	4	4	4	4
61854.740000079735	4	4	4	4
61864.92000007977	4	4	4	4
61865.14000007982	4	3	3	3
61875.330000079855	4	4	4	4
61885.51000007989	4	4	4	4
61895.69000007993	4	4	4	4
61905.870000079965	4	4	4	4
61916.05000008	4	4	4	4
61916.260000080045	4	3	3	3
61926.460000080086	4	4	4	4
61936.64000008012	4	4	4	4
61946.82000008016	4	4	4	4
61957.000000080196	4	4	4	4
61967.18000008023	4	4	4	4
61967.390000080275	4	3	3	3
61977.590000080316	4	4	4	4
61987.77000008035	4	4	4	4
61997.95000008039	4	4	4	4
62008.130000080426	4	4	4	4
62018.31000008046	4	4	4	4
62018.520000080505	4	3	3	3
62028.720000080546	4	4	4	4
62038.90000008058	4	4	4	4
62049.08000008062	4	4	4	4
62059.260000080656	4	4	4	4
62069.44000008069	4	4	4	4
62069.650000080735	4	3	3	3
62079.840000080774	4	4	4	4
62090.02000008081	4	4	4	4
62100.20000008085	4	4	4	4
62110.380000080884	4	4	4	4
62120.56000008092	4	4	4	4
62120.770000080964	4	3	3	3
62130.960000081	4	4	4	4
62141.14000008104	4	4	4	4
62151.320000081076	4	4	4	4
62161.50000008111	4	4	4	4
62171.68000008115	4	4	4	4
62171.89000008119	4	3	3	3
62182.09000008123	4	4	4	4
62192.27000008127	4	4	4	4
62202.450000081306	4	4	4	4
62212.63000008134	4	4	4	4
62222.81000008138	4	4	4	4
62223.02000008142	4	3	3	3
62233.22000008146	4	4	4	4
62243.4000000815	4	4	4	4
62253.580000081536	4	4	4	4
62263.76000008157	4	4	4	4
62273.94000008161	4	4	4	4
62274.15000008165	4	3	3	3
62284.34000008169	4	4	4	4
62294.52000008173	4	4	4	4
62304.700000081764	4	4	4	4
62314.8800000818	4	4	4	4
62325.06000008184	4	4	4	4
62325.27000008188	4	3	3	3
62335.46000008192	4	4	4	4
62345.640000081956	4	4	4	4
62355.82000008199	4	4	4	4
62366.00000008203	4	4	4	4
62376.180000082066	4	4	4	4
62376.40000008211	4	3	3	3
62386.60000008215	4	4	4	4
62396.78000008219	4	4	4	4
62406.960000082225	4	4	4	4
62417.14000008226	4	4	4	4
62427.3200000823	4	4	4	4
62427.53000008234	4	3	3	3
62437.72000008238	4	4	4	4
62447.900000082416	4	4	4	4
62458.08000008245	4	4	4	4
62468.26000008249	4	4	4	4
62478.440000082526	4	4	4	4
62478.65000008257	4	3	3	3
62488.85000008261	4	4	4	4
62499.03000008265	4	4	4	4
62509.21000008268	4	4	4	4
62519.39000008272	4	4	4	4
62529.57000008276	4	4	4	4
62529.7800000828	4	3	3	3
62539.98000008284	4	4	4	4
62550.16000008288	4	4	4	4
62560.34000008291	4	4	4	4
62570.52000008295	4	4	4	4
62580.70000008299	4	4	4	4
62580.90000008303	4	3	3	3
62591.10000008307	4	4	4	4
62601.280000083105	4	4	4	4
62611.46000008314	4	4	4	4
62621.64000008318	4	4	4	4
62631.820000083215	4	4	4	4
62632.03000008326	4	3	3	3
62642.220000083296	4	4	4	4
62652.40000008333	4	4	4	4
62662.58000008337	4	4	4	4
62672.760000083406	4	4	4	4
62682.94000008344	4	4	4	4
62683.150000083486	4	3	3	3
62693.35000008353	4	4	4	4
62703.53000008356	4	4	4	4
62713.7100000836	4	4	4	4
62723.89000008364	4	4	4	4
62734.07000008367	4	4	4	4
62734.280000083716	4	3	3	3
62744.48000008376	4	4	4	4
62754.66000008379	4	4	4	4
62764.84000008383	4	4	4	4
62775.02000008387	4	4	4	4
62785.2000000839	4	4	4	4
62785.410000083946	4	3	3	3
62795.600000083985	4	4	4	4
