Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695a77f8a6ad729ca8d877d7 - minikube	Unknown Heuristic - Run None (Profile ?) 695a77f8a6ad729ca8d877d7 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695a77f8a6ad729ca8d877d7 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695a77f8a6ad729ca8d877d7 - minikube-m04
36167.96999996432	4	4	4	4
36178.14999996436	4	4	4	4
36188.32999996439	4	4	4	4
36198.50999996443	4	4	4	4
36198.71999996447	4	3	3	3
36208.91999996451	4	4	4	4
36219.09999996455	4	4	4	4
36229.27999996459	4	4	4	4
36239.45999996462	4	4	4	4
36249.63999996466	4	4	4	4
36249.8499999647	4	3	3	3
36260.04999996474	4	4	4	4
36270.22999996478	4	4	4	4
36280.40999996482	4	4	4	4
36290.58999996485	4	4	4	4
36300.76999996489	4	4	4	4
36300.989999964935	4	3	3	3
36311.189999964976	4	4	4	4
36321.36999996501	4	4	4	4
36331.54999996505	4	4	4	4
36341.729999965086	4	4	4	4
36351.90999996512	4	4	4	4
36352.119999965165	4	3	3	3
36362.319999965206	4	4	4	4
36372.49999996524	4	4	4	4
36382.67999996528	4	4	4	4
36392.859999965316	4	4	4	4
36403.03999996535	4	4	4	4
36403.249999965396	4	3	3	3
36413.439999965434	4	4	4	4
36423.61999996547	4	4	4	4
36433.79999996551	4	4	4	4
36443.979999965544	4	4	4	4
36454.15999996558	4	4	4	4
36454.369999965624	4	3	3	3
36464.55999996566	4	4	4	4
36474.7399999657	4	4	4	4
36484.919999965736	4	4	4	4
36495.09999996577	4	4	4	4
36505.27999996581	4	4	4	4
36505.48999996585	4	3	3	3
36515.67999996589	4	4	4	4
36525.85999996593	4	4	4	4
36536.039999965964	4	4	4	4
36546.219999966	4	4	4	4
36556.39999996604	4	4	4	4
36556.60999996608	4	3	3	3
36566.79999996612	4	4	4	4
36576.979999966155	4	4	4	4
36587.15999996619	4	4	4	4
36597.33999996623	4	4	4	4
36607.519999966265	4	4	4	4
36607.72999996631	4	3	3	3
36617.92999996635	4	4	4	4
36628.109999966386	4	4	4	4
36638.28999996642	4	4	4	4
36648.46999996646	4	4	4	4
36658.649999966496	4	4	4	4
36658.85999996654	4	3	3	3
36669.05999996658	4	4	4	4
36679.239999966616	4	4	4	4
36689.41999996665	4	4	4	4
36699.59999996669	4	4	4	4
36709.779999966726	4	4	4	4
36709.98999996677	4	3	3	3
36720.18999996681	4	4	4	4
36730.369999966846	4	4	4	4
36740.54999996688	4	4	4	4
36750.72999996692	4	4	4	4
36760.909999966956	4	4	4	4
36761.119999967	4	3	3	3
36771.31999996704	4	4	4	4
36781.499999967076	4	4	4	4
36791.67999996711	4	4	4	4
36801.85999996715	4	4	4	4
36812.039999967186	4	4	4	4
36812.25999996723	4	3	3	3
36822.45999996727	4	4	4	4
36832.63999996731	4	4	4	4
36842.819999967345	4	4	4	4
36852.99999996738	4	4	4	4
36863.17999996742	4	4	4	4
36863.38999996746	4	3	3	3
36873.5799999675	4	4	4	4
36883.75999996754	4	4	4	4
36893.93999996757	4	4	4	4
36904.11999996761	4	4	4	4
36914.29999996765	4	4	4	4
36914.50999996769	4	3	3	3
36924.70999996773	4	4	4	4
36934.88999996777	4	4	4	4
36945.0699999678	4	4	4	4
36955.24999996784	4	4	4	4
36965.42999996788	4	4	4	4
36965.63999996792	4	3	3	3
36975.83999996796	4	4	4	4
36986.019999968	4	4	4	4
36996.199999968034	4	4	4	4
37006.37999996807	4	4	4	4
37016.55999996811	4	4	4	4
37016.76999996815	4	3	3	3
37026.95999996819	4	4	4	4
37037.139999968225	4	4	4	4
37047.31999996826	4	4	4	4
37057.4999999683	4	4	4	4
37067.679999968335	4	4	4	4
37067.88999996838	4	3	3	3
37078.08999996842	4	4	4	4
37088.269999968456	4	4	4	4
37098.44999996849	4	4	4	4
37108.62999996853	4	4	4	4
37118.809999968566	4	4	4	4
37119.01999996861	4	3	3	3
37129.21999996865	4	4	4	4
37139.399999968686	4	4	4	4
37149.57999996872	4	4	4	4
37159.75999996876	4	4	4	4
37169.939999968796	4	4	4	4
37170.14999996884	4	3	3	3
37180.34999996888	4	4	4	4
37190.529999968916	4	4	4	4
37200.70999996895	4	4	4	4
37210.88999996899	4	4	4	4
37221.069999969026	4	4	4	4
37221.27999996907	4	3	3	3
37231.47999996911	4	4	4	4
37241.659999969146	4	4	4	4
37251.83999996918	4	4	4	4
37262.01999996922	4	4	4	4
37272.199999969256	4	4	4	4
37272.4099999693	4	3	3	3
37282.59999996934	4	4	4	4
37292.779999969374	4	4	4	4
37302.95999996941	4	4	4	4
37313.13999996945	4	4	4	4
37323.319999969484	4	4	4	4
37323.53999996953	4	3	3	3
37333.72999996957	4	4	4	4
37343.909999969605	4	4	4	4
37354.08999996964	4	4	4	4
37364.26999996968	4	4	4	4
37374.449999969715	4	4	4	4
37374.65999996976	4	3	3	3
37384.8599999698	4	4	4	4
37395.039999969835	4	4	4	4
37405.21999996987	4	4	4	4
37415.39999996991	4	4	4	4
37425.579999969945	4	4	4	4
37425.78999996999	4	3	3	3
37435.98999997003	4	4	4	4
37446.169999970065	4	4	4	4
37456.3499999701	4	4	4	4
37466.52999997014	4	4	4	4
37476.709999970175	4	4	4	4
37476.91999997022	4	3	3	3
37487.10999997026	4	4	4	4
37497.28999997029	4	4	4	4
37507.46999997033	4	4	4	4
37517.64999997037	4	4	4	4
37527.8299999704	4	4	4	4
37528.039999970446	4	3	3	3
37538.23999997049	4	4	4	4
37548.41999997052	4	4	4	4
37558.59999997056	4	4	4	4
37568.7799999706	4	4	4	4
37578.95999997063	4	4	4	4
37579.169999970676	4	3	3	3
37589.36999997072	4	4	4	4
37599.54999997075	4	4	4	4
37609.72999997079	4	4	4	4
37619.90999997083	4	4	4	4
37630.08999997086	4	4	4	4
37630.299999970906	4	3	3	3
37640.489999970945	4	4	4	4
37650.66999997098	4	4	4	4
37660.84999997102	4	4	4	4
37671.029999971055	4	4	4	4
37681.20999997109	4	4	4	4
37681.419999971135	4	3	3	3
37691.619999971175	4	4	4	4
37701.79999997121	4	4	4	4
37711.97999997125	4	4	4	4
37722.159999971285	4	4	4	4
37732.33999997132	4	4	4	4
37732.549999971365	4	3	3	3
37742.749999971405	4	4	4	4
37752.92999997144	4	4	4	4
37763.10999997148	4	4	4	4
37773.289999971515	4	4	4	4
37783.46999997155	4	4	4	4
37783.679999971595	4	3	3	3
37793.869999971634	4	4	4	4
37804.04999997167	4	4	4	4
37814.22999997171	4	4	4	4
37824.409999971744	4	4	4	4
37834.58999997178	4	4	4	4
37834.809999971825	4	3	3	3
37845.009999971866	4	4	4	4
37855.1899999719	4	4	4	4
37865.36999997194	4	4	4	4
37875.549999971976	4	4	4	4
37885.72999997201	4	4	4	4
37885.939999972055	4	3	3	3
37896.129999972094	4	4	4	4
37906.30999997213	4	4	4	4
37916.48999997217	4	4	4	4
37926.669999972204	4	4	4	4
37936.84999997224	4	4	4	4
37937.05999997228	4	3	3	3
37947.259999972324	4	4	4	4
37957.43999997236	4	4	4	4
37967.6199999724	4	4	4	4
37977.799999972434	4	4	4	4
37987.97999997247	4	4	4	4
37988.189999972514	4	3	3	3
37998.389999972555	4	4	4	4
38008.56999997259	4	4	4	4
38018.74999997263	4	4	4	4
38028.929999972665	4	4	4	4
38039.1099999727	4	4	4	4
38039.319999972744	4	3	3	3
38049.50999997278	4	4	4	4
38059.68999997282	4	4	4	4
38069.869999972856	4	4	4	4
38080.04999997289	4	4	4	4
38090.22999997293	4	4	4	4
38090.43999997297	4	3	3	3
38100.63999997301	4	4	4	4
38110.81999997305	4	4	4	4
38120.999999973086	4	4	4	4
38131.17999997312	4	4	4	4
38141.35999997316	4	4	4	4
38141.5699999732	4	3	3	3
38151.76999997324	4	4	4	4
38161.94999997328	4	4	4	4
38172.12999997332	4	4	4	4
38182.30999997335	4	4	4	4
38192.48999997339	4	4	4	4
38192.69999997343	4	3	3	3
38202.89999997347	4	4	4	4
38213.07999997351	4	4	4	4
38223.25999997355	4	4	4	4
38233.43999997358	4	4	4	4
38243.61999997362	4	4	4	4
38243.82999997366	4	3	3	3
38254.0299999737	4	4	4	4
38264.20999997374	4	4	4	4
38274.38999997378	4	4	4	4
38284.56999997381	4	4	4	4
38294.74999997385	4	4	4	4
38294.95999997389	4	3	3	3
38305.159999973934	4	4	4	4
38315.33999997397	4	4	4	4
38325.51999997401	4	4	4	4
38335.699999974044	4	4	4	4
38345.87999997408	4	4	4	4
38346.099999974125	4	3	3	3
38356.289999974164	4	4	4	4
38366.4699999742	4	4	4	4
38376.64999997424	4	4	4	4
38386.829999974274	4	4	4	4
38397.00999997431	4	4	4	4
38397.21999997435	4	3	3	3
38407.419999974394	4	4	4	4
38417.59999997443	4	4	4	4
38427.77999997447	4	4	4	4
38437.959999974504	4	4	4	4
38448.13999997454	4	4	4	4
38448.34999997458	4	3	3	3
38458.549999974624	4	4	4	4
38468.72999997466	4	4	4	4
38478.9099999747	4	4	4	4
38489.089999974734	4	4	4	4
38499.26999997477	4	4	4	4
38499.479999974814	4	3	3	3
38509.66999997485	4	4	4	4
38519.84999997489	4	4	4	4
38530.029999974926	4	4	4	4
38540.20999997496	4	4	4	4
38550.389999975	4	4	4	4
38550.59999997504	4	3	3	3
38560.79999997508	4	4	4	4
38570.97999997512	4	4	4	4
38581.159999975156	4	4	4	4
38591.33999997519	4	4	4	4
38601.51999997523	4	4	4	4
38601.72999997527	4	3	3	3
38611.91999997531	4	4	4	4
38622.09999997535	4	4	4	4
38632.279999975384	4	4	4	4
38642.45999997542	4	4	4	4
38652.63999997546	4	4	4	4
38652.8499999755	4	3	3	3
38663.03999997554	4	4	4	4
38673.219999975576	4	4	4	4
38683.39999997561	4	4	4	4
38693.57999997565	4	4	4	4
38703.759999975686	4	4	4	4
38703.96999997573	4	3	3	3
38714.16999997577	4	4	4	4
38724.349999975806	4	4	4	4
38734.52999997584	4	4	4	4
38744.70999997588	4	4	4	4
38754.889999975916	4	4	4	4
38755.09999997596	4	3	3	3
38765.289999976	4	4	4	4
38775.469999976034	4	4	4	4
38785.64999997607	4	4	4	4
38795.82999997611	4	4	4	4
38806.009999976144	4	4	4	4
38806.21999997619	4	3	3	3
38816.41999997623	4	4	4	4
38826.599999976264	4	4	4	4
38836.7799999763	4	4	4	4
38846.95999997634	4	4	4	4
38857.139999976374	4	4	4	4
38857.35999997642	4	3	3	3
38867.55999997646	4	4	4	4
38877.7399999765	4	4	4	4
38887.91999997653	4	4	4	4
38898.09999997657	4	4	4	4
38908.27999997661	4	4	4	4
38908.48999997665	4	3	3	3
38918.67999997669	4	4	4	4
38928.859999976725	4	4	4	4
38939.03999997676	4	4	4	4
38949.2199999768	4	4	4	4
38959.399999976835	4	4	4	4
38959.60999997688	4	3	3	3
38969.80999997692	4	4	4	4
38979.989999976955	4	4	4	4
38990.16999997699	4	4	4	4
39000.34999997703	4	4	4	4
39010.529999977065	4	4	4	4
39010.73999997711	4	3	3	3
39020.92999997715	4	4	4	4
39031.10999997718	4	4	4	4
39041.28999997722	4	4	4	4
39051.46999997726	4	4	4	4
39061.64999997729	4	4	4	4
39061.859999977336	4	3	3	3
39072.05999997738	4	4	4	4
39082.23999997741	4	4	4	4
39092.41999997745	4	4	4	4
39102.59999997749	4	4	4	4
39112.77999997752	4	4	4	4
39112.989999977566	4	3	3	3
39123.179999977605	4	4	4	4
39133.35999997764	4	4	4	4
39143.53999997768	4	4	4	4
39153.719999977715	4	4	4	4
39163.89999997775	4	4	4	4
39164.109999977794	4	3	3	3
39174.29999997783	4	4	4	4
39184.47999997787	4	4	4	4
39194.65999997791	4	4	4	4
39204.83999997794	4	4	4	4
39215.01999997798	4	4	4	4
39215.22999997802	4	3	3	3
39225.42999997806	4	4	4	4
39235.6099999781	4	4	4	4
39245.78999997814	4	4	4	4
39255.96999997817	4	4	4	4
39266.14999997821	4	4	4	4
39266.35999997825	4	3	3	3
39276.55999997829	4	4	4	4
39286.73999997833	4	4	4	4
39296.91999997837	4	4	4	4
39307.0999999784	4	4	4	4
39317.27999997844	4	4	4	4
39317.48999997848	4	3	3	3
39327.67999997852	4	4	4	4
39337.85999997856	4	4	4	4
39348.039999978595	4	4	4	4
39358.21999997863	4	4	4	4
39368.39999997867	4	4	4	4
39368.61999997871	4	3	3	3
39378.819999978754	4	4	4	4
39388.99999997879	4	4	4	4
39399.17999997883	4	4	4	4
39409.359999978864	4	4	4	4
39419.5399999789	4	4	4	4
39419.74999997894	4	3	3	3
39429.949999978984	4	4	4	4
39440.12999997902	4	4	4	4
39450.30999997906	4	4	4	4
39460.489999979094	4	4	4	4
39470.66999997913	4	4	4	4
39470.87999997917	4	3	3	3
39481.06999997921	4	4	4	4
39491.24999997925	4	4	4	4
39501.429999979286	4	4	4	4
39511.60999997932	4	4	4	4
39521.78999997936	4	4	4	4
39521.9999999794	4	3	3	3
39532.19999997944	4	4	4	4
39542.37999997948	4	4	4	4
39552.559999979516	4	4	4	4
39562.73999997955	4	4	4	4
39572.91999997959	4	4	4	4
39573.12999997963	4	3	3	3
39583.32999997967	4	4	4	4
39593.50999997971	4	4	4	4
39603.689999979746	4	4	4	4
39613.86999997978	4	4	4	4
39624.04999997982	4	4	4	4
39624.25999997986	4	3	3	3
39634.4499999799	4	4	4	4
39644.62999997994	4	4	4	4
39654.809999979974	4	4	4	4
39664.98999998001	4	4	4	4
39675.16999998005	4	4	4	4
39675.37999998009	4	3	3	3
39685.57999998013	4	4	4	4
39695.75999998017	4	4	4	4
39705.939999980204	4	4	4	4
39716.11999998024	4	4	4	4
39726.29999998028	4	4	4	4
39726.50999998032	4	3	3	3
39736.70999998036	4	4	4	4
39746.8899999804	4	4	4	4
39757.069999980435	4	4	4	4
39767.24999998047	4	4	4	4
39777.42999998051	4	4	4	4
39777.63999998055	4	3	3	3
39787.82999998059	4	4	4	4
39798.009999980626	4	4	4	4
39808.18999998066	4	4	4	4
39818.3699999807	4	4	4	4
39828.549999980736	4	4	4	4
39828.75999998078	4	3	3	3
39838.95999998082	4	4	4	4
39849.13999998086	4	4	4	4
39859.31999998089	4	4	4	4
39869.49999998093	4	4	4	4
39879.67999998097	4	4	4	4
39879.89999998101	4	3	3	3
39890.08999998105	4	4	4	4
39900.26999998109	4	4	4	4
39910.44999998112	4	4	4	4
39920.62999998116	4	4	4	4
39930.8099999812	4	4	4	4
39931.01999998124	4	3	3	3
39941.21999998128	4	4	4	4
39951.39999998132	4	4	4	4
39961.57999998135	4	4	4	4
39971.75999998139	4	4	4	4
39981.93999998143	4	4	4	4
39982.14999998147	4	3	3	3
39992.34999998151	4	4	4	4
40002.52999998155	4	4	4	4
40012.709999981584	4	4	4	4
40022.88999998162	4	4	4	4
40033.06999998166	4	4	4	4
40033.2799999817	4	3	3	3
40043.47999998174	4	4	4	4
40053.65999998178	4	4	4	4
40063.839999981814	4	4	4	4
40074.01999998185	4	4	4	4
40084.19999998189	4	4	4	4
40084.40999998193	4	3	3	3
40094.60999998197	4	4	4	4
40104.78999998201	4	4	4	4
40114.969999982044	4	4	4	4
40125.14999998208	4	4	4	4
40135.32999998212	4	4	4	4
40135.53999998216	4	3	3	3
40145.7299999822	4	4	4	4
40155.909999982236	4	4	4	4
40166.08999998227	4	4	4	4
40176.26999998231	4	4	4	4
40186.449999982346	4	4	4	4
40186.65999998239	4	3	3	3
40196.85999998243	4	4	4	4
40207.039999982466	4	4	4	4
40217.2199999825	4	4	4	4
40227.39999998254	4	4	4	4
40237.579999982576	4	4	4	4
40237.78999998262	4	3	3	3
40247.97999998266	4	4	4	4
40258.159999982694	4	4	4	4
40268.33999998273	4	4	4	4
40278.51999998277	4	4	4	4
40288.699999982804	4	4	4	4
40288.90999998285	4	3	3	3
40299.099999982885	4	4	4	4
40309.27999998292	4	4	4	4
40319.45999998296	4	4	4	4
40329.639999982996	4	4	4	4
40339.81999998303	4	4	4	4
40340.029999983075	4	3	3	3
40350.229999983116	4	4	4	4
40360.40999998315	4	4	4	4
40370.58999998319	4	4	4	4
40380.769999983226	4	4	4	4
40390.94999998326	4	4	4	4
40391.16999998331	4	3	3	3
40401.36999998335	4	4	4	4
40411.549999983385	4	4	4	4
40421.72999998342	4	4	4	4
40431.90999998346	4	4	4	4
40442.089999983495	4	4	4	4
40442.29999998354	4	3	3	3
40452.49999998358	4	4	4	4
40462.679999983615	4	4	4	4
40472.85999998365	4	4	4	4
40483.03999998369	4	4	4	4
40493.219999983725	4	4	4	4
40493.42999998377	4	3	3	3
40503.62999998381	4	4	4	4
40513.809999983845	4	4	4	4
40523.98999998388	4	4	4	4
40534.16999998392	4	4	4	4
40544.349999983955	4	4	4	4
40544.559999984	4	3	3	3
40554.74999998404	4	4	4	4
40564.92999998407	4	4	4	4
40575.10999998411	4	4	4	4
40585.28999998415	4	4	4	4
40595.46999998418	4	4	4	4
40595.679999984226	4	3	3	3
40605.87999998427	4	4	4	4
40616.0599999843	4	4	4	4
40626.23999998434	4	4	4	4
40636.41999998438	4	4	4	4
40646.59999998441	4	4	4	4
40646.809999984456	4	3	3	3
40656.999999984495	4	4	4	4
40667.17999998453	4	4	4	4
40677.35999998457	4	4	4	4
40687.539999984605	4	4	4	4
40697.71999998464	4	4	4	4
40697.929999984684	4	3	3	3
40708.129999984725	4	4	4	4
40718.30999998476	4	4	4	4
40728.4899999848	4	4	4	4
40738.669999984835	4	4	4	4
40748.84999998487	4	4	4	4
40749.059999984915	4	3	3	3
40759.259999984955	4	4	4	4
40769.43999998499	4	4	4	4
40779.61999998503	4	4	4	4
40789.799999985065	4	4	4	4
40799.9799999851	4	4	4	4
40800.189999985145	4	3	3	3
40810.389999985186	4	4	4	4
40820.56999998522	4	4	4	4
40830.74999998526	4	4	4	4
40840.929999985296	4	4	4	4
40851.10999998533	4	4	4	4
40851.319999985375	4	3	3	3
40861.519999985416	4	4	4	4
40871.69999998545	4	4	4	4
40881.87999998549	4	4	4	4
40892.059999985526	4	4	4	4
40902.23999998556	4	4	4	4
40902.45999998561	4	3	3	3
40912.65999998565	4	4	4	4
40922.839999985685	4	4	4	4
40933.01999998572	4	4	4	4
40943.19999998576	4	4	4	4
40953.379999985795	4	4	4	4
40953.58999998584	4	3	3	3
40963.779999985876	4	4	4	4
40973.95999998591	4	4	4	4
40984.15999998595	4	4	4	4
40994.379999986	4	4	4	4
41004.58999998604	4	4	4	4
41004.799999986084	4	3	3	3
41014.999999986125	4	4	4	4
41025.17999998616	4	4	4	4
41035.3599999862	4	4	4	4
41045.539999986235	4	4	4	4
41055.71999998627	4	4	4	4
41055.929999986314	4	3	3	3
41066.129999986355	4	4	4	4
41076.30999998639	4	4	4	4
41086.48999998643	4	4	4	4
41096.669999986465	4	4	4	4
41106.8499999865	4	4	4	4
41107.059999986544	4	3	3	3
41117.26999998659	4	4	4	4
41127.449999986624	4	4	4	4
41137.62999998666	4	4	4	4
41147.8099999867	4	4	4	4
41157.989999986734	4	4	4	4
41158.19999998678	4	3	3	3
41168.39999998682	4	4	4	4
41178.579999986854	4	4	4	4
41188.75999998689	4	4	4	4
41198.93999998693	4	4	4	4
41209.119999986964	4	4	4	4
41209.32999998701	4	3	3	3
41219.52999998705	4	4	4	4
41229.709999987084	4	4	4	4
41239.88999998712	4	4	4	4
41250.06999998716	4	4	4	4
41260.249999987194	4	4	4	4
41260.45999998724	4	3	3	3
41270.65999998728	4	4	4	4
41280.839999987315	4	4	4	4
41291.01999998735	4	4	4	4
41301.19999998739	4	4	4	4
41311.379999987425	4	4	4	4
41311.58999998747	4	3	3	3
41321.78999998751	4	4	4	4
41331.969999987545	4	4	4	4
41342.14999998758	4	4	4	4
41352.32999998762	4	4	4	4
41362.509999987655	4	4	4	4
41362.7199999877	4	3	3	3
41372.91999998774	4	4	4	4
41383.099999987775	4	4	4	4
41393.27999998781	4	4	4	4
41403.45999998785	4	4	4	4
41413.639999987885	4	4	4	4
41413.85999998793	4	3	3	3
41424.05999998797	4	4	4	4
41434.23999998801	4	4	4	4
41444.419999988044	4	4	4	4
41454.59999998808	4	4	4	4
41464.77999998812	4	4	4	4
41464.98999998816	4	3	3	3
41475.1899999882	4	4	4	4
41485.36999998824	4	4	4	4
41495.549999988274	4	4	4	4
41505.72999998831	4	4	4	4
41515.90999998835	4	4	4	4
41516.11999998839	4	3	3	3
41526.31999998843	4	4	4	4
41536.49999998847	4	4	4	4
41546.679999988504	4	4	4	4
41556.85999998854	4	4	4	4
41567.03999998858	4	4	4	4
41567.24999998862	4	3	3	3
41577.44999998866	4	4	4	4
41587.6299999887	4	4	4	4
41597.809999988734	4	4	4	4
41607.98999998877	4	4	4	4
41618.16999998881	4	4	4	4
41618.37999998885	4	3	3	3
41628.57999998889	4	4	4	4
41638.75999998893	4	4	4	4
41648.939999988965	4	4	4	4
41659.119999989	4	4	4	4
41669.29999998904	4	4	4	4
41669.50999998908	4	3	3	3
41679.70999998912	4	4	4	4
41689.88999998916	4	4	4	4
41700.069999989195	4	4	4	4
41710.24999998923	4	4	4	4
41720.42999998927	4	4	4	4
41720.63999998931	4	3	3	3
41730.83999998935	4	4	4	4
41741.01999998939	4	4	4	4
41751.199999989425	4	4	4	4
41761.37999998946	4	4	4	4
41771.5599999895	4	4	4	4
41771.76999998954	4	3	3	3
41781.95999998958	4	4	4	4
41792.13999998962	4	4	4	4
41802.31999998965	4	4	4	4
41812.49999998969	4	4	4	4
41822.67999998973	4	4	4	4
41822.88999998977	4	3	3	3
41833.07999998981	4	4	4	4
41843.259999989845	4	4	4	4
41853.43999998988	4	4	4	4
41863.61999998992	4	4	4	4
41873.799999989955	4	4	4	4
41874.00999999	4	3	3	3
41884.20999999004	4	4	4	4
41894.389999990075	4	4	4	4
41904.56999999011	4	4	4	4
41914.74999999015	4	4	4	4
41924.929999990185	4	4	4	4
41925.14999999023	4	3	3	3
41935.34999999027	4	4	4	4
41945.52999999031	4	4	4	4
41955.709999990344	4	4	4	4
41965.88999999038	4	4	4	4
41976.06999999042	4	4	4	4
41976.27999999046	4	3	3	3
41986.4799999905	4	4	4	4
41996.65999999054	4	4	4	4
42006.839999990574	4	4	4	4
42017.01999999061	4	4	4	4
42027.19999999065	4	4	4	4
42027.40999999069	4	3	3	3
42037.60999999073	4	4	4	4
42047.78999999077	4	4	4	4
42057.969999990804	4	4	4	4
42068.14999999084	4	4	4	4
42078.32999999088	4	4	4	4
42078.53999999092	4	3	3	3
42088.73999999096	4	4	4	4
42098.919999991	4	4	4	4
42109.099999991035	4	4	4	4
42119.27999999107	4	4	4	4
42129.45999999111	4	4	4	4
42129.66999999115	4	3	3	3
42139.86999999119	4	4	4	4
42150.04999999123	4	4	4	4
42160.229999991265	4	4	4	4
42170.4099999913	4	4	4	4
42180.58999999134	4	4	4	4
42180.79999999138	4	3	3	3
42190.99999999142	4	4	4	4
42201.17999999146	4	4	4	4
42211.359999991495	4	4	4	4
42221.53999999153	4	4	4	4
42231.71999999157	4	4	4	4
42231.92999999161	4	3	3	3
42242.12999999165	4	4	4	4
42252.30999999169	4	4	4	4
42262.489999991725	4	4	4	4
42272.66999999176	4	4	4	4
42282.8499999918	4	4	4	4
42283.05999999184	4	3	3	3
42293.25999999188	4	4	4	4
42303.43999999192	4	4	4	4
42313.619999991955	4	4	4	4
42323.79999999199	4	4	4	4
42333.97999999203	4	4	4	4
42334.18999999207	4	3	3	3
42344.38999999211	4	4	4	4
42354.56999999215	4	4	4	4
42364.749999992186	4	4	4	4
42374.92999999222	4	4	4	4
42385.10999999226	4	4	4	4
42385.3199999923	4	3	3	3
42395.50999999234	4	4	4	4
42405.68999999238	4	4	4	4
42415.869999992414	4	4	4	4
42426.04999999245	4	4	4	4
42436.22999999249	4	4	4	4
42436.44999999253	4	3	3	3
42446.64999999257	4	4	4	4
42456.82999999261	4	4	4	4
42467.009999992646	4	4	4	4
42477.18999999268	4	4	4	4
42487.36999999272	4	4	4	4
42487.57999999276	4	3	3	3
42497.7799999928	4	4	4	4
42507.95999999284	4	4	4	4
42518.139999992876	4	4	4	4
42528.31999999291	4	4	4	4
42538.49999999295	4	4	4	4
42538.70999999299	4	3	3	3
42548.89999999303	4	4	4	4
42559.07999999307	4	4	4	4
42569.259999993104	4	4	4	4
42579.43999999314	4	4	4	4
42589.61999999318	4	4	4	4
42589.82999999322	4	3	3	3
42600.01999999326	4	4	4	4
42610.199999993296	4	4	4	4
42620.37999999333	4	4	4	4
42630.55999999337	4	4	4	4
42640.739999993406	4	4	4	4
42640.94999999345	4	3	3	3
42651.14999999349	4	4	4	4
42661.329999993526	4	4	4	4
42671.50999999356	4	4	4	4
42681.6899999936	4	4	4	4
42691.869999993636	4	4	4	4
42692.07999999368	4	3	3	3
42702.27999999372	4	4	4	4
42712.459999993756	4	4	4	4
42722.63999999379	4	4	4	4
42732.81999999383	4	4	4	4
42742.99999999387	4	4	4	4
42743.20999999391	4	3	3	3
42753.40999999395	4	4	4	4
42763.58999999399	4	4	4	4
42773.76999999402	4	4	4	4
42783.94999999406	4	4	4	4
42794.1299999941	4	4	4	4
42794.33999999414	4	3	3	3
42804.53999999418	4	4	4	4
42814.71999999422	4	4	4	4
42824.89999999425	4	4	4	4
42835.07999999429	4	4	4	4
42845.25999999433	4	4	4	4
42845.46999999437	4	3	3	3
42855.65999999441	4	4	4	4
42865.839999994445	4	4	4	4
42876.01999999448	4	4	4	4
42886.19999999452	4	4	4	4
42896.379999994555	4	4	4	4
42896.5899999946	4	3	3	3
42906.78999999464	4	4	4	4
42916.969999994675	4	4	4	4
42927.14999999471	4	4	4	4
42937.32999999475	4	4	4	4
42947.509999994785	4	4	4	4
42947.72999999483	4	3	3	3
42957.92999999487	4	4	4	4
42968.10999999491	4	4	4	4
42978.289999994944	4	4	4	4
42988.46999999498	4	4	4	4
42998.64999999502	4	4	4	4
42998.85999999506	4	3	3	3
43009.0499999951	4	4	4	4
43019.229999995136	4	4	4	4
43029.40999999517	4	4	4	4
43039.58999999521	4	4	4	4
43049.769999995246	4	4	4	4
43049.97999999529	4	3	3	3
43060.16999999533	4	4	4	4
43070.349999995364	4	4	4	4
43080.5299999954	4	4	4	4
43090.70999999544	4	4	4	4
43100.889999995474	4	4	4	4
43101.09999999552	4	3	3	3
43111.29999999556	4	4	4	4
43121.479999995594	4	4	4	4
43131.65999999563	4	4	4	4
43141.83999999567	4	4	4	4
43152.019999995704	4	4	4	4
43152.22999999575	4	3	3	3
43162.42999999579	4	4	4	4
43172.609999995824	4	4	4	4
43182.78999999586	4	4	4	4
43192.9699999959	4	4	4	4
43203.149999995934	4	4	4	4
43203.35999999598	4	3	3	3
43213.55999999602	4	4	4	4
43223.739999996054	4	4	4	4
43233.91999999609	4	4	4	4
43244.09999999613	4	4	4	4
43254.279999996164	4	4	4	4
43254.48999999621	4	3	3	3
43264.679999996246	4	4	4	4
43274.85999999628	4	4	4	4
43285.03999999632	4	4	4	4
43295.219999996356	4	4	4	4
43305.39999999639	4	4	4	4
43305.609999996435	4	3	3	3
43315.809999996476	4	4	4	4
43325.98999999651	4	4	4	4
43336.16999999655	4	4	4	4
43346.349999996586	4	4	4	4
43356.52999999662	4	4	4	4
43356.739999996666	4	3	3	3
43366.939999996706	4	4	4	4
43377.11999999674	4	4	4	4
43387.29999999678	4	4	4	4
43397.479999996816	4	4	4	4
43407.65999999685	4	4	4	4
43407.869999996896	4	3	3	3
43418.059999996934	4	4	4	4
43428.23999999697	4	4	4	4
43438.41999999701	4	4	4	4
43448.599999997045	4	4	4	4
43458.77999999708	4	4	4	4
43458.999999997126	4	3	3	3
43469.189999997165	4	4	4	4
43479.3699999972	4	4	4	4
43489.54999999724	4	4	4	4
43499.729999997275	4	4	4	4
43509.90999999731	4	4	4	4
43510.119999997354	4	3	3	3
